,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,2
2,0,i,g0-10,2
3,0,i,g0-11,2
4,0,i,g1-00,2
5,0,i,g1-01,2
6,0,i,g1-10,2
7,0,i,g1-11,2
8,0,s,g0-00,998
9,0,s,g0-01,998
10,0,s,g0-10,998
11,0,s,g0-11,998
12,0,s,g1-00,2998
13,0,s,g1-01,2998
14,0,s,g1-10,2998
15,0,s,g1-11,2998
16,1,i,g0-00,2
17,1,i,g0-01,1
18,1,i,g0-10,2
19,1,i,g0-11,1
20,1,i,g1-00,2
21,1,i,g1-01,6
22,1,i,g1-10,3
23,1,i,g1-11,3
24,1,r,g0-01,1
25,1,r,g0-11,1
26,1,s,g0-00,998
27,1,s,g0-01,998
28,1,s,g0-10,998
29,1,s,g0-11,998
30,1,s,g1-00,2998
31,1,s,g1-01,2994
32,1,s,g1-10,2997
33,1,s,g1-11,2997
34,2,i,g0-00,2
35,2,i,g0-01,1
36,2,i,g0-10,2
37,2,i,g0-11,3
38,2,i,g1-00,5
39,2,i,g1-01,8
40,2,i,g1-10,3
41,2,i,g1-11,2
42,2,r,g0-01,1
43,2,r,g0-11,1
44,2,r,g1-01,2
45,2,r,g1-11,1
46,2,s,g0-00,998
47,2,s,g0-01,998
48,2,s,g0-10,998
49,2,s,g0-11,996
50,2,s,g1-00,2995
51,2,s,g1-01,2990
52,2,s,g1-10,2997
53,2,s,g1-11,2997
54,3,i,g0-00,2
55,3,i,g0-01,1
56,3,i,g0-10,1
57,3,i,g0-11,4
58,3,i,g1-00,4
59,3,i,g1-01,11
60,3,i,g1-10,5
61,3,i,g1-11,2
62,3,r,g0-01,1
63,3,r,g0-10,1
64,3,r,g0-11,1
65,3,r,g1-00,1
66,3,r,g1-01,2
67,3,r,g1-11,1
68,3,s,g0-00,998
69,3,s,g0-01,998
70,3,s,g0-10,998
71,3,s,g0-11,995
72,3,s,g1-00,2995
73,3,s,g1-01,2987
74,3,s,g1-10,2995
75,3,s,g1-11,2997
76,4,i,g0-10,1
77,4,i,g0-11,3
78,4,i,g1-00,4
79,4,i,g1-01,16
80,4,i,g1-10,7
81,4,i,g1-11,7
82,4,r,g0-00,2
83,4,r,g0-01,2
84,4,r,g0-10,1
85,4,r,g0-11,2
86,4,r,g1-00,1
87,4,r,g1-01,3
88,4,r,g1-11,1
89,4,s,g0-00,998
90,4,s,g0-01,998
91,4,s,g0-10,998
92,4,s,g0-11,995
93,4,s,g1-00,2995
94,4,s,g1-01,2981
95,4,s,g1-10,2993
96,4,s,g1-11,2992
97,5,i,g0-10,1
98,5,i,g0-11,3
99,5,i,g1-00,9
100,5,i,g1-01,18
101,5,i,g1-10,8
102,5,i,g1-11,11
103,5,r,g0-00,2
104,5,r,g0-01,2
105,5,r,g0-10,1
106,5,r,g0-11,3
107,5,r,g1-00,1
108,5,r,g1-01,4
109,5,r,g1-10,2
110,5,r,g1-11,2
111,5,s,g0-00,998
112,5,s,g0-01,998
113,5,s,g0-10,998
114,5,s,g0-11,994
115,5,s,g1-00,2990
116,5,s,g1-01,2978
117,5,s,g1-10,2990
118,5,s,g1-11,2987
119,6,i,g0-10,1
120,6,i,g0-11,3
121,6,i,g1-00,13
122,6,i,g1-01,20
123,6,i,g1-10,15
124,6,i,g1-11,12
125,6,r,g0-00,2
126,6,r,g0-01,2
127,6,r,g0-10,1
128,6,r,g0-11,2
129,6,r,g1-00,1
130,6,r,g1-01,6
131,6,r,g1-10,2
132,6,r,g1-11,4
133,6,s,g0-00,998
134,6,s,g0-01,998
135,6,s,g0-10,998
136,6,s,g0-11,995
137,6,s,g1-00,2986
138,6,s,g1-01,2974
139,6,s,g1-10,2983
140,6,s,g1-11,2984
141,7,i,g0-01,1
142,7,i,g0-10,1
143,7,i,g0-11,3
144,7,i,g1-00,12
145,7,i,g1-01,23
146,7,i,g1-10,16
147,7,i,g1-11,14
148,7,r,g0-00,2
149,7,r,g0-01,2
150,7,r,g0-10,2
151,7,r,g0-11,2
152,7,r,g1-00,6
153,7,r,g1-01,10
154,7,r,g1-10,5
155,7,r,g1-11,6
156,7,s,g0-00,998
157,7,s,g0-01,997
158,7,s,g0-10,997
159,7,s,g0-11,995
160,7,s,g1-00,2982
