,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,2
2,0,i,g0-10,2
3,0,i,g0-11,2
4,0,i,g1-00,2
5,0,i,g1-01,2
6,0,i,g1-10,2
7,0,i,g1-11,2
8,0,s,g0-00,1398
9,0,s,g0-01,1398
10,0,s,g0-10,1398
11,0,s,g0-11,1398
12,0,s,g1-00,2598
13,0,s,g1-01,2598
14,0,s,g1-10,2598
15,0,s,g1-11,2598
16,1,i,g0-00,2
17,1,i,g0-01,2
18,1,i,g0-10,1
19,1,i,g0-11,2
20,1,i,g1-00,4
21,1,i,g1-01,2
22,1,i,g1-10,2
23,1,i,g1-11,3
24,1,r,g0-10,1
25,1,r,g1-01,1
26,1,r,g1-10,1
27,1,r,g1-11,1
28,1,s,g0-00,1398
29,1,s,g0-01,1398
30,1,s,g0-10,1398
31,1,s,g0-11,1398
32,1,s,g1-00,2596
33,1,s,g1-01,2597
34,1,s,g1-10,2597
35,1,s,g1-11,2596
36,2,i,g0-00,2
37,2,i,g0-01,3
38,2,i,g0-11,2
39,2,i,g1-00,5
40,2,i,g1-01,1
41,2,i,g1-10,3
42,2,i,g1-11,3
43,2,r,g0-00,1
44,2,r,g0-10,2
45,2,r,g1-00,1
46,2,r,g1-01,3
47,2,r,g1-10,1
48,2,r,g1-11,2
49,2,s,g0-00,1397
50,2,s,g0-01,1397
51,2,s,g0-10,1398
52,2,s,g0-11,1398
53,2,s,g1-00,2594
54,2,s,g1-01,2596
55,2,s,g1-10,2596
56,2,s,g1-11,2595
57,3,i,g0-00,2
58,3,i,g0-01,3
59,3,i,g0-11,2
60,3,i,g1-00,4
61,3,i,g1-01,1
62,3,i,g1-10,3
63,3,i,g1-11,3
64,3,r,g0-00,1
65,3,r,g0-10,2
66,3,r,g1-00,2
67,3,r,g1-01,3
68,3,r,g1-10,1
69,3,r,g1-11,3
70,3,s,g0-00,1397
71,3,s,g0-01,1397
72,3,s,g0-10,1398
73,3,s,g0-11,1398
74,3,s,g1-00,2594
75,3,s,g1-01,2596
76,3,s,g1-10,2596
77,3,s,g1-11,2594
78,4,i,g0-00,2
79,4,i,g0-01,2
80,4,i,g0-11,2
81,4,i,g1-00,4
82,4,i,g1-01,1
83,4,i,g1-10,7
84,4,i,g1-11,3
85,4,r,g0-00,1
86,4,r,g0-01,1
87,4,r,g0-10,2
88,4,r,g1-00,2
89,4,r,g1-01,3
90,4,r,g1-10,2
91,4,r,g1-11,4
92,4,s,g0-00,1397
93,4,s,g0-01,1397
94,4,s,g0-10,1398
95,4,s,g0-11,1398
96,4,s,g1-00,2594
97,4,s,g1-01,2596
98,4,s,g1-10,2591
99,4,s,g1-11,2593
100,5,i,g0-00,1
101,5,i,g0-01,3
102,5,i,g0-11,2
103,5,i,g1-00,5
104,5,i,g1-01,1
105,5,i,g1-10,7
106,5,i,g1-11,4
107,5,r,g0-00,2
108,5,r,g0-01,1
109,5,r,g0-10,2
110,5,r,g1-00,2
111,5,r,g1-01,3
112,5,r,g1-10,2
113,5,r,g1-11,4
114,5,s,g0-00,1397
115,5,s,g0-01,1396
116,5,s,g0-10,1398
117,5,s,g0-11,1398
118,5,s,g1-00,2593
119,5,s,g1-01,2596
120,5,s,g1-10,2591
121,5,s,g1-11,2592
122,6,i,g0-00,1
123,6,i,g0-01,3
124,6,i,g0-10,1
125,6,i,g0-11,3
126,6,i,g1-00,6
127,6,i,g1-01,1
128,6,i,g1-10,9
129,6,i,g1-11,5
130,6,r,g0-00,2
131,6,r,g0-01,1
132,6,r,g0-10,2
133,6,r,g1-00,6
134,6,r,g1-01,3
135,6,r,g1-10,3
136,6,r,g1-11,4
137,6,s,g0-00,1397
138,6,s,g0-01,1396
139,6,s,g0-10,1397
140,6,s,g0-11,1397
141,6,s,g1-00,2588
142,6,s,g1-01,2596
143,6,s,g1-10,2588
144,6,s,g1-11,2591
145,7,i,g0-00,1
146,7,i,g0-01,3
147,7,i,g0-10,1
148,7,i,g0-11,2
149,7,i,g1-00,8
150,7,i,g1-01,2
151,7,i,g1-10,7
152,7,i,g1-11,6
153,7,r,g0-00,2
154,7,r,g0-01,1
155,7,r,g0-10,2
156,7,r,g0-11,1
157,7,r,g1-00,7
158,7,r,g1-01,3
