,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,2
2,0,i,g0-10,2
3,0,i,g0-11,3
4,0,i,g1-00,1
5,0,i,g1-01,2
6,0,i,g1-10,2
7,0,i,g1-11,1
8,0,s,g0-00,1231
9,0,s,g0-01,869
10,0,s,g0-10,1169
11,0,s,g0-11,821
12,0,s,g1-00,2765
13,0,s,g1-01,3127
14,0,s,g1-10,2827
15,0,s,g1-11,3175
16,1,i,g0-00,4
17,1,i,g0-01,2
18,1,i,g0-10,1
19,1,i,g0-11,2
20,1,i,g1-10,3
21,1,i,g1-11,3
22,1,r,g0-11,1
23,1,r,g1-01,2
24,1,s,g0-00,1181
25,1,s,g0-01,846
26,1,s,g0-10,1230
27,1,s,g0-11,858
28,1,s,g1-00,2815
29,1,s,g1-01,3150
30,1,s,g1-10,2766
31,1,s,g1-11,3136
32,2,i,g0-00,3
33,2,i,g0-01,1
34,2,i,g0-10,3
35,2,i,g0-11,3
36,2,i,g1-10,1
37,2,i,g1-11,4
38,2,r,g0-11,1
39,2,r,g1-00,2
40,2,r,g1-01,3
41,2,r,g1-10,1
42,2,s,g0-00,1256
43,2,s,g0-01,801
44,2,s,g0-10,1199
45,2,s,g0-11,857
46,2,s,g1-00,2739
47,2,s,g1-01,3195
48,2,s,g1-10,2796
49,2,s,g1-11,3135
50,3,i,g0-00,2
51,3,i,g0-01,2
52,3,i,g0-10,2
53,3,i,g0-11,2
54,3,i,g1-01,1
55,3,i,g1-10,3
56,3,i,g1-11,4
57,3,r,g0-00,1
58,3,r,g0-01,1
59,3,r,g0-10,1
60,3,r,g0-11,1
61,3,r,g1-00,2
62,3,r,g1-01,2
63,3,r,g1-11,2
64,3,s,g0-00,1176
65,3,s,g0-01,815
66,3,s,g0-10,1163
67,3,s,g0-11,833
68,3,s,g1-00,2819
69,3,s,g1-01,3179
70,3,s,g1-10,2831
71,3,s,g1-11,3158
72,4,i,g0-00,4
73,4,i,g0-01,4
74,4,i,g0-10,5
75,4,i,g0-11,4
76,4,i,g1-10,2
77,4,i,g1-11,2
78,4,r,g0-10,1
79,4,r,g0-11,1
80,4,r,g1-00,3
81,4,r,g1-01,4
82,4,r,g1-11,4
83,4,s,g0-00,1193
84,4,s,g0-01,807
85,4,s,g0-10,1165
86,4,s,g0-11,888
87,4,s,g1-00,2800
88,4,s,g1-01,3185
89,4,s,g1-10,2827
90,4,s,g1-11,3101
91,5,i,g0-00,4
92,5,i,g0-01,2
93,5,i,g0-10,7
94,5,i,g0-11,3
95,5,i,g1-00,2
96,5,i,g1-01,1
