,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,2
2,0,i,g0-10,4
3,0,i,g0-11,2
4,0,i,g1-00,1
5,0,i,g1-01,2
6,0,i,g1-11,2
7,0,s,g0-00,1218
8,0,s,g0-01,871
9,0,s,g0-10,1222
10,0,s,g0-11,824
11,0,s,g1-00,2778
12,0,s,g1-01,3125
13,0,s,g1-10,2774
14,0,s,g1-11,3172
15,1,i,g0-00,3
16,1,i,g0-01,3
17,1,i,g0-10,2
18,1,i,g0-11,5
19,1,i,g1-00,2
20,1,i,g1-01,2
21,1,i,g1-10,2
22,1,i,g1-11,2
23,1,r,g0-00,1
24,1,s,g0-00,1196
25,1,s,g0-01,795
26,1,s,g0-10,1191
27,1,s,g0-11,840
28,1,s,g1-00,2798
29,1,s,g1-01,3200
30,1,s,g1-10,2805
31,1,s,g1-11,3153
32,2,i,g0-00,7
33,2,i,g0-10,1
34,2,i,g0-11,5
35,2,i,g1-01,4
36,2,i,g1-10,4
37,2,i,g1-11,5
38,2,r,g0-01,1
39,2,r,g1-00,1
40,2,r,g1-01,1
41,2,s,g0-00,1179
42,2,s,g0-01,791
43,2,s,g0-10,1205
44,2,s,g0-11,823
45,2,s,g1-00,2813
46,2,s,g1-01,3203
47,2,s,g1-10,2790
48,2,s,g1-11,3167
49,3,i,g0-00,5
50,3,i,g0-01,2
51,3,i,g0-10,5
52,3,i,g0-11,4
53,3,i,g1-00,2
54,3,i,g1-01,2
55,3,i,g1-10,3
56,3,i,g1-11,9
57,3,r,g1-00,1
58,3,r,g1-01,3
59,3,r,g1-11,1
60,3,s,g0-00,1172
61,3,s,g0-01,870
62,3,s,g0-10,1191
63,3,s,g0-11,856
64,3,s,g1-00,2820
65,3,s,g1-01,3123
66,3,s,g1-10,2801
67,3,s,g1-11,3130
68,4,i,g0-00,4
69,4,i,g0-01,3
70,4,i,g0-10,5
71,4,i,g0-11,5
72,4,i,g1-00,3
73,4,i,g1-01,2
74,4,i,g1-10,5
75,4,i,g1-11,8
76,4,r,g0-00,1
77,4,r,g0-10,1
78,4,r,g1-00,2
79,4,r,g1-01,3
80,4,r,g1-11,2
81,4,s,g0-00,1155
82,4,s,g0-01,820
83,4,s,g0-10,1202
84,4,s,g0-11,829
85,4,s,g1-00,2835
86,4,s,g1-01,3172
87,4,s,g1-10,2787
88,4,s,g1-11,3156
89,5,i,g0-00,5
90,5,i,g0-01,3
91,5,i,g0-10,3
92,5,i,g0-11,10
93,5,i,g1-00,3
94,5,i,g1-01,1
95,5,i,g1-10,7
96,5,i,g1-11,6
