,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,2
2,0,i,g0-10,2
3,0,i,g0-11,3
4,0,i,g1-00,2
5,0,i,g1-01,2
6,0,i,g1-10,2
7,0,i,g1-11,1
8,0,s,g0-00,1183
9,0,s,g0-01,854
10,0,s,g0-10,1224
11,0,s,g0-11,787
12,0,s,g1-00,2813
13,0,s,g1-01,3142
14,0,s,g1-10,2772
15,0,s,g1-11,3209
16,1,i,g0-00,1
17,1,i,g0-10,1
18,1,i,g0-11,2
19,1,i,g1-00,5
20,1,i,g1-01,4
21,1,i,g1-10,2
22,1,i,g1-11,2
23,1,r,g0-01,1
24,1,r,g1-10,1
25,1,r,g1-11,1
26,1,s,g0-00,1193
27,1,s,g0-01,813
28,1,s,g0-10,1128
29,1,s,g0-11,831
30,1,s,g1-00,2801
31,1,s,g1-01,3182
32,1,s,g1-10,2868
33,1,s,g1-11,3164
34,2,i,g0-00,2
35,2,i,g0-01,2
36,2,i,g0-10,4
37,2,i,g0-11,1
38,2,i,g1-00,4
39,2,i,g1-01,3
40,2,i,g1-10,1
41,2,i,g1-11,2
42,2,r,g1-00,1
43,2,r,g1-01,1
44,2,r,g1-10,1
45,2,r,g1-11,2
46,2,s,g0-00,1191
47,2,s,g0-01,846
48,2,s,g0-10,1185
49,2,s,g0-11,779
50,2,s,g1-00,2802
51,2,s,g1-01,3148
52,2,s,g1-10,2809
53,2,s,g1-11,3216
54,3,i,g0-00,3
55,3,i,g0-01,4
56,3,i,g0-10,4
57,3,i,g1-00,4
58,3,i,g1-01,3
59,3,i,g1-10,1
60,3,i,g1-11,5
61,3,r,g0-00,1
62,3,r,g0-11,1
63,3,r,g1-00,1
64,3,r,g1-01,1
65,3,r,g1-10,1
66,3,r,g1-11,1
67,3,s,g0-00,1196
68,3,s,g0-01,766
69,3,s,g0-10,1201
70,3,s,g0-11,873
71,3,s,g1-00,2795
72,3,s,g1-01,3226
73,3,s,g1-10,2793
74,3,s,g1-11,3120
75,4,i,g0-00,3
76,4,i,g0-01,3
77,4,i,g0-10,3
78,4,i,g0-11,3
79,4,i,g1-00,6
80,4,i,g1-01,5
81,4,i,g1-10,3
82,4,i,g1-11,5
83,4,r,g0-00,1
84,4,r,g0-01,1
85,4,r,g0-10,1
86,4,r,g1-00,1
87,4,r,g1-01,1
88,4,r,g1-10,2
89,4,r,g1-11,2
90,4,s,g0-00,1162
91,4,s,g0-01,826
92,4,s,g0-10,1205
93,4,s,g0-11,837
94,4,s,g1-00,2827
95,4,s,g1-01,3164
96,4,s,g1-10,2786
97,4,s,g1-11,3153
98,5,i,g0-00,6
99,5,i,g0-01,2
100,5,i,g0-10,4
101,5,i,g0-11,3
102,5,i,g1-00,3
103,5,i,g1-01,9
104,5,i,g1-10,2
105,5,i,g1-11,6
106,5,r,g0-00,1
107,5,r,g0-01,1
108,5,r,g0-11,2
109,5,r,g1-00,1
110,5,r,g1-01,2
111,5,r,g1-10,3
112,5,r,g1-11,1
113,5,s,g0-00,1154
114,5,s,g0-01,850
115,5,s,g0-10,1223
116,5,s,g0-11,835
117,5,s,g1-00,2835
118,5,s,g1-01,3136
119,5,s,g1-10,2768
120,5,s,g1-11,3153
121,6,i,g0-00,7
122,6,i,g0-01,4
123,6,i,g0-10,4
124,6,i,g0-11,6
125,6,i,g1-00,4
126,6,i,g1-01,10
127,6,i,g1-10,6
128,6,i,g1-11,3
129,6,r,g0-01,1
130,6,r,g0-10,1
131,6,r,g0-11,1
132,6,r,g1-00,2
133,6,r,g1-01,3
134,6,r,g1-10,2
135,6,r,g1-11,4
136,6,s,g0-00,1180
137,6,s,g0-01,821
138,6,s,g0-10,1194
139,6,s,g0-11,810
140,6,s,g1-00,2807
141,6,s,g1-01,3161
142,6,s,g1-10,2793
143,6,s,g1-11,3176
144,7,i,g0-00,10
145,7,i,g0-01,10
146,7,i,g0-10,4
147,7,i,g0-11,5
148,7,i,g1-00,2
149,7,i,g1-01,6
150,7,i,g1-10,7
151,7,i,g1-11,4
152,7,r,g0-00,1
153,7,r,g0-01,2
154,7,r,g0-10,1
155,7,r,g0-11,2
156,7,r,g1-00,3
157,7,r,g1-01,4
158,7,r,g1-10,5
159,7,r,g1-11,5
