,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,1
2,0,i,g0-10,2
3,0,i,g0-11,1
4,0,i,g1-00,2
5,0,i,g1-01,3
6,0,i,g1-10,2
7,0,i,g1-11,3
8,0,s,g0-00,1185
9,0,s,g0-01,810
10,0,s,g0-10,1155
11,0,s,g0-11,832
12,0,s,g1-00,2811
13,0,s,g1-01,3186
14,0,s,g1-10,2841
15,0,s,g1-11,3164
16,1,i,g0-00,2
17,1,i,g0-01,2
18,1,i,g0-10,3
19,1,i,g0-11,3
20,1,i,g1-00,2
21,1,i,g1-01,4
22,1,i,g1-10,1
23,1,i,g1-11,4
24,1,r,g1-01,2
25,1,r,g1-10,1
26,1,s,g0-00,1168
27,1,s,g0-01,838
28,1,s,g0-10,1166
29,1,s,g0-11,813
30,1,s,g1-00,2828
31,1,s,g1-01,3154
32,1,s,g1-10,2829
33,1,s,g1-11,3180
34,2,i,g0-00,2
35,2,i,g0-01,2
36,2,i,g0-10,2
37,2,i,g0-11,2
38,2,i,g1-00,3
39,2,i,g1-01,4
40,2,i,g1-10,3
41,2,i,g1-11,2
42,2,r,g0-10,2
43,2,r,g0-11,1
44,2,r,g1-01,2
45,2,r,g1-11,3
46,2,s,g0-00,1233
47,2,s,g0-01,803
48,2,s,g0-10,1247
49,2,s,g0-11,798
50,2,s,g1-00,2762
51,2,s,g1-01,3189
52,2,s,g1-10,2746
53,2,s,g1-11,3194
54,3,i,g0-00,4
55,3,i,g0-01,3
56,3,i,g0-10,4
57,3,i,g0-11,3
58,3,i,g1-00,3
59,3,i,g1-01,4
60,3,i,g1-10,2
61,3,i,g1-11,3
62,3,r,g0-01,1
63,3,r,g0-11,2
64,3,r,g1-00,1
65,3,r,g1-01,3
66,3,r,g1-10,2
67,3,r,g1-11,2
68,3,s,g0-00,1178
69,3,s,g0-01,860
70,3,s,g0-10,1197
71,3,s,g0-11,849
72,3,s,g1-00,2814
73,3,s,g1-01,3129
74,3,s,g1-10,2795
75,3,s,g1-11,3141
76,4,i,g0-00,4
77,4,i,g0-01,2
78,4,i,g0-10,2
79,4,i,g0-11,2
80,4,i,g1-00,5
81,4,i,g1-01,6
82,4,i,g1-10,2
83,4,i,g1-11,7
84,4,r,g0-01,1
85,4,r,g0-11,2
86,4,r,g1-00,2
87,4,r,g1-01,5
88,4,r,g1-10,5
89,4,r,g1-11,3
90,4,s,g0-00,1227
91,4,s,g0-01,817
92,4,s,g0-10,1128
93,4,s,g0-11,826
94,4,s,g1-00,2762
95,4,s,g1-01,3169
96,4,s,g1-10,2863
97,4,s,g1-11,3160
98,5,i,g0-00,6
99,5,i,g0-01,1
100,5,i,g0-10,1
101,5,i,g0-11,4
102,5,i,g1-00,3
103,5,i,g1-01,9
104,5,i,g1-10,4
105,5,i,g1-11,7
106,5,r,g0-00,1
107,5,r,g0-10,2
108,5,r,g0-11,1
109,5,r,g1-00,3
110,5,r,g1-01,7
111,5,r,g1-10,3
112,5,r,g1-11,5
113,5,s,g0-00,1181
114,5,s,g0-01,861
115,5,s,g0-10,1166
116,5,s,g0-11,861
117,5,s,g1-00,2806
118,5,s,g1-01,3122
119,5,s,g1-10,2824
120,5,s,g1-11,3122
121,6,i,g0-00,5
122,6,i,g0-01,8
123,6,i,g0-10,4
124,6,i,g0-11,4
125,6,i,g1-00,5
126,6,i,g1-01,6
127,6,i,g1-10,1
128,6,i,g1-11,10
129,6,r,g0-00,1
130,6,r,g0-01,1
131,6,r,g0-11,2
132,6,r,g1-00,6
133,6,r,g1-01,8
134,6,r,g1-10,6
135,6,r,g1-11,4
136,6,s,g0-00,1243
137,6,s,g0-01,853
138,6,s,g0-10,1165
139,6,s,g0-11,808
140,6,s,g1-00,2740
141,6,s,g1-01,3124
142,6,s,g1-10,2824
143,6,s,g1-11,3172
144,7,i,g0-00,2
145,7,i,g0-01,6
146,7,i,g0-10,4
147,7,i,g0-11,3
148,7,i,g1-00,9
149,7,i,g1-01,7
150,7,i,g1-10,2
151,7,i,g1-11,13
152,7,r,g0-00,1
153,7,r,g0-01,1
154,7,r,g0-10,1
155,7,r,g0-11,1
156,7,r,g1-00,7
157,7,r,g1-01,10
158,7,r,g1-10,5
159,7,r,g1-11,8
160,7,s,g0-00,1208
161,7,s,g0-01,833
162,7,s,g0-10,1211
163,7,s,g0-11,812
164,7,s,g1-00,2773
165,7,s,g1-01,3143
166,7,s,g1-10,2777
167,7,s,g1-11,3163
168,8,i,g0-00,5
169,8,i,g0-01,7
170,8,i,g0-10,4
171,8,i,g0-11,8
172,8,i,g1-00,8
173,8,i,g1-01,8
174,8,i,g1-10,6
175,8,i,g1-11,9
176,8,r,g0-00,4
177,8,r,g0-01,5
178,8,r,g0-10,2
179,8,r,g0-11,4
180,8,r,g1-00,5
181,8,r,g1-01,7
