,time,infection_status,risk_group,count
0,0,i,g0-00,1
1,0,i,g0-01,3
2,0,i,g0-10,2
3,0,i,g0-11,1
4,0,i,g1-00,3
5,0,i,g1-01,1
6,0,i,g1-10,2
7,0,i,g1-11,3
8,0,s,g0-00,1164
9,0,s,g0-01,825
10,0,s,g0-10,1225
11,0,s,g0-11,823
12,0,s,g1-00,2832
13,0,s,g1-01,3171
14,0,s,g1-10,2771
15,0,s,g1-11,3173
16,1,i,g0-00,4
17,1,i,g0-01,3
18,1,i,g0-10,2
19,1,i,g0-11,2
20,1,i,g1-00,2
21,1,i,g1-01,1
22,1,i,g1-10,2
23,1,i,g1-11,3
24,1,r,g1-01,2
25,1,r,g1-11,1
26,1,s,g0-00,1200
27,1,s,g0-01,840
28,1,s,g0-10,1178
29,1,s,g0-11,832
30,1,s,g1-00,2794
31,1,s,g1-01,3154
32,1,s,g1-10,2818
33,1,s,g1-11,3162
34,2,i,g0-00,5
35,2,i,g0-10,1
36,2,i,g1-00,3
37,2,i,g1-01,4
38,2,i,g1-10,1
39,2,i,g1-11,4
40,2,r,g0-01,1
41,2,r,g0-11,2
42,2,r,g1-01,3
43,2,r,g1-10,2
44,2,r,g1-11,1
45,2,s,g0-00,1188
46,2,s,g0-01,817
47,2,s,g0-10,1139
48,2,s,g0-11,854
49,2,s,g1-00,2804
50,2,s,g1-01,3175
51,2,s,g1-10,2857
52,2,s,g1-11,3139
53,3,i,g0-00,6
54,3,i,g0-01,2
55,3,i,g0-10,3
56,3,i,g0-11,1
57,3,i,g1-00,4
58,3,i,g1-01,3
59,3,i,g1-10,2
60,3,i,g1-11,5
61,3,r,g0-00,1
62,3,r,g0-01,1
63,3,r,g0-11,2
64,3,r,g1-01,4
65,3,r,g1-10,2
66,3,r,g1-11,2
67,3,s,g0-00,1174
68,3,s,g0-01,847
69,3,s,g0-10,1195
70,3,s,g0-11,784
71,3,s,g1-00,2815
72,3,s,g1-01,3143
73,3,s,g1-10,2798
74,3,s,g1-11,3206
75,4,i,g0-00,3
76,4,i,g0-01,3
77,4,i,g0-10,6
78,4,i,g0-11,1
79,4,i,g1-00,8
80,4,i,g1-01,4
81,4,i,g1-10,1
82,4,i,g1-11,7
83,4,r,g0-00,1
84,4,r,g0-01,2
85,4,r,g1-00,2
86,4,r,g1-01,3
87,4,r,g1-10,2
88,4,r,g1-11,4
89,4,s,g0-00,1181
90,4,s,g0-01,814
91,4,s,g0-10,1194
92,4,s,g0-11,826
93,4,s,g1-00,2805
94,4,s,g1-01,3174
95,4,s,g1-10,2797
96,4,s,g1-11,3162
