,time,infection_status,risk_group,count
0,0,i,g0-00,1
1,0,i,g0-01,1
2,0,i,g0-10,4
3,0,i,g0-11,1
4,0,i,g1-00,3
5,0,i,g1-01,3
6,0,i,g1-11,3
7,0,s,g0-00,1218
8,0,s,g0-01,844
9,0,s,g0-10,1171
10,0,s,g0-11,815
11,0,s,g1-00,2778
12,0,s,g1-01,3152
13,0,s,g1-10,2825
14,0,s,g1-11,3181
15,1,i,g0-00,2
16,1,i,g0-01,2
17,1,i,g0-10,2
18,1,i,g0-11,2
19,1,i,g1-00,2
20,1,i,g1-01,5
21,1,i,g1-10,2
22,1,i,g1-11,1
23,1,r,g0-10,1
24,1,r,g1-11,1
25,1,s,g0-00,1230
26,1,s,g0-01,836
27,1,s,g0-10,1183
28,1,s,g0-11,828
29,1,s,g1-00,2766
30,1,s,g1-01,3157
31,1,s,g1-10,2812
32,1,s,g1-11,3168
33,2,i,g0-00,2
34,2,i,g0-01,3
35,2,i,g0-10,2
36,2,i,g0-11,2
37,2,i,g1-00,1
38,2,i,g1-01,3
39,2,i,g1-10,3
40,2,i,g1-11,2
41,2,r,g1-00,1
42,2,r,g1-01,1
43,2,r,g1-10,1
44,2,r,g1-11,1
45,2,s,g0-00,1218
46,2,s,g0-01,802
47,2,s,g0-10,1232
48,2,s,g0-11,789
49,2,s,g1-00,2778
50,2,s,g1-01,3191
51,2,s,g1-10,2762
52,2,s,g1-11,3206
53,3,i,g0-00,3
54,3,i,g0-01,2
55,3,i,g0-10,2
56,3,i,g0-11,3
57,3,i,g1-00,1
58,3,i,g1-01,3
59,3,i,g1-10,4
60,3,i,g1-11,1
61,3,r,g1-00,1
62,3,r,g1-01,3
63,3,r,g1-10,1
64,3,r,g1-11,2
65,3,s,g0-00,1217
66,3,s,g0-01,815
67,3,s,g0-10,1157
68,3,s,g0-11,851
69,3,s,g1-00,2778
70,3,s,g1-01,3177
71,3,s,g1-10,2836
72,3,s,g1-11,3143
73,4,i,g0-00,1
74,4,i,g0-01,4
75,4,i,g0-10,2
76,4,i,g0-11,3
77,4,i,g1-00,5
78,4,i,g1-01,2
79,4,i,g1-10,4
80,4,i,g1-11,1
81,4,r,g0-01,1
82,4,r,g1-00,1
83,4,r,g1-01,2
84,4,r,g1-10,3
85,4,r,g1-11,4
86,4,s,g0-00,1180
87,4,s,g0-01,836
88,4,s,g0-10,1208
89,4,s,g0-11,846
