,time,infection_status,risk_group,count
0,0,i,g0-00,4
1,0,i,g0-01,3
2,0,i,g0-10,1
3,0,i,g0-11,2
4,0,i,g1-01,1
5,0,i,g1-10,3
6,0,i,g1-11,2
7,0,s,g0-00,1185
8,0,s,g0-01,812
9,0,s,g0-10,1198
10,0,s,g0-11,849
11,0,s,g1-00,2811
12,0,s,g1-01,3184
13,0,s,g1-10,2798
14,0,s,g1-11,3147
15,1,i,g0-00,4
16,1,i,g0-01,3
17,1,i,g1-01,1
18,1,i,g1-10,3
19,1,i,g1-11,5
20,1,r,g1-10,1
21,1,s,g0-00,1174
22,1,s,g0-01,827
23,1,s,g0-10,1192
24,1,s,g0-11,837
25,1,s,g1-00,2822
26,1,s,g1-01,3169
27,1,s,g1-10,2804
28,1,s,g1-11,3158
29,2,i,g0-00,3
30,2,i,g0-01,3
31,2,i,g0-11,2
32,2,i,g1-01,4
33,2,i,g1-10,3
34,2,i,g1-11,1
35,2,r,g1-00,1
36,2,r,g1-10,2
37,2,r,g1-11,3
38,2,s,g0-00,1180
39,2,s,g0-01,827
40,2,s,g0-10,1198
41,2,s,g0-11,821
42,2,s,g1-00,2816
43,2,s,g1-01,3166
44,2,s,g1-10,2797
45,2,s,g1-11,3173
46,3,i,g0-00,2
47,3,i,g0-01,3
48,3,i,g0-10,2
49,3,i,g0-11,1
50,3,i,g1-00,3
51,3,i,g1-01,5
52,3,i,g1-11,3
53,3,r,g0-10,2
54,3,r,g1-00,1
55,3,r,g1-01,1
56,3,r,g1-10,1
57,3,r,g1-11,3
58,3,s,g0-00,1247
59,3,s,g0-01,848
60,3,s,g0-10,1163
61,3,s,g0-11,819
62,3,s,g1-00,2747
63,3,s,g1-01,3143
64,3,s,g1-10,2832
65,3,s,g1-11,3174
66,4,i,g0-00,7
67,4,i,g0-01,2
68,4,i,g0-10,1
69,4,i,g0-11,2
70,4,i,g1-00,2
71,4,i,g1-01,6
72,4,i,g1-10,2
73,4,i,g1-11,6
74,4,r,g0-10,1
75,4,r,g1-00,1
76,4,r,g1-01,3
77,4,r,g1-10,2
78,4,r,g1-11,3
79,4,s,g0-00,1199
80,4,s,g0-01,844
81,4,s,g0-10,1219
82,4,s,g0-11,865
83,4,s,g1-00,2791
84,4,s,g1-01,3145
85,4,s,g1-10,2775
86,4,s,g1-11,3124
87,5,i,g0-00,7
88,5,i,g0-01,1
89,5,i,g0-10,1
90,5,i,g0-11,3
91,5,i,g1-00,5
92,5,i,g1-01,8
93,5,i,g1-10,3
94,5,i,g1-11,3
95,5,r,g0-00,1
96,5,r,g0-01,1
97,5,r,g0-11,4
98,5,r,g1-01,2
99,5,r,g1-10,4
100,5,r,g1-11,2
101,5,s,g0-00,1183
102,5,s,g0-01,856
103,5,s,g0-10,1186
104,5,s,g0-11,800
105,5,s,g1-00,2804
106,5,s,g1-01,3132
107,5,s,g1-10,2806
108,5,s,g1-11,3188
109,6,i,g0-00,1
110,6,i,g0-01,5
111,6,i,g0-10,2
112,6,i,g0-11,3
113,6,i,g1-00,12
114,6,i,g1-01,7
115,6,i,g1-10,4
116,6,i,g1-11,4
117,6,r,g0-00,1
118,6,r,g0-10,2
119,6,r,g0-11,3
120,6,r,g1-00,1
121,6,r,g1-01,4
122,6,r,g1-10,2
123,6,r,g1-11,4
124,6,s,g0-00,1152
125,6,s,g0-01,811
126,6,s,g0-10,1183
127,6,s,g0-11,804
128,6,s,g1-00,2833
129,6,s,g1-01,3173
130,6,s,g1-10,2807
131,6,s,g1-11,3182
132,7,i,g0-00,6
133,7,i,g0-01,9
134,7,i,g0-10,6
135,7,i,g0-11,4
136,7,i,g1-00,10
137,7,i,g1-01,10
138,7,i,g1-10,2
139,7,i,g1-11,6
140,7,r,g0-01,1
141,7,r,g0-10,1
142,7,r,g0-11,1
143,7,r,g1-00,4
144,7,r,g1-01,3
145,7,r,g1-10,3
146,7,r,g1-11,8
147,7,s,g0-00,1178
148,7,s,g0-01,818
149,7,s,g0-10,1159
150,7,s,g0-11,821
151,7,s,g1-00,2802
152,7,s,g1-01,3159
153,7,s,g1-10,2829
154,7,s,g1-11,3160
155,8,i,g0-00,8
156,8,i,g0-01,11
157,8,i,g0-10,2
158,8,i,g0-11,5
159,8,i,g1-00,5
160,8,i,g1-01,8
161,8,i,g1-10,4
162,8,i,g1-11,7
163,8,r,g0-00,1
164,8,r,g0-01,1
165,8,r,g0-10,3
166,8,r,g0-11,4
167,8,r,g1-00,6
168,8,r,g1-01,8
169,8,r,g1-10,3
170,8,r,g1-11,7
171,8,s,g0-00,1219
172,8,s,g0-01,834
173,8,s,g0-10,1190
174,8,s,g0-11,780
175,8,s,g1-00,2761
176,8,s,g1-01,3138
177,8,s,g1-10,2798
178,8,s,g1-11,3197
179,9,i,g0-00,7
180,9,i,g0-01,7
181,9,i,g0-10,5
182,9,i,g0-11,5
183,9,i,g1-00,6
184,9,i,g1-01,10
185,9,i,g1-10,2
186,9,i,g1-11,10
187,9,r,g0-00,3
188,9,r,g0-01,2
189,9,r,g0-10,2
190,9,r,g0-11,2
191,9,r,g1-00,6
192,9,r,g1-01,11
193,9,r,g1-10,6
194,9,r,g1-11,11
195,9,s,g0-00,1209
196,9,s,g0-01,811
197,9,s,g0-10,1227
198,9,s,g0-11,826
199,9,s,g1-00,2769
200,9,s,g1-01,3159
201,9,s,g1-10,2758
202,9,s,g1-11,3146
203,10,i,g0-00,7
204,10,i,g0-01,12
205,10,i,g0-10,4
206,10,i,g0-11,7
207,10,i,g1-00,4
208,10,i,g1-01,8
209,10,i,g1-10,3
210,10,i,g1-11,9
211,10,r,g0-00,3
212,10,r,g0-01,2
213,10,r,g0-10,1
214,10,r,g0-11,3
215,10,r,g1-00,10
216,10,r,g1-01,13
217,10,r,g1-10,9
218,10,r,g1-11,13
219,10,s,g0-00,1216
220,10,s,g0-01,851
221,10,s,g0-10,1226
222,10,s,g0-11,857
223,10,s,g1-00,2760
224,10,s,g1-01,3114
225,10,s,g1-10,2757
226,10,s,g1-11,3111
227,11,i,g0-00,5
228,11,i,g0-01,7
229,11,i,g0-10,4
230,11,i,g0-11,11
231,11,i,g1-00,8
232,11,i,g1-01,16
233,11,i,g1-10,7
234,11,i,g1-11,8
235,11,r,g0-00,2
236,11,r,g0-01,2
237,11,r,g0-10,1
238,11,r,g0-11,3
239,11,r,g1-00,11
240,11,r,g1-01,17
241,11,r,g1-10,9
242,11,r,g1-11,17
243,11,s,g0-00,1213
244,11,s,g0-01,867
245,11,s,g0-10,1161
246,11,s,g0-11,837
247,11,s,g1-00,2761
248,11,s,g1-01,3091
249,11,s,g1-10,2818
250,11,s,g1-11,3124
251,12,i,g0-00,6
252,12,i,g0-01,14
253,12,i,g0-10,5
254,12,i,g0-11,11
255,12,i,g1-00,6
256,12,i,g1-01,14
257,12,i,g1-10,8
258,12,i,g1-11,11
259,12,r,g0-00,4
260,12,r,g0-01,5
261,12,r,g0-10,4
262,12,r,g0-11,4
263,12,r,g1-00,12
264,12,r,g1-01,17
265,12,r,g1-10,8
266,12,r,g1-11,18
267,12,s,g0-00,1239
268,12,s,g0-01,794
269,12,s,g0-10,1218
270,12,s,g0-11,888
271,12,s,g1-00,2733
272,12,s,g1-01,3156
273,12,s,g1-10,2757
274,12,s,g1-11,3068
275,13,i,g0-00,10
276,13,i,g0-01,12
277,13,i,g0-10,9
278,13,i,g0-11,10
279,13,i,g1-00,8
280,13,i,g1-01,13
281,13,i,g1-10,7
282,13,i,g1-11,9
283,13,r,g0-00,3
284,13,r,g0-01,7
285,13,r,g0-10,2
286,13,r,g0-11,6
287,13,r,g1-00,15
288,13,r,g1-01,20
289,13,r,g1-10,12
290,13,r,g1-11,21
291,13,s,g0-00,1181
292,13,s,g0-01,862
293,13,s,g0-10,1234
294,13,s,g0-11,827
295,13,s,g1-00,2783
296,13,s,g1-01,3086
297,13,s,g1-10,2736
298,13,s,g1-11,3127
299,14,i,g0-00,6
300,14,i,g0-01,13
301,14,i,g0-10,12
302,14,i,g0-11,9
303,14,i,g1-00,16
304,14,i,g1-01,13
305,14,i,g1-10,6
306,14,i,g1-11,15
307,14,r,g0-00,7
308,14,r,g0-01,8
309,14,r,g0-10,5
