,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,1
2,0,i,g0-11,2
3,0,i,g1-00,2
4,0,i,g1-01,3
5,0,i,g1-10,4
6,0,i,g1-11,2
7,0,s,g0-00,1243
8,0,s,g0-01,835
9,0,s,g0-10,1149
10,0,s,g0-11,824
11,0,s,g1-00,2753
12,0,s,g1-01,3161
13,0,s,g1-10,2847
14,0,s,g1-11,3172
15,1,i,g0-00,4
16,1,i,g0-10,3
17,1,i,g0-11,2
18,1,i,g1-00,1
19,1,i,g1-01,3
20,1,i,g1-10,1
21,1,i,g1-11,5
22,1,r,g1-00,1
23,1,r,g1-01,1
24,1,r,g1-10,2
25,1,s,g0-00,1160
26,1,s,g0-01,854
27,1,s,g0-10,1206
28,1,s,g0-11,860
29,1,s,g1-00,2834
30,1,s,g1-01,3142
31,1,s,g1-10,2788
32,1,s,g1-11,3133
33,2,i,g0-00,3
34,2,i,g0-01,2
35,2,i,g0-10,7
36,2,i,g0-11,2
37,2,i,g1-00,2
38,2,i,g1-01,2
39,2,i,g1-11,8
40,2,r,g0-00,1
41,2,r,g0-10,2
42,2,r,g0-11,1
43,2,r,g1-01,2
44,2,r,g1-11,1
45,2,s,g0-00,1192
46,2,s,g0-01,802
47,2,s,g0-10,1179
48,2,s,g0-11,808
49,2,s,g1-00,2802
50,2,s,g1-01,3192
51,2,s,g1-10,2812
52,2,s,g1-11,3180
53,3,i,g0-00,2
54,3,i,g0-01,2
55,3,i,g0-10,3
56,3,i,g0-11,8
57,3,i,g1-00,4
58,3,i,g1-01,3
59,3,i,g1-10,4
60,3,i,g1-11,8
61,3,r,g0-01,2
62,3,r,g1-00,1
63,3,r,g1-10,2
64,3,r,g1-11,2
65,3,s,g0-00,1168
66,3,s,g0-01,810
67,3,s,g0-10,1138
68,3,s,g0-11,847
69,3,s,g1-00,2825
70,3,s,g1-01,3183
71,3,s,g1-10,2853
72,3,s,g1-11,3135
73,4,i,g0-00,6
74,4,i,g0-01,2
75,4,i,g0-10,6
76,4,i,g0-11,5
77,4,i,g1-00,3
78,4,i,g1-01,5
79,4,i,g1-10,1
80,4,i,g1-11,15
81,4,r,g0-00,1
82,4,r,g0-01,1
83,4,r,g0-11,1
84,4,r,g1-00,2
85,4,r,g1-01,4
86,4,r,g1-10,3
87,4,r,g1-11,3
88,4,s,g0-00,1221
89,4,s,g0-01,804
90,4,s,g0-10,1170
91,4,s,g0-11,822
92,4,s,g1-00,2767
93,4,s,g1-01,3184
94,4,s,g1-10,2820
95,4,s,g1-11,3154
96,5,i,g0-00,8
97,5,i,g0-01,4
98,5,i,g0-10,4
99,5,i,g0-11,14
100,5,i,g1-00,4
101,5,i,g1-01,6
102,5,i,g1-10,2
103,5,i,g1-11,14
104,5,r,g0-00,1
105,5,r,g0-01,2
106,5,r,g0-10,3
107,5,r,g0-11,2
108,5,r,g1-00,3
109,5,r,g1-01,6
110,5,r,g1-10,1
111,5,r,g1-11,2
112,5,s,g0-00,1202
113,5,s,g0-01,802
114,5,s,g0-10,1246
115,5,s,g0-11,796
116,5,s,g1-00,2782
117,5,s,g1-01,3180
118,5,s,g1-10,2744
119,5,s,g1-11,3172
120,6,i,g0-00,9
121,6,i,g0-01,7
122,6,i,g0-10,6
123,6,i,g0-11,12
124,6,i,g1-00,5
125,6,i,g1-01,7
126,6,i,g1-10,3
127,6,i,g1-11,20
128,6,r,g0-00,1
129,6,r,g0-01,2
130,6,r,g0-10,1
131,6,r,g0-11,1
132,6,r,g1-00,5
133,6,r,g1-01,8
134,6,r,g1-10,3
135,6,r,g1-11,7
136,6,s,g0-00,1125
137,6,s,g0-01,857
138,6,s,g0-10,1141
139,6,s,g0-11,854
140,6,s,g1-00,2855
141,6,s,g1-01,3119
142,6,s,g1-10,2846
143,6,s,g1-11,3106
144,7,i,g0-00,12
145,7,i,g0-01,5
146,7,i,g0-10,7
147,7,i,g0-11,12
148,7,i,g1-00,6
149,7,i,g1-01,11
150,7,i,g1-10,4
151,7,i,g1-11,20
152,7,r,g0-00,2
153,7,r,g0-01,3
154,7,r,g0-10,2
155,7,r,g0-11,3
156,7,r,g1-00,4
157,7,r,g1-01,10
158,7,r,g1-10,4
159,7,r,g1-11,10
160,7,s,g0-00,1231
161,7,s,g0-01,793
162,7,s,g0-10,1188
163,7,s,g0-11,848
164,7,s,g1-00,2745
165,7,s,g1-01,3178
166,7,s,g1-10,2795
167,7,s,g1-11,3107
168,8,i,g0-00,12
169,8,i,g0-01,9
170,8,i,g0-10,8
171,8,i,g0-11,15
172,8,i,g1-00,11
173,8,i,g1-01,12
174,8,i,g1-10,7
175,8,i,g1-11,15
176,8,r,g0-00,2
177,8,r,g0-01,1
178,8,r,g0-10,1
179,8,r,g0-11,4
180,8,r,g1-00,6
181,8,r,g1-01,11
