,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,2
2,0,i,g0-10,3
3,0,i,g0-11,2
4,0,i,g1-00,2
5,0,i,g1-01,2
6,0,i,g1-10,1
7,0,i,g1-11,2
8,0,s,g0-00,1343
9,0,s,g0-01,968
10,0,s,g0-10,1377
11,0,s,g0-11,945
12,0,s,g1-00,2653
13,0,s,g1-01,3028
14,0,s,g1-10,2619
15,0,s,g1-11,3051
16,1,i,g0-00,2
17,1,i,g0-01,4
18,1,i,g0-10,2
19,1,i,g0-11,3
20,1,i,g1-00,1
21,1,i,g1-10,1
22,1,i,g1-11,1
23,1,r,g0-10,1
24,1,r,g1-00,1
25,1,s,g0-00,1367
26,1,s,g0-01,972
27,1,s,g0-10,1430
28,1,s,g0-11,985
29,1,s,g1-00,2629
30,1,s,g1-01,3024
31,1,s,g1-10,2566
32,1,s,g1-11,3011
33,2,i,g0-00,3
34,2,i,g0-01,2
35,2,i,g0-10,2
36,2,i,g0-11,2
37,2,i,g1-01,3
38,2,i,g1-10,1
39,2,i,g1-11,2
40,2,r,g0-11,1
41,2,r,g1-00,1
42,2,r,g1-10,1
43,2,s,g0-00,1381
44,2,s,g0-01,963
45,2,s,g0-10,1359
46,2,s,g0-11,937
47,2,s,g1-00,2615
48,2,s,g1-01,3032
49,2,s,g1-10,2637
50,2,s,g1-11,3058
51,3,i,g0-00,3
52,3,i,g0-01,3
53,3,i,g0-10,2
54,3,i,g0-11,1
55,3,i,g1-01,4
56,3,i,g1-10,1
57,3,i,g1-11,2
58,3,r,g1-00,1
59,3,r,g1-10,1
60,3,r,g1-11,2
61,3,s,g0-00,1359
62,3,s,g0-01,961
63,3,s,g0-10,1370
64,3,s,g0-11,993
65,3,s,g1-00,2637
66,3,s,g1-01,3032
67,3,s,g1-10,2626
68,3,s,g1-11,3002
69,4,i,g0-00,2
70,4,i,g0-01,4
71,4,i,g0-10,4
72,4,i,g0-11,4
73,4,i,g1-00,2
74,4,i,g1-01,6
75,4,i,g1-10,1
76,4,r,g0-10,1
77,4,r,g0-11,2
78,4,r,g1-00,1
79,4,s,g0-00,1362
80,4,s,g0-01,1001
81,4,s,g0-10,1344
82,4,s,g0-11,975
83,4,s,g1-00,2633
84,4,s,g1-01,2989
85,4,s,g1-10,2650
86,4,s,g1-11,3019
87,5,i,g0-00,6
88,5,i,g0-01,5
89,5,i,g0-10,3
90,5,i,g0-11,3
91,5,i,g1-01,6
92,5,i,g1-10,1
93,5,i,g1-11,2
94,5,r,g0-00,1
95,5,r,g0-01,1
96,5,r,g0-10,1
97,5,r,g0-11,1
98,5,r,g1-01,1
99,5,r,g1-10,1
100,5,r,g1-11,1
101,5,s,g0-00,1370
102,5,s,g0-01,978
103,5,s,g0-10,1376
104,5,s,g0-11,922
105,5,s,g1-00,2623
106,5,s,g1-01,3009
107,5,s,g1-10,2618
108,5,s,g1-11,3071
109,6,i,g0-00,4
110,6,i,g0-01,6
111,6,i,g0-10,4
112,6,i,g0-11,4
113,6,i,g1-00,1
114,6,i,g1-01,5
115,6,i,g1-10,1
116,6,i,g1-11,3
117,6,r,g0-00,1
118,6,r,g0-01,2
119,6,r,g0-10,1
120,6,r,g1-00,1
121,6,r,g1-01,2
122,6,r,g1-10,1
123,6,r,g1-11,2
124,6,s,g0-00,1397
125,6,s,g0-01,979
126,6,s,g0-10,1341
127,6,s,g0-11,981
128,6,s,g1-00,2596
129,6,s,g1-01,3006
130,6,s,g1-10,2652
131,6,s,g1-11,3010
132,7,i,g0-00,2
133,7,i,g0-01,8
134,7,i,g0-10,6
135,7,i,g0-11,3
136,7,i,g1-00,2
137,7,i,g1-01,4
138,7,i,g1-10,2
139,7,i,g1-11,4
140,7,r,g0-00,1
141,7,r,g0-11,1
142,7,r,g1-00,2
143,7,r,g1-01,5
144,7,r,g1-10,2
145,7,r,g1-11,3
146,7,s,g0-00,1350
147,7,s,g0-01,954
148,7,s,g0-10,1391
149,7,s,g0-11,952
150,7,s,g1-00,2643
151,7,s,g1-01,3029
152,7,s,g1-10,2599
153,7,s,g1-11,3037
154,8,i,g0-00,4
155,8,i,g0-01,7
156,8,i,g0-10,5
157,8,i,g0-11,6
158,8,i,g1-00,1
