,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,3
2,0,i,g0-10,3
3,0,i,g0-11,2
4,0,i,g1-00,1
5,0,i,g1-01,1
6,0,i,g1-10,1
7,0,i,g1-11,2
8,0,s,g0-00,1431
9,0,s,g0-01,986
10,0,s,g0-10,1375
11,0,s,g0-11,967
12,0,s,g1-00,2565
13,0,s,g1-01,3010
14,0,s,g1-10,2621
15,0,s,g1-11,3029
16,1,i,g0-00,5
17,1,i,g0-01,2
18,1,i,g0-10,2
19,1,i,g0-11,2
20,1,i,g1-01,5
21,1,i,g1-10,1
22,1,i,g1-11,2
23,1,r,g0-10,1
24,1,r,g1-10,1
25,1,r,g1-11,1
26,1,s,g0-00,1445
27,1,s,g0-01,986
28,1,s,g0-10,1394
29,1,s,g0-11,956
30,1,s,g1-00,2550
31,1,s,g1-01,3007
32,1,s,g1-10,2601
33,1,s,g1-11,3039
34,2,i,g0-00,3
35,2,i,g0-01,3
36,2,i,g0-10,3
37,2,i,g0-11,2
38,2,i,g1-00,2
39,2,i,g1-01,6
40,2,i,g1-11,3
41,2,r,g0-10,1
42,2,r,g1-10,1
43,2,r,g1-11,1
44,2,s,g0-00,1382
45,2,s,g0-01,973
46,2,s,g0-10,1409
47,2,s,g0-11,948
48,2,s,g1-00,2613
49,2,s,g1-01,3018
50,2,s,g1-10,2586
51,2,s,g1-11,3046
52,3,i,g0-00,6
53,3,i,g0-01,6
54,3,i,g0-10,6
55,3,i,g0-11,2
56,3,i,g1-01,4
57,3,i,g1-10,1
58,3,i,g1-11,5
59,3,r,g0-10,2
60,3,r,g1-11,1
61,3,s,g0-00,1449
62,3,s,g0-01,1001
63,3,s,g0-10,1358
64,3,s,g0-11,982
65,3,s,g1-00,2545
66,3,s,g1-01,2989
67,3,s,g1-10,2633
68,3,s,g1-11,3010
69,4,i,g0-00,4
70,4,i,g0-01,6
71,4,i,g0-10,5
72,4,i,g0-11,6
73,4,i,g1-00,1
74,4,i,g1-01,5
75,4,i,g1-11,1
76,4,r,g0-10,1
77,4,r,g1-00,1
78,4,r,g1-10,3
79,4,r,g1-11,1
80,4,s,g0-00,1392
81,4,s,g0-01,1006
82,4,s,g0-10,1385
83,4,s,g0-11,982
84,4,s,g1-00,2602
85,4,s,g1-01,2983
86,4,s,g1-10,2606
87,4,s,g1-11,3010
88,5,i,g0-00,3
89,5,i,g0-01,5
90,5,i,g0-10,3
91,5,i,g0-11,3
92,5,i,g1-00,3
93,5,i,g1-01,5
