,time,infection_status,risk_group,count
0,0,i,g0-00,1
1,0,i,g0-01,1
2,0,i,g0-10,3
3,0,i,g1-00,3
4,0,i,g1-01,3
5,0,i,g1-10,1
6,0,i,g1-11,4
7,0,s,g0-00,1220
8,0,s,g0-01,810
9,0,s,g0-10,1207
10,0,s,g0-11,851
11,0,s,g1-00,2776
12,0,s,g1-01,3186
13,0,s,g1-10,2789
14,0,s,g1-11,3145
15,1,i,g0-00,1
16,1,i,g0-01,1
17,1,i,g0-10,1
18,1,i,g0-11,1
19,1,i,g1-00,3
20,1,i,g1-01,5
21,1,i,g1-10,2
22,1,i,g1-11,4
23,1,r,g0-00,1
24,1,r,g0-10,1
25,1,s,g0-00,1227
26,1,s,g0-01,799
27,1,s,g0-10,1178
28,1,s,g0-11,835
29,1,s,g1-00,2768
30,1,s,g1-01,3195
31,1,s,g1-10,2818
32,1,s,g1-11,3160
33,2,i,g0-00,5
34,2,i,g0-01,2
35,2,i,g0-10,7
36,2,i,g0-11,3
37,2,i,g1-00,2
38,2,i,g1-01,5
39,2,i,g1-10,2
40,2,i,g1-11,3
41,2,r,g0-00,2
42,2,r,g0-10,1
43,2,s,g0-00,1249
44,2,s,g0-01,807
45,2,s,g0-10,1187
46,2,s,g0-11,797
47,2,s,g1-00,2742
48,2,s,g1-01,3186
49,2,s,g1-10,2803
50,2,s,g1-11,3197
51,3,i,g0-00,6
52,3,i,g0-01,5
53,3,i,g0-10,2
54,3,i,g0-11,4
55,3,i,g1-00,2
56,3,i,g1-01,6
57,3,i,g1-10,6
58,3,i,g1-11,5
59,3,r,g0-00,1
60,3,r,g1-00,2
61,3,r,g1-10,2
62,3,r,g1-11,1
63,3,s,g0-00,1175
64,3,s,g0-01,796
65,3,s,g0-10,1175
66,3,s,g0-11,828
67,3,s,g1-00,2814
68,3,s,g1-01,3193
69,3,s,g1-10,2815
70,3,s,g1-11,3162
71,4,i,g0-00,5
72,4,i,g0-01,5
73,4,i,g0-10,5
74,4,i,g0-11,4
75,4,i,g1-00,3
76,4,i,g1-01,6
77,4,i,g1-10,4
78,4,i,g1-11,7
79,4,r,g0-00,4
80,4,r,g0-11,1
81,4,r,g1-00,2
82,4,r,g1-01,1
83,4,r,g1-10,2
84,4,r,g1-11,2
85,4,s,g0-00,1181
86,4,s,g0-01,822
87,4,s,g0-10,1235
88,4,s,g0-11,836
89,4,s,g1-00,2805
