,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,1
2,0,i,g0-10,3
3,0,i,g1-00,2
4,0,i,g1-01,3
5,0,i,g1-10,1
6,0,i,g1-11,4
7,0,s,g0-00,1171
8,0,s,g0-01,839
9,0,s,g0-10,1190
10,0,s,g0-11,821
11,0,s,g1-00,2825
12,0,s,g1-01,3157
13,0,s,g1-10,2806
14,0,s,g1-11,3175
15,1,i,g0-00,3
16,1,i,g0-10,2
17,1,i,g1-00,1
18,1,i,g1-01,2
19,1,i,g1-10,3
20,1,i,g1-11,4
21,1,r,g0-11,1
22,1,r,g1-00,1
23,1,r,g1-01,2
24,1,s,g0-00,1206
25,1,s,g0-01,815
26,1,s,g0-10,1206
27,1,s,g0-11,814
28,1,s,g1-00,2789
29,1,s,g1-01,3181
30,1,s,g1-10,2789
31,1,s,g1-11,3181
32,2,i,g0-00,4
33,2,i,g0-01,2
34,2,i,g0-10,3
35,2,i,g0-11,1
36,2,i,g1-00,2
37,2,i,g1-01,2
38,2,i,g1-10,4
39,2,i,g1-11,3
40,2,r,g0-00,1
41,2,r,g1-00,1
42,2,r,g1-01,2
43,2,r,g1-10,1
44,2,r,g1-11,1
45,2,s,g0-00,1212
46,2,s,g0-01,805
47,2,s,g0-10,1222
48,2,s,g0-11,809
49,2,s,g1-00,2780
50,2,s,g1-01,3189
51,2,s,g1-10,2770
52,2,s,g1-11,3186
53,3,i,g0-00,1
54,3,i,g0-01,2
55,3,i,g0-10,4
56,3,i,g0-11,2
57,3,i,g1-00,5
58,3,i,g1-01,2
59,3,i,g1-10,7
60,3,i,g1-11,5
61,3,r,g0-00,1
62,3,r,g0-01,1
63,3,r,g1-00,2
64,3,r,g1-01,1
65,3,r,g1-10,1
66,3,r,g1-11,2
67,3,s,g0-00,1157
68,3,s,g0-01,803
69,3,s,g0-10,1170
70,3,s,g0-11,849
71,3,s,g1-00,2834
72,3,s,g1-01,3191
73,3,s,g1-10,2818
74,3,s,g1-11,3142
75,4,i,g0-00,5
76,4,i,g0-01,3
77,4,i,g0-10,7
78,4,i,g0-11,3
79,4,i,g1-00,2
80,4,i,g1-01,4
81,4,i,g1-10,5
82,4,i,g1-11,5
83,4,r,g0-00,1
84,4,r,g0-01,1
85,4,r,g0-10,1
86,4,r,g1-00,3
87,4,r,g1-01,1
88,4,r,g1-10,1
89,4,r,g1-11,3
90,4,s,g0-00,1202
91,4,s,g0-01,847
92,4,s,g0-10,1152
93,4,s,g0-11,803
94,4,s,g1-00,2787
95,4,s,g1-01,3144
96,4,s,g1-10,2834
97,4,s,g1-11,3186
98,5,i,g0-00,3
99,5,i,g0-01,4
100,5,i,g0-10,9
101,5,i,g0-11,4
102,5,i,g1-00,4
103,5,i,g1-01,6
104,5,i,g1-10,4
105,5,i,g1-11,5
106,5,r,g0-00,1
107,5,r,g0-01,1
108,5,r,g0-10,1
109,5,r,g0-11,3
110,5,r,g1-00,4
111,5,r,g1-01,1
112,5,r,g1-10,3
113,5,s,g0-00,1187
114,5,s,g0-01,819
115,5,s,g0-10,1180
116,5,s,g0-11,824
117,5,s,g1-00,2801
118,5,s,g1-01,3169
119,5,s,g1-10,2803
120,5,s,g1-11,3164
121,6,i,g0-00,6
122,6,i,g0-01,6
123,6,i,g0-10,5
124,6,i,g0-11,2
125,6,i,g1-00,3
126,6,i,g1-01,6
127,6,i,g1-10,6
128,6,i,g1-11,8
129,6,r,g0-00,1
130,6,r,g0-10,2
131,6,r,g0-11,2
132,6,r,g1-00,5
133,6,r,g1-01,2
134,6,r,g1-10,5
135,6,r,g1-11,2
136,6,s,g0-00,1180
137,6,s,g0-01,861
138,6,s,g0-10,1230
139,6,s,g0-11,871
140,6,s,g1-00,2805
141,6,s,g1-01,3125
142,6,s,g1-10,2752
143,6,s,g1-11,3115
144,7,i,g0-00,7
145,7,i,g0-01,7
146,7,i,g0-10,6
147,7,i,g0-11,10
148,7,i,g1-00,4
149,7,i,g1-01,10
150,7,i,g1-10,8
151,7,i,g1-11,3
152,7,r,g0-00,4
153,7,r,g0-10,2
154,7,r,g0-11,3
155,7,r,g1-00,4
156,7,r,g1-01,4
157,7,r,g1-10,6
158,7,r,g1-11,3
159,7,s,g0-00,1237
160,7,s,g0-01,789
161,7,s,g0-10,1164
162,7,s,g0-11,807
163,7,s,g1-00,2744
164,7,s,g1-01,3190
165,7,s,g1-10,2814
166,7,s,g1-11,3174
167,8,i,g0-00,6
168,8,i,g0-01,9
169,8,i,g0-10,7
170,8,i,g0-11,4
171,8,i,g1-00,5
172,8,i,g1-01,6
173,8,i,g1-10,13
174,8,i,g1-11,13
175,8,r,g0-00,5
176,8,r,g0-01,2
177,8,r,g0-10,2
178,8,r,g0-11,1
179,8,r,g1-00,6
180,8,r,g1-01,5
181,8,r,g1-10,7
