,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,2
2,0,i,g0-10,2
3,0,i,g0-11,3
4,0,i,g1-00,2
5,0,i,g1-01,2
6,0,i,g1-10,2
7,0,i,g1-11,1
8,0,s,g0-00,1180
9,0,s,g0-01,863
10,0,s,g0-10,1212
11,0,s,g0-11,809
12,0,s,g1-00,2816
13,0,s,g1-01,3133
14,0,s,g1-10,2784
15,0,s,g1-11,3187
16,1,i,g0-00,2
17,1,i,g0-10,3
18,1,i,g0-11,1
19,1,i,g1-00,3
20,1,i,g1-01,1
21,1,i,g1-10,3
22,1,i,g1-11,4
23,1,r,g0-01,1
24,1,r,g1-00,1
25,1,r,g1-01,2
26,1,s,g0-00,1195
27,1,s,g0-01,825
28,1,s,g0-10,1180
29,1,s,g0-11,790
30,1,s,g1-00,2799
31,1,s,g1-01,3171
32,1,s,g1-10,2814
33,1,s,g1-11,3205
34,2,i,g0-00,4
35,2,i,g0-01,1
36,2,i,g0-10,1
37,2,i,g0-11,3
38,2,i,g1-00,1
39,2,i,g1-10,2
40,2,i,g1-11,3
41,2,r,g0-10,1
42,2,r,g0-11,1
43,2,r,g1-00,2
44,2,r,g1-01,3
45,2,r,g1-10,3
46,2,r,g1-11,1
47,2,s,g0-00,1191
48,2,s,g0-01,858
49,2,s,g0-10,1161
50,2,s,g0-11,819
51,2,s,g1-00,2802
52,2,s,g1-01,3138
53,2,s,g1-10,2832
54,2,s,g1-11,3173
55,3,i,g0-00,5
56,3,i,g0-01,1
57,3,i,g0-11,3
58,3,i,g1-10,2
59,3,i,g1-11,4
60,3,r,g0-01,1
61,3,r,g1-00,2
62,3,r,g1-01,3
63,3,r,g1-10,5
64,3,r,g1-11,2
65,3,s,g0-00,1191
66,3,s,g0-01,847
67,3,s,g0-10,1111
68,3,s,g0-11,814
69,3,s,g1-00,2802
70,3,s,g1-01,3148
71,3,s,g1-10,2882
72,3,s,g1-11,3177
73,4,i,g0-00,3
74,4,i,g0-01,2
75,4,i,g0-10,1
76,4,i,g0-11,4
77,4,i,g1-00,3
78,4,i,g1-11,5
79,4,r,g0-00,1
80,4,r,g0-01,1
81,4,r,g0-10,1
82,4,r,g1-00,1
83,4,r,g1-01,3
84,4,r,g1-10,5
85,4,r,g1-11,2
86,4,s,g0-00,1207
87,4,s,g0-01,873
88,4,s,g0-10,1158
89,4,s,g0-11,798
90,4,s,g1-00,2785
91,4,s,g1-01,3121
92,4,s,g1-10,2835
93,4,s,g1-11,3191
94,5,i,g0-00,3
95,5,i,g0-01,2
96,5,i,g0-11,5
97,5,i,g1-00,2
98,5,i,g1-11,5
99,5,r,g0-00,1
100,5,r,g0-01,2
101,5,r,g0-11,1
102,5,r,g1-00,2
103,5,r,g1-01,2
104,5,r,g1-10,7
105,5,r,g1-11,1
106,5,s,g0-00,1173
107,5,s,g0-01,830
108,5,s,g0-10,1238
109,5,s,g0-11,834
110,5,s,g1-00,2819
111,5,s,g1-01,3164
112,5,s,g1-10,2755
113,5,s,g1-11,3154
114,6,i,g0-00,5
115,6,i,g0-10,1
116,6,i,g0-11,5
117,6,i,g1-00,2
118,6,i,g1-01,1
119,6,i,g1-10,2
120,6,i,g1-11,7
121,6,r,g0-00,1
122,6,r,g0-01,1
123,6,r,g0-10,1
124,6,r,g0-11,1
125,6,r,g1-00,4
126,6,r,g1-01,4
127,6,r,g1-10,6
128,6,r,g1-11,1
129,6,s,g0-00,1201
130,6,s,g0-01,829
131,6,s,g0-10,1177
132,6,s,g0-11,820
133,6,s,g1-00,2787
134,6,s,g1-01,3165
135,6,s,g1-10,2813
136,6,s,g1-11,3166
137,7,i,g0-00,3
138,7,i,g0-01,1
139,7,i,g0-10,5
140,7,i,g0-11,5
141,7,i,g1-00,3
142,7,i,g1-01,1
143,7,i,g1-10,4
144,7,i,g1-11,9
145,7,r,g0-00,4
146,7,r,g0-01,1
147,7,r,g0-10,2
148,7,r,g0-11,1
149,7,r,g1-00,4
150,7,r,g1-01,4
151,7,r,g1-10,5
152,7,r,g1-11,2
153,7,s,g0-00,1177
154,7,s,g0-01,836
155,7,s,g0-10,1166
156,7,s,g0-11,801
157,7,s,g1-00,2809
158,7,s,g1-01,3157
