,time,infection_status,risk_group,count
0,0,i,g0-00,4
1,0,i,g0-01,1
2,0,i,g0-10,3
3,0,i,g0-11,1
4,0,i,g1-01,3
5,0,i,g1-10,1
6,0,i,g1-11,3
7,0,s,g0-00,1214
8,0,s,g0-01,801
9,0,s,g0-10,1238
10,0,s,g0-11,819
11,0,s,g1-00,2782
12,0,s,g1-01,3195
13,0,s,g1-10,2758
14,0,s,g1-11,3177
15,1,i,g0-00,1
16,1,i,g0-01,1
17,1,i,g0-10,2
18,1,i,g0-11,2
19,1,i,g1-00,3
20,1,i,g1-01,2
21,1,i,g1-10,2
22,1,i,g1-11,1
23,1,r,g1-00,1
24,1,r,g1-01,1
25,1,r,g1-11,1
26,1,s,g0-00,1204
27,1,s,g0-01,823
28,1,s,g0-10,1202
29,1,s,g0-11,831
30,1,s,g1-00,2791
31,1,s,g1-01,3173
32,1,s,g1-10,2794
33,1,s,g1-11,3165
34,2,i,g0-00,2
35,2,i,g0-01,1
36,2,i,g0-10,2
37,2,i,g0-11,2
38,2,i,g1-01,2
39,2,i,g1-10,2
40,2,i,g1-11,1
41,2,r,g0-01,1
42,2,r,g1-00,3
43,2,r,g1-11,1
44,2,s,g0-00,1173
45,2,s,g0-01,766
46,2,s,g0-10,1220
47,2,s,g0-11,830
48,2,s,g1-00,2822
49,2,s,g1-01,3230
50,2,s,g1-10,2776
51,2,s,g1-11,3166
52,3,i,g0-01,3
53,3,i,g0-10,2
54,3,i,g1-00,2
55,3,i,g1-01,3
56,3,i,g1-10,1
57,3,i,g1-11,2
58,3,r,g0-00,1
59,3,r,g0-01,1
60,3,r,g1-00,2
61,3,r,g1-10,1
62,3,r,g1-11,2
63,3,s,g0-00,1220
64,3,s,g0-01,811
65,3,s,g0-10,1251
66,3,s,g0-11,881
67,3,s,g1-00,2775
68,3,s,g1-01,3182
69,3,s,g1-10,2745
70,3,s,g1-11,3115
71,4,i,g0-00,2
72,4,i,g0-01,6
73,4,i,g0-10,1
74,4,i,g0-11,1
75,4,i,g1-01,1
76,4,i,g1-10,2
77,4,i,g1-11,1
78,4,r,g0-00,2
79,4,r,g0-01,1
80,4,r,g0-11,1
81,4,r,g1-00,2
82,4,r,g1-10,1
83,4,r,g1-11,1
84,4,s,g0-00,1257
85,4,s,g0-01,794
86,4,s,g0-10,1204
87,4,s,g0-11,810
88,4,s,g1-00,2737
89,4,s,g1-01,3198
90,4,s,g1-10,2792
91,4,s,g1-11,3186
92,5,i,g0-00,1
93,5,i,g0-01,3
94,5,i,g0-10,2
95,5,i,g1-00,1
96,5,i,g1-01,3
97,5,i,g1-10,1
98,5,i,g1-11,3
99,5,r,g0-00,3
100,5,r,g0-01,2
101,5,r,g0-11,1
102,5,r,g1-00,1
103,5,r,g1-01,1
104,5,r,g1-10,1
105,5,r,g1-11,1
106,5,s,g0-00,1167
107,5,s,g0-01,836
108,5,s,g0-10,1189
109,5,s,g0-11,833
110,5,s,g1-00,2827
111,5,s,g1-01,3155
112,5,s,g1-10,2807
113,5,s,g1-11,3162
114,6,i,g0-00,1
115,6,i,g0-01,3
116,6,i,g0-10,2
117,6,i,g1-00,1
118,6,i,g1-01,5
119,6,i,g1-10,1
120,6,i,g1-11,4
121,6,r,g0-01,1
122,6,r,g0-10,1
123,6,r,g1-00,4
124,6,r,g1-01,2
125,6,r,g1-10,1
126,6,r,g1-11,3
127,6,s,g0-00,1194
128,6,s,g0-01,853
129,6,s,g0-10,1182
130,6,s,g0-11,833
131,6,s,g1-00,2800
132,6,s,g1-01,3136
133,6,s,g1-10,2813
134,6,s,g1-11,3160
135,7,i,g0-00,1
136,7,i,g0-01,5
137,7,i,g0-10,2
138,7,i,g0-11,1
139,7,i,g1-00,1
140,7,i,g1-01,3
141,7,i,g1-10,3
142,7,i,g1-11,4
143,7,r,g0-00,1
144,7,r,g1-00,4
145,7,r,g1-01,4
146,7,r,g1-10,2
147,7,r,g1-11,3
148,7,s,g0-00,1159
149,7,s,g0-01,866
150,7,s,g0-10,1191
151,7,s,g0-11,796
152,7,s,g1-00,2834
153,7,s,g1-01,3122
154,7,s,g1-10,2802
155,7,s,g1-11,3196
156,8,i,g0-01,4
157,8,i,g0-10,2
158,8,i,g0-11,1
159,8,i,g1-00,4
160,8,i,g1-01,6
161,8,i,g1-10,4
162,8,i,g1-11,6
163,8,r,g0-01,1
164,8,r,g0-10,2
165,8,r,g0-11,1
