,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-11,4
2,0,i,g1-00,1
3,0,i,g1-01,4
4,0,i,g1-10,4
5,0,s,g0-00,1189
6,0,s,g0-01,835
7,0,s,g0-10,1149
8,0,s,g0-11,819
9,0,s,g1-00,2807
10,0,s,g1-01,3161
11,0,s,g1-10,2847
12,0,s,g1-11,3177
13,1,i,g0-00,2
14,1,i,g0-01,3
15,1,i,g0-10,3
16,1,i,g0-11,4
17,1,i,g1-00,3
18,1,i,g1-01,2
19,1,i,g1-10,1
20,1,i,g1-11,2
21,1,r,g0-11,1
22,1,r,g1-10,1
23,1,s,g0-00,1178
24,1,s,g0-01,777
25,1,s,g0-10,1182
26,1,s,g0-11,858
27,1,s,g1-00,2817
28,1,s,g1-01,3218
29,1,s,g1-10,2813
30,1,s,g1-11,3135
31,2,i,g0-00,3
32,2,i,g0-01,2
33,2,i,g0-10,3
34,2,i,g0-11,2
35,2,i,g1-01,5
36,2,i,g1-10,2
37,2,i,g1-11,6
38,2,r,g1-00,2
39,2,r,g1-01,1
40,2,r,g1-10,1
41,2,r,g1-11,1
42,2,s,g0-00,1195
43,2,s,g0-01,814
44,2,s,g0-10,1174
45,2,s,g0-11,832
46,2,s,g1-00,2800
47,2,s,g1-01,3178
48,2,s,g1-10,2820
49,2,s,g1-11,3159
50,3,i,g0-00,1
51,3,i,g0-01,3
52,3,i,g0-10,4
53,3,i,g0-11,5
54,3,i,g1-00,4
55,3,i,g1-01,3
56,3,i,g1-10,1
57,3,i,g1-11,5
58,3,r,g1-00,2
59,3,r,g1-01,3
60,3,r,g1-10,1
61,3,r,g1-11,2
62,3,s,g0-00,1195
63,3,s,g0-01,807
64,3,s,g0-10,1174
65,3,s,g0-11,813
66,3,s,g1-00,2798
67,3,s,g1-01,3184
68,3,s,g1-10,2820
69,3,s,g1-11,3175
70,4,i,g0-00,3
71,4,i,g0-01,5
72,4,i,g0-10,4
73,4,i,g0-11,4
74,4,i,g1-00,2
75,4,i,g1-01,1
76,4,i,g1-10,3
77,4,i,g1-11,9
78,4,r,g0-00,3
79,4,r,g0-01,1
80,4,r,g0-11,1
81,4,r,g1-01,3
82,4,r,g1-10,2
83,4,r,g1-11,1
84,4,s,g0-00,1202
85,4,s,g0-01,829
86,4,s,g0-10,1172
87,4,s,g0-11,841
88,4,s,g1-00,2790
89,4,s,g1-01,3161
90,4,s,g1-10,2819
91,4,s,g1-11,3144
92,5,i,g0-00,2
93,5,i,g0-01,2
94,5,i,g0-10,6
95,5,i,g0-11,5
96,5,i,g1-00,2
97,5,i,g1-01,5
98,5,i,g1-10,8
99,5,i,g1-11,7
100,5,r,g0-00,2
101,5,r,g0-01,1
102,5,r,g0-11,1
103,5,r,g1-00,3
104,5,r,g1-01,4
105,5,r,g1-10,2
106,5,r,g1-11,3
107,5,s,g0-00,1211
108,5,s,g0-01,781
109,5,s,g0-10,1155
110,5,s,g0-11,865
111,5,s,g1-00,2780
112,5,s,g1-01,3207
113,5,s,g1-10,2829
114,5,s,g1-11,3119
115,6,i,g0-00,3
116,6,i,g0-01,3
117,6,i,g0-10,11
118,6,i,g0-11,2
119,6,i,g1-00,2
120,6,i,g1-01,6
121,6,i,g1-10,3
122,6,i,g1-11,10
123,6,r,g0-00,3
124,6,r,g0-01,1
125,6,r,g0-10,1
126,6,r,g1-00,2
127,6,r,g1-01,4
128,6,r,g1-10,2
129,6,r,g1-11,7
130,6,s,g0-00,1245
131,6,s,g0-01,800
132,6,s,g0-10,1211
133,6,s,g0-11,825
134,6,s,g1-00,2745
135,6,s,g1-01,3186
136,6,s,g1-10,2772
137,6,s,g1-11,3156
138,7,i,g0-00,3
139,7,i,g0-01,4
140,7,i,g0-10,11
141,7,i,g0-11,3
142,7,i,g1-00,3
143,7,i,g1-01,10
