,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,3
2,0,i,g0-10,4
3,0,i,g0-11,1
4,0,i,g1-00,1
5,0,i,g1-01,1
6,0,i,g1-11,3
7,0,s,g0-00,1225
8,0,s,g0-01,832
9,0,s,g0-10,1205
10,0,s,g0-11,817
11,0,s,g1-00,2771
12,0,s,g1-01,3164
13,0,s,g1-10,2791
14,0,s,g1-11,3179
15,1,i,g0-00,4
16,1,i,g0-01,2
17,1,i,g0-10,3
18,1,i,g0-11,3
19,1,i,g1-00,1
20,1,i,g1-01,6
21,1,i,g1-10,2
22,1,i,g1-11,2
23,1,r,g0-10,1
24,1,r,g1-10,1
25,1,s,g0-00,1167
26,1,s,g0-01,847
27,1,s,g0-10,1216
28,1,s,g0-11,799
29,1,s,g1-00,2828
30,1,s,g1-01,3145
31,1,s,g1-10,2777
32,1,s,g1-11,3196
33,2,i,g0-00,5
34,2,i,g0-01,6
35,2,i,g0-10,1
36,2,i,g0-11,3
37,2,i,g1-00,5
38,2,i,g1-01,8
39,2,i,g1-10,4
40,2,i,g1-11,5
41,2,r,g1-10,2
42,2,s,g0-00,1168
43,2,s,g0-01,767
44,2,s,g0-10,1173
45,2,s,g0-11,805
46,2,s,g1-00,2822
47,2,s,g1-01,3219
48,2,s,g1-10,2820
49,2,s,g1-11,3187
50,3,i,g0-00,5
51,3,i,g0-01,3
52,3,i,g0-10,3
53,3,i,g0-11,5
54,3,i,g1-00,6
55,3,i,g1-01,10
56,3,i,g1-10,1
57,3,i,g1-11,5
58,3,r,g0-00,2
59,3,r,g0-10,1
60,3,r,g0-11,1
61,3,r,g1-01,1
62,3,r,g1-10,3
63,3,r,g1-11,1
64,3,s,g0-00,1191
65,3,s,g0-01,826
66,3,s,g0-10,1170
67,3,s,g0-11,802
68,3,s,g1-00,2796
69,3,s,g1-01,3160
70,3,s,g1-10,2822
71,3,s,g1-11,3186
72,4,i,g0-00,6
73,4,i,g0-01,6
74,4,i,g0-10,3
75,4,i,g0-11,7
76,4,i,g1-00,8
77,4,i,g1-01,8
78,4,i,g1-10,2
79,4,i,g1-11,5
80,4,r,g0-10,2
81,4,r,g0-11,1
82,4,r,g1-00,3
83,4,r,g1-01,3
84,4,r,g1-10,2
85,4,r,g1-11,2
86,4,s,g0-00,1191
87,4,s,g0-01,840
88,4,s,g0-10,1217
89,4,s,g0-11,793
90,4,s,g1-00,2792
91,4,s,g1-01,3143
92,4,s,g1-10,2774
93,4,s,g1-11,3192
94,5,i,g0-00,8
