,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,3
2,0,i,g0-10,2
3,0,i,g0-11,2
4,0,i,g1-00,1
5,0,i,g1-01,1
6,0,i,g1-10,2
7,0,i,g1-11,2
8,0,s,g0-00,1177
9,0,s,g0-01,802
10,0,s,g0-10,1199
11,0,s,g0-11,812
12,0,s,g1-00,2819
13,0,s,g1-01,3194
14,0,s,g1-10,2797
15,0,s,g1-11,3184
16,1,i,g0-00,3
17,1,i,g0-10,1
18,1,i,g0-11,2
19,1,i,g1-00,2
20,1,i,g1-01,3
21,1,i,g1-10,5
22,1,i,g1-11,3
23,1,r,g1-01,1
24,1,s,g0-00,1184
25,1,s,g0-01,789
26,1,s,g0-10,1185
27,1,s,g0-11,841
28,1,s,g1-00,2811
29,1,s,g1-01,3207
30,1,s,g1-10,2809
31,1,s,g1-11,3154
32,2,i,g0-00,1
33,2,i,g0-01,1
34,2,i,g0-10,5
35,2,i,g0-11,3
36,2,i,g1-00,2
37,2,i,g1-01,1
38,2,i,g1-10,4
39,2,i,g1-11,5
40,2,r,g0-10,1
41,2,r,g1-00,3
42,2,r,g1-01,2
43,2,r,g1-10,1
44,2,r,g1-11,1
45,2,s,g0-00,1162
46,2,s,g0-01,874
47,2,s,g0-10,1200
48,2,s,g0-11,821
49,2,s,g1-00,2832
50,2,s,g1-01,3122
51,2,s,g1-10,2789
52,2,s,g1-11,3170
53,3,i,g0-01,2
54,3,i,g0-10,10
55,3,i,g0-11,9
56,3,i,g1-00,4
57,3,i,g1-01,3
58,3,i,g1-10,2
59,3,i,g1-11,1
60,3,r,g0-00,3
61,3,r,g0-01,1
62,3,r,g0-10,2
63,3,r,g1-01,2
64,3,r,g1-10,2
65,3,r,g1-11,4
66,3,s,g0-00,1222
67,3,s,g0-01,776
68,3,s,g0-10,1198
69,3,s,g0-11,827
70,3,s,g1-00,2771
71,3,s,g1-01,3216
72,3,s,g1-10,2786
73,3,s,g1-11,3159
74,4,i,g0-00,3
75,4,i,g0-01,3
76,4,i,g0-10,6
77,4,i,g0-11,6
78,4,i,g1-00,3
79,4,i,g1-01,3
80,4,i,g1-10,5
81,4,i,g1-11,3
82,4,r,g0-00,1
83,4,r,g0-11,2
84,4,r,g1-00,2
85,4,r,g1-01,3
86,4,r,g1-10,5
87,4,r,g1-11,5
88,4,s,g0-00,1197
89,4,s,g0-01,827
90,4,s,g0-10,1175
91,4,s,g0-11,794
92,4,s,g1-00,2794
93,4,s,g1-01,3164
94,4,s,g1-10,2809
