,time,infection_status,risk_group,count
0,0,i,g0-00,1
1,0,i,g0-01,1
2,0,i,g0-10,2
3,0,i,g0-11,3
4,0,i,g1-00,3
5,0,i,g1-01,3
6,0,i,g1-10,2
7,0,i,g1-11,1
8,0,s,g0-00,1195
9,0,s,g0-01,845
10,0,s,g0-10,1167
11,0,s,g0-11,837
12,0,s,g1-00,2801
13,0,s,g1-01,3151
14,0,s,g1-10,2829
15,0,s,g1-11,3159
16,1,i,g0-00,2
17,1,i,g0-10,2
18,1,i,g0-11,3
19,1,i,g1-00,3
20,1,i,g1-01,3
21,1,i,g1-10,1
22,1,i,g1-11,1
23,1,r,g0-00,1
24,1,r,g1-01,1
25,1,r,g1-10,1
26,1,s,g0-00,1198
27,1,s,g0-01,797
28,1,s,g0-10,1181
29,1,s,g0-11,789
30,1,s,g1-00,2796
31,1,s,g1-01,3199
32,1,s,g1-10,2815
33,1,s,g1-11,3207
34,2,i,g0-00,1
35,2,i,g0-01,2
36,2,i,g0-10,2
37,2,i,g0-11,1
38,2,i,g1-00,4
39,2,i,g1-01,2
40,2,i,g1-10,3
41,2,i,g1-11,3
42,2,r,g0-00,1
43,2,r,g1-01,2
44,2,r,g1-10,1
45,2,s,g0-00,1183
46,2,s,g0-01,817
47,2,s,g0-10,1229
48,2,s,g0-11,848
49,2,s,g1-00,2811
50,2,s,g1-01,3177
51,2,s,g1-10,2765
52,2,s,g1-11,3148
53,3,i,g0-00,2
54,3,i,g0-01,1
55,3,i,g0-10,2
56,3,i,g0-11,1
57,3,i,g1-00,4
58,3,i,g1-01,2
59,3,i,g1-10,6
60,3,i,g1-11,3
61,3,r,g0-01,1
62,3,r,g1-00,2
63,3,r,g1-01,2
64,3,r,g1-10,1
65,3,r,g1-11,1
66,3,s,g0-00,1217
67,3,s,g0-01,796
68,3,s,g0-10,1185
69,3,s,g0-11,825
70,3,s,g1-00,2775
71,3,s,g1-01,3198
72,3,s,g1-10,2806
73,3,s,g1-11,3170
74,4,i,g0-00,5
75,4,i,g0-01,1
76,4,i,g0-10,4
77,4,i,g0-11,1
78,4,i,g1-00,1
79,4,i,g1-01,1
80,4,i,g1-10,3
81,4,i,g1-11,6
82,4,r,g0-00,1
83,4,r,g0-01,1
84,4,r,g1-00,2
85,4,r,g1-01,3
86,4,r,g1-10,3
87,4,r,g1-11,2
88,4,s,g0-00,1185
89,4,s,g0-01,827
