,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,1
2,0,i,g0-10,2
3,0,i,g0-11,1
4,0,i,g1-00,1
5,0,i,g1-01,3
6,0,i,g1-10,2
7,0,i,g1-11,3
8,0,s,g0-00,1211
9,0,s,g0-01,833
10,0,s,g0-10,1232
11,0,s,g0-11,901
12,0,s,g1-00,2785
13,0,s,g1-01,3163
14,0,s,g1-10,2764
15,0,s,g1-11,3095
16,1,i,g0-00,4
17,1,i,g0-01,3
18,1,i,g0-10,3
19,1,i,g0-11,1
20,1,i,g1-00,1
21,1,i,g1-01,1
22,1,i,g1-10,1
23,1,i,g1-11,3
24,1,r,g1-01,1
25,1,s,g0-00,1188
26,1,s,g0-01,814
27,1,s,g0-10,1163
28,1,s,g0-11,855
29,1,s,g1-00,2807
30,1,s,g1-01,3181
31,1,s,g1-10,2833
32,1,s,g1-11,3141
33,2,i,g0-00,8
34,2,i,g0-10,2
35,2,i,g0-11,5
36,2,i,g1-01,7
37,2,i,g1-10,2
38,2,i,g1-11,3
39,2,r,g1-01,1
40,2,s,g0-00,1148
41,2,s,g0-01,812
42,2,s,g0-10,1221
43,2,s,g0-11,800
44,2,s,g1-00,2844
45,2,s,g1-01,3180
46,2,s,g1-10,2775
47,2,s,g1-11,3192
48,3,i,g0-00,6
49,3,i,g0-01,3
50,3,i,g0-10,1
51,3,i,g0-11,8
52,3,i,g1-00,2
53,3,i,g1-01,5
54,3,i,g1-10,4
55,3,i,g1-11,1
56,3,r,g1-00,1
57,3,r,g1-01,1
58,3,r,g1-10,1
59,3,r,g1-11,1
60,3,s,g0-00,1156
61,3,s,g0-01,851
62,3,s,g0-10,1215
63,3,s,g0-11,821
64,3,s,g1-00,2835
65,3,s,g1-01,3140
66,3,s,g1-10,2779
67,3,s,g1-11,3169
68,4,i,g0-00,4
69,4,i,g0-01,4
70,4,i,g0-10,7
71,4,i,g0-11,3
72,4,i,g1-00,4
73,4,i,g1-01,3
74,4,i,g1-10,2
75,4,i,g1-11,9
76,4,r,g0-00,1
77,4,r,g0-01,3
78,4,r,g1-00,2
79,4,r,g1-01,2
80,4,r,g1-10,1
81,4,r,g1-11,2
82,4,s,g0-00,1180
83,4,s,g0-01,802
84,4,s,g0-10,1177
85,4,s,g0-11,821
86,4,s,g1-00,2809
87,4,s,g1-01,3186
88,4,s,g1-10,2813
89,4,s,g1-11,3165
90,5,i,g0-00,6
91,5,i,g0-01,4
92,5,i,g0-10,4
93,5,i,g0-11,8
94,5,i,g1-00,5
95,5,i,g1-01,6
96,5,i,g1-10,7
97,5,i,g1-11,10
98,5,r,g0-01,1
99,5,r,g0-10,1
100,5,r,g1-00,3
101,5,r,g1-01,6
102,5,r,g1-10,2
103,5,r,g1-11,2
104,5,s,g0-00,1206
105,5,s,g0-01,867
106,5,s,g0-10,1242
107,5,s,g0-11,816
108,5,s,g1-00,2780
109,5,s,g1-01,3116
110,5,s,g1-10,2744
111,5,s,g1-11,3164
112,6,i,g0-00,6
113,6,i,g0-01,8
114,6,i,g0-10,3
115,6,i,g0-11,8
116,6,i,g1-00,5
117,6,i,g1-01,7
118,6,i,g1-10,9
119,6,i,g1-11,12
120,6,r,g0-00,2
121,6,r,g0-01,3
122,6,r,g0-10,2
123,6,r,g1-00,3
124,6,r,g1-01,4
125,6,r,g1-10,3
126,6,r,g1-11,3
127,6,s,g0-00,1192
128,6,s,g0-01,823
