,time,infection_status,risk_group,count
0,0,i,g0-00,1
1,0,i,g0-10,2
2,0,i,g0-11,2
3,0,i,g1-00,3
4,0,i,g1-01,4
5,0,i,g1-10,2
6,0,i,g1-11,2
7,0,s,g0-00,1805
8,0,s,g0-01,409
9,0,s,g0-10,1775
10,0,s,g0-11,394
11,0,s,g1-00,4191
12,0,s,g1-01,1587
13,0,s,g1-10,4221
14,0,s,g1-11,1602
15,1,i,g0-00,4
16,1,i,g0-01,2
17,1,i,g0-10,2
18,1,i,g0-11,2
19,1,i,g1-00,3
20,1,i,g1-01,2
21,1,i,g1-10,3
22,1,i,g1-11,1
23,1,r,g0-10,1
24,1,r,g1-01,1
25,1,r,g1-11,2
26,1,s,g0-00,1800
27,1,s,g0-01,411
28,1,s,g0-10,1764
29,1,s,g0-11,406
30,1,s,g1-00,4193
31,1,s,g1-01,1584
32,1,s,g1-10,4230
33,1,s,g1-11,1589
34,2,i,g0-00,6
35,2,i,g0-01,2
36,2,i,g0-10,3
37,2,i,g0-11,1
38,2,i,g1-00,1
39,2,i,g1-01,2
40,2,i,g1-10,4
41,2,i,g1-11,1
42,2,r,g0-00,1
43,2,r,g0-10,1
44,2,r,g0-11,1
45,2,r,g1-01,2
46,2,r,g1-11,2
47,2,s,g0-00,1829
48,2,s,g0-01,421
49,2,s,g0-10,1814
50,2,s,g0-11,431
51,2,s,g1-00,4163
52,2,s,g1-01,1573
53,2,s,g1-10,4178
54,2,s,g1-11,1564
55,3,i,g0-00,2
56,3,i,g0-01,3
57,3,i,g0-10,4
58,3,i,g0-11,1
59,3,i,g1-00,4
60,3,i,g1-01,1
61,3,i,g1-10,2
62,3,i,g1-11,3
63,3,r,g0-01,1
64,3,r,g1-00,2
65,3,r,g1-01,2
66,3,r,g1-10,2
67,3,r,g1-11,3
68,3,s,g0-00,1770
69,3,s,g0-01,408
70,3,s,g0-10,1781
71,3,s,g0-11,405
72,3,s,g1-00,4222
73,3,s,g1-01,1585
74,3,s,g1-10,4211
75,3,s,g1-11,1588
76,4,i,g0-00,4
77,4,i,g0-01,1
78,4,i,g0-10,5
79,4,i,g0-11,3
80,4,i,g1-00,3
81,4,i,g1-01,5
82,4,i,g1-10,2
83,4,i,g1-11,2
84,4,r,g0-01,1
85,4,r,g0-10,1
86,4,r,g0-11,1
87,4,r,g1-00,2
88,4,r,g1-01,2
89,4,r,g1-10,3
90,4,r,g1-11,2
91,4,s,g0-00,1763
92,4,s,g0-01,411
93,4,s,g0-10,1797
94,4,s,g0-11,397
95,4,s,g1-00,4228
96,4,s,g1-01,1580
97,4,s,g1-10,4192
98,4,s,g1-11,1595
99,5,i,g0-00,5
100,5,i,g0-01,1
101,5,i,g0-11,3
102,5,i,g1-00,3
103,5,i,g1-01,4
104,5,i,g1-10,8
105,5,i,g1-11,3
106,5,r,g0-10,3
107,5,r,g1-00,4
108,5,r,g1-01,5
109,5,r,g1-10,4
110,5,r,g1-11,3
111,5,s,g0-00,1778
112,5,s,g0-01,417
113,5,s,g0-10,1889
114,5,s,g0-11,396
115,5,s,g1-00,4210
116,5,s,g1-01,1573
117,5,s,g1-10,4096
118,5,s,g1-11,1595
119,6,i,g0-00,5
120,6,i,g0-01,2
121,6,i,g0-10,2
122,6,i,g0-11,3
123,6,i,g1-00,6
124,6,i,g1-01,3
125,6,i,g1-10,6
126,6,i,g1-11,5
127,6,r,g0-00,1
128,6,r,g0-10,3
129,6,r,g0-11,2
130,6,r,g1-00,3
131,6,r,g1-01,6
132,6,r,g1-10,5
133,6,r,g1-11,1
134,6,s,g0-00,1842
135,6,s,g0-01,404
136,6,s,g0-10,1787
137,6,s,g0-11,426
138,6,s,g1-00,4143
139,6,s,g1-01,1585
140,6,s,g1-10,4197
141,6,s,g1-11,1563
142,7,i,g0-00,7
143,7,i,g0-10,5
144,7,i,g0-11,4
145,7,i,g1-00,5
146,7,i,g1-01,6
147,7,i,g1-10,7
148,7,i,g1-11,4
149,7,r,g0-00,2
150,7,r,g0-10,2
151,7,r,g1-00,4
152,7,r,g1-01,7
153,7,r,g1-10,6
154,7,r,g1-11,3
155,7,s,g0-00,1810
156,7,s,g0-01,411
157,7,s,g0-10,1798
158,7,s,g0-11,424
159,7,s,g1-00,4172
160,7,s,g1-01,1576
161,7,s,g1-10,4182
162,7,s,g1-11,1565
163,8,i,g0-00,5
164,8,i,g0-01,3
165,8,i,g0-10,6
166,8,i,g0-11,3
167,8,i,g1-00,5
168,8,i,g1-01,2
169,8,i,g1-10,2
170,8,i,g1-11,2
171,8,r,g0-00,3
172,8,r,g0-01,2
173,8,r,g0-10,5
174,8,r,g1-00,5
175,8,r,g1-01,6
176,8,r,g1-10,7
177,8,r,g1-11,6
178,8,s,g0-00,1761
179,8,s,g0-01,407
180,8,s,g0-10,1788
181,8,s,g0-11,432
182,8,s,g1-00,4221
183,8,s,g1-01,1580
184,8,s,g1-10,4192
185,8,s,g1-11,1557
186,9,i,g0-00,6
187,9,i,g0-01,5
188,9,i,g0-10,2
189,9,i,g0-11,2
190,9,i,g1-00,6
191,9,i,g1-01,1
192,9,i,g1-10,8
193,9,i,g1-11,3
194,9,r,g0-00,2
195,9,r,g0-01,1
196,9,r,g0-10,4
197,9,r,g1-00,8
198,9,r,g1-01,8
199,9,r,g1-10,8
200,9,r,g1-11,6
201,9,s,g0-00,1817
202,9,s,g0-01,437
203,9,s,g0-10,1815
204,9,s,g0-11,399
205,9,s,g1-00,4161
206,9,s,g1-01,1548
207,9,s,g1-10,4163
208,9,s,g1-11,1590
209,10,i,g0-00,5
210,10,i,g0-01,2
211,10,i,g0-10,5
212,10,i,g0-11,5
213,10,i,g1-00,8
214,10,i,g1-01,3
215,10,i,g1-10,6
216,10,i,g1-11,1
217,10,r,g0-00,6
218,10,r,g0-01,1
219,10,r,g0-10,5
220,10,r,g0-11,2
221,10,r,g1-00,7
222,10,r,g1-01,10
223,10,r,g1-10,10
224,10,r,g1-11,4
225,10,s,g0-00,1790
226,10,s,g0-01,407
227,10,s,g0-10,1805
228,10,s,g0-11,408
229,10,s,g1-00,4184
230,10,s,g1-01,1577
231,10,s,g1-10,4169
232,10,s,g1-11,1580
233,11,i,g0-00,5
234,11,i,g0-01,3
235,11,i,g0-10,6
236,11,i,g0-11,4
237,11,i,g1-00,9
238,11,i,g1-01,2
239,11,i,g1-10,10
240,11,i,g1-11,2
241,11,r,g0-00,5
242,11,r,g0-01,2
243,11,r,g0-10,7
244,11,r,g0-11,2
245,11,r,g1-00,10
246,11,r,g1-01,9
247,11,r,g1-10,8
248,11,r,g1-11,5
249,11,s,g0-00,1859
250,11,s,g0-01,395
251,11,s,g0-10,1796
252,11,s,g0-11,441
253,11,s,g1-00,4112
254,11,s,g1-01,1589
255,11,s,g1-10,4173
256,11,s,g1-11,1546
257,12,i,g0-00,10
258,12,i,g0-01,5
259,12,i,g0-10,9
260,12,i,g0-11,4
261,12,i,g1-00,4
262,12,i,g1-01,1
263,12,i,g1-10,10
264,12,i,g1-11,2
265,12,r,g0-00,2
266,12,r,g0-01,4
267,12,r,g0-10,3
268,12,r,g0-11,3
269,12,r,g1-00,15
270,12,r,g1-01,7
271,12,r,g1-10,13
272,12,r,g1-11,5
273,12,s,g0-00,1802
274,12,s,g0-01,398
275,12,s,g0-10,1852
276,12,s,g0-11,418
277,12,s,g1-00,4167
278,12,s,g1-01,1585
279,12,s,g1-10,4113
280,12,s,g1-11,1568
281,13,i,g0-00,11
