,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,2
2,0,i,g0-10,4
3,0,i,g0-11,3
4,0,i,g1-00,1
5,0,i,g1-01,2
6,0,i,g1-11,1
7,0,s,g0-00,1859
8,0,s,g0-01,1243
9,0,s,g0-10,574
10,0,s,g0-11,390
11,0,s,g1-00,4137
12,0,s,g1-01,4753
13,0,s,g1-10,1422
14,0,s,g1-11,1606
15,1,i,g0-00,2
16,1,i,g0-01,1
17,1,i,g0-10,3
18,1,i,g0-11,1
19,1,i,g1-00,1
20,1,i,g1-01,3
21,1,i,g1-11,2
22,1,r,g1-00,1
23,1,r,g1-10,1
24,1,r,g1-11,1
25,1,s,g0-00,1776
26,1,s,g0-01,1242
27,1,s,g0-10,596
28,1,s,g0-11,432
29,1,s,g1-00,4220
30,1,s,g1-01,4754
31,1,s,g1-10,1400
32,1,s,g1-11,1564
33,2,i,g0-00,1
34,2,i,g0-10,2
35,2,i,g0-11,2
36,2,i,g1-00,2
37,2,i,g1-01,2
38,2,i,g1-10,3
39,2,i,g1-11,4
40,2,r,g0-11,1
41,2,r,g1-00,1
42,2,r,g1-01,2
43,2,r,g1-10,1
44,2,s,g0-00,1786
45,2,s,g0-01,1277
46,2,s,g0-10,598
47,2,s,g0-11,384
48,2,s,g1-00,4210
49,2,s,g1-01,4719
50,2,s,g1-10,1396
51,2,s,g1-11,1609
52,3,i,g0-00,4
53,3,i,g0-01,2
54,3,i,g0-10,3
55,3,i,g0-11,2
56,3,i,g1-00,2
57,3,i,g1-01,3
58,3,i,g1-10,3
59,3,i,g1-11,4
60,3,r,g0-01,1
61,3,r,g0-10,1
62,3,r,g0-11,1
63,3,r,g1-00,1
64,3,r,g1-01,2
65,3,r,g1-10,1
66,3,s,g0-00,1850
67,3,s,g0-01,1239
68,3,s,g0-10,599
69,3,s,g0-11,420
70,3,s,g1-00,4143
71,3,s,g1-01,4753
72,3,s,g1-10,1393
73,3,s,g1-11,1573
74,4,i,g0-00,3
75,4,i,g0-01,2
76,4,i,g0-10,2
77,4,i,g0-11,3
78,4,i,g1-00,2
79,4,i,g1-01,4
80,4,i,g1-10,3
81,4,i,g1-11,4
82,4,r,g0-00,1
83,4,r,g0-10,1
84,4,r,g1-00,1
85,4,r,g1-01,4
86,4,r,g1-10,2
87,4,r,g1-11,1
88,4,s,g0-00,1816
89,4,s,g0-01,1224
90,4,s,g0-10,588
91,4,s,g0-11,434
92,4,s,g1-00,4177
93,4,s,g1-01,4766
94,4,s,g1-10,1404
95,4,s,g1-11,1558
96,5,i,g0-00,3
