,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,1
2,0,i,g0-10,2
3,0,i,g0-11,1
4,0,i,g1-00,1
5,0,i,g1-01,3
6,0,i,g1-10,2
7,0,i,g1-11,3
8,0,s,g0-00,1162
9,0,s,g0-01,823
10,0,s,g0-10,1159
11,0,s,g0-11,827
12,0,s,g1-00,2834
13,0,s,g1-01,3173
14,0,s,g1-10,2837
15,0,s,g1-11,3169
16,1,i,g0-00,4
17,1,i,g0-01,1
18,1,i,g0-10,4
19,1,i,g0-11,3
20,1,i,g1-00,3
21,1,i,g1-01,3
22,1,i,g1-10,1
23,1,i,g1-11,1
24,1,r,g1-10,1
25,1,r,g1-11,1
26,1,s,g0-00,1168
27,1,s,g0-01,839
28,1,s,g0-10,1213
29,1,s,g0-11,843
30,1,s,g1-00,2825
31,1,s,g1-01,3157
32,1,s,g1-10,2781
33,1,s,g1-11,3152
34,2,i,g0-00,3
35,2,i,g0-01,1
36,2,i,g0-10,2
37,2,i,g0-11,3
38,2,i,g1-00,5
39,2,i,g1-01,2
40,2,i,g1-10,2
41,2,i,g1-11,3
42,2,r,g0-01,2
43,2,r,g0-10,1
44,2,r,g0-11,1
45,2,r,g1-00,1
46,2,r,g1-10,1
47,2,s,g0-00,1190
48,2,s,g0-01,834
49,2,s,g0-10,1191
50,2,s,g0-11,845
51,2,s,g1-00,2801
52,2,s,g1-01,3161
53,2,s,g1-10,2803
54,2,s,g1-11,3148
55,3,i,g0-00,3
56,3,i,g0-01,1
57,3,i,g0-10,1
58,3,i,g0-11,6
59,3,i,g1-00,7
60,3,i,g1-01,2
61,3,i,g1-10,3
62,3,i,g1-11,3
63,3,r,g0-00,1
64,3,r,g1-00,1
65,3,r,g1-01,2
66,3,r,g1-10,2
67,3,r,g1-11,1
68,3,s,g0-00,1201
69,3,s,g0-01,814
70,3,s,g0-10,1217
71,3,s,g0-11,849
72,3,s,g1-00,2787
73,3,s,g1-01,3181
74,3,s,g1-10,2777
75,3,s,g1-11,3141
76,4,i,g0-00,5
77,4,i,g0-01,5
78,4,i,g0-10,4
79,4,i,g0-11,5
80,4,i,g1-00,5
81,4,i,g1-01,3
82,4,i,g1-10,1
83,4,i,g1-11,4
84,4,r,g0-00,1
85,4,r,g0-10,1
86,4,r,g0-11,1
87,4,r,g1-00,2
88,4,r,g1-01,3
89,4,r,g1-10,2
90,4,r,g1-11,4
91,4,s,g0-00,1187
92,4,s,g0-01,797
93,4,s,g0-10,1237
94,4,s,g0-11,876
95,4,s,g1-00,2800
96,4,s,g1-01,3192
97,4,s,g1-10,2755
98,4,s,g1-11,3110
99,5,i,g0-00,6
100,5,i,g0-01,10
101,5,i,g0-10,1
102,5,i,g0-11,7
103,5,i,g1-00,5
104,5,i,g1-01,3
105,5,i,g1-10,1
106,5,i,g1-11,3
107,5,r,g0-00,1
108,5,r,g0-01,1
109,5,r,g0-10,2
110,5,r,g1-00,5
111,5,r,g1-01,3
112,5,r,g1-10,4
113,5,r,g1-11,5
114,5,s,g0-00,1213
115,5,s,g0-01,798
116,5,s,g0-10,1211
117,5,s,g0-11,815
118,5,s,g1-00,2770
119,5,s,g1-01,3185
120,5,s,g1-10,2781
121,5,s,g1-11,3170
122,6,i,g0-00,3
123,6,i,g0-01,6
124,6,i,g0-10,3
125,6,i,g0-11,1
126,6,i,g1-00,6
127,6,i,g1-01,7
128,6,i,g1-10,1
