,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,2
2,0,i,g0-10,1
3,0,i,g1-00,1
4,0,i,g1-01,2
5,0,i,g1-10,3
6,0,i,g1-11,4
7,0,s,g0-00,1176
8,0,s,g0-01,866
9,0,s,g0-10,1230
10,0,s,g0-11,805
11,0,s,g1-00,2820
12,0,s,g1-01,3130
13,0,s,g1-10,2766
14,0,s,g1-11,3191
15,1,i,g0-00,2
16,1,i,g0-01,2
17,1,i,g0-10,5
18,1,i,g0-11,4
19,1,i,g1-00,2
20,1,i,g1-01,3
21,1,i,g1-10,1
22,1,i,g1-11,3
23,1,r,g0-11,1
24,1,s,g0-00,1239
25,1,s,g0-01,857
26,1,s,g0-10,1183
27,1,s,g0-11,852
28,1,s,g1-00,2757
29,1,s,g1-01,3138
30,1,s,g1-10,2811
31,1,s,g1-11,3140
32,2,i,g0-00,3
33,2,i,g0-01,3
34,2,i,g0-10,5
35,2,i,g0-11,2
36,2,i,g1-00,2
37,2,i,g1-01,1
38,2,i,g1-10,1
39,2,i,g1-11,4
40,2,r,g0-01,1
41,2,r,g0-11,1
42,2,r,g1-01,1
43,2,r,g1-11,1
44,2,s,g0-00,1236
45,2,s,g0-01,839
46,2,s,g0-10,1178
47,2,s,g0-11,811
48,2,s,g1-00,2759
49,2,s,g1-01,3155
50,2,s,g1-10,2816
51,2,s,g1-11,3181
52,3,i,g0-00,3
53,3,i,g0-01,3
54,3,i,g0-10,4
55,3,i,g0-11,3
56,3,i,g1-00,2
57,3,i,g1-01,1
58,3,i,g1-10,2
59,3,i,g1-11,4
60,3,r,g1-00,1
61,3,r,g1-01,2
62,3,r,g1-10,1
63,3,r,g1-11,2
64,3,s,g0-00,1172
65,3,s,g0-01,796
66,3,s,g0-10,1156
67,3,s,g0-11,830
68,3,s,g1-00,2822
69,3,s,g1-01,3198
70,3,s,g1-10,2837
71,3,s,g1-11,3161
72,4,i,g0-00,3
73,4,i,g0-01,2
74,4,i,g0-10,3
75,4,i,g0-11,1
76,4,i,g1-00,3
77,4,i,g1-01,3
78,4,i,g1-10,3
79,4,i,g1-11,6
80,4,r,g1-00,2
81,4,r,g1-01,2
82,4,r,g1-10,2
83,4,r,g1-11,2
84,4,s,g0-00,1167
85,4,s,g0-01,876
86,4,s,g0-10,1177
87,4,s,g0-11,849
88,4,s,g1-00,2825
89,4,s,g1-01,3117
90,4,s,g1-10,2815
91,4,s,g1-11,3142
92,5,i,g0-00,3
93,5,i,g0-01,2
94,5,i,g0-10,3
95,5,i,g0-11,4
96,5,i,g1-00,4
