,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-10,3
2,0,i,g0-11,1
3,0,i,g1-00,1
4,0,i,g1-01,4
5,0,i,g1-10,1
6,0,i,g1-11,3
7,0,s,g0-00,1277
8,0,s,g0-01,827
9,0,s,g0-10,1213
10,0,s,g0-11,858
11,0,s,g1-00,2719
12,0,s,g1-01,3169
13,0,s,g1-10,2783
14,0,s,g1-11,3138
15,1,i,g0-00,3
16,1,i,g0-01,2
17,1,i,g0-10,2
18,1,i,g0-11,2
19,1,i,g1-00,2
20,1,i,g1-01,1
21,1,i,g1-10,2
22,1,i,g1-11,2
23,1,r,g0-01,1
24,1,r,g0-10,1
25,1,r,g1-01,1
26,1,r,g1-11,1
27,1,s,g0-00,1166
28,1,s,g0-01,870
29,1,s,g0-10,1183
30,1,s,g0-11,817
31,1,s,g1-00,2829
32,1,s,g1-01,3125
33,1,s,g1-10,2812
34,1,s,g1-11,3178
35,2,i,g0-00,2
36,2,i,g0-01,1
37,2,i,g0-11,3
38,2,i,g1-00,2
39,2,i,g1-01,1
40,2,i,g1-10,3
41,2,i,g1-11,3
42,2,r,g0-10,1
43,2,r,g1-00,1
44,2,r,g1-01,3
45,2,r,g1-10,1
46,2,r,g1-11,1
47,2,s,g0-00,1250
48,2,s,g0-01,851
49,2,s,g0-10,1259
50,2,s,g0-11,819
51,2,s,g1-00,2745
52,2,s,g1-01,3144
53,2,s,g1-10,2736
54,2,s,g1-11,3174
55,3,i,g0-00,2
56,3,i,g0-10,2
57,3,i,g0-11,4
58,3,i,g1-00,1
59,3,i,g1-01,3
60,3,i,g1-11,3
61,3,r,g0-00,1
62,3,r,g1-00,1
63,3,r,g1-01,3
64,3,r,g1-10,4
65,3,r,g1-11,2
66,3,s,g0-00,1240
67,3,s,g0-01,836
68,3,s,g0-10,1214
69,3,s,g0-11,883
70,3,s,g1-00,2755
71,3,s,g1-01,3158
72,3,s,g1-10,2780
73,3,s,g1-11,3108
74,4,i,g0-00,1
75,4,i,g0-01,5
76,4,i,g0-10,2
77,4,i,g0-11,5
78,4,i,g1-00,2
79,4,i,g1-11,2
80,4,r,g0-00,2
81,4,r,g1-01,3
82,4,r,g1-10,5
83,4,r,g1-11,2
84,4,s,g0-00,1223
85,4,s,g0-01,853
86,4,s,g0-10,1228
87,4,s,g0-11,888
88,4,s,g1-00,2772
89,4,s,g1-01,3139
90,4,s,g1-10,2765
91,4,s,g1-11,3103
92,5,i,g0-00,2
93,5,i,g0-01,1
94,5,i,g0-10,1
95,5,i,g0-11,3
96,5,i,g1-00,1
97,5,i,g1-01,3
98,5,i,g1-10,1
99,5,i,g1-11,2
100,5,r,g0-01,2
101,5,r,g0-11,3
102,5,r,g1-00,3
103,5,r,g1-01,3
104,5,r,g1-10,5
105,5,r,g1-11,2
106,5,s,g0-00,1205
107,5,s,g0-01,845
108,5,s,g0-10,1185
109,5,s,g0-11,805
110,5,s,g1-00,2789
