,time,infection_status,risk_group,count
0,0,i,g0-01,2
1,0,i,g0-10,1
2,0,i,g1-00,4
3,0,i,g1-01,2
4,0,i,g1-10,3
5,0,i,g1-11,4
6,0,s,g0-00,1173
7,0,s,g0-01,843
8,0,s,g0-10,1266
9,0,s,g0-11,816
10,0,s,g1-00,2823
11,0,s,g1-01,3153
12,0,s,g1-10,2730
13,0,s,g1-11,3180
14,1,i,g0-00,2
15,1,i,g0-01,2
16,1,i,g0-10,1
17,1,i,g0-11,5
18,1,i,g1-00,3
19,1,i,g1-01,5
20,1,i,g1-10,6
21,1,i,g1-11,1
22,1,r,g1-01,2
23,1,s,g0-00,1168
24,1,s,g0-01,817
25,1,s,g0-10,1249
26,1,s,g0-11,813
27,1,s,g1-00,2827
28,1,s,g1-01,3174
29,1,s,g1-10,2744
30,1,s,g1-11,3181
31,2,i,g0-00,3
32,2,i,g0-01,3
33,2,i,g0-10,4
34,2,i,g0-11,5
35,2,i,g1-01,9
36,2,i,g1-10,2
37,2,i,g1-11,3
38,2,r,g0-00,1
39,2,r,g0-10,1
40,2,r,g1-00,1
41,2,r,g1-01,2
42,2,r,g1-10,1
43,2,r,g1-11,1
44,2,s,g0-00,1242
45,2,s,g0-01,836
46,2,s,g0-10,1245
47,2,s,g0-11,810
48,2,s,g1-00,2753
49,2,s,g1-01,3150
50,2,s,g1-10,2747
51,2,s,g1-11,3181
52,3,i,g0-00,5
53,3,i,g0-01,6
54,3,i,g0-10,5
55,3,i,g0-11,8
56,3,i,g1-00,1
57,3,i,g1-01,7
58,3,i,g1-10,3
59,3,i,g1-11,3
60,3,r,g0-01,1
61,3,r,g0-10,1
62,3,r,g0-11,1
63,3,r,g1-00,2
64,3,r,g1-01,3
65,3,r,g1-10,1
66,3,r,g1-11,1
67,3,s,g0-00,1233
68,3,s,g0-01,819
69,3,s,g0-10,1199
70,3,s,g0-11,866
71,3,s,g1-00,2759
72,3,s,g1-01,3164
73,3,s,g1-10,2791
74,3,s,g1-11,3121
75,4,i,g0-00,3
76,4,i,g0-01,7
77,4,i,g0-10,9
78,4,i,g0-11,6
79,4,i,g1-00,4
80,4,i,g1-01,12
81,4,i,g1-10,1
82,4,i,g1-11,7
83,4,r,g0-00,1
84,4,r,g0-10,1
85,4,r,g1-00,2
86,4,r,g1-01,6
87,4,r,g1-10,3
88,4,r,g1-11,4
89,4,s,g0-00,1214
90,4,s,g0-01,817
91,4,s,g0-10,1221
92,4,s,g0-11,825
93,4,s,g1-00,2776
94,4,s,g1-01,3158
95,4,s,g1-10,2765
96,4,s,g1-11,3158
97,5,i,g0-00,4
98,5,i,g0-01,10
99,5,i,g0-10,5
100,5,i,g0-11,10
101,5,i,g1-00,5
102,5,i,g1-01,18
103,5,i,g1-10,5
104,5,i,g1-11,10
105,5,r,g0-00,1
106,5,r,g0-01,1
107,5,r,g0-10,1
108,5,r,g1-00,4
109,5,r,g1-01,6
110,5,r,g1-10,6
111,5,r,g1-11,4
112,5,s,g0-00,1218
113,5,s,g0-01,838
114,5,s,g0-10,1232
115,5,s,g0-11,851
116,5,s,g1-00,2768
117,5,s,g1-01,3127
118,5,s,g1-10,2751
119,5,s,g1-11,3125
120,6,i,g0-00,6
121,6,i,g0-01,8
122,6,i,g0-10,6
123,6,i,g0-11,5
124,6,i,g1-00,5
125,6,i,g1-01,24
126,6,i,g1-10,4
127,6,i,g1-11,17
128,6,r,g0-00,1
129,6,r,g0-01,3
130,6,r,g0-10,3
131,6,r,g0-11,2
132,6,r,g1-00,4
133,6,r,g1-01,8
134,6,r,g1-10,6
135,6,r,g1-11,5
136,6,s,g0-00,1196
137,6,s,g0-01,820
138,6,s,g0-10,1197
139,6,s,g0-11,789
140,6,s,g1-00,2788
141,6,s,g1-01,3137
142,6,s,g1-10,2784
143,6,s,g1-11,3182
144,7,i,g0-00,9
145,7,i,g0-01,16
146,7,i,g0-10,9
147,7,i,g0-11,16
148,7,i,g1-00,6
149,7,i,g1-01,22
150,7,i,g1-10,8
151,7,i,g1-11,18
152,7,r,g0-00,1
153,7,r,g0-01,3
154,7,r,g0-10,2
155,7,r,g0-11,1
156,7,r,g1-00,6
157,7,r,g1-01,13
158,7,r,g1-10,8
159,7,r,g1-11,9
160,7,s,g0-00,1186
161,7,s,g0-01,866
162,7,s,g0-10,1163
163,7,s,g0-11,835
164,7,s,g1-00,2792
165,7,s,g1-01,3080
166,7,s,g1-10,2810
167,7,s,g1-11,3121
168,8,i,g0-00,9
169,8,i,g0-01,20
170,8,i,g0-10,14
171,8,i,g0-11,21
172,8,i,g1-00,6
173,8,i,g1-01,30
174,8,i,g1-10,14
175,8,i,g1-11,22
176,8,r,g0-00,5
177,8,r,g0-01,2
178,8,r,g0-10,5
179,8,r,g0-11,3
180,8,r,g1-00,9
181,8,r,g1-01,17
182,8,r,g1-10,7
183,8,r,g1-11,11
184,8,s,g0-00,1166
185,8,s,g0-01,817
186,8,s,g0-10,1193
187,8,s,g0-11,877
188,8,s,g1-00,2805
189,8,s,g1-01,3114
190,8,s,g1-10,2767
191,8,s,g1-11,3066
192,9,i,g0-00,9
193,9,i,g0-01,19
194,9,i,g0-10,18
195,9,i,g0-11,22
196,9,i,g1-00,13
197,9,i,g1-01,32
198,9,i,g1-10,13
199,9,i,g1-11,32
200,9,r,g0-00,3
201,9,r,g0-01,5
202,9,r,g0-10,3
203,9,r,g0-11,1
204,9,r,g1-00,13
205,9,r,g1-01,23
206,9,r,g1-10,15
207,9,r,g1-11,19
208,9,s,g0-00,1171
209,9,s,g0-01,818
210,9,s,g0-10,1157
211,9,s,g0-11,873
212,9,s,g1-00,2791
213,9,s,g1-01,3103
214,9,s,g1-10,2794
215,9,s,g1-11,3053
216,10,i,g0-00,17
217,10,i,g0-01,18
218,10,i,g0-10,18
219,10,i,g0-11,26
220,10,i,g1-00,14
221,10,i,g1-01,40
222,10,i,g1-10,25
223,10,i,g1-11,42
224,10,r,g0-00,6
225,10,r,g0-01,13
226,10,r,g0-10,5
227,10,r,g0-11,5
228,10,r,g1-00,12
229,10,r,g1-01,24
230,10,r,g1-10,15
231,10,r,g1-11,19
232,10,s,g0-00,1182
233,10,s,g0-01,825
234,10,s,g0-10,1204
235,10,s,g0-11,847
236,10,s,g1-00,2769
237,10,s,g1-01,3080
238,10,s,g1-10,2733
239,10,s,g1-11,3061
240,11,i,g0-00,18
241,11,i,g0-01,37
242,11,i,g0-10,33
243,11,i,g0-11,36
244,11,i,g1-00,19
245,11,i,g1-01,40
246,11,i,g1-10,22
247,11,i,g1-11,59
248,11,r,g0-00,4
249,11,r,g0-01,7
250,11,r,g0-10,8
251,11,r,g0-11,5
252,11,r,g1-00,19
253,11,r,g1-01,39
254,11,r,g1-10,17
255,11,r,g1-11,22
256,11,s,g0-00,1204
257,11,s,g0-01,832
258,11,s,g0-10,1203
259,11,s,g0-11,810
260,11,s,g1-00,2736
261,11,s,g1-01,3045
262,11,s,g1-10,2717
263,11,s,g1-11,3068
264,12,i,g0-00,33
265,12,i,g0-01,53
266,12,i,g0-10,39
267,12,i,g0-11,44
268,12,i,g1-00,24
269,12,i,g1-01,51
270,12,i,g1-10,29
271,12,i,g1-11,63
272,12,r,g0-00,5
273,12,r,g0-01,9
274,12,r,g0-10,15
275,12,r,g0-11,11
276,12,r,g1-00,22
277,12,r,g1-01,48
278,12,r,g1-10,18
279,12,r,g1-11,35
280,12,s,g0-00,1211
281,12,s,g0-01,822
282,12,s,g0-10,1195
283,12,s,g0-11,885
284,12,s,g1-00,2705
285,12,s,g1-01,3017
286,12,s,g1-10,2704
287,12,s,g1-11,2962
288,13,i,g0-00,40
289,13,i,g0-01,48
290,13,i,g0-10,41
291,13,i,g0-11,62
292,13,i,g1-00,24
293,13,i,g1-01,68
294,13,i,g1-10,37
295,13,i,g1-11,70
296,13,r,g0-00,13
297,13,r,g0-01,14
298,13,r,g0-10,11
299,13,r,g0-11,4
300,13,r,g1-00,19
301,13,r,g1-01,62
302,13,r,g1-10,29
303,13,r,g1-11,53
304,13,s,g0-00,1218
305,13,s,g0-01,853
306,13,s,g0-10,1242
307,13,s,g0-11,873
308,13,s,g1-00,2686
309,13,s,g1-01,2955
310,13,s,g1-10,2640
311,13,s,g1-11,2938
312,14,i,g0-00,40
313,14,i,g0-01,73
314,14,i,g0-10,55
315,14,i,g0-11,66
316,14,i,g1-00,33
317,14,i,g1-01,73
318,14,i,g1-10,42
319,14,i,g1-11,86
320,14,r,g0-00,11
321,14,r,g0-01,18
322,14,r,g0-10,19
323,14,r,g0-11,17
324,14,r,g1-00,34
325,14,r,g1-01,82
326,14,r,g1-10,34
327,14,r,g1-11,67
328,14,s,g0-00,1218
329,14,s,g0-01,819
330,14,s,g0-10,1287
331,14,s,g0-11,945
332,14,s,g1-00,2664
333,14,s,g1-01,2935
334,14,s,g1-10,2563
335,14,s,g1-11,2819
336,15,i,g0-00,58
337,15,i,g0-01,71
338,15,i,g0-10,64
339,15,i,g0-11,76
340,15,i,g1-00,39
341,15,i,g1-01,101
342,15,i,g1-10,47
343,15,i,g1-11,108
344,15,r,g0-00,18
345,15,r,g0-01,24
346,15,r,g0-10,22
347,15,r,g0-11,24
348,15,r,g1-00,39
349,15,r,g1-01,101
350,15,r,g1-10,45
351,15,r,g1-11,82
352,15,s,g0-00,1230
353,15,s,g0-01,835
354,15,s,g0-10,1356
355,15,s,g0-11,917
356,15,s,g1-00,2616
357,15,s,g1-01,2868
358,15,s,g1-10,2466
359,15,s,g1-11,2793
360,16,i,g0-00,70
361,16,i,g0-01,89
362,16,i,g0-10,73
363,16,i,g0-11,99
364,16,i,g1-00,50
365,16,i,g1-01,115
366,16,i,g1-10,55
367,16,i,g1-11,120
368,16,r,g0-00,12
369,16,r,g0-01,25
370,16,r,g0-10,29
371,16,r,g0-11,28
372,16,r,g1-00,63
373,16,r,g1-01,128
374,16,r,g1-10,60
375,16,r,g1-11,101
376,16,s,g0-00,1183
377,16,s,g0-01,806
378,16,s,g0-10,1246
379,16,s,g0-11,916
380,16,s,g1-00,2622
381,16,s,g1-01,2837
382,16,s,g1-10,2537
383,16,s,g1-11,2736
384,17,i,g0-00,75
385,17,i,g0-01,110
386,17,i,g0-10,94
387,17,i,g0-11,121
388,17,i,g1-00,68
389,17,i,g1-01,146
390,17,i,g1-10,73
391,17,i,g1-11,134
392,17,r,g0-00,25
393,17,r,g0-01,31
394,17,r,g0-10,29
395,17,r,g0-11,32
396,17,r,g1-00,70
397,17,r,g1-01,145
398,17,r,g1-10,78
399,17,r,g1-11,138
400,17,s,g0-00,1169
401,17,s,g0-01,817
402,17,s,g0-10,1361
403,17,s,g0-11,988
404,17,s,g1-00,2593
405,17,s,g1-01,2751
406,17,s,g1-10,2365
407,17,s,g1-11,2587
408,18,i,g0-00,106
409,18,i,g0-01,138
410,18,i,g0-10,97
411,18,i,g0-11,119
412,18,i,g1-00,86
413,18,i,g1-01,168
414,18,i,g1-10,113
415,18,i,g1-11,194
416,18,r,g0-00,32
417,18,r,g0-01,45
418,18,r,g0-10,46
419,18,r,g0-11,40
420,18,r,g1-00,81
421,18,r,g1-01,176
422,18,r,g1-10,85
423,18,r,g1-11,163
424,18,s,g0-00,1197
425,18,s,g0-01,837
426,18,s,g0-10,1393
427,18,s,g0-11,1027
428,18,s,g1-00,2498
429,18,s,g1-01,2636
430,18,s,g1-10,2266
431,18,s,g1-11,2457
432,19,i,g0-00,137
433,19,i,g0-01,140
434,19,i,g0-10,125
435,19,i,g0-11,132
436,19,i,g1-00,98
437,19,i,g1-01,219
438,19,i,g1-10,111
439,19,i,g1-11,213
440,19,r,g0-00,42
441,19,r,g0-01,59
442,19,r,g0-10,53
443,19,r,g0-11,51
444,19,r,g1-00,101
445,19,r,g1-01,211
