,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,2
2,0,i,g0-10,4
3,0,i,g0-11,3
4,0,i,g1-00,1
5,0,i,g1-01,2
6,0,i,g1-11,1
7,0,s,g0-00,1204
8,0,s,g0-01,822
9,0,s,g0-10,1150
10,0,s,g0-11,832
11,0,s,g1-00,2792
12,0,s,g1-01,3174
13,0,s,g1-10,2846
14,0,s,g1-11,3164
15,1,i,g0-00,1
16,1,i,g0-01,1
17,1,i,g0-10,5
18,1,i,g0-11,1
19,1,i,g1-00,2
20,1,i,g1-01,3
21,1,i,g1-10,1
22,1,i,g1-11,1
23,1,r,g1-00,1
24,1,r,g1-11,2
25,1,s,g0-00,1187
26,1,s,g0-01,830
27,1,s,g0-10,1194
28,1,s,g0-11,842
29,1,s,g1-00,2809
30,1,s,g1-01,3166
31,1,s,g1-10,2800
32,1,s,g1-11,3154
33,2,i,g0-00,1
34,2,i,g0-01,2
35,2,i,g0-10,2
36,2,i,g1-00,2
37,2,i,g1-01,2
38,2,i,g1-10,2
39,2,i,g1-11,1
40,2,r,g1-00,1
41,2,r,g1-10,2
42,2,r,g1-11,3
43,2,s,g0-00,1189
44,2,s,g0-01,851
45,2,s,g0-10,1191
46,2,s,g0-11,856
47,2,s,g1-00,2807
48,2,s,g1-01,3145
49,2,s,g1-10,2803
50,2,s,g1-11,3140
51,3,i,g0-00,3
52,3,i,g0-01,1
53,3,i,g0-10,1
54,3,i,g1-01,3
55,3,i,g1-10,3
56,3,i,g1-11,1
57,3,r,g0-10,1
58,3,r,g1-00,1
59,3,r,g1-10,1
60,3,r,g1-11,3
61,3,s,g0-00,1231
62,3,s,g0-01,800
63,3,s,g0-10,1207
64,3,s,g0-11,838
65,3,s,g1-00,2765
66,3,s,g1-01,3196
67,3,s,g1-10,2787
68,3,s,g1-11,3158
69,4,i,g0-00,3
70,4,i,g0-01,1
71,4,i,g0-10,1
72,4,i,g0-11,2
73,4,i,g1-00,1
74,4,i,g1-01,4
75,4,i,g1-10,1
76,4,r,g0-10,1
77,4,r,g0-11,2
78,4,r,g1-00,1
79,4,r,g1-01,1
80,4,r,g1-10,3
81,4,r,g1-11,1
82,4,s,g0-00,1202
83,4,s,g0-01,784
84,4,s,g0-10,1164
85,4,s,g0-11,915
86,4,s,g1-00,2793
87,4,s,g1-01,3210
88,4,s,g1-10,2830
89,4,s,g1-11,3080
90,5,i,g0-00,5
91,5,i,g0-01,4
92,5,i,g0-10,2
93,5,i,g0-11,3
94,5,i,g1-00,3
95,5,i,g1-01,3
96,5,i,g1-10,2
