,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,3
2,0,i,g0-10,3
3,0,i,g0-11,3
4,0,i,g1-00,1
5,0,i,g1-01,1
6,0,i,g1-10,1
7,0,i,g1-11,1
8,0,s,g0-00,1181
9,0,s,g0-01,828
10,0,s,g0-10,1191
11,0,s,g0-11,847
12,0,s,g1-00,2815
13,0,s,g1-01,3168
14,0,s,g1-10,2805
15,0,s,g1-11,3149
16,1,i,g0-00,1
17,1,i,g0-01,1
18,1,i,g0-10,2
19,1,i,g0-11,3
20,1,i,g1-00,3
21,1,i,g1-01,4
22,1,i,g1-10,2
23,1,i,g1-11,1
24,1,r,g1-00,1
25,1,s,g0-00,1215
26,1,s,g0-01,818
27,1,s,g0-10,1190
28,1,s,g0-11,791
29,1,s,g1-00,2780
30,1,s,g1-01,3177
31,1,s,g1-10,2806
32,1,s,g1-11,3205
33,2,i,g0-00,2
34,2,i,g0-01,2
35,2,i,g0-10,1
36,2,i,g0-11,3
37,2,i,g1-00,2
38,2,i,g1-01,3
39,2,i,g1-10,3
40,2,i,g1-11,1
41,2,r,g0-00,1
42,2,s,g0-00,1182
43,2,s,g0-01,791
44,2,s,g0-10,1188
45,2,s,g0-11,818
46,2,s,g1-00,2813
47,2,s,g1-01,3204
48,2,s,g1-10,2808
49,2,s,g1-11,3178
50,3,i,g0-00,1
51,3,i,g0-01,3
52,3,i,g0-10,3
53,3,i,g0-11,2
54,3,i,g1-00,2
55,3,i,g1-01,1
56,3,i,g1-10,2
57,3,i,g1-11,2
58,3,r,g0-11,1
59,3,r,g1-00,2
60,3,r,g1-01,1
61,3,r,g1-11,1
62,3,s,g0-00,1167
63,3,s,g0-01,797
64,3,s,g0-10,1178
65,3,s,g0-11,843
66,3,s,g1-00,2828
67,3,s,g1-01,3198
68,3,s,g1-10,2817
69,3,s,g1-11,3151
70,4,i,g0-00,1
71,4,i,g0-01,2
72,4,i,g0-10,3
73,4,i,g0-11,3
74,4,i,g1-00,1
75,4,i,g1-01,2
76,4,i,g1-10,1
77,4,i,g1-11,1
78,4,r,g0-00,1
79,4,r,g1-00,2
80,4,r,g1-01,1
81,4,r,g1-10,1
82,4,r,g1-11,2
83,4,s,g0-00,1162
84,4,s,g0-01,805
85,4,s,g0-10,1145
86,4,s,g0-11,814
87,4,s,g1-00,2833
88,4,s,g1-01,3190
89,4,s,g1-10,2850
90,4,s,g1-11,3180
91,5,i,g0-00,2
92,5,i,g0-01,2
93,5,i,g0-10,1
94,5,i,g0-11,1
