,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,2
2,0,i,g0-10,3
3,0,i,g0-11,2
4,0,i,g1-00,2
5,0,i,g1-01,2
6,0,i,g1-10,1
7,0,i,g1-11,2
8,0,s,g0-00,1236
9,0,s,g0-01,796
10,0,s,g0-10,1197
11,0,s,g0-11,841
12,0,s,g1-00,2760
13,0,s,g1-01,3200
14,0,s,g1-10,2799
15,0,s,g1-11,3155
16,1,i,g0-01,4
17,1,i,g0-10,4
18,1,i,g0-11,4
19,1,i,g1-00,2
20,1,i,g1-01,5
21,1,i,g1-10,1
22,1,i,g1-11,4
23,1,r,g0-00,2
24,1,r,g0-10,1
25,1,s,g0-00,1197
26,1,s,g0-01,823
27,1,s,g0-10,1230
28,1,s,g0-11,855
29,1,s,g1-00,2799
30,1,s,g1-01,3168
31,1,s,g1-10,2764
32,1,s,g1-11,3137
33,2,i,g0-00,2
34,2,i,g0-01,4
35,2,i,g0-10,4
36,2,i,g0-11,3
37,2,i,g1-00,2
38,2,i,g1-01,7
39,2,i,g1-10,4
40,2,i,g1-11,9
41,2,r,g0-00,1
42,2,r,g1-00,1
43,2,r,g1-10,1
44,2,s,g0-00,1166
45,2,s,g0-01,817
46,2,s,g0-10,1224
47,2,s,g0-11,813
48,2,s,g1-00,2828
49,2,s,g1-01,3172
50,2,s,g1-10,2767
51,2,s,g1-11,3175
52,3,i,g0-00,4
53,3,i,g0-01,8
54,3,i,g0-10,9
55,3,i,g0-11,6
56,3,i,g1-00,3
57,3,i,g1-01,8
58,3,i,g1-10,4
59,3,i,g1-11,13
60,3,r,g0-00,1
61,3,r,g0-10,1
62,3,r,g0-11,2
63,3,r,g1-00,1
64,3,r,g1-10,1
65,3,r,g1-11,1
66,3,s,g0-00,1191
67,3,s,g0-01,838
68,3,s,g0-10,1186
69,3,s,g0-11,801
70,3,s,g1-00,2800
71,3,s,g1-01,3146
72,3,s,g1-10,2799
73,3,s,g1-11,3177
74,4,i,g0-00,5
75,4,i,g0-01,9
76,4,i,g0-10,7
77,4,i,g0-11,10
78,4,i,g1-00,2
79,4,i,g1-01,15
80,4,i,g1-10,11
81,4,i,g1-11,16
82,4,r,g0-00,1
83,4,r,g0-10,2
84,4,r,g1-00,2
85,4,r,g1-01,2
86,4,r,g1-10,3
87,4,r,g1-11,5
88,4,s,g0-00,1196
89,4,s,g0-01,775
90,4,s,g0-10,1191
91,4,s,g0-11,856
92,4,s,g1-00,2794
93,4,s,g1-01,3199
94,4,s,g1-10,2786
95,4,s,g1-11,3113
96,5,i,g0-00,5
97,5,i,g0-01,12
98,5,i,g0-10,11
99,5,i,g0-11,13
100,5,i,g1-00,6
101,5,i,g1-01,18
102,5,i,g1-10,10
103,5,i,g1-11,20
104,5,r,g0-01,1
105,5,r,g0-11,1
106,5,r,g1-00,4
107,5,r,g1-01,4
108,5,r,g1-10,6
109,5,r,g1-11,8
110,5,s,g0-00,1200
111,5,s,g0-01,830
112,5,s,g0-10,1195
113,5,s,g0-11,801
114,5,s,g1-00,2785
115,5,s,g1-01,3135
116,5,s,g1-10,2778
117,5,s,g1-11,3157
118,6,i,g0-00,6
119,6,i,g0-01,27
120,6,i,g0-10,19
121,6,i,g0-11,18
122,6,i,g1-00,6
123,6,i,g1-01,22
124,6,i,g1-10,15
125,6,i,g1-11,24
126,6,r,g0-00,1
127,6,r,g0-01,4
128,6,r,g0-10,4
129,6,r,g0-11,4
130,6,r,g1-00,6
131,6,r,g1-01,8
132,6,r,g1-10,4
133,6,r,g1-11,7
134,6,s,g0-00,1154
135,6,s,g0-01,822
136,6,s,g0-10,1233
137,6,s,g0-11,841
138,6,s,g1-00,2827
139,6,s,g1-01,3117
140,6,s,g1-10,2725
141,6,s,g1-11,3106
142,7,i,g0-00,9
143,7,i,g0-01,26
144,7,i,g0-10,23
145,7,i,g0-11,13
146,7,i,g1-00,13
147,7,i,g1-01,35
148,7,i,g1-10,16
149,7,i,g1-11,36
150,7,r,g0-00,5
151,7,r,g0-01,3
152,7,r,g0-10,4
153,7,r,g0-11,3
154,7,r,g1-00,5
155,7,r,g1-01,19
156,7,r,g1-10,9
157,7,r,g1-11,16
158,7,s,g0-00,1162
159,7,s,g0-01,845
