,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,1
2,0,i,g0-10,3
3,0,i,g0-11,2
4,0,i,g1-00,1
5,0,i,g1-01,3
6,0,i,g1-10,1
7,0,i,g1-11,2
8,0,s,g0-00,1178
9,0,s,g0-01,810
10,0,s,g0-10,1173
11,0,s,g0-11,872
12,0,s,g1-00,2818
13,0,s,g1-01,3186
14,0,s,g1-10,2823
15,0,s,g1-11,3124
16,1,i,g0-00,2
17,1,i,g0-01,3
18,1,i,g0-10,4
19,1,i,g0-11,3
20,1,i,g1-01,3
21,1,i,g1-10,1
22,1,i,g1-11,2
23,1,r,g1-00,2
24,1,s,g0-00,1163
25,1,s,g0-01,866
26,1,s,g0-10,1186
27,1,s,g0-11,867
28,1,s,g1-00,2833
29,1,s,g1-01,3128
30,1,s,g1-10,2809
31,1,s,g1-11,3128
32,2,i,g0-01,3
33,2,i,g0-10,4
34,2,i,g0-11,4
35,2,i,g1-00,1
36,2,i,g1-01,2
37,2,i,g1-10,1
38,2,i,g1-11,4
39,2,r,g0-00,1
40,2,r,g1-00,2
41,2,r,g1-01,1
42,2,r,g1-10,1
43,2,s,g0-00,1201
44,2,s,g0-01,808
45,2,s,g0-10,1204
46,2,s,g0-11,814
47,2,s,g1-00,2795
48,2,s,g1-01,3186
49,2,s,g1-10,2790
50,2,s,g1-11,3178
51,3,i,g0-00,2
52,3,i,g0-01,7
53,3,i,g0-10,1
54,3,i,g0-11,6
55,3,i,g1-00,1
56,3,i,g1-01,1
57,3,i,g1-10,4
58,3,i,g1-11,2
59,3,r,g0-00,2
60,3,r,g1-00,1
61,3,r,g1-01,1
62,3,r,g1-10,1
63,3,s,g0-00,1198
64,3,s,g0-01,830
65,3,s,g0-10,1215
66,3,s,g0-11,837
67,3,s,g1-00,2796
68,3,s,g1-01,3161
69,3,s,g1-10,2779
70,3,s,g1-11,3155
71,4,i,g0-00,1
72,4,i,g0-01,5
73,4,i,g0-10,4
74,4,i,g0-11,2
75,4,i,g1-00,2
76,4,i,g1-01,6
77,4,i,g1-10,1
78,4,i,g1-11,5
79,4,r,g0-00,2
80,4,r,g0-01,1
81,4,r,g1-00,2
82,4,r,g1-10,1
83,4,r,g1-11,1
84,4,s,g0-00,1198
85,4,s,g0-01,815
86,4,s,g0-10,1207
87,4,s,g0-11,825
88,4,s,g1-00,2795
89,4,s,g1-01,3173
90,4,s,g1-10,2787
91,4,s,g1-11,3167
92,5,i,g0-00,3
93,5,i,g0-01,3
94,5,i,g0-10,3
95,5,i,g0-11,3
96,5,i,g1-00,2
97,5,i,g1-01,9
98,5,i,g1-10,2
99,5,i,g1-11,3
100,5,r,g0-00,1
101,5,r,g0-10,1
102,5,r,g0-11,1
103,5,r,g1-00,3
104,5,r,g1-01,3
105,5,r,g1-10,2
106,5,r,g1-11,3
107,5,s,g0-00,1213
108,5,s,g0-01,859
109,5,s,g0-10,1229
110,5,s,g0-11,846
111,5,s,g1-00,2778
112,5,s,g1-01,3126
113,5,s,g1-10,2763
114,5,s,g1-11,3144
115,6,i,g0-00,5
116,6,i,g0-01,2
117,6,i,g0-10,3
118,6,i,g0-11,2
119,6,i,g1-00,1
120,6,i,g1-01,9
121,6,i,g1-10,3
122,6,i,g1-11,3
123,6,r,g0-00,1
124,6,r,g0-11,1
125,6,r,g1-00,3
126,6,r,g1-01,7
127,6,r,g1-10,3
128,6,r,g1-11,6
