,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,3
2,0,i,g0-10,3
3,0,i,g0-11,4
4,0,i,g1-00,2
5,0,i,g1-01,1
6,0,i,g1-10,1
7,0,s,g0-00,1203
8,0,s,g0-01,815
9,0,s,g0-10,1213
10,0,s,g0-11,855
11,0,s,g1-00,2793
12,0,s,g1-01,3181
13,0,s,g1-10,2783
14,0,s,g1-11,3141
15,1,i,g0-00,2
16,1,i,g0-01,3
17,1,i,g0-10,1
18,1,i,g0-11,3
19,1,i,g1-00,2
20,1,i,g1-01,3
21,1,i,g1-10,3
22,1,i,g1-11,4
23,1,s,g0-00,1194
24,1,s,g0-01,790
25,1,s,g0-10,1171
26,1,s,g0-11,850
27,1,s,g1-00,2802
28,1,s,g1-01,3204
29,1,s,g1-10,2825
30,1,s,g1-11,3143
31,2,i,g0-00,5
32,2,i,g0-01,5
33,2,i,g0-10,2
34,2,i,g0-11,7
35,2,i,g1-00,2
36,2,i,g1-01,3
37,2,i,g1-10,3
38,2,i,g1-11,2
39,2,r,g0-11,1
40,2,r,g1-01,1
41,2,s,g0-00,1222
42,2,s,g0-01,766
43,2,s,g0-10,1221
44,2,s,g0-11,802
45,2,s,g1-00,2771
46,2,s,g1-01,3225
47,2,s,g1-10,2774
48,2,s,g1-11,3188
49,3,i,g0-00,4
50,3,i,g0-01,4
51,3,i,g0-10,6
52,3,i,g0-11,4
53,3,i,g1-00,2
54,3,i,g1-01,5
55,3,i,g1-11,6
56,3,r,g1-00,1
57,3,r,g1-01,2
58,3,r,g1-10,1
59,3,r,g1-11,1
60,3,s,g0-00,1235
61,3,s,g0-01,856
62,3,s,g0-10,1174
63,3,s,g0-11,814
64,3,s,g1-00,2758
65,3,s,g1-01,3133
66,3,s,g1-10,2819
67,3,s,g1-11,3175
68,4,i,g0-00,7
69,4,i,g0-01,2
70,4,i,g0-10,2
71,4,i,g0-11,5
72,4,i,g1-00,2
73,4,i,g1-01,9
74,4,i,g1-10,3
75,4,i,g1-11,7
76,4,r,g1-00,1
77,4,r,g1-01,2
78,4,r,g1-10,2
79,4,r,g1-11,3
80,4,s,g0-00,1239
81,4,s,g0-01,756
82,4,s,g0-10,1176
83,4,s,g0-11,819
84,4,s,g1-00,2751
85,4,s,g1-01,3231
86,4,s,g1-10,2817
87,4,s,g1-11,3166
88,5,i,g0-00,6
89,5,i,g0-01,9
90,5,i,g0-10,3
91,5,i,g0-11,5
92,5,i,g1-00,2
93,5,i,g1-01,6
94,5,i,g1-10,3
95,5,i,g1-11,8
96,5,r,g0-01,1
97,5,r,g1-00,2
98,5,r,g1-01,2
99,5,r,g1-10,3
100,5,r,g1-11,5
101,5,s,g0-00,1237
102,5,s,g0-01,869
103,5,s,g0-10,1248
104,5,s,g0-11,800
105,5,s,g1-00,2753
106,5,s,g1-01,3113
107,5,s,g1-10,2743
108,5,s,g1-11,3182
109,6,i,g0-00,6
110,6,i,g0-01,8
111,6,i,g0-10,5
112,6,i,g0-11,11
113,6,i,g1-00,4
114,6,i,g1-01,12
115,6,i,g1-10,2
116,6,i,g1-11,4
117,6,r,g0-00,1
118,6,r,g0-01,2
119,6,r,g0-11,3
120,6,r,g1-00,3
121,6,r,g1-01,1
122,6,r,g1-10,4
123,6,r,g1-11,5
124,6,s,g0-00,1176
125,6,s,g0-01,792
126,6,s,g0-10,1156
127,6,s,g0-11,812
128,6,s,g1-00,2810
129,6,s,g1-01,3185
130,6,s,g1-10,2833
131,6,s,g1-11,3165
132,7,i,g0-00,8
133,7,i,g0-01,15
134,7,i,g0-10,7
135,7,i,g0-11,8
136,7,i,g1-00,4
137,7,i,g1-01,9
138,7,i,g1-10,4
139,7,i,g1-11,10
140,7,r,g0-01,2
141,7,r,g0-10,2
142,7,r,g0-11,3
143,7,r,g1-00,6
144,7,r,g1-01,3
145,7,r,g1-10,5
146,7,r,g1-11,9
147,7,s,g0-00,1171
148,7,s,g0-01,822
149,7,s,g0-10,1224
150,7,s,g0-11,814
151,7,s,g1-00,2811
152,7,s,g1-01,3149
153,7,s,g1-10,2758
154,7,s,g1-11,3156
155,8,i,g0-00,10
156,8,i,g0-01,13
157,8,i,g0-10,10
158,8,i,g0-11,14
159,8,i,g1-00,6
160,8,i,g1-01,15
161,8,i,g1-10,3
162,8,i,g1-11,13
163,8,r,g0-01,1
164,8,r,g0-11,4
165,8,r,g1-00,6
166,8,r,g1-01,6
167,8,r,g1-10,10
168,8,r,g1-11,8
169,8,s,g0-00,1194
170,8,s,g0-01,865
171,8,s,g0-10,1230
172,8,s,g0-11,857
173,8,s,g1-00,2784
174,8,s,g1-01,3100
175,8,s,g1-10,2747
176,8,s,g1-11,3104
177,9,i,g0-00,6
178,9,i,g0-01,14
179,9,i,g0-10,11
180,9,i,g0-11,16
181,9,i,g1-00,11
182,9,i,g1-01,19
183,9,i,g1-10,6
184,9,i,g1-11,17
185,9,r,g0-00,3
186,9,r,g0-01,4
187,9,r,g0-10,6
188,9,r,g0-11,5
189,9,r,g1-00,5
190,9,r,g1-01,8
191,9,r,g1-10,6
192,9,r,g1-11,11
193,9,s,g0-00,1224
194,9,s,g0-01,836
195,9,s,g0-10,1167
196,9,s,g0-11,855
197,9,s,g1-00,2751
198,9,s,g1-01,3119
199,9,s,g1-10,2804
200,9,s,g1-11,3096
201,10,i,g0-00,12
202,10,i,g0-01,17
203,10,i,g0-10,15
204,10,i,g0-11,14
205,10,i,g1-00,13
206,10,i,g1-01,19
207,10,i,g1-10,7
208,10,i,g1-11,21
209,10,r,g0-00,2
210,10,r,g0-01,4
211,10,r,g0-10,5
212,10,r,g0-11,7
213,10,r,g1-00,8
214,10,r,g1-01,12
215,10,r,g1-10,10
216,10,r,g1-11,12
217,10,s,g0-00,1201
218,10,s,g0-01,820
219,10,s,g0-10,1156
220,10,s,g0-11,827
221,10,s,g1-00,2764
222,10,s,g1-01,3128
223,10,s,g1-10,2807
224,10,s,g1-11,3119
225,11,i,g0-00,21
226,11,i,g0-01,17
227,11,i,g0-10,22
228,11,i,g0-11,20
229,11,i,g1-00,6
230,11,i,g1-01,21
231,11,i,g1-10,4
232,11,i,g1-11,25
233,11,r,g0-00,7
234,11,r,g0-01,4
235,11,r,g0-10,3
236,11,r,g0-11,6
237,11,r,g1-00,6
238,11,r,g1-01,19
239,11,r,g1-10,14
240,11,r,g1-11,16
241,11,s,g0-00,1271
242,11,s,g0-01,771
243,11,s,g0-10,1181
244,11,s,g0-11,856
245,11,s,g1-00,2689
246,11,s,g1-01,3168
247,11,s,g1-10,2776
248,11,s,g1-11,3077
249,12,i,g0-00,18
250,12,i,g0-01,15
251,12,i,g0-10,20
252,12,i,g0-11,19
253,12,i,g1-00,10
254,12,i,g1-01,25
255,12,i,g1-10,9
256,12,i,g1-11,27
257,12,r,g0-00,3
258,12,r,g0-01,5
259,12,r,g0-10,9
260,12,r,g0-11,6
261,12,r,g1-00,16
262,12,r,g1-01,25
263,12,r,g1-10,11
264,12,r,g1-11,23
265,12,s,g0-00,1158
266,12,s,g0-01,815
267,12,s,g0-10,1165
268,12,s,g0-11,887
269,12,s,g1-00,2795
270,12,s,g1-01,3115
271,12,s,g1-10,2786
272,12,s,g1-11,3038
273,13,i,g0-00,23
274,13,i,g0-01,24
275,13,i,g0-10,20
276,13,i,g0-11,24
277,13,i,g1-00,16
278,13,i,g1-01,26
279,13,i,g1-10,12
280,13,i,g1-11,23
281,13,r,g0-00,6
282,13,r,g0-01,5
283,13,r,g0-10,9
284,13,r,g0-11,8
285,13,r,g1-00,15
286,13,r,g1-01,29
287,13,r,g1-10,15
288,13,r,g1-11,26
289,13,s,g0-00,1187
290,13,s,g0-01,885
291,13,s,g0-10,1221
292,13,s,g0-11,867
293,13,s,g1-00,2753
294,13,s,g1-01,3031
295,13,s,g1-10,2723
296,13,s,g1-11,3052
297,14,i,g0-00,22
298,14,i,g0-01,17
299,14,i,g0-10,20
300,14,i,g0-11,22
301,14,i,g1-00,20
302,14,i,g1-01,29
303,14,i,g1-10,16
304,14,i,g1-11,21
305,14,r,g0-00,11
306,14,r,g0-01,9
307,14,r,g0-10,11
308,14,r,g0-11,12
309,14,r,g1-00,15
310,14,r,g1-01,40
311,14,r,g1-10,20
312,14,r,g1-11,37
313,14,s,g0-00,1171
314,14,s,g0-01,841
315,14,s,g0-10,1236
316,14,s,g0-11,878
317,14,s,g1-00,2761
318,14,s,g1-01,3064
319,14,s,g1-10,2697
320,14,s,g1-11,3030
321,15,i,g0-00,26
322,15,i,g0-01,32
323,15,i,g0-10,22
324,15,i,g0-11,23
325,15,i,g1-00,17
326,15,i,g1-01,27
327,15,i,g1-10,18
328,15,i,g1-11,36
329,15,r,g0-00,12
330,15,r,g0-01,9
331,15,r,g0-10,14
332,15,r,g0-11,9
333,15,r,g1-00,25
334,15,r,g1-01,47
335,15,r,g1-10,22
336,15,r,g1-11,43
337,15,s,g0-00,1215
338,15,s,g0-01,814
339,15,s,g0-10,1278
340,15,s,g0-11,915
341,15,s,g1-00,2705
342,15,s,g1-01,3071
343,15,s,g1-10,2646
344,15,s,g1-11,2974
345,16,i,g0-00,30
346,16,i,g0-01,28
347,16,i,g0-10,24
348,16,i,g0-11,25
349,16,i,g1-00,20
350,16,i,g1-01,32
351,16,i,g1-10,20
352,16,i,g1-11,39
353,16,r,g0-00,16
354,16,r,g0-01,16
355,16,r,g0-10,13
356,16,r,g0-11,7
357,16,r,g1-00,24
358,16,r,g1-01,49
359,16,r,g1-10,26
360,16,r,g1-11,53
361,16,s,g0-00,1220
362,16,s,g0-01,880
363,16,s,g0-10,1221
364,16,s,g0-11,870
365,16,s,g1-00,2690
366,16,s,g1-01,2995
367,16,s,g1-10,2696
368,16,s,g1-11,3006
369,17,i,g0-00,32
370,17,i,g0-01,28
371,17,i,g0-10,26
372,17,i,g0-11,36
373,17,i,g1-00,26
374,17,i,g1-01,44
375,17,i,g1-10,26
376,17,i,g1-11,45
377,17,r,g0-00,16
378,17,r,g0-01,16
379,17,r,g0-10,17
380,17,r,g0-11,10
381,17,r,g1-00,27
382,17,r,g1-01,55
383,17,r,g1-10,30
384,17,r,g1-11,55
385,17,s,g0-00,1235
386,17,s,g0-01,847
387,17,s,g0-10,1314
388,17,s,g0-11,895
389,17,s,g1-00,2664
390,17,s,g1-01,3010
391,17,s,g1-10,2587
392,17,s,g1-11,2959
393,18,i,g0-00,37
394,18,i,g0-01,36
395,18,i,g0-10,34
396,18,i,g0-11,48
397,18,i,g1-00,29
398,18,i,g1-01,51
399,18,i,g1-10,25
400,18,i,g1-11,47
401,18,r,g0-00,13
402,18,r,g0-01,14
403,18,r,g0-10,19
404,18,r,g0-11,13
405,18,r,g1-00,37
406,18,r,g1-01,67
407,18,r,g1-10,40
408,18,r,g1-11,67
409,18,s,g0-00,1173
410,18,s,g0-01,839
411,18,s,g0-10,1228
412,18,s,g0-11,926
413,18,s,g1-00,2711
414,18,s,g1-01,2993
415,18,s,g1-10,2654
416,18,s,g1-11,2899
417,19,i,g0-00,50
418,19,i,g0-01,47
419,19,i,g0-10,42
420,19,i,g0-11,43
421,19,i,g1-00,29
422,19,i,g1-01,59
423,19,i,g1-10,28
424,19,i,g1-11,64
425,19,r,g0-00,19
426,19,r,g0-01,15
427,19,r,g0-10,16
428,19,r,g0-11,23
429,19,r,g1-00,38
430,19,r,g1-01,72
431,19,r,g1-10,48
432,19,r,g1-11,71
433,19,s,g0-00,1202
434,19,s,g0-01,863
435,19,s,g0-10,1322
436,19,s,g0-11,882
437,19,s,g1-00,2662
438,19,s,g1-01,2944
439,19,s,g1-10,2544
440,19,s,g1-11,2917
441,20,i,g0-00,57
442,20,i,g0-01,65
443,20,i,g0-10,49
444,20,i,g0-11,54
445,20,i,g1-00,34
446,20,i,g1-01,53
447,20,i,g1-10,31
448,20,i,g1-11,67
449,20,r,g0-00,26
450,20,r,g0-01,23
451,20,r,g0-10,18
452,20,r,g0-11,14
453,20,r,g1-00,40
454,20,r,g1-01,76
455,20,r,g1-10,54
456,20,r,g1-11,96
457,20,s,g0-00,1184
458,20,s,g0-01,832
459,20,s,g0-10,1244
460,20,s,g0-11,931
461,20,s,g1-00,2659
462,20,s,g1-01,2951
463,20,s,g1-10,2604
464,20,s,g1-11,2838
465,21,i,g0-00,52
466,21,i,g0-01,92
467,21,i,g0-10,55
468,21,i,g0-11,70
469,21,i,g1-00,50
470,21,i,g1-01,54
471,21,i,g1-10,32
472,21,i,g1-11,64
473,21,r,g0-00,27
474,21,r,g0-01,26
475,21,r,g0-10,33
476,21,r,g0-11,20
477,21,r,g1-00,48
478,21,r,g1-01,86
479,21,r,g1-10,47
480,21,r,g1-11,107
481,21,s,g0-00,1214
482,21,s,g0-01,833
483,21,s,g0-10,1286
484,21,s,g0-11,969
485,21,s,g1-00,2609
486,21,s,g1-01,2909
487,21,s,g1-10,2547
488,21,s,g1-11,2770
489,22,i,g0-00,58
490,22,i,g0-01,74
491,22,i,g0-10,62
492,22,i,g0-11,66
493,22,i,g1-00,45
494,22,i,g1-01,78
495,22,i,g1-10,34
496,22,i,g1-11,89
497,22,r,g0-00,36
498,22,r,g0-01,23
499,22,r,g0-10,33
500,22,r,g0-11,24
501,22,r,g1-00,62
502,22,r,g1-01,107
503,22,r,g1-10,62
504,22,r,g1-11,115
505,22,s,g0-00,1165
506,22,s,g0-01,840
507,22,s,g0-10,1281
508,22,s,g0-11,968
509,22,s,g1-00,2634
510,22,s,g1-01,2878
511,22,s,g1-10,2528
512,22,s,g1-11,2738
513,23,i,g0-00,75
514,23,i,g0-01,90
515,23,i,g0-10,68
516,23,i,g0-11,84
517,23,i,g1-00,44
518,23,i,g1-01,85
519,23,i,g1-10,50
520,23,i,g1-11,84
521,23,r,g0-00,33
522,23,r,g0-01,27
523,23,r,g0-10,30
524,23,r,g0-11,34
525,23,r,g1-00,76
526,23,r,g1-01,120
527,23,r,g1-10,77
528,23,r,g1-11,129
529,23,s,g0-00,1199
530,23,s,g0-01,826
531,23,s,g0-10,1318
532,23,s,g0-11,901
533,23,s,g1-00,2573
534,23,s,g1-01,2852
535,23,s,g1-10,2457
536,23,s,g1-11,2768
537,24,i,g0-00,82
538,24,i,g0-01,105
539,24,i,g0-10,80
540,24,i,g0-11,84
541,24,i,g1-00,47
542,24,i,g1-01,94
543,24,i,g1-10,53
544,24,i,g1-11,108
545,24,r,g0-00,37
546,24,r,g0-01,33
547,24,r,g0-10,47
548,24,r,g0-11,39
549,24,r,g1-00,88
550,24,r,g1-01,131
551,24,r,g1-10,77
552,24,r,g1-11,151
553,24,s,g0-00,1206
554,24,s,g0-01,801
555,24,s,g0-10,1308
556,24,s,g0-11,984
557,24,s,g1-00,2540
558,24,s,g1-01,2836
559,24,s,g1-10,2435
560,24,s,g1-11,2634
561,25,i,g0-00,94
562,25,i,g0-01,104
563,25,i,g0-10,96
564,25,i,g0-11,98
565,25,i,g1-00,50
566,25,i,g1-01,112
567,25,i,g1-10,54
568,25,i,g1-11,113
569,25,r,g0-00,43
570,25,r,g0-01,42
571,25,r,g0-10,38
572,25,r,g0-11,37
573,25,r,g1-00,99
574,25,r,g1-01,153
575,25,r,g1-10,101
576,25,r,g1-11,175
577,25,s,g0-00,1267
578,25,s,g0-01,877
579,25,s,g0-10,1380
580,25,s,g0-11,1022
581,25,s,g1-00,2447
582,25,s,g1-01,2712
583,25,s,g1-10,2331
584,25,s,g1-11,2555
585,26,i,g0-00,100
586,26,i,g0-01,112
587,26,i,g0-10,107
588,26,i,g0-11,103
589,26,i,g1-00,65
590,26,i,g1-01,121
591,26,i,g1-10,67
592,26,i,g1-11,128
593,26,r,g0-00,42
594,26,r,g0-01,37
595,26,r,g0-10,49
596,26,r,g0-11,46
597,26,r,g1-00,119
598,26,r,g1-01,189
599,26,r,g1-10,109
600,26,r,g1-11,200
601,26,s,g0-00,1205
602,26,s,g0-01,848
603,26,s,g0-10,1338
604,26,s,g0-11,1016
605,26,s,g1-00,2469
606,26,s,g1-01,2693
607,26,s,g1-10,2330
608,26,s,g1-11,2507
609,27,i,g0-00,113
610,27,i,g0-01,136
611,27,i,g0-10,113
612,27,i,g0-11,119
613,27,i,g1-00,86
614,27,i,g1-01,124
615,27,i,g1-10,82
616,27,i,g1-11,137
617,27,r,g0-00,52
618,27,r,g0-01,43
619,27,r,g0-10,68
620,27,r,g0-11,41
621,27,r,g1-00,132
622,27,r,g1-01,212
623,27,r,g1-10,112
624,27,r,g1-11,230
625,27,s,g0-00,1194
626,27,s,g0-01,852
627,27,s,g0-10,1367
628,27,s,g0-11,1053
629,27,s,g1-00,2423
630,27,s,g1-01,2633
631,27,s,g1-10,2258
632,27,s,g1-11,2420
633,28,i,g0-00,131
634,28,i,g0-01,123
635,28,i,g0-10,146
636,28,i,g0-11,126
637,28,i,g1-00,109
638,28,i,g1-01,165
639,28,i,g1-10,86
640,28,i,g1-11,144
641,28,r,g0-00,68
642,28,r,g0-01,56
643,28,r,g0-10,57
644,28,r,g0-11,61
645,28,r,g1-00,144
646,28,r,g1-01,238
647,28,r,g1-10,148
648,28,r,g1-11,245
649,28,s,g0-00,1154
650,28,s,g0-01,875
651,28,s,g0-10,1324
652,28,s,g0-11,1036
653,28,s,g1-00,2394
654,28,s,g1-01,2543
655,28,s,g1-10,2239
656,28,s,g1-11,2388
657,29,i,g0-00,163
658,29,i,g0-01,153
659,29,i,g0-10,142
660,29,i,g0-11,144
661,29,i,g1-00,99
662,29,i,g1-01,149
663,29,i,g1-10,109
664,29,i,g1-11,161
665,29,r,g0-00,64
666,29,r,g0-01,74
667,29,r,g0-10,71
668,29,r,g0-11,63
669,29,r,g1-00,178
670,29,r,g1-01,267
671,29,r,g1-10,161
672,29,r,g1-11,282
673,29,s,g0-00,1151
674,29,s,g0-01,808
675,29,s,g0-10,1335
676,29,s,g0-11,1069
677,29,s,g1-00,2345
678,29,s,g1-01,2549
679,29,s,g1-10,2182
680,29,s,g1-11,2281
