,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,2
2,0,i,g0-10,3
3,0,i,g0-11,2
4,0,i,g1-00,1
5,0,i,g1-01,2
6,0,i,g1-10,1
7,0,i,g1-11,2
8,0,s,g0-00,1196
9,0,s,g0-01,823
10,0,s,g0-10,1227
11,0,s,g0-11,808
12,0,s,g1-00,2800
13,0,s,g1-01,3173
14,0,s,g1-10,2769
15,0,s,g1-11,3188
16,1,i,g0-00,2
17,1,i,g0-10,2
18,1,i,g0-11,1
19,1,i,g1-00,2
20,1,i,g1-01,5
21,1,i,g1-10,5
22,1,i,g1-11,4
23,1,r,g1-11,2
24,1,s,g0-00,1218
25,1,s,g0-01,802
26,1,s,g0-10,1201
27,1,s,g0-11,828
28,1,s,g1-00,2778
29,1,s,g1-01,3193
30,1,s,g1-10,2792
31,1,s,g1-11,3165
32,2,i,g0-00,3
33,2,i,g0-01,3
34,2,i,g0-10,2
35,2,i,g0-11,3
36,2,i,g1-01,4
37,2,i,g1-10,6
38,2,i,g1-11,6
39,2,r,g0-00,1
40,2,r,g1-00,1
41,2,r,g1-01,1
42,2,r,g1-10,1
43,2,r,g1-11,3
44,2,s,g0-00,1230
45,2,s,g0-01,844
46,2,s,g0-10,1164
47,2,s,g0-11,862
48,2,s,g1-00,2765
49,2,s,g1-01,3148
50,2,s,g1-10,2827
51,2,s,g1-11,3126
52,3,i,g0-00,1
53,3,i,g0-01,6
54,3,i,g0-10,3
55,3,i,g0-11,4
56,3,i,g1-00,2
57,3,i,g1-01,4
58,3,i,g1-10,4
59,3,i,g1-11,9
60,3,r,g0-00,2
61,3,r,g1-01,2
62,3,r,g1-10,2
63,3,r,g1-11,3
64,3,s,g0-00,1151
65,3,s,g0-01,810
66,3,s,g0-10,1228
67,3,s,g0-11,815
68,3,s,g1-00,2844
69,3,s,g1-01,3178
70,3,s,g1-10,2763
71,3,s,g1-11,3169
72,4,i,g0-01,2
73,4,i,g0-10,4
74,4,i,g0-11,5
75,4,i,g1-00,6
76,4,i,g1-01,5
77,4,i,g1-10,5
78,4,i,g1-11,13
79,4,r,g0-00,2
80,4,r,g0-01,2
81,4,r,g1-01,3
82,4,r,g1-10,2
83,4,r,g1-11,5
84,4,s,g0-00,1226
85,4,s,g0-01,848
86,4,s,g0-10,1209
87,4,s,g0-11,864
88,4,s,g1-00,2766
89,4,s,g1-01,3140
90,4,s,g1-10,2780
91,4,s,g1-11,3113
92,5,i,g0-00,4
93,5,i,g0-01,2
94,5,i,g0-10,2
95,5,i,g0-11,8
96,5,i,g1-00,4
