,time,infection_status,risk_group,count
0,0,i,g0-00,4
1,0,i,g0-01,3
2,0,i,g0-11,1
3,0,i,g1-01,1
4,0,i,g1-10,4
5,0,i,g1-11,3
6,0,s,g0-00,1172
7,0,s,g0-01,880
8,0,s,g0-10,1234
9,0,s,g0-11,801
10,0,s,g1-00,2824
11,0,s,g1-01,3116
12,0,s,g1-10,2762
13,0,s,g1-11,3195
14,1,i,g0-00,2
15,1,i,g0-01,6
16,1,i,g0-10,4
17,1,i,g0-11,3
18,1,i,g1-01,2
19,1,i,g1-10,1
20,1,i,g1-11,1
21,1,r,g0-00,1
22,1,r,g0-10,1
23,1,r,g1-00,1
24,1,s,g0-00,1189
25,1,s,g0-01,857
26,1,s,g0-10,1223
27,1,s,g0-11,808
28,1,s,g1-00,2807
29,1,s,g1-01,3135
30,1,s,g1-10,2771
31,1,s,g1-11,3188
32,2,i,g0-00,1
33,2,i,g0-01,5
34,2,i,g0-10,3
35,2,i,g0-11,2
36,2,i,g1-00,1
37,2,i,g1-01,5
38,2,i,g1-10,2
39,2,i,g1-11,1
40,2,r,g1-00,2
41,2,r,g1-01,1
42,2,r,g1-10,2
43,2,r,g1-11,1
44,2,s,g0-00,1209
45,2,s,g0-01,794
46,2,s,g0-10,1171
47,2,s,g0-11,819
48,2,s,g1-00,2787
49,2,s,g1-01,3195
50,2,s,g1-10,2822
51,2,s,g1-11,3177
52,3,i,g0-01,5
53,3,i,g0-10,4
54,3,i,g1-00,2
55,3,i,g1-01,5
56,3,i,g1-10,2
57,3,i,g1-11,3
58,3,r,g0-00,1
59,3,r,g0-01,1
60,3,r,g0-10,2
61,3,r,g1-00,1
62,3,r,g1-11,1
63,3,s,g0-00,1159
64,3,s,g0-01,803
65,3,s,g0-10,1216
66,3,s,g0-11,826
67,3,s,g1-00,2837
68,3,s,g1-01,3186
69,3,s,g1-10,2776
70,3,s,g1-11,3170
71,4,i,g0-00,2
72,4,i,g0-01,4
73,4,i,g0-10,7
74,4,i,g0-11,2
75,4,i,g1-00,1
76,4,i,g1-01,8
77,4,i,g1-10,4
78,4,i,g1-11,4
79,4,r,g0-00,1
80,4,r,g0-10,2
81,4,r,g1-00,2
82,4,r,g1-01,2
83,4,r,g1-10,1
84,4,r,g1-11,2
85,4,s,g0-00,1208
86,4,s,g0-01,789
87,4,s,g0-10,1138
88,4,s,g0-11,831
89,4,s,g1-00,2786
90,4,s,g1-01,3197
91,4,s,g1-10,2848
92,4,s,g1-11,3161
93,5,i,g0-00,5
94,5,i,g0-01,7
95,5,i,g0-10,6
96,5,i,g0-11,5
97,5,i,g1-00,1
98,5,i,g1-01,3
99,5,i,g1-10,2
100,5,i,g1-11,4
101,5,r,g0-00,1
102,5,r,g0-01,2
103,5,r,g0-10,1
104,5,r,g1-00,3
105,5,r,g1-01,2
106,5,r,g1-10,5
107,5,r,g1-11,2
108,5,s,g0-00,1175
109,5,s,g0-01,867
110,5,s,g0-10,1219
111,5,s,g0-11,861
112,5,s,g1-00,2815
113,5,s,g1-01,3119
114,5,s,g1-10,2767
115,5,s,g1-11,3128
116,6,i,g0-00,4
117,6,i,g0-01,4
118,6,i,g0-10,5
119,6,i,g0-11,8
120,6,i,g1-00,3
121,6,i,g1-01,5
122,6,i,g1-10,4
123,6,i,g1-11,3
124,6,r,g0-00,1
125,6,r,g0-01,1
126,6,r,g0-10,2
127,6,r,g1-00,3
128,6,r,g1-01,5
129,6,r,g1-10,6
130,6,r,g1-11,2
131,6,s,g0-00,1121
132,6,s,g0-01,834
133,6,s,g0-10,1239
134,6,s,g0-11,785
135,6,s,g1-00,2868
136,6,s,g1-01,3151
137,6,s,g1-10,2744
138,6,s,g1-11,3202
139,7,i,g0-00,5
140,7,i,g0-01,5
141,7,i,g0-10,5
142,7,i,g0-11,5
143,7,i,g1-00,3
144,7,i,g1-01,5
145,7,i,g1-10,4
146,7,i,g1-11,5
147,7,r,g0-00,1
148,7,r,g0-01,2
149,7,r,g0-10,3
150,7,r,g0-11,3
151,7,r,g1-00,4
152,7,r,g1-01,5
153,7,r,g1-10,5
154,7,r,g1-11,1
155,7,s,g0-00,1178
156,7,s,g0-01,850
157,7,s,g0-10,1152
158,7,s,g0-11,817
159,7,s,g1-00,2809
160,7,s,g1-01,3133
161,7,s,g1-10,2831
162,7,s,g1-11,3169
163,8,i,g0-00,4
164,8,i,g0-01,8
165,8,i,g0-10,5
166,8,i,g0-11,4
167,8,i,g1-00,8
168,8,i,g1-01,8
169,8,i,g1-10,5
170,8,i,g1-11,8
171,8,r,g0-00,2
172,8,r,g0-01,1
173,8,r,g0-10,3
174,8,r,g0-11,2
175,8,r,g1-00,3
176,8,r,g1-01,6
177,8,r,g1-10,5
178,8,r,g1-11,3
179,8,s,g0-00,1165
180,8,s,g0-01,813
181,8,s,g0-10,1320
182,8,s,g0-11,829
183,8,s,g1-00,2818
184,8,s,g1-01,3164
185,8,s,g1-10,2662
186,8,s,g1-11,3154
187,9,i,g0-00,8
188,9,i,g0-01,7
189,9,i,g0-10,9
190,9,i,g0-11,7
191,9,i,g1-00,4
192,9,i,g1-01,18
193,9,i,g1-10,2
194,9,i,g1-11,8
195,9,r,g0-00,5
196,9,r,g0-01,2
197,9,r,g0-10,6
198,9,r,g0-11,3
199,9,r,g1-00,4
200,9,r,g1-01,6
201,9,r,g1-10,4
202,9,r,g1-11,4
203,9,s,g0-00,1180
204,9,s,g0-01,783
205,9,s,g0-10,1193
206,9,s,g0-11,845
207,9,s,g1-00,2799
208,9,s,g1-01,3184
209,9,s,g1-10,2786
210,9,s,g1-11,3133
211,10,i,g0-00,8
212,10,i,g0-01,15
213,10,i,g0-10,6
214,10,i,g0-11,5
215,10,i,g1-00,5
216,10,i,g1-01,13
217,10,i,g1-10,6
218,10,i,g1-11,15
219,10,r,g0-00,2
220,10,r,g0-01,2
221,10,r,g0-10,3
222,10,r,g1-00,9
223,10,r,g1-01,12
224,10,r,g1-10,9
225,10,r,g1-11,7
226,10,s,g0-00,1211
227,10,s,g0-01,796
228,10,s,g0-10,1204
229,10,s,g0-11,824
230,10,s,g1-00,2765
231,10,s,g1-01,3162
232,10,s,g1-10,2772
233,10,s,g1-11,3149
234,11,i,g0-00,7
235,11,i,g0-01,19
236,11,i,g0-10,10
237,11,i,g0-11,14
238,11,i,g1-00,7
239,11,i,g1-01,14
240,11,i,g1-10,3
241,11,i,g1-11,9
242,11,r,g0-00,4
243,11,r,g0-01,2
244,11,r,g0-10,4
245,11,r,g0-11,1
246,11,r,g1-00,10
247,11,r,g1-01,14
248,11,r,g1-10,10
249,11,r,g1-11,9
250,11,s,g0-00,1233
251,11,s,g0-01,815
252,11,s,g0-10,1190
253,11,s,g0-11,833
254,11,s,g1-00,2739
255,11,s,g1-01,3136
256,11,s,g1-10,2783
257,11,s,g1-11,3134
258,12,i,g0-00,8
259,12,i,g0-01,20
260,12,i,g0-10,6
261,12,i,g0-11,12
262,12,i,g1-00,5
263,12,i,g1-01,13
264,12,i,g1-10,8
265,12,i,g1-11,11
266,12,r,g0-00,4
267,12,r,g0-01,5
268,12,r,g0-10,7
269,12,r,g0-11,5
270,12,r,g1-00,11
271,12,r,g1-01,17
272,12,r,g1-10,9
273,12,r,g1-11,9
274,12,s,g0-00,1214
275,12,s,g0-01,841
276,12,s,g0-10,1220
277,12,s,g0-11,825
278,12,s,g1-00,2758
279,12,s,g1-01,3104
280,12,s,g1-10,2750
281,12,s,g1-11,3138
282,13,i,g0-00,9
283,13,i,g0-01,15
284,13,i,g0-10,12
285,13,i,g0-11,10
286,13,i,g1-00,12
287,13,i,g1-01,21
288,13,i,g1-10,1
289,13,i,g1-11,20
290,13,r,g0-00,4
291,13,r,g0-01,5
292,13,r,g0-10,5
293,13,r,g0-11,1
294,13,r,g1-00,13
295,13,r,g1-01,24
296,13,r,g1-10,16
297,13,r,g1-11,16
298,13,s,g0-00,1189
299,13,s,g0-01,825
300,13,s,g0-10,1256
301,13,s,g0-11,858
302,13,s,g1-00,2773
303,13,s,g1-01,3110
304,13,s,g1-10,2710
305,13,s,g1-11,3095
306,14,i,g0-00,9
307,14,i,g0-01,23
308,14,i,g0-10,8
309,14,i,g0-11,13
