time,infection_status,risk_group,count,model
3,r,g0-11,1.0,60%
3,r,g1-00,1.2857142857142858,60%
3,r,g1-01,1.4285714285714286,60%
3,r,g1-10,1.3333333333333333,60%
3,r,g1-11,1.5714285714285714,60%
3,s,g0-00,1209.0,60%
3,s,g0-01,834.5,60%
3,s,g0-10,1207.2,60%
3,s,g0-11,836.5,60%
3,s,g1-00,2783.0,60%
3,s,g1-01,3157.0,60%
3,s,g1-10,2785.4,60%
3,s,g1-11,3154.8,60%
4,i,g0-00,4.1,60%
4,i,g0-01,4.2,60%
4,i,g0-10,3.7,60%
4,i,g0-11,3.9,60%
4,i,g1-00,3.5,60%
4,i,g1-01,4.9,60%
4,i,g1-10,3.3,60%
4,i,g1-11,4.6,60%
4,r,g0-00,1.2,60%
4,r,g0-01,1.0,60%
4,r,g0-10,1.5,60%
4,r,g0-11,1.3333333333333333,60%
4,r,g1-00,1.375,60%
4,r,g1-01,1.4444444444444444,60%
4,r,g1-10,1.8888888888888888,60%
4,r,g1-11,1.9,60%
4,s,g0-00,1193.7,60%
4,s,g0-01,841.8,60%
4,s,g0-10,1199.9,60%
4,s,g0-11,813.4,60%
4,s,g1-00,2797.0,60%
4,s,g1-01,3147.4,60%
4,s,g1-10,2791.1,60%
4,s,g1-11,3175.8,60%
5,i,g0-00,4.7,60%
5,i,g0-01,5.3,60%
5,i,g0-10,4.8,60%
5,i,g0-11,5.5,60%
5,i,g1-00,4.3,60%
5,i,g1-01,6.5,60%
5,i,g1-10,3.8,60%
5,i,g1-11,5.111111111111111,60%
5,r,g0-00,1.2857142857142858,60%
5,r,g0-01,1.0,60%
5,r,g0-10,1.2,60%
5,r,g0-11,1.2857142857142858,60%
5,r,g1-00,1.7,60%
5,r,g1-01,2.4444444444444446,60%
5,r,g1-10,2.2857142857142856,60%
5,r,g1-11,2.1,60%
5,s,g0-00,1189.5,60%
5,s,g0-01,823.2,60%
5,s,g0-10,1199.7,60%
5,s,g0-11,815.9,60%
5,s,g1-00,2798.9,60%
5,s,g1-01,3162.4,60%
5,s,g1-10,2789.5,60%
5,s,g1-11,3171.0,60%
6,i,g0-00,5.7,60%
6,i,g0-01,5.7,60%
6,i,g0-10,5.6,60%
6,i,g0-11,5.4,60%
6,i,g1-00,4.4,60%
6,i,g1-01,8.0,60%
6,i,g1-10,4.1,60%
6,i,g1-11,6.6,60%
6,r,g0-00,1.25,60%
6,r,g0-01,1.4,60%
6,r,g0-10,1.2,60%
6,r,g0-11,1.5,60%
6,r,g1-00,2.7,60%
6,r,g1-01,3.0,60%
6,r,g1-10,2.888888888888889,60%
6,r,g1-11,2.8,60%
6,s,g0-00,1203.6,60%
6,s,g0-01,822.2,60%
6,s,g0-10,1210.7,60%
6,s,g0-11,819.3,60%
6,s,g1-00,2782.6,60%
6,s,g1-01,3160.7,60%
6,s,g1-10,2776.4,60%
6,s,g1-11,3165.0,60%
7,i,g0-00,8.3,60%
7,i,g0-01,7.2,60%
7,i,g0-10,6.8,60%
7,i,g0-11,6.1,60%
7,i,g1-00,4.6,60%
7,i,g1-01,10.1,60%
7,i,g1-10,5.2,60%
7,i,g1-11,8.5,60%
7,r,g0-00,2.0,60%
7,r,g0-01,2.2,60%
7,r,g0-10,2.0,60%
7,r,g0-11,2.25,60%
7,r,g1-00,3.6,60%
7,r,g1-01,3.2,60%
7,r,g1-10,3.2222222222222223,60%
7,r,g1-11,3.9,60%
7,s,g0-00,1196.4,60%
7,s,g0-01,823.2,60%
7,s,g0-10,1199.0,60%
7,s,g0-11,822.9,60%
7,s,g1-00,2786.1,60%
7,s,g1-01,3155.2,60%
7,s,g1-10,2784.9,60%
7,s,g1-11,3157.7,60%
8,i,g0-00,8.3,60%
8,i,g0-01,9.8,60%
8,i,g0-10,8.0,60%
8,i,g0-11,7.1,60%
8,i,g1-00,6.3,60%
8,i,g1-01,13.0,60%
8,i,g1-10,6.4,60%
8,i,g1-11,11.4,60%
8,r,g0-00,2.0,60%
8,r,g0-01,2.75,60%
8,r,g0-10,1.625,60%
8,r,g0-11,2.2,60%
8,r,g1-00,4.1,60%
8,r,g1-01,3.4,60%
8,r,g1-10,3.4,60%
8,r,g1-11,5.1,60%
8,s,g0-00,1207.7,60%
8,s,g0-01,843.5,60%
8,s,g0-10,1218.5,60%
8,s,g0-11,844.1,60%
8,s,g1-00,2771.8,60%
8,s,g1-01,3128.1,60%
8,s,g1-10,2762.4,60%
8,s,g1-11,3131.2,60%
9,i,g0-00,11.6,60%
9,i,g0-01,12.7,60%
9,i,g0-10,9.8,60%
9,i,g0-11,11.4,60%
9,i,g1-00,6.1,60%
9,i,g1-01,15.5,60%
9,i,g1-10,7.7,60%
9,i,g1-11,13.7,60%
9,r,g0-00,2.7777777777777777,60%
9,r,g0-01,1.2857142857142858,60%
9,r,g0-10,2.4444444444444446,60%
9,r,g0-11,1.75,60%
9,r,g1-00,5.2,60%
9,r,g1-01,6.6,60%
9,r,g1-10,3.7,60%
9,r,g1-11,5.9,60%
9,s,g0-00,1209.9,60%
9,s,g0-01,827.3,60%
9,s,g0-10,1237.3,60%
9,s,g0-11,851.6,60%
9,s,g1-00,2764.7,60%
9,s,g1-01,3137.0,60%
9,s,g1-10,2739.3,60%
9,s,g1-11,3116.0,60%
10,i,g0-00,10.9,60%
10,i,g0-01,11.7,60%
10,i,g0-10,12.5,60%
10,i,g0-11,13.8,60%
10,i,g1-00,10.4,60%
10,i,g1-01,20.1,60%
10,i,g1-10,8.8,60%
10,i,g1-11,15.3,60%
10,r,g0-00,2.7,60%
10,r,g0-01,1.8888888888888888,60%
10,r,g0-10,2.0,60%
10,r,g0-11,2.0,60%
10,r,g1-00,6.6,60%
10,r,g1-01,8.2,60%
10,r,g1-10,5.5,60%
10,r,g1-11,7.2,60%
10,s,g0-00,1216.1,60%
10,s,g0-01,831.9,60%
10,s,g0-10,1211.1,60%
10,s,g0-11,856.8,60%
10,s,g1-00,2753.3,60%
10,s,g1-01,3126.4,60%
10,s,g1-10,2760.7,60%
10,s,g1-11,3105.1,60%
11,i,g0-00,14.2,60%
11,i,g0-01,17.1,60%
11,i,g0-10,14.8,60%
11,i,g0-11,14.6,60%
11,i,g1-00,12.2,60%
11,i,g1-01,22.8,60%
11,i,g1-10,9.5,60%
11,i,g1-11,19.6,60%
11,r,g0-00,3.0,60%
11,r,g0-01,2.6666666666666665,60%
11,r,g0-10,2.5555555555555554,60%
11,r,g0-11,2.9,60%
11,r,g1-00,8.2,60%
11,r,g1-01,11.0,60%
11,r,g1-10,7.6,60%
11,r,g1-11,8.7,60%
11,s,g0-00,1194.6,60%
11,s,g0-01,841.2,60%
11,s,g0-10,1233.2,60%
11,s,g0-11,843.4,60%
11,s,g1-00,2767.8,60%
11,s,g1-01,3106.6,60%
11,s,g1-10,2732.6,60%
11,s,g1-11,3110.8,60%
12,i,g0-00,17.7,60%
12,i,g0-01,21.1,60%
12,i,g0-10,16.0,60%
12,i,g0-11,20.9,60%
12,i,g1-00,15.3,60%
12,i,g1-01,27.8,60%
12,i,g1-10,14.3,60%
12,i,g1-11,22.8,60%
12,r,g0-00,4.5,60%
12,r,g0-01,3.2222222222222223,60%
12,r,g0-10,3.6,60%
12,r,g0-11,3.3333333333333335,60%
12,r,g1-00,8.3,60%
12,r,g1-01,13.1,60%
12,r,g1-10,8.2,60%
12,r,g1-11,11.9,60%
12,s,g0-00,1190.0,60%
12,s,g0-01,830.6,60%
12,s,g0-10,1249.2,60%
12,s,g0-11,858.7,60%
12,s,g1-00,2764.2,60%
12,s,g1-01,3104.5,60%
12,s,g1-10,2708.7,60%
12,s,g1-11,3082.7,60%
13,i,g0-00,22.7,60%
13,i,g0-01,25.6,60%
13,i,g0-10,19.0,60%
13,i,g0-11,22.0,60%
13,i,g1-00,18.5,60%
13,i,g1-01,33.8,60%
13,i,g1-10,17.1,60%
13,i,g1-11,30.4,60%
13,r,g0-00,5.0,60%
13,r,g0-01,4.5,60%
13,r,g0-10,4.3,60%
13,r,g0-11,5.0,60%
13,r,g1-00,10.0,60%
13,r,g1-01,15.8,60%
13,r,g1-10,9.7,60%
13,r,g1-11,15.2,60%
13,s,g0-00,1203.8,60%
13,s,g0-01,833.8,60%
13,s,g0-10,1256.0,60%
13,s,g0-11,869.8,60%
13,s,g1-00,2740.0,60%
13,s,g1-01,3086.5,60%
13,s,g1-10,2693.9,60%
13,s,g1-11,3058.1,60%
14,i,g0-00,29.8,60%
14,i,g0-01,28.3,60%
14,i,g0-10,24.6,60%
14,i,g0-11,27.5,60%
14,i,g1-00,20.2,60%
14,i,g1-01,42.1,60%
14,i,g1-10,19.0,60%
14,i,g1-11,38.8,60%
14,r,g0-00,5.8,60%
14,r,g0-01,4.8,60%
14,r,g0-10,4.9,60%
14,r,g0-11,6.333333333333333,60%
14,r,g1-00,12.3,60%
14,r,g1-01,21.2,60%
14,r,g1-10,12.7,60%
14,r,g1-11,19.2,60%
14,s,g0-00,1209.5,60%
14,s,g0-01,833.8,60%
14,s,g0-10,1260.2,60%
14,s,g0-11,888.6,60%
14,s,g1-00,2722.4,60%
14,s,g1-01,3069.8,60%
14,s,g1-10,2678.6,60%
14,s,g1-11,3020.2,60%
15,i,g0-00,30.8,60%
15,i,g0-01,36.0,60%
15,i,g0-10,29.6,60%
15,i,g0-11,34.1,60%
15,i,g1-00,28.8,60%
15,i,g1-01,50.0,60%
15,i,g1-10,23.6,60%
15,i,g1-11,48.2,60%
15,r,g0-00,5.9,60%
15,r,g0-01,6.0,60%
15,r,g0-10,6.9,60%
15,r,g0-11,6.4,60%
15,r,g1-00,15.1,60%
15,r,g1-01,26.3,60%
15,r,g1-10,14.4,60%
15,r,g1-11,24.2,60%
15,s,g0-00,1197.4,60%
15,s,g0-01,860.2,60%
15,s,g0-10,1255.5,60%
15,s,g0-11,895.3,60%
15,s,g1-00,2722.0,60%
15,s,g1-01,3021.5,60%
15,s,g1-10,2670.0,60%
15,s,g1-11,2991.8,60%
16,i,g0-00,39.2,60%
16,i,g0-01,42.6,60%
16,i,g0-10,34.6,60%
16,i,g0-11,45.2,60%
16,i,g1-00,32.7,60%
16,i,g1-01,63.7,60%
16,i,g1-10,29.7,60%
16,i,g1-11,55.2,60%
16,r,g0-00,7.9,60%
16,r,g0-01,8.6,60%
16,r,g0-10,8.0,60%
16,r,g0-11,7.6,60%
16,r,g1-00,19.4,60%
16,r,g1-01,32.6,60%
16,r,g1-10,17.5,60%
16,r,g1-11,29.5,60%
16,s,g0-00,1212.4,60%
16,s,g0-01,833.7,60%
16,s,g0-10,1306.8,60%
16,s,g0-11,906.0,60%
16,s,g1-00,2688.4,60%
16,s,g1-01,3018.8,60%
16,s,g1-10,2603.4,60%
16,s,g1-11,2956.5,60%
17,i,g0-00,47.6,60%
17,i,g0-01,54.9,60%
17,i,g0-10,44.7,60%
17,i,g0-11,53.1,60%
17,i,g1-00,38.1,60%
17,i,g1-01,75.0,60%
17,i,g1-10,36.1,60%
17,i,g1-11,69.0,60%
17,r,g0-00,10.7,60%
17,r,g0-01,9.7,60%
17,r,g0-10,10.1,60%
17,r,g0-11,11.4,60%
17,r,g1-00,22.4,60%
17,r,g1-01,39.7,60%
17,r,g1-10,20.7,60%
17,r,g1-11,35.8,60%
17,s,g0-00,1184.5,60%
17,s,g0-01,832.8,60%
17,s,g0-10,1296.4,60%
17,s,g0-11,929.1,60%
17,s,g1-00,2696.7,60%
17,s,g1-01,2987.9,60%
17,s,g1-10,2592.0,60%
17,s,g1-11,2901.6,60%
18,i,g0-00,53.1,60%
18,i,g0-01,65.7,60%
18,i,g0-10,53.5,60%
18,i,g0-11,61.6,60%
18,i,g1-00,45.8,60%
18,i,g1-01,88.4,60%
18,i,g1-10,46.9,60%
18,i,g1-11,86.4,60%
18,r,g0-00,13.4,60%
18,r,g0-01,12.4,60%
18,r,g0-10,12.2,60%
18,r,g0-11,10.7,60%
18,r,g1-00,27.3,60%
18,r,g1-01,49.8,60%
18,r,g1-10,25.3,60%
18,r,g1-11,45.7,60%
18,s,g0-00,1198.0,60%
18,s,g0-01,837.9,60%
18,s,g0-10,1318.6,60%
18,s,g0-11,968.7,60%
18,s,g1-00,2662.4,60%
18,s,g1-01,2945.8,60%
18,s,g1-10,2543.5,60%
18,s,g1-11,2826.9,60%
19,i,g0-00,65.9,60%
19,i,g0-01,78.4,60%
19,i,g0-10,65.3,60%
19,i,g0-11,74.2,60%
19,i,g1-00,52.4,60%
19,i,g1-01,103.0,60%
19,i,g1-10,54.4,60%
19,i,g1-11,103.6,60%
19,r,g0-00,15.6,60%
19,r,g0-01,15.3,60%
19,r,g0-10,13.3,60%
19,r,g0-11,14.7,60%
19,r,g1-00,35.0,60%
19,r,g1-01,60.5,60%
19,r,g1-10,33.3,60%
19,r,g1-11,53.5,60%
19,s,g0-00,1212.6,60%
19,s,g0-01,843.2,60%
19,s,g0-10,1341.6,60%
19,s,g0-11,987.4,60%
19,s,g1-00,2618.5,60%
19,s,g1-01,2899.6,60%
19,s,g1-10,2492.1,60%
19,s,g1-11,2766.6,60%
20,i,g0-00,73.0,60%
20,i,g0-01,95.5,60%
20,i,g0-10,80.9,60%
20,i,g0-11,89.6,60%
20,i,g1-00,69.5,60%
20,i,g1-01,124.9,60%
20,i,g1-10,64.5,60%
20,i,g1-11,124.2,60%
20,r,g0-00,20.8,60%
20,r,g0-01,18.1,60%
20,r,g0-10,16.6,60%
20,r,g0-11,17.3,60%
20,r,g1-00,40.6,60%
20,r,g1-01,71.9,60%
20,r,g1-10,39.5,60%
20,r,g1-11,67.2,60%
20,s,g0-00,1203.3,60%
20,s,g0-01,838.8,60%
20,s,g0-10,1366.5,60%
20,s,g0-11,1014.6,60%
20,s,g1-00,2592.8,60%
20,s,g1-01,2850.8,60%
20,s,g1-10,2432.0,60%
20,s,g1-11,2687.1,60%
21,i,g0-00,90.7,60%
21,i,g0-01,111.8,60%
21,i,g0-10,92.8,60%
21,i,g0-11,107.4,60%
21,i,g1-00,78.5,60%
21,i,g1-01,150.1,60%
21,i,g1-10,77.9,60%
21,i,g1-11,147.6,60%
21,r,g0-00,20.8,60%
21,r,g0-01,22.1,60%
21,r,g0-10,22.1,60%
21,r,g0-11,21.8,60%
21,r,g1-00,53.8,60%
21,r,g1-01,87.3,60%
21,r,g1-10,46.9,60%
21,r,g1-11,81.7,60%
21,s,g0-00,1218.7,60%
21,s,g0-01,854.7,60%
21,s,g0-10,1395.8,60%
21,s,g0-11,1068.7,60%
21,s,g1-00,2537.5,60%
21,s,g1-01,2774.0,60%
21,s,g1-10,2364.5,60%
21,s,g1-11,2572.8,60%
22,i,g0-00,112.9,60%
22,i,g0-01,133.5,60%
22,i,g0-10,111.0,60%
22,i,g0-11,131.9,60%
22,i,g1-00,89.6,60%
22,i,g1-01,171.9,60%
22,i,g1-10,91.1,60%
22,i,g1-11,173.4,60%
22,r,g0-00,28.3,60%
22,r,g0-01,28.5,60%
22,r,g0-10,24.6,60%
22,r,g0-11,26.8,60%
22,r,g1-00,62.3,60%
22,r,g1-01,104.4,60%
22,r,g1-10,60.5,60%
22,r,g1-11,99.1,60%
22,s,g0-00,1201.3,60%
22,s,g0-01,863.9,60%
22,s,g0-10,1432.5,60%
22,s,g0-11,1100.8,60%
22,s,g1-00,2505.6,60%
22,s,g1-01,2697.8,60%
22,s,g1-10,2280.3,60%
22,s,g1-11,2468.0,60%
23,i,g0-00,131.9,60%
23,i,g0-01,155.6,60%
23,i,g0-10,134.5,60%
23,i,g0-11,151.1,60%
23,i,g1-00,109.8,60%
23,i,g1-01,204.6,60%
23,i,g1-10,107.1,60%
23,i,g1-11,206.3,60%
23,r,g0-00,35.0,60%
23,r,g0-01,32.6,60%
23,r,g0-10,30.2,60%
23,r,g0-11,29.9,60%
23,r,g1-00,72.7,60%
23,r,g1-01,127.8,60%
23,r,g1-10,72.1,60%
23,r,g1-11,121.0,60%
23,s,g0-00,1224.0,60%
23,s,g0-01,850.5,60%
23,s,g0-10,1493.7,60%
23,s,g0-11,1150.2,60%
23,s,g1-00,2426.6,60%
23,s,g1-01,2628.9,60%
23,s,g1-10,2162.4,60%
23,s,g1-11,2341.5,60%
24,i,g0-00,154.3,60%
24,i,g0-01,181.9,60%
24,i,g0-10,152.2,60%
24,i,g0-11,175.0,60%
24,i,g1-00,128.1,60%
24,i,g1-01,237.2,60%
24,i,g1-10,127.4,60%
24,i,g1-11,239.2,60%
24,r,g0-00,38.9,60%
24,r,g0-01,37.9,60%
24,r,g0-10,36.3,60%
24,r,g0-11,38.4,60%
24,r,g1-00,89.6,60%
24,r,g1-01,154.6,60%
24,r,g1-10,86.8,60%
24,r,g1-11,142.8,60%
24,s,g0-00,1242.5,60%
24,s,g0-01,857.4,60%
24,s,g0-10,1543.0,60%
24,s,g0-11,1222.9,60%
24,s,g1-00,2346.6,60%
24,s,g1-01,2531.0,60%
24,s,g1-10,2054.3,60%
24,s,g1-11,2181.7,60%
25,i,g0-00,179.8,60%
25,i,g0-01,204.9,60%
25,i,g0-10,179.5,60%
25,i,g0-11,197.3,60%
25,i,g1-00,146.6,60%
25,i,g1-01,281.2,60%
25,i,g1-10,144.4,60%
25,i,g1-11,269.1,60%
25,r,g0-00,46.4,60%
25,r,g0-01,49.4,60%
25,r,g0-10,40.9,60%
25,r,g0-11,47.5,60%
25,r,g1-00,109.5,60%
25,r,g1-01,182.3,60%
25,r,g1-10,106.1,60%
25,r,g1-11,172.0,60%
25,s,g0-00,1225.9,60%
25,s,g0-01,868.2,60%
25,s,g0-10,1581.7,60%
25,s,g0-11,1268.6,60%
25,s,g1-00,2291.8,60%
25,s,g1-01,2414.0,60%
25,s,g1-10,1947.4,60%
25,s,g1-11,2045.5,60%
26,i,g0-00,210.9,60%
26,i,g0-01,238.6,60%
26,i,g0-10,206.9,60%
26,i,g0-11,220.2,60%
26,i,g1-00,170.3,60%
26,i,g1-01,322.4,60%
26,i,g1-10,165.7,60%
26,i,g1-11,308.1,60%
26,r,g0-00,51.4,60%
26,r,g0-01,54.9,60%
26,r,g0-10,52.8,60%
26,r,g0-11,50.6,60%
26,r,g1-00,130.4,60%
26,r,g1-01,217.1,60%
26,r,g1-10,121.6,60%
26,r,g1-11,206.8,60%
26,s,g0-00,1235.7,60%
26,s,g0-01,858.9,60%
26,s,g0-10,1653.9,60%
26,s,g0-11,1342.5,60%
26,s,g1-00,2201.3,60%
26,s,g1-01,2308.1,60%
26,s,g1-10,1799.1,60%
26,s,g1-11,1871.8,60%
27,i,g0-00,243.5,60%
27,i,g0-01,270.0,60%
27,i,g0-10,228.0,60%
27,i,g0-11,247.9,60%
27,i,g1-00,198.2,60%
27,i,g1-01,369.9,60%
27,i,g1-10,197.4,60%
27,i,g1-11,346.8,60%
27,r,g0-00,63.5,60%
27,r,g0-01,69.7,60%
27,r,g0-10,60.5,60%
27,r,g0-11,63.3,60%
27,r,g1-00,150.8,60%
27,r,g1-01,248.4,60%
27,r,g1-10,147.1,60%
27,r,g1-11,239.1,60%
27,s,g0-00,1239.2,60%
27,s,g0-01,852.5,60%
27,s,g0-10,1700.0,60%
27,s,g0-11,1408.1,60%
27,s,g1-00,2104.8,60%
27,s,g1-01,2189.5,60%
27,s,g1-10,1667.0,60%
27,s,g1-11,1694.8,60%
28,i,g0-00,277.1,60%
28,i,g0-01,305.2,60%
28,i,g0-10,256.6,60%
28,i,g0-11,280.2,60%
28,i,g1-00,226.1,60%
28,i,g1-01,412.7,60%
28,i,g1-10,222.7,60%
28,i,g1-11,386.2,60%
28,r,g0-00,74.9,60%
28,r,g0-01,75.5,60%
28,r,g0-10,74.6,60%
28,r,g0-11,72.2,60%
28,r,g1-00,179.9,60%
28,r,g1-01,297.9,60%
28,r,g1-10,172.0,60%
28,r,g1-11,280.0,60%
28,s,g0-00,1239.3,60%
28,s,g0-01,858.4,60%
28,s,g0-10,1779.3,60%
28,s,g0-11,1462.0,60%
28,s,g1-00,2002.7,60%
28,s,g1-01,2050.3,60%
28,s,g1-10,1494.8,60%
28,s,g1-11,1519.4,60%
29,i,g0-00,314.6,60%
29,i,g0-01,346.8,60%
29,i,g0-10,297.1,60%
29,i,g0-11,311.1,60%
29,i,g1-00,255.2,60%
29,i,g1-01,453.0,60%
29,i,g1-10,238.6,60%
29,i,g1-11,420.5,60%
29,r,g0-00,90.6,60%
29,r,g0-01,88.4,60%
29,r,g0-10,85.9,60%
29,r,g0-11,83.3,60%
29,r,g1-00,206.1,60%
29,r,g1-01,350.5,60%
29,r,g1-10,201.5,60%
29,r,g1-11,326.3,60%
29,s,g0-00,1228.0,60%
29,s,g0-01,858.1,60%
29,s,g0-10,1820.9,60%
29,s,g0-11,1531.8,60%
29,s,g1-00,1905.5,60%
29,s,g1-01,1903.2,60%
29,s,g1-10,1356.0,60%
29,s,g1-11,1327.0,60%
30,i,g0-00,343.6,60%
30,i,g0-01,372.8,60%
30,i,g0-10,325.3,60%
30,i,g0-11,344.3,60%
30,i,g1-00,289.6,60%
30,i,g1-01,501.0,60%
30,i,g1-10,263.2,60%
30,i,g1-11,449.6,60%
30,r,g0-00,108.3,60%
30,r,g0-01,105.3,60%
30,r,g0-10,100.1,60%
30,r,g0-11,96.5,60%
30,r,g1-00,237.8,60%
30,r,g1-01,403.3,60%
30,r,g1-10,231.8,60%
30,r,g1-11,375.5,60%
30,s,g0-00,1223.9,60%
30,s,g0-01,841.2,60%
30,s,g0-10,1876.5,60%
30,s,g0-11,1561.1,60%
30,s,g1-00,1796.8,60%
30,s,g1-01,1776.4,60%
30,s,g1-10,1203.1,60%
30,s,g1-11,1173.0,60%
31,i,g0-00,373.8,60%
31,i,g0-01,403.0,60%
31,i,g0-10,350.6,60%
31,i,g0-11,361.4,60%
31,i,g1-00,321.4,60%
31,i,g1-01,547.2,60%
31,i,g1-10,290.4,60%
31,i,g1-11,490.1,60%
31,r,g0-00,120.5,60%
31,r,g0-01,112.3,60%
31,r,g0-10,107.6,60%
31,r,g0-11,112.0,60%
31,r,g1-00,278.5,60%
31,r,g1-01,466.5,60%
31,r,g1-10,270.2,60%
31,r,g1-11,428.0,60%
31,s,g0-00,1209.2,60%
31,s,g0-01,797.0,60%
31,s,g0-10,1914.1,60%
31,s,g0-11,1590.6,60%
31,s,g1-00,1696.6,60%
31,s,g1-01,1674.0,60%
31,s,g1-10,1067.1,60%
31,s,g1-11,1017.9,60%
32,i,g0-00,405.0,60%
32,i,g0-01,441.6,60%
32,i,g0-10,372.7,60%
32,i,g0-11,380.2,60%
32,i,g1-00,349.9,60%
32,i,g1-01,586.7,60%
32,i,g1-10,317.7,60%
32,i,g1-11,514.6,60%
32,r,g0-00,134.9,60%
32,r,g0-01,133.0,60%
32,r,g0-10,131.8,60%
32,r,g0-11,125.6,60%
32,r,g1-00,322.7,60%
32,r,g1-01,518.7,60%
32,r,g1-10,298.7,60%
32,r,g1-11,485.5,60%
32,s,g0-00,1192.4,60%
32,s,g0-01,800.8,60%
32,s,g0-10,1930.6,60%
32,s,g0-11,1604.3,60%
32,s,g1-00,1595.1,60%
32,s,g1-01,1519.2,60%
32,s,g1-10,948.5,60%
32,s,g1-11,889.8,60%
33,i,g0-00,437.7,60%
33,i,g0-01,463.0,60%
33,i,g0-10,406.0,60%
33,i,g0-11,402.2,60%
33,i,g1-00,378.4,60%
33,i,g1-01,627.3,60%
33,i,g1-10,332.6,60%
33,i,g1-11,536.3,60%
33,r,g0-00,157.0,60%
33,r,g0-01,148.8,60%
33,r,g0-10,147.8,60%
33,r,g0-11,145.5,60%
33,r,g1-00,362.2,60%
33,r,g1-01,586.8,60%
33,r,g1-10,336.8,60%
33,r,g1-11,541.2,60%
33,s,g0-00,1160.8,60%
33,s,g0-01,751.6,60%
33,s,g0-10,1967.4,60%
33,s,g0-11,1628.4,60%
33,s,g1-00,1503.9,60%
33,s,g1-01,1422.5,60%
33,s,g1-10,809.4,60%
33,s,g1-11,746.4,60%
34,i,g0-00,480.6,60%
34,i,g0-01,489.7,60%
34,i,g0-10,426.1,60%
34,i,g0-11,417.5,60%
34,i,g1-00,391.5,60%
34,i,g1-01,659.9,60%
34,i,g1-10,348.1,60%
34,i,g1-11,554.0,60%
34,r,g0-00,169.6,60%
34,r,g0-01,170.0,60%
34,r,g0-10,162.2,60%
34,r,g0-11,165.1,60%
34,r,g1-00,419.6,60%
34,r,g1-01,654.7,60%
34,r,g1-10,383.4,60%
34,r,g1-11,599.6,60%
34,s,g0-00,1130.3,60%
34,s,g0-01,735.9,60%
34,s,g0-10,1969.4,60%
34,s,g0-11,1618.4,60%
34,s,g1-00,1408.4,60%
34,s,g1-01,1289.8,60%
34,s,g1-10,710.8,60%
34,s,g1-11,645.4,60%
35,i,g0-00,496.2,60%
35,i,g0-01,502.7,60%
35,i,g0-10,437.2,60%
35,i,g0-11,433.0,60%
35,i,g1-00,415.7,60%
35,i,g1-01,681.8,60%
35,i,g1-10,366.2,60%
35,i,g1-11,574.5,60%
35,r,g0-00,210.7,60%
35,r,g0-01,188.2,60%
35,r,g0-10,182.3,60%
35,r,g0-11,161.7,60%
35,r,g1-00,454.8,60%
35,r,g1-01,738.1,60%
35,r,g1-10,427.1,60%
35,r,g1-11,678.1,60%
35,s,g0-00,1126.0,60%
35,s,g0-01,712.3,60%
35,s,g0-10,1987.1,60%
35,s,g0-11,1613.9,60%
35,s,g1-00,1296.6,60%
