time,infection_status,risk_group,count,model
20,r,g0-00,21.4,60%
20,r,g0-01,20.6,60%
20,r,g0-10,17.1,60%
20,r,g0-11,17.8,60%
20,r,g1-00,41.4,60%
20,r,g1-01,71.0,60%
20,r,g1-10,45.2,60%
20,r,g1-11,73.4,60%
20,s,g0-00,1182.1,60%
20,s,g0-01,815.0,60%
20,s,g0-10,1225.3,60%
20,s,g0-11,860.4,60%
20,s,g1-00,2684.4,60%
20,s,g1-01,2976.0,60%
20,s,g1-10,2635.6,60%
20,s,g1-11,2941.1,60%
21,i,g0-00,43.5,60%
21,i,g0-01,58.9,60%
21,i,g0-10,45.0,60%
21,i,g0-11,56.6,60%
21,i,g1-00,38.0,60%
21,i,g1-01,76.1,60%
21,i,g1-10,41.8,60%
21,i,g1-11,70.0,60%
21,r,g0-00,20.1,60%
21,r,g0-01,24.5,60%
21,r,g0-10,24.3,60%
21,r,g0-11,21.2,60%
21,r,g1-00,53.3,60%
21,r,g1-01,83.9,60%
21,r,g1-10,49.0,60%
21,r,g1-11,85.0,60%
21,s,g0-00,1169.0,60%
21,s,g0-01,803.7,60%
21,s,g0-10,1228.5,60%
21,s,g0-11,857.3,60%
21,s,g1-00,2676.1,60%
21,s,g1-01,2952.9,60%
21,s,g1-10,2611.4,60%
21,s,g1-11,2909.9,60%
22,i,g0-00,51.1,60%
22,i,g0-01,66.0,60%
22,i,g0-10,54.3,60%
22,i,g0-11,62.1,60%
22,i,g1-00,43.3,60%
22,i,g1-01,85.0,60%
22,i,g1-10,43.2,60%
22,i,g1-11,84.8,60%
22,r,g0-00,28.2,60%
22,r,g0-01,28.2,60%
22,r,g0-10,24.1,60%
22,r,g0-11,27.4,60%
22,r,g1-00,57.6,60%
22,r,g1-01,101.6,60%
22,r,g1-10,62.5,60%
22,r,g1-11,97.8,60%
22,s,g0-00,1183.0,60%
22,s,g0-01,811.2,60%
22,s,g0-10,1239.6,60%
22,s,g0-11,870.6,60%
22,s,g1-00,2636.8,60%
22,s,g1-01,2908.0,60%
22,s,g1-10,2576.3,60%
22,s,g1-11,2857.3,60%
23,i,g0-00,60.0,60%
23,i,g0-01,71.2,60%
23,i,g0-10,59.7,60%
23,i,g0-11,71.5,60%
23,i,g1-00,52.7,60%
23,i,g1-01,100.5,60%
23,i,g1-10,52.8,60%
23,i,g1-11,95.7,60%
23,r,g0-00,30.5,60%
23,r,g0-01,31.9,60%
23,r,g0-10,33.2,60%
23,r,g0-11,32.7,60%
23,r,g1-00,66.4,60%
23,r,g1-01,119.1,60%
23,r,g1-10,65.9,60%
23,r,g1-11,110.9,60%
23,s,g0-00,1175.4,60%
23,s,g0-01,793.1,60%
23,s,g0-10,1235.1,60%
23,s,g0-11,861.6,60%
23,s,g1-00,2615.0,60%
23,s,g1-01,2884.2,60%
23,s,g1-10,2553.3,60%
23,s,g1-11,2827.6,60%
24,i,g0-00,68.3,60%
24,i,g0-01,80.2,60%
24,i,g0-10,69.9,60%
24,i,g0-11,80.2,60%
24,i,g1-00,56.5,60%
24,i,g1-01,113.3,60%
24,i,g1-10,58.4,60%
24,i,g1-11,110.0,60%
24,r,g0-00,33.9,60%
24,r,g0-01,37.2,60%
24,r,g0-10,35.3,60%
24,r,g0-11,34.7,60%
24,r,g1-00,79.5,60%
24,r,g1-01,138.5,60%
24,r,g1-10,79.8,60%
24,r,g1-11,135.3,60%
24,s,g0-00,1170.0,60%
24,s,g0-01,796.0,60%
24,s,g0-10,1250.1,60%
24,s,g0-11,868.2,60%
24,s,g1-00,2591.8,60%
24,s,g1-01,2834.8,60%
24,s,g1-10,2506.5,60%
24,s,g1-11,2771.6,60%
25,i,g0-00,72.7,60%
25,i,g0-01,97.2,60%
25,i,g0-10,78.8,60%
25,i,g0-11,90.8,60%
25,i,g1-00,68.2,60%
25,i,g1-01,122.5,60%
25,i,g1-10,68.6,60%
25,i,g1-11,126.3,60%
25,r,g0-00,40.4,60%
25,r,g0-01,40.1,60%
25,r,g0-10,43.1,60%
25,r,g0-11,40.8,60%
25,r,g1-00,90.4,60%
25,r,g1-01,161.8,60%
25,r,g1-10,90.0,60%
25,r,g1-11,155.6,60%
25,s,g0-00,1184.6,60%
25,s,g0-01,787.2,60%
25,s,g0-10,1243.1,60%
25,s,g0-11,888.5,60%
25,s,g1-00,2543.7,60%
25,s,g1-01,2791.2,60%
25,s,g1-10,2476.4,60%
25,s,g1-11,2698.0,60%
26,i,g0-00,91.3,60%
26,i,g0-01,98.7,60%
26,i,g0-10,93.5,60%
26,i,g0-11,104.3,60%
26,i,g1-00,72.0,60%
26,i,g1-01,144.7,60%
26,i,g1-10,74.7,60%
26,i,g1-11,138.6,60%
26,r,g0-00,42.3,60%
26,r,g0-01,48.7,60%
26,r,g0-10,43.2,60%
26,r,g0-11,47.4,60%
26,r,g1-00,107.1,60%
26,r,g1-01,186.4,60%
26,r,g1-10,108.9,60%
26,r,g1-11,180.1,60%
26,s,g0-00,1175.3,60%
26,s,g0-01,784.6,60%
26,s,g0-10,1236.3,60%
26,s,g0-11,873.1,60%
26,s,g1-00,2512.0,60%
26,s,g1-01,2736.9,60%
26,s,g1-10,2443.4,60%
26,s,g1-11,2656.5,60%
27,i,g0-00,95.0,60%
27,i,g0-01,116.4,60%
27,i,g0-10,105.1,60%
27,i,g0-11,111.1,60%
27,i,g1-00,88.7,60%
27,i,g1-01,159.8,60%
27,i,g1-10,84.3,60%
27,i,g1-11,159.3,60%
27,r,g0-00,50.8,60%
27,r,g0-01,56.7,60%
27,r,g0-10,53.5,60%
27,r,g0-11,54.8,60%
27,r,g1-00,121.5,60%
27,r,g1-01,211.5,60%
27,r,g1-10,120.2,60%
27,r,g1-11,206.1,60%
27,s,g0-00,1152.6,60%
27,s,g0-01,775.2,60%
27,s,g0-10,1258.2,60%
27,s,g0-11,890.4,60%
27,s,g1-00,2491.4,60%
27,s,g1-01,2680.4,60%
27,s,g1-10,2378.7,60%
27,s,g1-11,2578.3,60%
28,i,g0-00,107.2,60%
28,i,g0-01,132.0,60%
28,i,g0-10,114.0,60%
28,i,g0-11,125.0,60%
28,i,g1-00,102.4,60%
28,i,g1-01,177.9,60%
28,i,g1-10,96.5,60%
28,i,g1-11,175.2,60%
28,r,g0-00,61.4,60%
28,r,g0-01,68.3,60%
28,r,g0-10,59.7,60%
28,r,g0-11,62.5,60%
28,r,g1-00,136.2,60%
28,r,g1-01,239.2,60%
28,r,g1-10,140.9,60%
28,r,g1-11,235.0,60%
28,s,g0-00,1151.2,60%
28,s,g0-01,772.3,60%
28,s,g0-10,1260.1,60%
28,s,g0-11,893.1,60%
28,s,g1-00,2441.6,60%
28,s,g1-01,2610.3,60%
28,s,g1-10,2328.8,60%
28,s,g1-11,2509.2,60%
29,i,g0-00,126.9,60%
29,i,g0-01,149.6,60%
29,i,g0-10,129.2,60%
29,i,g0-11,142.8,60%
29,i,g1-00,110.5,60%
29,i,g1-01,194.4,60%
29,i,g1-10,104.0,60%
29,i,g1-11,192.5,60%
29,r,g0-00,61.8,60%
29,r,g0-01,69.0,60%
29,r,g0-10,68.1,60%
29,r,g0-11,73.2,60%
29,r,g1-00,162.9,60%
29,r,g1-01,276.4,60%
29,r,g1-10,162.1,60%
29,r,g1-11,265.0,60%
29,s,g0-00,1139.4,60%
29,s,g0-01,737.7,60%
29,s,g0-10,1278.7,60%
29,s,g0-11,893.4,60%
29,s,g1-00,2398.5,60%
29,s,g1-01,2572.9,60%
29,s,g1-10,2257.9,60%
29,s,g1-11,2433.1,60%
30,i,g0-00,144.2,60%
30,i,g0-01,164.2,60%
30,i,g0-10,137.7,60%
30,i,g0-11,156.8,60%
30,i,g1-00,116.0,60%
30,i,g1-01,213.4,60%
30,i,g1-10,115.1,60%
30,i,g1-11,213.2,60%
30,r,g0-00,77.7,60%
30,r,g0-01,82.9,60%
30,r,g0-10,82.2,60%
30,r,g0-11,78.8,60%
30,r,g1-00,179.1,60%
30,r,g1-01,311.1,60%
30,r,g1-10,184.7,60%
30,r,g1-11,306.5,60%
30,s,g0-00,1126.3,60%
30,s,g0-01,763.7,60%
30,s,g0-10,1276.2,60%
30,s,g0-11,902.1,60%
30,s,g1-00,2356.7,60%
30,s,g1-01,2464.7,60%
30,s,g1-10,2204.1,60%
30,s,g1-11,2342.6,60%
31,i,g0-00,158.6,60%
31,i,g0-01,176.4,60%
31,i,g0-10,148.9,60%
31,i,g0-11,173.9,60%
31,i,g1-00,131.2,60%
31,i,g1-01,238.0,60%
31,i,g1-10,128.3,60%
31,i,g1-11,227.8,60%
31,r,g0-00,91.2,60%
31,r,g0-01,92.3,60%
31,r,g0-10,91.4,60%
31,r,g0-11,87.3,60%
31,r,g1-00,204.4,60%
31,r,g1-01,357.1,60%
31,r,g1-10,212.9,60%
31,r,g1-11,348.2,60%
31,s,g0-00,1130.1,60%
31,s,g0-01,735.6,60%
31,s,g0-10,1283.9,60%
31,s,g0-11,900.8,60%
31,s,g1-00,2284.5,60%
31,s,g1-01,2400.6,60%
31,s,g1-10,2134.6,60%
31,s,g1-11,2262.0,60%
32,i,g0-00,170.0,60%
32,i,g0-01,186.8,60%
32,i,g0-10,161.1,60%
32,i,g0-11,185.6,60%
32,i,g1-00,141.0,60%
32,i,g1-01,258.6,60%
32,i,g1-10,139.8,60%
32,i,g1-11,245.1,60%
32,r,g0-00,96.7,60%
32,r,g0-01,98.8,60%
32,r,g0-10,107.7,60%
32,r,g0-11,104.5,60%
32,r,g1-00,237.2,60%
32,r,g1-01,409.8,60%
32,r,g1-10,233.9,60%
32,r,g1-11,387.2,60%
32,s,g0-00,1094.7,60%
32,s,g0-01,725.8,60%
32,s,g0-10,1296.5,60%
32,s,g0-11,910.1,60%
32,s,g1-00,2260.4,60%
32,s,g1-01,2320.2,60%
32,s,g1-10,2061.0,60%
32,s,g1-11,2167.5,60%
33,i,g0-00,185.2,60%
33,i,g0-01,197.5,60%
33,i,g0-10,181.4,60%
33,i,g0-11,198.8,60%
33,i,g1-00,160.7,60%
33,i,g1-01,273.6,60%
33,i,g1-10,149.5,60%
33,i,g1-11,264.6,60%
33,r,g0-00,113.3,60%
33,r,g0-01,119.5,60%
33,r,g0-10,113.9,60%
33,r,g0-11,113.0,60%
33,r,g1-00,256.7,60%
33,r,g1-01,456.2,60%
33,r,g1-10,266.6,60%
33,r,g1-11,436.7,60%
33,s,g0-00,1113.4,60%
33,s,g0-01,705.4,60%
33,s,g0-10,1281.8,60%
33,s,g0-11,916.4,60%
33,s,g1-00,2170.7,60%
33,s,g1-01,2247.8,60%
33,s,g1-10,2006.8,60%
33,s,g1-11,2070.5,60%
34,i,g0-00,202.5,60%
34,i,g0-01,219.6,60%
34,i,g0-10,193.8,60%
34,i,g0-11,210.8,60%
34,i,g1-00,174.4,60%
34,i,g1-01,287.0,60%
34,i,g1-10,161.6,60%
34,i,g1-11,285.6,60%
34,r,g0-00,122.4,60%
34,r,g0-01,129.4,60%
34,r,g0-10,122.3,60%
34,r,g0-11,127.9,60%
34,r,g1-00,293.4,60%
34,r,g1-01,513.3,60%
34,r,g1-10,302.8,60%
34,r,g1-11,482.2,60%
34,s,g0-00,1074.9,60%
34,s,g0-01,689.8,60%
34,s,g0-10,1304.0,60%
34,s,g0-11,909.1,60%
34,s,g1-00,2132.4,60%
34,s,g1-01,2160.9,60%
34,s,g1-10,1915.5,60%
34,s,g1-11,1984.4,60%
35,i,g0-00,222.2,60%
35,i,g0-01,237.4,60%
35,i,g0-10,211.5,60%
35,i,g0-11,224.6,60%
35,i,g1-00,187.3,60%
35,i,g1-01,302.6,60%
35,i,g1-10,166.7,60%
35,i,g1-11,299.4,60%
35,r,g0-00,140.3,60%
35,r,g0-01,143.4,60%
35,r,g0-10,139.5,60%
35,r,g0-11,139.4,60%
35,r,g1-00,325.2,60%
35,r,g1-01,568.4,60%
35,r,g1-10,334.2,60%
35,r,g1-11,540.5,60%
35,s,g0-00,1055.2,60%
