time,infection_status,risk_group,count,model
6,i,g0-10,2.1666666666666665,60%
6,i,g0-11,5.8,60%
6,i,g1-00,6.5,60%
6,i,g1-01,10.333333333333334,60%
6,i,g1-10,5.333333333333333,60%
6,i,g1-11,8.833333333333334,60%
6,r,g0-00,2.0,60%
6,r,g0-01,1.0,60%
6,r,g0-10,2.75,60%
6,r,g0-11,2.0,60%
6,r,g1-00,4.833333333333333,60%
6,r,g1-01,5.833333333333333,60%
6,r,g1-10,4.333333333333333,60%
6,r,g1-11,4.666666666666667,60%
6,s,g0-00,1017.0,60%
6,s,g0-01,685.1666666666666,60%
6,s,g0-10,1035.0,60%
6,s,g0-11,688.8333333333334,60%
6,s,g1-00,2966.8333333333335,60%
6,s,g1-01,3293.6666666666665,60%
6,s,g1-10,2951.3333333333335,60%
6,s,g1-11,3292.1666666666665,60%
7,i,g0-00,4.833333333333333,60%
7,i,g0-01,5.6,60%
7,i,g0-10,4.0,60%
7,i,g0-11,5.2,60%
7,i,g1-00,6.666666666666667,60%
7,i,g1-01,13.833333333333334,60%
7,i,g1-10,5.333333333333333,60%
7,i,g1-11,13.833333333333334,60%
7,r,g0-00,2.5,60%
7,r,g0-01,2.25,60%
7,r,g0-10,3.25,60%
7,r,g0-11,1.75,60%
7,r,g1-00,4.833333333333333,60%
7,r,g1-01,7.333333333333333,60%
7,r,g1-10,5.833333333333333,60%
7,r,g1-11,5.833333333333333,60%
7,s,g0-00,1009.5,60%
7,s,g0-01,693.6666666666666,60%
7,s,g0-10,1004.3333333333334,60%
7,s,g0-11,700.8333333333334,60%
7,s,g1-00,2971.6666666666665,60%
7,s,g1-01,3279.0,60%
7,s,g1-10,2978.3333333333335,60%
7,s,g1-11,3274.0,60%
8,i,g0-00,4.833333333333333,60%
8,i,g0-01,7.166666666666667,60%
8,i,g0-10,4.5,60%
8,i,g0-11,7.2,60%
8,i,g1-00,9.666666666666666,60%
8,i,g1-01,16.5,60%
8,i,g1-10,7.0,60%
8,i,g1-11,16.833333333333332,60%
8,r,g0-00,2.5,60%
8,r,g0-01,2.25,60%
8,r,g0-10,3.0,60%
8,r,g0-11,1.5,60%
8,r,g1-00,6.666666666666667,60%
8,r,g1-01,9.5,60%
8,r,g1-10,6.666666666666667,60%
8,r,g1-11,7.166666666666667,60%
8,s,g0-00,1051.3333333333333,60%
8,s,g0-01,694.3333333333334,60%
8,s,g0-10,1035.8333333333333,60%
8,s,g0-11,725.5,60%
8,s,g1-00,2925.0,60%
8,s,g1-01,3271.0,60%
8,s,g1-10,2943.0,60%
8,s,g1-11,3243.0,60%
9,i,g0-00,6.833333333333333,60%
9,i,g0-01,8.0,60%
9,i,g0-10,7.333333333333333,60%
9,i,g0-11,9.166666666666666,60%
9,i,g1-00,10.666666666666666,60%
9,i,g1-01,21.333333333333332,60%
9,i,g1-10,8.5,60%
9,i,g1-11,22.833333333333332,60%
9,r,g0-00,2.6666666666666665,60%
9,r,g0-01,2.0,60%
9,r,g0-10,3.0,60%
9,r,g0-11,2.4,60%
9,r,g1-00,8.5,60%
9,r,g1-01,12.333333333333334,60%
9,r,g1-10,7.5,60%
9,r,g1-11,8.166666666666666,60%
9,s,g0-00,1035.8333333333333,60%
9,s,g0-01,687.8333333333334,60%
9,s,g0-10,1069.3333333333333,60%
9,s,g0-11,729.6666666666666,60%
9,s,g1-00,2935.5,60%
9,s,g1-01,3268.5,60%
9,s,g1-10,2904.3333333333335,60%
9,s,g1-11,3228.1666666666665,60%
10,i,g0-00,8.166666666666666,60%
10,i,g0-01,11.5,60%
10,i,g0-10,8.333333333333334,60%
10,i,g0-11,10.666666666666666,60%
10,i,g1-00,13.5,60%
10,i,g1-01,22.833333333333332,60%
10,i,g1-10,10.833333333333334,60%
10,i,g1-11,26.5,60%
10,r,g0-00,3.8333333333333335,60%
10,r,g0-01,2.8333333333333335,60%
10,r,g0-10,3.3333333333333335,60%
10,r,g0-11,2.1666666666666665,60%
10,r,g1-00,9.5,60%
10,r,g1-01,16.5,60%
10,r,g1-10,9.666666666666666,60%
10,r,g1-11,13.0,60%
10,s,g0-00,1053.0,60%
10,s,g0-01,684.0,60%
10,s,g0-10,1060.8333333333333,60%
10,s,g0-11,724.1666666666666,60%
10,s,g1-00,2912.0,60%
10,s,g1-01,3262.3333333333335,60%
10,s,g1-10,2907.0,60%
10,s,g1-11,3223.5,60%
11,i,g0-00,9.5,60%
11,i,g0-01,12.666666666666666,60%
11,i,g0-10,9.666666666666666,60%
11,i,g0-11,11.666666666666666,60%
11,i,g1-00,17.166666666666668,60%
11,i,g1-01,30.333333333333332,60%
11,i,g1-10,13.0,60%
11,i,g1-11,30.833333333333332,60%
11,r,g0-00,3.6666666666666665,60%
11,r,g0-01,4.333333333333333,60%
11,r,g0-10,5.4,60%
11,r,g0-11,3.2,60%
11,r,g1-00,12.5,60%
11,r,g1-01,20.833333333333332,60%
11,r,g1-10,12.666666666666666,60%
11,r,g1-11,18.166666666666668,60%
11,s,g0-00,1012.6666666666666,60%
11,s,g0-01,682.5,60%
11,s,g0-10,1050.5,60%
11,s,g0-11,717.6666666666666,60%
11,s,g1-00,2944.5,60%
11,s,g1-01,3249.3333333333335,60%
11,s,g1-10,2909.6666666666665,60%
11,s,g1-11,3219.0,60%
12,i,g0-00,13.333333333333334,60%
12,i,g0-01,13.333333333333334,60%
12,i,g0-10,12.666666666666666,60%
12,i,g0-11,14.333333333333334,60%
12,i,g1-00,19.5,60%
12,i,g1-01,38.833333333333336,60%
12,i,g1-10,15.333333333333334,60%
12,i,g1-11,35.5,60%
12,r,g0-00,5.0,60%
12,r,g0-01,4.5,60%
12,r,g0-10,3.5,60%
12,r,g0-11,6.0,60%
12,r,g1-00,14.0,60%
12,r,g1-01,25.833333333333332,60%
12,r,g1-10,17.166666666666668,60%
12,r,g1-11,22.333333333333332,60%
12,s,g0-00,1029.1666666666667,60%
12,s,g0-01,693.3333333333334,60%
12,s,g0-10,1069.5,60%
12,s,g0-11,731.5,60%
12,s,g1-00,2919.0,60%
12,s,g1-01,3224.1666666666665,60%
12,s,g1-10,2881.8333333333335,60%
12,s,g1-11,3190.3333333333335,60%
13,i,g0-00,17.666666666666668,60%
13,i,g0-01,14.333333333333334,60%
13,i,g0-10,16.166666666666668,60%
13,i,g0-11,17.833333333333332,60%
13,i,g1-00,23.666666666666668,60%
13,i,g1-01,52.166666666666664,60%
13,i,g1-10,18.166666666666668,60%
13,i,g1-11,42.5,60%
13,r,g0-00,7.0,60%
13,r,g0-01,7.0,60%
13,r,g0-10,6.666666666666667,60%
13,r,g0-11,4.333333333333333,60%
13,r,g1-00,17.5,60%
13,r,g1-01,31.0,60%
13,r,g1-10,19.166666666666668,60%
13,r,g1-11,31.166666666666668,60%
13,s,g0-00,1017.5,60%
13,s,g0-01,702.6666666666666,60%
13,s,g0-10,1039.3333333333333,60%
13,s,g0-11,719.1666666666666,60%
13,s,g1-00,2916.6666666666665,60%
13,s,g1-01,3192.8333333333335,60%
13,s,g1-10,2900.5,60%
13,s,g1-11,3185.0,60%
14,i,g0-00,21.666666666666668,60%
14,i,g0-01,20.5,60%
14,i,g0-10,20.666666666666668,60%
14,i,g0-11,22.833333333333332,60%
14,i,g1-00,29.666666666666668,60%
14,i,g1-01,60.166666666666664,60%
14,i,g1-10,24.833333333333332,60%
14,i,g1-11,51.0,60%
14,r,g0-00,8.833333333333334,60%
14,r,g0-01,7.166666666666667,60%
14,r,g0-10,8.333333333333334,60%
14,r,g0-11,7.0,60%
14,r,g1-00,20.166666666666668,60%
14,r,g1-01,40.166666666666664,60%
14,r,g1-10,23.0,60%
14,r,g1-11,38.5,60%
14,s,g0-00,1020.0,60%
14,s,g0-01,684.6666666666666,60%
14,s,g0-10,1051.6666666666667,60%
14,s,g0-11,730.1666666666666,60%
14,s,g1-00,2899.6666666666665,60%
14,s,g1-01,3187.3333333333335,60%
14,s,g1-10,2871.5,60%
14,s,g1-11,3150.5,60%
15,i,g0-00,21.833333333333332,60%
15,i,g0-01,24.333333333333332,60%
15,i,g0-10,21.333333333333332,60%
15,i,g0-11,25.666666666666668,60%
15,i,g1-00,38.333333333333336,60%
15,i,g1-01,70.83333333333333,60%
15,i,g1-10,37.5,60%
15,i,g1-11,66.16666666666667,60%
15,r,g0-00,9.0,60%
15,r,g0-01,11.5,60%
15,r,g0-10,9.5,60%
15,r,g0-11,10.166666666666666,60%
15,r,g1-00,26.833333333333332,60%
15,r,g1-01,48.666666666666664,60%
15,r,g1-10,30.0,60%
15,r,g1-11,47.666666666666664,60%
15,s,g0-00,1023.1666666666666,60%
15,s,g0-01,693.0,60%
15,s,g0-10,1074.5,60%
15,s,g0-11,742.6666666666666,60%
15,s,g1-00,2880.8333333333335,60%
15,s,g1-01,3151.6666666666665,60%
15,s,g1-10,2827.1666666666665,60%
15,s,g1-11,3107.6666666666665,60%
16,i,g0-00,27.666666666666668,60%
16,i,g0-01,35.5,60%
16,i,g0-10,27.5,60%
16,i,g0-11,33.166666666666664,60%
16,i,g1-00,45.833333333333336,60%
16,i,g1-01,82.16666666666667,60%
16,i,g1-10,45.166666666666664,60%
16,i,g1-11,78.5,60%
16,r,g0-00,11.5,60%
16,r,g0-01,10.666666666666666,60%
16,r,g0-10,10.5,60%
16,r,g0-11,13.333333333333334,60%
16,r,g1-00,33.166666666666664,60%
16,r,g1-01,62.0,60%
16,r,g1-10,39.166666666666664,60%
16,r,g1-11,58.666666666666664,60%
16,s,g0-00,1035.8333333333333,60%
16,s,g0-01,703.8333333333334,60%
16,s,g0-10,1075.3333333333333,60%
16,s,g0-11,761.0,60%
16,s,g1-00,2846.0,60%
16,s,g1-01,3105.8333333333335,60%
16,s,g1-10,2802.3333333333335,60%
16,s,g1-11,3055.3333333333335,60%
17,i,g0-00,34.0,60%
17,i,g0-01,41.0,60%
17,i,g0-10,36.833333333333336,60%
17,i,g0-11,35.666666666666664,60%
17,i,g1-00,58.666666666666664,60%
17,i,g1-01,101.0,60%
17,i,g1-10,53.166666666666664,60%
17,i,g1-11,95.83333333333333,60%
17,r,g0-00,12.333333333333334,60%
17,r,g0-01,17.5,60%
17,r,g0-10,14.333333333333334,60%
17,r,g0-11,15.333333333333334,60%
17,r,g1-00,42.166666666666664,60%
17,r,g1-01,71.83333333333333,60%
17,r,g1-10,45.166666666666664,60%
17,r,g1-11,73.16666666666667,60%
17,s,g0-00,1005.1666666666666,60%
17,s,g0-01,688.3333333333334,60%
17,s,g0-10,1070.6666666666667,60%
17,s,g0-11,765.0,60%
17,s,g1-00,2847.6666666666665,60%
17,s,g1-01,3080.3333333333335,60%
17,s,g1-10,2779.8333333333335,60%
17,s,g1-11,3015.0,60%
18,i,g0-00,47.5,60%
18,i,g0-01,40.0,60%
18,i,g0-10,45.833333333333336,60%
18,i,g0-11,44.666666666666664,60%
18,i,g1-00,62.666666666666664,60%
18,i,g1-01,125.16666666666667,60%
18,i,g1-10,65.5,60%
18,i,g1-11,111.66666666666667,60%
18,r,g0-00,20.0,60%
18,r,g0-01,19.5,60%
18,r,g0-10,18.833333333333332,60%
18,r,g0-11,16.333333333333332,60%
18,r,g1-00,50.0,60%
18,r,g1-01,93.66666666666667,60%
18,r,g1-10,52.666666666666664,60%
18,r,g1-11,89.16666666666667,60%
18,s,g0-00,1020.3333333333334,60%
18,s,g0-01,682.3333333333334,60%
18,s,g0-10,1100.6666666666667,60%
18,s,g0-11,789.6666666666666,60%
18,s,g1-00,2799.5,60%
18,s,g1-01,3039.3333333333335,60%
18,s,g1-10,2716.5,60%
18,s,g1-11,2948.5,60%
19,i,g0-00,52.666666666666664,60%
19,i,g0-01,52.0,60%
19,i,g0-10,53.166666666666664,60%
19,i,g0-11,53.0,60%
19,i,g1-00,77.0,60%
19,i,g1-01,145.83333333333334,60%
19,i,g1-10,82.66666666666667,60%
19,i,g1-11,134.33333333333334,60%
19,r,g0-00,19.833333333333332,60%
19,r,g0-01,25.0,60%
19,r,g0-10,20.333333333333332,60%
19,r,g0-11,25.833333333333332,60%
19,r,g1-00,66.16666666666667,60%
19,r,g1-01,111.16666666666667,60%
19,r,g1-10,65.0,60%
19,r,g1-11,104.0,60%
19,s,g0-00,1016.3333333333334,60%
19,s,g0-01,690.6666666666666,60%
19,s,g0-10,1138.8333333333333,60%
19,s,g0-11,802.1666666666666,60%
19,s,g1-00,2768.0,60%
19,s,g1-01,2975.3333333333335,60%
19,s,g1-10,2640.0,60%
19,s,g1-11,2880.6666666666665,60%
20,i,g0-00,55.166666666666664,60%
20,i,g0-01,64.16666666666667,60%
20,i,g0-10,68.33333333333333,60%
20,i,g0-11,72.66666666666667,60%
20,i,g1-00,95.16666666666667,60%
20,i,g1-01,166.0,60%
20,i,g1-10,96.33333333333333,60%
20,i,g1-11,157.16666666666666,60%
20,r,g0-00,24.833333333333332,60%
20,r,g0-01,31.166666666666668,60%
20,r,g0-10,24.0,60%
20,r,g0-11,23.666666666666668,60%
20,r,g1-00,82.16666666666667,60%
20,r,g1-01,134.33333333333334,60%
20,r,g1-10,78.66666666666667,60%
20,r,g1-11,132.66666666666666,60%
20,s,g0-00,1019.0,60%
20,s,g0-01,706.3333333333334,60%
20,s,g0-10,1140.8333333333333,60%
20,s,g0-11,821.8333333333334,60%
20,s,g1-00,2723.6666666666665,60%
20,s,g1-01,2898.0,60%
20,s,g1-10,2591.8333333333335,60%
20,s,g1-11,2792.0,60%
21,i,g0-00,66.5,60%
21,i,g0-01,74.66666666666667,60%
21,i,g0-10,69.66666666666667,60%
21,i,g0-11,73.0,60%
21,i,g1-00,111.16666666666667,60%
21,i,g1-01,193.5,60%
21,i,g1-10,115.33333333333333,60%
21,i,g1-11,194.5,60%
21,r,g0-00,28.0,60%
21,r,g0-01,36.0,60%
21,r,g0-10,30.5,60%
21,r,g0-11,35.166666666666664,60%
21,r,g1-00,100.16666666666667,60%
21,r,g1-01,163.16666666666666,60%
21,r,g1-10,97.5,60%
21,r,g1-11,156.0,60%
21,s,g0-00,1025.0,60%
21,s,g0-01,687.1666666666666,60%
21,s,g0-10,1161.0,60%
21,s,g0-11,824.6666666666666,60%
21,s,g1-00,2669.1666666666665,60%
21,s,g1-01,2845.5,60%
21,s,g1-10,2526.0,60%
21,s,g1-11,2716.6666666666665,60%
22,i,g0-00,84.83333333333333,60%
22,i,g0-01,96.5,60%
22,i,g0-10,88.83333333333333,60%
22,i,g0-11,82.66666666666667,60%
22,i,g1-00,127.33333333333333,60%
22,i,g1-01,224.83333333333334,60%
22,i,g1-10,129.33333333333334,60%
22,i,g1-11,230.83333333333334,60%
22,r,g0-00,40.666666666666664,60%
22,r,g0-01,38.833333333333336,60%
22,r,g0-10,41.0,60%
22,r,g0-11,39.0,60%
22,r,g1-00,110.0,60%
22,r,g1-01,196.33333333333334,60%
22,r,g1-10,109.33333333333333,60%
22,r,g1-11,191.83333333333334,60%
22,s,g0-00,1026.3333333333333,60%
22,s,g0-01,676.8333333333334,60%
22,s,g0-10,1216.0,60%
22,s,g0-11,867.6666666666666,60%
22,s,g1-00,2610.8333333333335,60%
22,s,g1-01,2766.6666666666665,60%
22,s,g1-10,2415.5,60%
22,s,g1-11,2588.0,60%
23,i,g0-00,92.33333333333333,60%
23,i,g0-01,109.66666666666667,60%
23,i,g0-10,102.0,60%
23,i,g0-11,104.0,60%
23,i,g1-00,153.66666666666666,60%
23,i,g1-01,271.1666666666667,60%
23,i,g1-10,151.33333333333334,60%
23,i,g1-11,251.16666666666666,60%
23,r,g0-00,41.0,60%
23,r,g0-01,49.666666666666664,60%
23,r,g0-10,49.666666666666664,60%
23,r,g0-11,47.0,60%
23,r,g1-00,139.66666666666666,60%
23,r,g1-01,230.0,60%
23,r,g1-10,128.5,60%
23,r,g1-11,233.5,60%
23,s,g0-00,1014.6666666666666,60%
23,s,g0-01,684.5,60%
23,s,g0-10,1216.5,60%
23,s,g0-11,895.8333333333334,60%
23,s,g1-00,2558.6666666666665,60%
23,s,g1-01,2655.0,60%
23,s,g1-10,2352.0,60%
23,s,g1-11,2468.5,60%
24,i,g0-00,114.66666666666667,60%
24,i,g0-01,119.16666666666667,60%
24,i,g0-10,111.83333333333333,60%
24,i,g0-11,115.83333333333333,60%
24,i,g1-00,172.16666666666666,60%
24,i,g1-01,312.8333333333333,60%
24,i,g1-10,177.83333333333334,60%
24,i,g1-11,289.5,60%
24,r,g0-00,53.833333333333336,60%
24,r,g0-01,59.0,60%
24,r,g0-10,57.833333333333336,60%
24,r,g0-11,59.5,60%
24,r,g1-00,160.0,60%
24,r,g1-01,277.6666666666667,60%
24,r,g1-10,158.83333333333334,60%
24,r,g1-11,272.3333333333333,60%
24,s,g0-00,1012.3333333333334,60%
24,s,g0-01,662.8333333333334,60%
24,s,g0-10,1261.1666666666667,60%
24,s,g0-11,935.6666666666666,60%
24,s,g1-00,2487.0,60%
24,s,g1-01,2568.5,60%
24,s,g1-10,2232.5,60%
24,s,g1-11,2327.1666666666665,60%
25,i,g0-00,132.83333333333334,60%
25,i,g0-01,136.0,60%
25,i,g0-10,124.33333333333333,60%
25,i,g0-11,131.66666666666666,60%
25,i,g1-00,195.66666666666666,60%
25,i,g1-01,358.3333333333333,60%
25,i,g1-10,203.66666666666666,60%
25,i,g1-11,329.1666666666667,60%
25,r,g0-00,60.5,60%
25,r,g0-01,68.0,60%
25,r,g0-10,68.66666666666667,60%
25,r,g0-11,64.5,60%
25,r,g1-00,196.0,60%
25,r,g1-01,329.1666666666667,60%
25,r,g1-10,188.33333333333334,60%
25,r,g1-11,320.3333333333333,60%
25,s,g0-00,1025.1666666666667,60%
25,s,g0-01,664.8333333333334,60%
25,s,g0-10,1279.5,60%
25,s,g0-11,945.3333333333334,60%
25,s,g1-00,2389.8333333333335,60%
25,s,g1-01,2443.6666666666665,60%
25,s,g1-10,2135.5,60%
25,s,g1-11,2209.0,60%
26,i,g0-00,151.0,60%
26,i,g0-01,156.33333333333334,60%
26,i,g0-10,146.16666666666666,60%
26,i,g0-11,146.83333333333334,60%
26,i,g1-00,225.33333333333334,60%
26,i,g1-01,395.8333333333333,60%
26,i,g1-10,223.16666666666666,60%
26,i,g1-11,365.8333333333333,60%
26,r,g0-00,75.83333333333333,60%
26,r,g0-01,82.33333333333333,60%
26,r,g0-10,75.5,60%
26,r,g0-11,76.66666666666667,60%
26,r,g1-00,229.5,60%
26,r,g1-01,387.0,60%
26,r,g1-10,230.0,60%
26,r,g1-11,372.3333333333333,60%
26,s,g0-00,998.0,60%
26,s,g0-01,661.0,60%
26,s,g0-10,1311.0,60%
26,s,g0-11,984.1666666666666,60%
26,s,g1-00,2320.3333333333335,60%
26,s,g1-01,2317.5,60%
26,s,g1-10,2014.1666666666667,60%
26,s,g1-11,2054.1666666666665,60%
27,i,g0-00,171.66666666666666,60%
27,i,g0-01,168.33333333333334,60%
27,i,g0-10,163.16666666666666,60%
27,i,g0-11,157.16666666666666,60%
27,i,g1-00,254.5,60%
27,i,g1-01,435.3333333333333,60%
27,i,g1-10,244.16666666666666,60%
27,i,g1-11,412.1666666666667,60%
27,r,g0-00,83.0,60%
27,r,g0-01,93.0,60%
27,r,g0-10,90.5,60%
27,r,g0-11,93.33333333333333,60%
27,r,g1-00,276.1666666666667,60%
27,r,g1-01,451.1666666666667,60%
27,r,g1-10,265.8333333333333,60%
27,r,g1-11,427.6666666666667,60%
27,s,g0-00,1021.5,60%
27,s,g0-01,650.8333333333334,60%
27,s,g0-10,1357.6666666666667,60%
27,s,g0-11,1013.5,60%
27,s,g1-00,2193.1666666666665,60%
27,s,g1-01,2201.3333333333335,60%
27,s,g1-10,1878.6666666666667,60%
27,s,g1-11,1896.1666666666667,60%
28,i,g0-00,178.5,60%
28,i,g0-01,185.66666666666666,60%
28,i,g0-10,181.5,60%
28,i,g0-11,174.33333333333334,60%
28,i,g1-00,283.3333333333333,60%
28,i,g1-01,472.3333333333333,60%
28,i,g1-10,260.6666666666667,60%
28,i,g1-11,443.3333333333333,60%
28,r,g0-00,105.83333333333333,60%
28,r,g0-01,103.66666666666667,60%
28,r,g0-10,113.5,60%
28,r,g0-11,103.16666666666667,60%
28,r,g1-00,322.0,60%
28,r,g1-01,528.0,60%
28,r,g1-10,300.5,60%
28,r,g1-11,496.0,60%
28,s,g0-00,984.3333333333334,60%
28,s,g0-01,628.0,60%
28,s,g0-10,1382.1666666666667,60%
28,s,g0-11,1027.0,60%
28,s,g1-00,2126.0,60%
28,s,g1-01,2082.3333333333335,60%
28,s,g1-10,1761.6666666666667,60%
28,s,g1-11,1756.1666666666667,60%
29,i,g0-00,195.33333333333334,60%
29,i,g0-01,208.0,60%
29,i,g0-10,175.16666666666666,60%
29,i,g0-11,188.5,60%
29,i,g1-00,316.6666666666667,60%
29,i,g1-01,497.6666666666667,60%
29,i,g1-10,301.6666666666667,60%
29,i,g1-11,474.0,60%
29,r,g0-00,127.0,60%
29,r,g0-01,129.5,60%
29,r,g0-10,123.33333333333333,60%
29,r,g0-11,114.0,60%
29,r,g1-00,365.8333333333333,60%
29,r,g1-01,594.6666666666666,60%
29,r,g1-10,352.1666666666667,60%
29,r,g1-11,570.8333333333334,60%
29,s,g0-00,986.8333333333334,60%
29,s,g0-01,615.0,60%
29,s,g0-10,1441.1666666666667,60%
29,s,g0-11,1086.8333333333333,60%
29,s,g1-00,2008.3333333333333,60%
29,s,g1-01,1955.1666666666667,60%
29,s,g1-10,1606.5,60%
29,s,g1-11,1565.8333333333333,60%
30,i,g0-00,223.83333333333334,60%
30,i,g0-01,206.0,60%
30,i,g0-10,201.16666666666666,60%
30,i,g0-11,192.16666666666666,60%
30,i,g1-00,329.1666666666667,60%
30,i,g1-01,538.5,60%
30,i,g1-10,305.1666666666667,60%
30,i,g1-11,498.5,60%
30,r,g0-00,146.66666666666666,60%
30,r,g0-01,144.83333333333334,60%
30,r,g0-10,137.16666666666666,60%
30,r,g0-11,139.66666666666666,60%
30,r,g1-00,416.5,60%
30,r,g1-01,677.1666666666666,60%
30,r,g1-10,403.0,60%
30,r,g1-11,638.1666666666666,60%
30,s,g0-00,950.8333333333334,60%
30,s,g0-01,602.3333333333334,60%
30,s,g0-10,1490.5,60%
30,s,g0-11,1073.1666666666667,60%
30,s,g1-00,1933.0,60%
30,s,g1-01,1831.1666666666667,60%
30,s,g1-10,1463.0,60%
30,s,g1-11,1458.3333333333333,60%
31,i,g0-00,231.16666666666666,60%
31,i,g0-01,215.83333333333334,60%
31,i,g0-10,212.66666666666666,60%
31,i,g0-11,197.5,60%
31,i,g1-00,360.3333333333333,60%
31,i,g1-01,584.6666666666666,60%
31,i,g1-10,319.8333333333333,60%
31,i,g1-11,527.5,60%
31,r,g0-00,168.0,60%
31,r,g0-01,163.0,60%
31,r,g0-10,158.0,60%
