time,infection_status,risk_group,count,model
142,r,g0-10,602.3,60%
142,r,g0-11,495.8,60%
142,r,g1-00,1524.5,60%
142,r,g1-01,1993.3,60%
142,r,g1-10,1398.5,60%
142,r,g1-11,1884.7,60%
142,s,g0-00,548.1,60%
142,s,g0-01,309.5,60%
142,s,g0-10,633.4,60%
142,s,g0-11,356.3,60%
142,s,g1-00,1260.6,60%
142,s,g1-01,1151.6,60%
142,s,g1-10,1355.3,60%
142,s,g1-11,1249.6,60%
143,i,g0-00,6.444444444444445,60%
143,i,g0-01,5.222222222222222,60%
143,i,g0-10,5.0,60%
143,i,g0-11,3.9,60%
143,i,g1-00,6.1,60%
143,i,g1-01,8.6,60%
143,i,g1-10,5.555555555555555,60%
143,i,g1-11,9.8,60%
143,r,g0-00,647.8,60%
143,r,g0-01,527.0,60%
143,r,g0-10,600.7,60%
143,r,g0-11,487.6,60%
143,r,g1-00,1522.9,60%
143,r,g1-01,1988.5,60%
143,r,g1-10,1393.1,60%
143,r,g1-11,1884.1,60%
143,s,g0-00,555.8,60%
143,s,g0-01,309.2,60%
143,s,g0-10,624.6,60%
143,s,g0-11,358.1,60%
143,s,g1-00,1261.6,60%
143,s,g1-01,1162.0,60%
143,s,g1-10,1372.1,60%
143,s,g1-11,1256.5,60%
144,i,g0-00,4.8,60%
144,i,g0-01,5.625,60%
144,i,g0-10,5.444444444444445,60%
144,i,g0-11,5.2,60%
144,i,g1-00,6.9,60%
144,i,g1-01,8.4,60%
144,i,g1-10,5.2,60%
144,i,g1-11,8.3,60%
144,r,g0-00,647.2,60%
144,r,g0-01,511.5,60%
144,r,g0-10,588.7,60%
144,r,g0-11,491.8,60%
144,r,g1-00,1516.0,60%
144,r,g1-01,1995.6,60%
144,r,g1-10,1397.0,60%
144,r,g1-11,1872.4,60%
144,s,g0-00,546.4,60%
144,s,g0-01,320.5,60%
144,s,g0-10,625.4,60%
144,s,g0-11,354.8,60%
144,s,g1-00,1278.7,60%
144,s,g1-01,1159.5,60%
144,s,g1-10,1378.8,60%
144,s,g1-11,1267.5,60%
145,i,g0-00,5.2,60%
145,i,g0-01,4.1,60%
145,i,g0-10,5.222222222222222,60%
145,i,g0-11,4.9,60%
145,i,g1-00,6.6,60%
145,i,g1-01,8.5,60%
145,i,g1-10,6.444444444444445,60%
145,i,g1-11,8.3,60%
145,r,g0-00,629.5,60%
145,r,g0-01,512.0,60%
145,r,g0-10,588.6,60%
145,r,g0-11,485.9,60%
145,r,g1-00,1527.4,60%
145,r,g1-01,1986.0,60%
145,r,g1-10,1390.8,60%
145,r,g1-11,1869.2,60%
145,s,g0-00,550.8,60%
145,s,g0-01,309.2,60%
145,s,g0-10,633.4,60%
145,s,g0-11,362.6,60%
145,s,g1-00,1280.5,60%
145,s,g1-01,1180.2,60%
145,s,g1-10,1376.7,60%
145,s,g1-11,1269.1,60%
146,i,g0-00,6.333333333333333,60%
146,i,g0-01,5.111111111111111,60%
146,i,g0-10,4.777777777777778,60%
146,i,g0-11,4.444444444444445,60%
146,i,g1-00,6.3,60%
146,i,g1-01,7.1,60%
146,i,g1-10,5.8,60%
146,i,g1-11,9.6,60%
146,r,g0-00,638.6,60%
146,r,g0-01,499.2,60%
146,r,g0-10,583.6,60%
146,r,g0-11,483.5,60%
146,r,g1-00,1509.2,60%
146,r,g1-01,1990.6,60%
146,r,g1-10,1387.6,60%
146,r,g1-11,1863.3,60%
146,s,g0-00,559.4,60%
146,s,g0-01,311.1,60%
146,s,g0-10,621.1,60%
146,s,g0-11,365.2,60%
146,s,g1-00,1280.8,60%
146,s,g1-01,1187.4,60%
146,s,g1-10,1397.6,60%
146,s,g1-11,1274.4,60%
147,i,g0-00,5.7,60%
147,i,g0-01,4.1,60%
147,i,g0-10,3.7,60%
147,i,g0-11,4.888888888888889,60%
147,i,g1-00,7.111111111111111,60%
147,i,g1-01,6.8,60%
147,i,g1-10,6.777777777777778,60%
147,i,g1-11,9.777777777777779,60%
147,r,g0-00,627.9,60%
147,r,g0-01,504.2,60%
147,r,g0-10,590.6,60%
147,r,g0-11,473.1,60%
147,r,g1-00,1512.9,60%
147,r,g1-01,1976.4,60%
147,r,g1-10,1373.1,60%
147,r,g1-11,1865.7,60%
147,s,g0-00,562.2,60%
147,s,g0-01,317.5,60%
147,s,g0-10,640.0,60%
147,s,g0-11,366.7,60%
147,s,g1-00,1284.9,60%
147,s,g1-01,1191.0,60%
147,s,g1-10,1386.5,60%
147,s,g1-11,1281.3,60%
148,i,g0-00,6.2,60%
148,i,g0-01,3.4,60%
148,i,g0-10,3.8,60%
148,i,g0-11,6.25,60%
148,i,g1-00,5.8,60%
148,i,g1-01,7.5,60%
148,i,g1-10,6.8,60%
148,i,g1-11,9.0,60%
148,r,g0-00,634.8,60%
148,r,g0-01,511.4,60%
148,r,g0-10,583.4,60%
148,r,g0-11,483.3,60%
148,r,g1-00,1500.3,60%
148,r,g1-01,1957.6,60%
148,r,g1-10,1373.1,60%
148,r,g1-11,1846.5,60%
148,s,g0-00,556.0,60%
148,s,g0-01,324.3,60%
148,s,g0-10,638.4,60%
148,s,g0-11,371.4,60%
148,s,g1-00,1296.9,60%
148,s,g1-01,1195.8,60%
148,s,g1-10,1394.5,60%
148,s,g1-11,1285.7,60%
149,i,g0-00,5.9,60%
149,i,g0-01,4.5,60%
149,i,g0-10,5.125,60%
149,i,g0-11,5.375,60%
149,i,g1-00,5.7,60%
149,i,g1-01,6.9,60%
149,i,g1-10,7.0,60%
149,i,g1-11,9.333333333333334,60%
149,r,g0-00,634.7,60%
149,r,g0-01,511.7,60%
149,r,g0-10,585.4,60%
149,r,g0-11,470.4,60%
149,r,g1-00,1492.9,60%
149,r,g1-01,1946.5,60%
149,r,g1-10,1364.2,60%
149,r,g1-11,1852.2,60%
149,s,g0-00,558.5,60%
149,s,g0-01,320.2,60%
149,s,g0-10,649.2,60%
149,s,g0-11,361.0,60%
149,s,g1-00,1302.3,60%
149,s,g1-01,1210.2,60%
149,s,g1-10,1390.1,60%
149,s,g1-11,1303.7,60%
150,i,g0-00,6.375,60%
150,i,g0-01,3.3333333333333335,60%
150,i,g0-10,5.4,60%
150,i,g0-11,4.666666666666667,60%
150,i,g1-00,5.8,60%
150,i,g1-01,8.0,60%
150,i,g1-10,6.222222222222222,60%
150,i,g1-11,9.0,60%
150,r,g0-00,652.1,60%
150,r,g0-01,511.6,60%
150,r,g0-10,586.9,60%
150,r,g0-11,478.3,60%
150,r,g1-00,1468.7,60%
150,r,g1-01,1938.2,60%
150,r,g1-10,1356.6,60%
150,r,g1-11,1837.2,60%
150,s,g0-00,567.4,60%
150,s,g0-01,318.0,60%
150,s,g0-10,630.4,60%
150,s,g0-11,365.5,60%
150,s,g1-00,1300.9,60%
150,s,g1-01,1221.2,60%
150,s,g1-10,1415.1,60%
150,s,g1-11,1306.7,60%
151,i,g0-00,5.4,60%
151,i,g0-01,5.75,60%
151,i,g0-10,5.625,60%
151,i,g0-11,5.0,60%
151,i,g1-00,5.6,60%
151,i,g1-01,7.0,60%
151,i,g1-10,6.1,60%
151,i,g1-11,8.5,60%
151,r,g0-00,635.2,60%
151,r,g0-01,508.2,60%
151,r,g0-10,573.6,60%
151,r,g0-11,483.0,60%
151,r,g1-00,1478.0,60%
151,r,g1-01,1932.0,60%
151,r,g1-10,1362.3,60%
151,r,g1-11,1824.8,60%
151,s,g0-00,566.0,60%
151,s,g0-01,325.2,60%
151,s,g0-10,639.5,60%
151,s,g0-11,370.5,60%
151,s,g1-00,1309.8,60%
151,s,g1-01,1223.0,60%
151,s,g1-10,1414.0,60%
151,s,g1-11,1309.2,60%
152,i,g0-00,5.222222222222222,60%
152,i,g0-01,4.666666666666667,60%
152,i,g0-10,5.0,60%
152,i,g0-11,6.0,60%
152,i,g1-00,5.5,60%
152,i,g1-01,7.4,60%
152,i,g1-10,5.8,60%
152,i,g1-11,9.444444444444445,60%
152,r,g0-00,623.1,60%
152,r,g0-01,513.4,60%
152,r,g0-10,579.6,60%
152,r,g0-11,475.8,60%
152,r,g1-00,1482.3,60%
152,r,g1-01,1917.2,60%
152,r,g1-10,1348.6,60%
152,r,g1-11,1821.4,60%
152,s,g0-00,575.2,60%
152,s,g0-01,331.8,60%
152,s,g0-10,649.6,60%
152,s,g0-11,370.5,60%
152,s,g1-00,1309.2,60%
152,s,g1-01,1226.0,60%
152,s,g1-10,1411.9,60%
152,s,g1-11,1318.4,60%
153,i,g0-00,5.0,60%
153,i,g0-01,3.2222222222222223,60%
153,i,g0-10,5.777777777777778,60%
153,i,g0-11,5.444444444444445,60%
153,i,g1-00,5.5,60%
153,i,g1-01,8.8,60%
153,i,g1-10,5.111111111111111,60%
153,i,g1-11,8.4,60%
153,r,g0-00,626.2,60%
153,r,g0-01,492.1,60%
153,r,g0-10,566.8,60%
153,r,g0-11,467.7,60%
153,r,g1-00,1471.8,60%
153,r,g1-01,1928.1,60%
153,r,g1-10,1356.7,60%
153,r,g1-11,1821.6,60%
153,s,g0-00,580.0,60%
153,s,g0-01,335.3,60%
153,s,g0-10,640.9,60%
153,s,g0-11,378.8,60%
153,s,g1-00,1311.5,60%
153,s,g1-01,1232.8,60%
153,s,g1-10,1425.8,60%
153,s,g1-11,1318.6,60%
154,i,g0-00,4.9,60%
154,i,g0-01,5.125,60%
154,i,g0-10,4.5,60%
154,i,g0-11,4.7,60%
154,i,g1-00,4.9,60%
154,i,g1-01,8.4,60%
154,i,g1-10,6.555555555555555,60%
154,i,g1-11,9.444444444444445,60%
154,r,g0-00,622.2,60%
154,r,g0-01,497.3,60%
154,r,g0-10,569.1,60%
154,r,g0-11,471.8,60%
154,r,g1-00,1468.1,60%
154,r,g1-01,1913.2,60%
154,r,g1-10,1348.9,60%
154,r,g1-11,1808.7,60%
154,s,g0-00,578.6,60%
154,s,g0-01,336.0,60%
154,s,g0-10,652.8,60%
154,s,g0-11,374.5,60%
154,s,g1-00,1321.3,60%
154,s,g1-01,1241.0,60%
154,s,g1-10,1419.7,60%
154,s,g1-11,1331.8,60%
155,i,g0-00,4.3,60%
155,i,g0-01,3.888888888888889,60%
155,i,g0-10,5.25,60%
155,i,g0-11,6.222222222222222,60%
155,i,g1-00,5.6,60%
155,i,g1-01,8.8,60%
155,i,g1-10,5.666666666666667,60%
155,i,g1-11,8.11111111111111,60%
155,r,g0-00,621.6,60%
155,r,g0-01,492.8,60%
155,r,g0-10,570.4,60%
155,r,g0-11,465.9,60%
155,r,g1-00,1461.7,60%
155,r,g1-01,1910.0,60%
155,r,g1-10,1340.7,60%
155,r,g1-11,1805.6,60%
155,s,g0-00,580.3,60%
155,s,g0-01,331.6,60%
155,s,g0-10,656.4,60%
155,s,g0-11,369.8,60%
155,s,g1-00,1326.5,60%
155,s,g1-01,1253.3,60%
155,s,g1-10,1423.2,60%
155,s,g1-11,1345.8,60%
156,i,g0-00,4.3,60%
156,i,g0-01,4.111111111111111,60%
156,i,g0-10,5.111111111111111,60%
156,i,g0-11,3.7777777777777777,60%
156,i,g1-00,6.666666666666667,60%
156,i,g1-01,7.9,60%
156,i,g1-10,4.444444444444445,60%
156,i,g1-11,9.222222222222221,60%
156,r,g0-00,618.7,60%
156,r,g0-01,498.0,60%
156,r,g0-10,569.4,60%
156,r,g0-11,456.8,60%
156,r,g1-00,1456.8,60%
156,r,g1-01,1896.5,60%
156,r,g1-10,1335.7,60%
156,r,g1-11,1807.8,60%
156,s,g0-00,584.5,60%
156,s,g0-01,340.4,60%
156,s,g0-10,659.5,60%
156,s,g0-11,378.5,60%
156,s,g1-00,1329.7,60%
156,s,g1-01,1253.5,60%
156,s,g1-10,1426.8,60%
156,s,g1-11,1345.2,60%
157,i,g0-00,4.4,60%
157,i,g0-01,4.375,60%
157,i,g0-10,4.375,60%
157,i,g0-11,5.555555555555555,60%
157,i,g1-00,6.333333333333333,60%
157,i,g1-01,7.8,60%
157,i,g1-10,5.888888888888889,60%
157,i,g1-11,7.444444444444445,60%
157,r,g0-00,612.0,60%
157,r,g0-01,500.3,60%
157,r,g0-10,567.1,60%
157,r,g0-11,466.1,60%
157,r,g1-00,1457.0,60%
157,r,g1-01,1884.7,60%
157,r,g1-10,1331.4,60%
157,r,g1-11,1789.1,60%
157,s,g0-00,582.3,60%
157,s,g0-01,329.2,60%
157,s,g0-10,641.0,60%
157,s,g0-11,384.9,60%
157,s,g1-00,1338.6,60%
157,s,g1-01,1274.5,60%
157,s,g1-10,1451.7,60%
157,s,g1-11,1348.2,60%
158,i,g0-00,3.8,60%
158,i,g0-01,5.428571428571429,60%
158,i,g0-10,4.666666666666667,60%
158,i,g0-11,3.9,60%
158,i,g1-00,6.777777777777778,60%
158,i,g1-01,7.5,60%
158,i,g1-10,5.555555555555555,60%
158,i,g1-11,8.666666666666666,60%
158,r,g0-00,610.6,60%
158,r,g0-01,486.9,60%
158,r,g0-10,567.7,60%
158,r,g0-11,469.1,60%
158,r,g1-00,1451.8,60%
158,r,g1-01,1889.0,60%
158,r,g1-10,1323.4,60%
158,r,g1-11,1779.8,60%
158,s,g0-00,585.6,60%
158,s,g0-01,342.4,60%
158,s,g0-10,661.3,60%
158,s,g0-11,378.5,60%
158,s,g1-00,1342.1,60%
158,s,g1-01,1270.4,60%
158,s,g1-10,1438.4,60%
158,s,g1-11,1360.9,60%
159,i,g0-00,5.8,60%
159,i,g0-01,3.625,60%
159,i,g0-10,4.333333333333333,60%
159,i,g0-11,4.111111111111111,60%
159,i,g1-00,4.5,60%
159,i,g1-01,8.7,60%
159,i,g1-10,6.5,60%
159,i,g1-11,8.666666666666666,60%
159,r,g0-00,619.6,60%
159,r,g0-01,484.1,60%
159,r,g0-10,559.3,60%
159,r,g0-11,453.5,60%
159,r,g1-00,1433.5,60%
159,r,g1-01,1883.4,60%
159,r,g1-10,1326.0,60%
159,r,g1-11,1787.7,60%
159,s,g0-00,587.7,60%
159,s,g0-01,340.3,60%
159,s,g0-10,653.4,60%
159,s,g0-11,385.6,60%
159,s,g1-00,1348.9,60%
159,s,g1-01,1280.6,60%
159,s,g1-10,1452.2,60%
159,s,g1-11,1361.7,60%
160,i,g0-00,4.666666666666667,60%
160,i,g0-01,5.0,60%
160,i,g0-10,4.111111111111111,60%
160,i,g0-11,4.0,60%
160,i,g1-00,6.555555555555555,60%
160,i,g1-01,7.8,60%
160,i,g1-10,5.3,60%
160,i,g1-11,7.666666666666667,60%
160,r,g0-00,613.3,60%
160,r,g0-01,475.5,60%
160,r,g0-10,565.5,60%
160,r,g0-11,457.7,60%
160,r,g1-00,1431.3,60%
160,r,g1-01,1881.9,60%
160,r,g1-10,1313.7,60%
160,r,g1-11,1774.2,60%
160,s,g0-00,602.3,60%
160,s,g0-01,346.1,60%
160,s,g0-10,664.7,60%
160,s,g0-11,379.5,60%
160,s,g1-00,1343.0,60%
160,s,g1-01,1285.2,60%
160,s,g1-10,1447.1,60%
160,s,g1-11,1378.1,60%
161,i,g0-00,4.4,60%
161,i,g0-01,2.888888888888889,60%
161,i,g0-10,4.7,60%
161,i,g0-11,4.555555555555555,60%
161,i,g1-00,5.222222222222222,60%
161,i,g1-01,9.0,60%
161,i,g1-10,5.333333333333333,60%
161,i,g1-11,5.9,60%
161,r,g0-00,605.9,60%
161,r,g0-01,481.9,60%
161,r,g0-10,571.7,60%
161,r,g0-11,455.4,60%
161,r,g1-00,1431.3,60%
161,r,g1-01,1867.8,60%
161,r,g1-10,1301.7,60%
161,r,g1-11,1769.9,60%
161,s,g0-00,594.5,60%
161,s,g0-01,343.3,60%
161,s,g0-10,662.4,60%
161,s,g0-11,394.8,60%
161,s,g1-00,1359.2,60%
161,s,g1-01,1295.4,60%
161,s,g1-10,1454.7,60%
161,s,g1-11,1369.9,60%
162,i,g0-00,3.888888888888889,60%
162,i,g0-01,4.1,60%
162,i,g0-10,3.7777777777777777,60%
162,i,g0-11,3.25,60%
162,i,g1-00,6.111111111111111,60%
162,i,g1-01,7.8,60%
162,i,g1-10,5.3,60%
162,i,g1-11,8.2,60%
162,r,g0-00,610.5,60%
162,r,g0-01,489.6,60%
162,r,g0-10,567.1,60%
162,r,g0-11,463.3,60%
162,r,g1-00,1419.6,60%
162,r,g1-01,1849.9,60%
162,r,g1-10,1299.5,60%
162,r,g1-11,1753.1,60%
162,s,g0-00,589.2,60%
162,s,g0-01,345.5,60%
162,s,g0-10,656.7,60%
162,s,g0-11,396.9,60%
162,s,g1-00,1371.7,60%
162,s,g1-01,1303.1,60%
162,s,g1-10,1468.0,60%
162,s,g1-11,1375.9,60%
163,i,g0-00,3.9,60%
163,i,g0-01,4.888888888888889,60%
163,i,g0-10,5.111111111111111,60%
163,i,g0-11,4.875,60%
163,i,g1-00,6.222222222222222,60%
163,i,g1-01,7.0,60%
163,i,g1-10,4.8,60%
163,i,g1-11,7.4,60%
163,r,g0-00,604.0,60%
163,r,g0-01,470.7,60%
163,r,g0-10,562.4,60%
163,r,g0-11,462.2,60%
163,r,g1-00,1418.7,60%
163,r,g1-01,1859.9,60%
163,r,g1-10,1297.5,60%
163,r,g1-11,1746.7,60%
163,s,g0-00,597.9,60%
163,s,g0-01,342.8,60%
163,s,g0-10,666.9,60%
163,s,g0-11,392.5,60%
163,s,g1-00,1369.9,60%
163,s,g1-01,1315.2,60%
163,s,g1-10,1463.8,60%
163,s,g1-11,1387.3,60%
164,i,g0-00,3.8,60%
164,i,g0-01,4.1,60%
164,i,g0-10,4.25,60%
164,i,g0-11,4.0,60%
164,i,g1-00,6.777777777777778,60%
164,i,g1-01,9.0,60%
164,i,g1-10,5.6,60%
164,i,g1-11,7.8,60%
164,r,g0-00,608.1,60%
164,r,g0-01,482.8,60%
164,r,g0-10,556.0,60%
164,r,g0-11,454.2,60%
164,r,g1-00,1405.3,60%
164,r,g1-01,1838.4,60%
164,r,g1-10,1296.3,60%
164,r,g1-11,1747.8,60%
164,s,g0-00,604.0,60%
164,s,g0-01,357.4,60%
164,s,g0-10,654.4,60%
164,s,g0-11,385.8,60%
164,s,g1-00,1372.7,60%
164,s,g1-01,1308.3,60%
164,s,g1-10,1484.3,60%
164,s,g1-11,1400.8,60%
165,i,g0-00,5.777777777777778,60%
165,i,g0-01,4.6,60%
165,i,g0-10,5.333333333333333,60%
165,i,g0-11,3.888888888888889,60%
165,i,g1-00,4.777777777777778,60%
165,i,g1-01,8.666666666666666,60%
165,i,g1-10,5.0,60%
165,i,g1-11,7.3,60%
165,r,g0-00,606.1,60%
165,r,g0-01,470.9,60%
165,r,g0-10,537.6,60%
165,r,g0-11,461.5,60%
165,r,g1-00,1401.2,60%
165,r,g1-01,1844.5,60%
165,r,g1-10,1307.7,60%
165,r,g1-11,1731.9,60%
165,s,g0-00,617.5,60%
165,s,g0-01,352.2,60%
165,s,g0-10,670.4,60%
165,s,g0-11,385.6,60%
165,s,g1-00,1365.7,60%
165,s,g1-01,1320.0,60%
165,s,g1-10,1474.5,60%
165,s,g1-11,1410.2,60%
166,i,g0-00,4.111111111111111,60%
166,i,g0-01,4.666666666666667,60%
166,i,g0-10,4.333333333333333,60%
166,i,g0-11,4.111111111111111,60%
166,i,g1-00,6.666666666666667,60%
166,i,g1-01,7.8,60%
166,i,g1-10,5.0,60%
166,i,g1-11,8.444444444444445,60%
166,r,g0-00,601.0,60%
166,r,g0-01,472.6,60%
166,r,g0-10,545.7,60%
166,r,g0-11,453.8,60%
166,r,g1-00,1399.1,60%
166,r,g1-01,1833.8,60%
166,r,g1-10,1294.1,60%
166,r,g1-11,1732.2,60%
166,s,g0-00,606.3,60%
166,s,g0-01,346.2,60%
166,s,g0-10,666.4,60%
166,s,g0-11,394.2,60%
166,s,g1-00,1383.9,60%
166,s,g1-01,1335.4,60%
166,s,g1-10,1484.9,60%
166,s,g1-11,1408.5,60%
167,i,g0-00,4.666666666666667,60%
167,i,g0-01,6.25,60%
167,i,g0-10,4.111111111111111,60%
167,i,g0-11,3.4,60%
167,i,g1-00,5.888888888888889,60%
167,i,g1-01,7.8,60%
167,i,g1-10,5.5,60%
167,i,g1-11,8.3,60%
167,r,g0-00,587.6,60%
167,r,g0-01,468.6,60%
167,r,g0-10,533.1,60%
167,r,g0-11,456.3,60%
167,r,g1-00,1406.3,60%
167,r,g1-01,1829.5,60%
167,r,g1-10,1299.4,60%
167,r,g1-11,1721.6,60%
167,s,g0-00,615.9,60%
167,s,g0-01,355.7,60%
167,s,g0-10,669.5,60%
167,s,g0-11,391.5,60%
167,s,g1-00,1380.7,60%
167,s,g1-01,1333.4,60%
167,s,g1-10,1488.8,60%
167,s,g1-11,1418.9,60%
168,i,g0-00,4.222222222222222,60%
168,i,g0-01,4.222222222222222,60%
168,i,g0-10,4.222222222222222,60%
168,i,g0-11,5.375,60%
168,i,g1-00,6.555555555555555,60%
168,i,g1-01,8.0,60%
168,i,g1-10,5.5,60%
168,i,g1-11,7.9,60%
168,r,g0-00,585.7,60%
168,r,g0-01,468.3,60%
168,r,g0-10,537.2,60%
168,r,g0-11,450.0,60%
168,r,g1-00,1400.6,60%
168,r,g1-01,1824.7,60%
168,r,g1-10,1289.0,60%
168,r,g1-11,1719.9,60%
168,s,g0-00,603.8,60%
168,s,g0-01,360.6,60%
168,s,g0-10,673.9,60%
168,s,g0-11,390.0,60%
168,s,g1-00,1400.2,60%
168,s,g1-01,1334.6,60%
168,s,g1-10,1490.6,60%
168,s,g1-11,1427.9,60%
169,i,g0-00,3.6,60%
169,i,g0-01,4.444444444444445,60%
169,i,g0-10,3.8,60%
169,i,g0-11,4.555555555555555,60%
169,i,g1-00,6.444444444444445,60%
169,i,g1-01,8.7,60%
169,i,g1-10,5.8,60%
169,i,g1-11,8.3,60%
169,r,g0-00,590.3,60%
169,r,g0-01,475.6,60%
169,r,g0-10,556.7,60%
169,r,g0-11,439.7,60%
169,r,g1-00,1389.9,60%
169,r,g1-01,1810.7,60%
169,r,g1-10,1263.3,60%
169,r,g1-11,1721.3,60%
169,s,g0-00,616.0,60%
169,s,g0-01,349.7,60%
169,s,g0-10,662.7,60%
169,s,g0-11,392.9,60%
169,s,g1-00,1394.4,60%
169,s,g1-01,1351.3,60%
169,s,g1-10,1507.7,60%
169,s,g1-11,1433.7,60%
170,i,g0-00,5.2,60%
170,i,g0-01,3.4,60%
170,i,g0-10,5.333333333333333,60%
170,i,g0-11,5.0,60%
170,i,g1-00,5.25,60%
170,i,g1-01,10.0,60%
170,i,g1-10,5.555555555555555,60%
170,i,g1-11,8.2,60%
170,r,g0-00,598.2,60%
170,r,g0-01,468.7,60%
170,r,g0-10,541.4,60%
170,r,g0-11,450.0,60%
170,r,g1-00,1374.6,60%
170,r,g1-01,1809.1,60%
170,r,g1-10,1270.0,60%
170,r,g1-11,1704.0,60%
170,s,g0-00,612.3,60%
170,s,g0-01,356.8,60%
170,s,g0-10,685.6,60%
170,s,g0-11,394.1,60%
170,s,g1-00,1405.5,60%
170,s,g1-01,1353.0,60%
170,s,g1-10,1493.2,60%
170,s,g1-11,1439.7,60%
171,i,g0-00,4.4,60%
171,i,g0-01,4.666666666666667,60%
171,i,g0-10,6.0,60%
171,i,g0-11,4.888888888888889,60%
171,i,g1-00,5.222222222222222,60%
171,i,g1-01,8.6,60%
171,i,g1-10,5.5,60%
171,i,g1-11,7.9,60%
171,r,g0-00,591.8,60%
171,r,g0-01,471.0,60%
171,r,g0-10,529.3,60%
171,r,g0-11,442.2,60%
171,r,g1-00,1374.0,60%
171,r,g1-01,1798.4,60%
171,r,g1-10,1275.2,60%
171,r,g1-11,1703.8,60%
171,s,g0-00,599.9,60%
171,s,g0-01,363.3,60%
171,s,g0-10,676.3,60%
171,s,g0-11,399.5,60%
171,s,g1-00,1425.2,60%
171,s,g1-01,1354.5,60%
171,s,g1-10,1510.0,60%
171,s,g1-11,1442.2,60%
172,i,g0-00,4.4,60%
172,i,g0-01,5.2,60%
172,i,g0-10,5.222222222222222,60%
172,i,g0-11,4.666666666666667,60%
172,i,g1-00,6.444444444444445,60%
172,i,g1-01,7.7,60%
172,i,g1-10,7.25,60%
172,i,g1-11,8.7,60%
172,r,g0-00,583.1,60%
172,r,g0-01,460.5,60%
172,r,g0-10,534.0,60%
172,r,g0-11,445.7,60%
172,r,g1-00,1374.8,60%
172,r,g1-01,1800.4,60%
172,r,g1-10,1263.6,60%
172,r,g1-11,1691.4,60%
172,s,g0-00,613.1,60%
172,s,g0-01,370.6,60%
172,s,g0-10,676.9,60%
172,s,g0-11,407.1,60%
172,s,g1-00,1418.8,60%
172,s,g1-01,1355.6,60%
172,s,g1-10,1515.0,60%
172,s,g1-11,1442.9,60%
173,i,g0-00,5.555555555555555,60%
173,i,g0-01,4.3,60%
173,i,g0-10,6.25,60%
173,i,g0-11,2.8,60%
173,i,g1-00,4.5,60%
173,i,g1-01,8.6,60%
173,i,g1-10,5.444444444444445,60%
173,i,g1-11,11.666666666666666,60%
173,r,g0-00,583.8,60%
173,r,g0-01,468.2,60%
173,r,g0-10,533.4,60%
173,r,g0-11,434.0,60%
173,r,g1-00,1368.9,60%
173,r,g1-01,1784.8,60%
173,r,g1-10,1259.0,60%
173,r,g1-11,1695.6,60%
173,s,g0-00,615.3,60%
173,s,g0-01,367.5,60%
173,s,g0-10,680.5,60%
173,s,g0-11,405.6,60%
173,s,g1-00,1422.5,60%
173,s,g1-01,1366.6,60%
173,s,g1-10,1517.2,60%
173,s,g1-11,1451.5,60%
174,i,g0-00,4.333333333333333,60%
174,i,g0-01,4.555555555555555,60%
174,i,g0-10,5.888888888888889,60%
174,i,g0-11,4.8,60%
174,i,g1-00,6.4,60%
174,i,g1-01,10.444444444444445,60%
174,i,g1-10,6.75,60%
174,i,g1-11,9.333333333333334,60%
174,r,g0-00,591.1,60%
174,r,g0-01,463.9,60%
174,r,g0-10,532.9,60%
174,r,g0-11,438.9,60%
174,r,g1-00,1355.2,60%
174,r,g1-01,1779.8,60%
174,r,g1-10,1253.1,60%
174,r,g1-11,1683.0,60%
174,s,g0-00,619.0,60%
174,s,g0-01,368.7,60%
174,s,g0-10,684.4,60%
174,s,g0-11,398.0,60%
174,s,g1-00,1424.4,60%
174,s,g1-01,1374.1,60%
174,s,g1-10,1518.9,60%
174,s,g1-11,1466.9,60%
175,i,g0-00,4.7,60%
175,i,g0-01,4.9,60%
175,i,g0-10,5.777777777777778,60%
175,i,g0-11,5.5,60%
175,i,g1-00,6.625,60%
175,i,g1-01,10.11111111111111,60%
175,i,g1-10,7.25,60%
175,i,g1-11,8.9,60%
175,r,g0-00,566.9,60%
175,r,g0-01,460.0,60%
175,r,g0-10,544.6,60%
175,r,g0-11,438.5,60%
175,r,g1-00,1374.3,60%
175,r,g1-01,1775.8,60%
175,r,g1-10,1234.5,60%
175,r,g1-11,1675.0,60%
175,s,g0-00,629.7,60%
175,s,g0-01,369.5,60%
175,s,g0-10,694.0,60%
175,s,g0-11,410.3,60%
175,s,g1-00,1419.1,60%
175,s,g1-01,1380.7,60%
175,s,g1-10,1515.9,60%
175,s,g1-11,1462.9,60%
176,i,g0-00,4.1,60%
176,i,g0-01,5.7,60%
176,i,g0-10,7.25,60%
176,i,g0-11,6.222222222222222,60%
176,i,g1-00,5.777777777777778,60%
176,i,g1-01,8.5,60%
176,i,g1-10,6.5,60%
176,i,g1-11,9.444444444444445,60%
176,r,g0-00,565.8,60%
176,r,g0-01,446.8,60%
176,r,g0-10,538.9,60%
176,r,g0-11,430.5,60%
176,r,g1-00,1369.8,60%
176,r,g1-01,1780.8,60%
176,r,g1-10,1235.4,60%
176,r,g1-11,1676.4,60%
176,s,g0-00,635.3,60%
176,s,g0-01,362.9,60%
176,s,g0-10,679.9,60%
176,s,g0-11,408.1,60%
176,s,g1-00,1419.8,60%
176,s,g1-01,1395.3,60%
176,s,g1-10,1534.8,60%
