time,infection_status,risk_group,count,model
4,s,g1-01,3146.9,60%
4,s,g1-10,2781.4,60%
4,s,g1-11,3162.6,60%
5,i,g0-00,5.1,60%
5,i,g0-01,4.3,60%
5,i,g0-10,3.1,60%
5,i,g0-11,3.7,60%
5,i,g1-00,2.6666666666666665,60%
5,i,g1-01,6.2,60%
5,i,g1-10,4.1,60%
5,i,g1-11,4.8,60%
5,r,g0-00,1.625,60%
5,r,g0-01,1.2,60%
5,r,g0-10,1.6,60%
5,r,g0-11,1.7777777777777777,60%
5,r,g1-00,2.2,60%
5,r,g1-01,3.7777777777777777,60%
5,r,g1-10,3.1,60%
5,r,g1-11,3.4,60%
5,s,g0-00,1194.8,60%
5,s,g0-01,824.1,60%
5,s,g0-10,1199.0,60%
5,s,g0-11,820.6,60%
5,s,g1-00,2794.2,60%
5,s,g1-01,3161.4,60%
5,s,g1-10,2789.9,60%
5,s,g1-11,3165.9,60%
6,i,g0-00,3.6,60%
6,i,g0-01,4.7,60%
6,i,g0-10,4.5,60%
6,i,g0-11,5.1,60%
6,i,g1-00,5.111111111111111,60%
6,i,g1-01,7.2,60%
6,i,g1-10,3.3,60%
6,i,g1-11,5.2,60%
6,r,g0-00,1.8571428571428572,60%
6,r,g0-01,1.6,60%
6,r,g0-10,2.0,60%
6,r,g0-11,2.142857142857143,60%
6,r,g1-00,3.0,60%
6,r,g1-01,5.111111111111111,60%
6,r,g1-10,3.7,60%
6,r,g1-11,5.1,60%
6,s,g0-00,1192.1,60%
6,s,g0-01,825.1,60%
6,s,g0-10,1186.1,60%
6,s,g0-11,814.0,60%
6,s,g1-00,2795.4,60%
6,s,g1-01,3157.6,60%
6,s,g1-10,2800.6,60%
6,s,g1-11,3169.1,60%
7,i,g0-00,5.7,60%
7,i,g0-01,6.5,60%
7,i,g0-10,3.9,60%
7,i,g0-11,5.222222222222222,60%
7,i,g1-00,4.111111111111111,60%
7,i,g1-01,7.9,60%
7,i,g1-10,4.2,60%
7,i,g1-11,7.8,60%
7,r,g0-00,2.375,60%
7,r,g0-01,2.8333333333333335,60%
7,r,g0-10,2.375,60%
7,r,g0-11,1.875,60%
7,r,g1-00,4.4,60%
7,r,g1-01,5.3,60%
7,r,g1-10,4.5,60%
7,r,g1-11,6.3,60%
7,s,g0-00,1183.3,60%
7,s,g0-01,813.5,60%
7,s,g0-10,1189.2,60%
7,s,g0-11,807.8,60%
7,s,g1-00,2801.0,60%
7,s,g1-01,3165.1,60%
7,s,g1-10,2796.3,60%
7,s,g1-11,3171.9,60%
8,i,g0-00,5.1,60%
8,i,g0-01,6.6,60%
8,i,g0-10,5.3,60%
8,i,g0-11,5.0,60%
8,i,g1-00,5.4,60%
8,i,g1-01,9.1,60%
8,i,g1-10,4.444444444444445,60%
8,i,g1-11,9.0,60%
8,r,g0-00,2.7,60%
8,r,g0-01,2.5555555555555554,60%
8,r,g0-10,3.0,60%
8,r,g0-11,1.8,60%
8,r,g1-00,5.0,60%
8,r,g1-01,7.4,60%
8,r,g1-10,5.1,60%
8,r,g1-11,8.2,60%
8,s,g0-00,1202.0,60%
8,s,g0-01,817.2,60%
8,s,g0-10,1212.0,60%
8,s,g0-11,828.2,60%
8,s,g1-00,2779.8,60%
8,s,g1-01,3157.4,60%
8,s,g1-10,2770.9,60%
8,s,g1-11,3147.8,60%
9,i,g0-00,6.5,60%
9,i,g0-01,7.9,60%
9,i,g0-10,6.8,60%
9,i,g0-11,7.1,60%
9,i,g1-00,6.1,60%
9,i,g1-01,9.9,60%
9,i,g1-10,4.0,60%
9,i,g1-11,9.8,60%
9,r,g0-00,2.7777777777777777,60%
9,r,g0-01,3.25,60%
9,r,g0-10,3.0,60%
9,r,g0-11,3.111111111111111,60%
9,r,g1-00,6.8,60%
9,r,g1-01,8.9,60%
9,r,g1-10,6.7,60%
9,r,g1-11,9.0,60%
9,s,g0-00,1213.7,60%
9,s,g0-01,825.4,60%
9,s,g0-10,1230.9,60%
9,s,g0-11,834.8,60%
9,s,g1-00,2764.4,60%
9,s,g1-01,3145.3,60%
9,s,g1-10,2749.6,60%
9,s,g1-11,3136.5,60%
10,i,g0-00,7.9,60%
10,i,g0-01,7.7,60%
10,i,g0-10,5.7,60%
10,i,g0-11,8.7,60%
10,i,g1-00,7.6,60%
10,i,g1-01,10.1,60%
10,i,g1-10,5.8,60%
10,i,g1-11,10.2,60%
10,r,g0-00,4.4,60%
10,r,g0-01,4.125,60%
10,r,g0-10,3.2222222222222223,60%
10,r,g0-11,3.2,60%
10,r,g1-00,7.1,60%
10,r,g1-01,11.3,60%
10,r,g1-10,8.6,60%
10,r,g1-11,11.0,60%
10,s,g0-00,1204.2,60%
10,s,g0-01,821.5,60%
10,s,g0-10,1227.7,60%
10,s,g0-11,851.4,60%
10,s,g1-00,2768.8,60%
10,s,g1-01,3146.1,60%
10,s,g1-10,2749.3,60%
10,s,g1-11,3115.5,60%
11,i,g0-00,10.5,60%
11,i,g0-01,9.8,60%
11,i,g0-10,7.0,60%
11,i,g0-11,8.5,60%
11,i,g1-00,7.3,60%
11,i,g1-01,11.1,60%
11,i,g1-10,7.3,60%
11,i,g1-11,14.9,60%
11,r,g0-00,3.888888888888889,60%
11,r,g0-01,3.8,60%
11,r,g0-10,3.7,60%
11,r,g0-11,4.111111111111111,60%
11,r,g1-00,9.6,60%
11,r,g1-01,14.4,60%
11,r,g1-10,9.9,60%
11,r,g1-11,13.5,60%
11,s,g0-00,1203.4,60%
11,s,g0-01,825.6,60%
11,s,g0-10,1203.9,60%
11,s,g0-11,850.7,60%
11,s,g1-00,2765.7,60%
11,s,g1-01,3135.3,60%
11,s,g1-10,2768.9,60%
11,s,g1-11,3108.7,60%
12,i,g0-00,9.8,60%
12,i,g0-01,8.4,60%
12,i,g0-10,8.2,60%
12,i,g0-11,11.8,60%
12,i,g1-00,9.5,60%
12,i,g1-01,15.4,60%
12,i,g1-10,8.0,60%
12,i,g1-11,14.9,60%
12,r,g0-00,5.4,60%
12,r,g0-01,4.6,60%
12,r,g0-10,4.7,60%
12,r,g0-11,4.0,60%
12,r,g1-00,10.4,60%
12,r,g1-01,17.1,60%
12,r,g1-10,10.3,60%
12,r,g1-11,16.9,60%
12,s,g0-00,1200.9,60%
12,s,g0-01,823.6,60%
12,s,g0-10,1222.3,60%
12,s,g0-11,843.4,60%
12,s,g1-00,2764.0,60%
12,s,g1-01,3130.9,60%
12,s,g1-10,2746.5,60%
12,s,g1-11,3109.0,60%
13,i,g0-00,12.6,60%
13,i,g0-01,12.4,60%
13,i,g0-10,10.8,60%
13,i,g0-11,13.1,60%
13,i,g1-00,8.9,60%
13,i,g1-01,16.5,60%
13,i,g1-10,7.2,60%
13,i,g1-11,18.2,60%
13,r,g0-00,5.1,60%
13,r,g0-01,5.3,60%
13,r,g0-10,6.4,60%
13,r,g0-11,4.9,60%
13,r,g1-00,13.7,60%
13,r,g1-01,19.9,60%
13,r,g1-10,12.0,60%
13,r,g1-11,19.7,60%
13,s,g0-00,1195.1,60%
13,s,g0-01,831.7,60%
13,s,g0-10,1225.8,60%
13,s,g0-11,839.7,60%
13,s,g1-00,2764.6,60%
13,s,g1-01,3114.2,60%
13,s,g1-10,2737.8,60%
13,s,g1-11,3104.4,60%
14,i,g0-00,12.3,60%
14,i,g0-01,15.3,60%
14,i,g0-10,10.4,60%
14,i,g0-11,16.3,60%
14,i,g1-00,10.5,60%
14,i,g1-01,18.5,60%
14,i,g1-10,10.4,60%
14,i,g1-11,21.7,60%
14,r,g0-00,6.8,60%
14,r,g0-01,7.333333333333333,60%
14,r,g0-10,4.6,60%
14,r,g0-11,6.6,60%
14,r,g1-00,15.8,60%
14,r,g1-01,23.1,60%
14,r,g1-10,16.0,60%
14,r,g1-11,21.3,60%
14,s,g0-00,1202.1,60%
14,s,g0-01,820.3,60%
14,s,g0-10,1231.2,60%
14,s,g0-11,860.4,60%
14,s,g1-00,2752.5,60%
14,s,g1-01,3116.2,60%
14,s,g1-10,2727.4,60%
14,s,g1-11,3073.7,60%
15,i,g0-00,14.6,60%
15,i,g0-01,17.2,60%
15,i,g0-10,13.2,60%
15,i,g0-11,17.4,60%
15,i,g1-00,12.3,60%
15,i,g1-01,23.0,60%
15,i,g1-10,8.5,60%
15,i,g1-11,25.3,60%
15,r,g0-00,7.4,60%
15,r,g0-01,8.0,60%
15,r,g0-10,6.5,60%
15,r,g0-11,6.6,60%
15,r,g1-00,18.2,60%
15,r,g1-01,27.1,60%
15,r,g1-10,18.4,60%
15,r,g1-11,26.4,60%
15,s,g0-00,1199.2,60%
15,s,g0-01,814.0,60%
15,s,g0-10,1233.7,60%
15,s,g0-11,848.8,60%
15,s,g1-00,2748.3,60%
15,s,g1-01,3110.7,60%
15,s,g1-10,2719.7,60%
15,s,g1-11,3075.5,60%
16,i,g0-00,17.6,60%
16,i,g0-01,20.9,60%
16,i,g0-10,12.8,60%
16,i,g0-11,21.5,60%
16,i,g1-00,14.1,60%
16,i,g1-01,26.1,60%
16,i,g1-10,12.2,60%
16,i,g1-11,28.9,60%
16,r,g0-00,9.7,60%
16,r,g0-01,9.2,60%
16,r,g0-10,8.3,60%
16,r,g0-11,8.6,60%
16,r,g1-00,19.6,60%
16,r,g1-01,31.5,60%
16,r,g1-10,20.0,60%
16,r,g1-11,30.0,60%
16,s,g0-00,1194.6,60%
16,s,g0-01,828.3,60%
16,s,g0-10,1249.3,60%
16,s,g0-11,873.7,60%
16,s,g1-00,2744.4,60%
16,s,g1-01,3084.0,60%
16,s,g1-10,2697.4,60%
16,s,g1-11,3037.3,60%
17,i,g0-00,20.1,60%
17,i,g0-01,23.2,60%
17,i,g0-10,17.4,60%
17,i,g0-11,25.0,60%
17,i,g1-00,17.5,60%
17,i,g1-01,32.4,60%
17,i,g1-10,13.6,60%
17,i,g1-11,36.1,60%
17,r,g0-00,10.5,60%
17,r,g0-01,9.9,60%
17,r,g0-10,9.3,60%
17,r,g0-11,8.3,60%
17,r,g1-00,22.8,60%
17,r,g1-01,36.1,60%
17,r,g1-10,22.5,60%
17,r,g1-11,36.7,60%
17,s,g0-00,1216.9,60%
17,s,g0-01,816.3,60%
17,s,g0-10,1243.1,60%
17,s,g0-11,858.5,60%
17,s,g1-00,2712.2,60%
17,s,g1-01,3082.1,60%
17,s,g1-10,2694.1,60%
17,s,g1-11,3035.4,60%
18,i,g0-00,25.5,60%
18,i,g0-01,28.6,60%
18,i,g0-10,19.6,60%
18,i,g0-11,31.6,60%
18,i,g1-00,21.1,60%
18,i,g1-01,34.9,60%
18,i,g1-10,16.6,60%
18,i,g1-11,38.0,60%
18,r,g0-00,10.1,60%
18,r,g0-01,12.8,60%
18,r,g0-10,9.6,60%
18,r,g0-11,11.0,60%
18,r,g1-00,27.8,60%
18,r,g1-01,42.3,60%
18,r,g1-10,26.9,60%
18,r,g1-11,42.5,60%
18,s,g0-00,1199.7,60%
18,s,g0-01,817.8,60%
18,s,g0-10,1248.8,60%
18,s,g0-11,872.3,60%
18,s,g1-00,2715.8,60%
18,s,g1-01,3063.6,60%
18,s,g1-10,2678.5,60%
18,s,g1-11,3004.6,60%
19,i,g0-00,28.8,60%
19,i,g0-01,31.7,60%
19,i,g0-10,23.8,60%
19,i,g0-11,32.8,60%
19,i,g1-00,22.8,60%
19,i,g1-01,44.8,60%
19,i,g1-10,20.2,60%
19,i,g1-11,47.5,60%
19,r,g0-00,13.6,60%
19,r,g0-01,14.0,60%
19,r,g0-10,13.9,60%
19,r,g0-11,13.9,60%
19,r,g1-00,31.6,60%
19,r,g1-01,50.8,60%
19,r,g1-10,28.5,60%
19,r,g1-11,48.5,60%
19,s,g0-00,1190.4,60%
19,s,g0-01,819.6,60%
19,s,g0-10,1263.2,60%
19,s,g0-11,890.6,60%
19,s,g1-00,2712.8,60%
19,s,g1-01,3039.1,60%
19,s,g1-10,2650.4,60%
19,s,g1-11,2966.7,60%
20,i,g0-00,34.2,60%
20,i,g0-01,35.2,60%
20,i,g0-10,28.9,60%
20,i,g0-11,39.1,60%
20,i,g1-00,26.5,60%
20,i,g1-01,51.3,60%
20,i,g1-10,20.9,60%
20,i,g1-11,52.7,60%
20,r,g0-00,16.2,60%
20,r,g0-01,16.8,60%
20,r,g0-10,13.6,60%
20,r,g0-11,17.1,60%
20,r,g1-00,35.7,60%
20,r,g1-01,59.7,60%
20,r,g1-10,35.9,60%
20,r,g1-11,56.8,60%
20,s,g0-00,1190.0,60%
20,s,g0-01,821.2,60%
20,s,g0-10,1279.5,60%
20,s,g0-11,906.8,60%
20,s,g1-00,2697.4,60%
20,s,g1-01,3015.8,60%
20,s,g1-10,2621.2,60%
20,s,g1-11,2927.5,60%
21,i,g0-00,36.5,60%
21,i,g0-01,41.0,60%
21,i,g0-10,31.0,60%
21,i,g0-11,39.4,60%
21,i,g1-00,31.4,60%
21,i,g1-01,59.1,60%
21,i,g1-10,25.2,60%
21,i,g1-11,57.3,60%
21,r,g0-00,19.6,60%
21,r,g0-01,19.7,60%
21,r,g0-10,19.5,60%
21,r,g0-11,18.9,60%
21,r,g1-00,42.3,60%
21,r,g1-01,68.8,60%
21,r,g1-10,38.3,60%
21,r,g1-11,71.5,60%
21,s,g0-00,1191.6,60%
21,s,g0-01,824.3,60%
21,s,g0-10,1266.3,60%
21,s,g0-11,892.1,60%
21,s,g1-00,2678.6,60%
21,s,g1-01,2987.1,60%
21,s,g1-10,2619.7,60%
21,s,g1-11,2920.8,60%
22,i,g0-00,41.5,60%
22,i,g0-01,48.6,60%
22,i,g0-10,36.8,60%
22,i,g0-11,44.7,60%
22,i,g1-00,35.8,60%
22,i,g1-01,65.8,60%
22,i,g1-10,29.1,60%
22,i,g1-11,66.1,60%
22,r,g0-00,23.6,60%
22,r,g0-01,22.5,60%
22,r,g0-10,17.7,60%
22,r,g0-11,21.4,60%
22,r,g1-00,47.6,60%
22,r,g1-01,80.5,60%
22,r,g1-10,47.7,60%
22,r,g1-11,82.2,60%
22,s,g0-00,1203.1,60%
22,s,g0-01,830.8,60%
22,s,g0-10,1260.6,60%
22,s,g0-11,909.2,60%
22,s,g1-00,2648.4,60%
22,s,g1-01,2951.8,60%
22,s,g1-10,2608.1,60%
22,s,g1-11,2876.4,60%
23,i,g0-00,47.4,60%
23,i,g0-01,55.5,60%
23,i,g0-10,42.5,60%
23,i,g0-11,55.0,60%
23,i,g1-00,36.9,60%
23,i,g1-01,77.5,60%
23,i,g1-10,34.3,60%
23,i,g1-11,72.2,60%
23,r,g0-00,25.5,60%
23,r,g0-01,24.1,60%
23,r,g0-10,21.5,60%
23,r,g0-11,26.7,60%
23,r,g1-00,59.4,60%
23,r,g1-01,94.0,60%
23,r,g1-10,53.0,60%
23,r,g1-11,92.7,60%
23,s,g0-00,1198.1,60%
23,s,g0-01,813.3,60%
23,s,g0-10,1283.4,60%
23,s,g0-11,928.5,60%
23,s,g1-00,2632.7,60%
23,s,g1-01,2935.6,60%
23,s,g1-10,2565.3,60%
23,s,g1-11,2824.9,60%
24,i,g0-00,51.7,60%
24,i,g0-01,63.9,60%
24,i,g0-10,50.7,60%
24,i,g0-11,62.1,60%
24,i,g1-00,45.7,60%
24,i,g1-01,82.1,60%
24,i,g1-10,40.2,60%
24,i,g1-11,86.9,60%
24,r,g0-00,29.2,60%
24,r,g0-01,27.4,60%
24,r,g0-10,22.4,60%
24,r,g0-11,26.7,60%
24,r,g1-00,69.4,60%
24,r,g1-01,112.3,60%
24,r,g1-10,62.2,60%
24,r,g1-11,111.6,60%
24,s,g0-00,1184.9,60%
24,s,g0-01,818.2,60%
24,s,g0-10,1276.3,60%
24,s,g0-11,934.3,60%
24,s,g1-00,2619.1,60%
24,s,g1-01,2896.1,60%
24,s,g1-10,2548.2,60%
24,s,g1-11,2778.4,60%
25,i,g0-00,59.9,60%
25,i,g0-01,72.2,60%
25,i,g0-10,61.7,60%
25,i,g0-11,69.2,60%
25,i,g1-00,50.8,60%
25,i,g1-01,92.4,60%
25,i,g1-10,46.7,60%
25,i,g1-11,98.7,60%
25,r,g0-00,33.9,60%
25,r,g0-01,30.3,60%
25,r,g0-10,28.9,60%
25,r,g0-11,32.6,60%
25,r,g1-00,77.7,60%
25,r,g1-01,131.9,60%
25,r,g1-10,67.1,60%
25,r,g1-11,126.8,60%
25,s,g0-00,1212.5,60%
25,s,g0-01,828.1,60%
25,s,g0-10,1329.3,60%
25,s,g0-11,946.3,60%
25,s,g1-00,2565.2,60%
25,s,g1-01,2845.1,60%
25,s,g1-10,2466.3,60%
25,s,g1-11,2726.4,60%
26,i,g0-00,66.7,60%
26,i,g0-01,76.8,60%
26,i,g0-10,68.9,60%
26,i,g0-11,82.9,60%
26,i,g1-00,58.9,60%
26,i,g1-01,108.3,60%
26,i,g1-10,53.5,60%
26,i,g1-11,110.6,60%
26,r,g0-00,38.8,60%
26,r,g0-01,36.8,60%
26,r,g0-10,33.3,60%
26,r,g0-11,38.2,60%
26,r,g1-00,89.4,60%
26,r,g1-01,150.0,60%
26,r,g1-10,78.3,60%
26,r,g1-11,143.4,60%
26,s,g0-00,1187.8,60%
26,s,g0-01,821.9,60%
26,s,g0-10,1319.9,60%
26,s,g0-11,967.0,60%
26,s,g1-00,2558.4,60%
26,s,g1-01,2806.2,60%
26,s,g1-10,2446.1,60%
26,s,g1-11,2657.9,60%
27,i,g0-00,77.0,60%
27,i,g0-01,88.6,60%
27,i,g0-10,73.3,60%
27,i,g0-11,93.0,60%
27,i,g1-00,65.9,60%
27,i,g1-01,123.0,60%
27,i,g1-10,64.7,60%
27,i,g1-11,123.6,60%
27,r,g0-00,45.1,60%
27,r,g0-01,45.3,60%
27,r,g0-10,38.5,60%
27,r,g0-11,44.2,60%
27,r,g1-00,100.2,60%
27,r,g1-01,167.4,60%
27,r,g1-10,91.0,60%
27,r,g1-11,165.0,60%
27,s,g0-00,1190.9,60%
27,s,g0-01,830.0,60%
27,s,g0-10,1351.7,60%
27,s,g0-11,994.3,60%
27,s,g1-00,2520.9,60%
27,s,g1-01,2745.7,60%
27,s,g1-10,2380.8,60%
27,s,g1-11,2579.9,60%
28,i,g0-00,90.0,60%
28,i,g0-01,102.3,60%
28,i,g0-10,86.2,60%
28,i,g0-11,98.3,60%
28,i,g1-00,71.6,60%
28,i,g1-01,133.1,60%
28,i,g1-10,69.2,60%
28,i,g1-11,137.8,60%
28,r,g0-00,47.8,60%
28,r,g0-01,54.4,60%
28,r,g0-10,47.7,60%
28,r,g0-11,50.9,60%
28,r,g1-00,118.4,60%
28,r,g1-01,188.7,60%
28,r,g1-10,103.3,60%
28,r,g1-11,189.4,60%
28,s,g0-00,1201.2,60%
28,s,g0-01,818.7,60%
28,s,g0-10,1369.5,60%
28,s,g0-11,997.9,60%
28,s,g1-00,2471.0,60%
28,s,g1-01,2702.8,60%
28,s,g1-10,2324.1,60%
28,s,g1-11,2525.7,60%
29,i,g0-00,98.8,60%
29,i,g0-01,112.7,60%
29,i,g0-10,94.1,60%
29,i,g0-11,111.5,60%
29,i,g1-00,85.1,60%
29,i,g1-01,150.7,60%
29,i,g1-10,82.1,60%
29,i,g1-11,145.9,60%
29,r,g0-00,55.3,60%
29,r,g0-01,60.2,60%
29,r,g0-10,53.2,60%
29,r,g0-11,56.3,60%
29,r,g1-00,131.7,60%
29,r,g1-01,218.6,60%
29,r,g1-10,119.7,60%
29,r,g1-11,219.8,60%
29,s,g0-00,1190.6,60%
29,s,g0-01,811.6,60%
29,s,g0-10,1379.7,60%
29,s,g0-11,1027.1,60%
29,s,g1-00,2438.5,60%
29,s,g1-01,2646.2,60%
29,s,g1-10,2271.2,60%
29,s,g1-11,2439.4,60%
30,i,g0-00,109.2,60%
30,i,g0-01,128.4,60%
30,i,g0-10,111.4,60%
30,i,g0-11,122.5,60%
30,i,g1-00,95.6,60%
30,i,g1-01,168.6,60%
30,i,g1-10,85.7,60%
30,i,g1-11,163.1,60%
30,r,g0-00,63.2,60%
30,r,g0-01,66.7,60%
30,r,g0-10,61.2,60%
30,r,g0-11,62.6,60%
30,r,g1-00,150.8,60%
30,r,g1-01,246.6,60%
30,r,g1-10,138.2,60%
30,r,g1-11,249.5,60%
30,s,g0-00,1162.5,60%
30,s,g0-01,804.8,60%
30,s,g0-10,1388.0,60%
30,s,g0-11,1041.4,60%
30,s,g1-00,2418.7,60%
30,s,g1-01,2584.9,60%
30,s,g1-10,2215.5,60%
30,s,g1-11,2360.9,60%
31,i,g0-00,128.0,60%
31,i,g0-01,138.5,60%
31,i,g0-10,118.0,60%
31,i,g0-11,128.8,60%
31,i,g1-00,100.5,60%
31,i,g1-01,189.1,60%
31,i,g1-10,99.2,60%
31,i,g1-11,185.4,60%
31,r,g0-00,72.6,60%
31,r,g0-01,70.7,60%
31,r,g0-10,68.8,60%
31,r,g0-11,72.3,60%
31,r,g1-00,171.8,60%
31,r,g1-01,284.4,60%
31,r,g1-10,160.2,60%
31,r,g1-11,281.6,60%
31,s,g0-00,1171.3,60%
31,s,g0-01,804.4,60%
31,s,g0-10,1420.1,60%
31,s,g0-11,1066.7,60%
31,s,g1-00,2355.8,60%
31,s,g1-01,2512.9,60%
31,s,g1-10,2133.7,60%
31,s,g1-11,2265.2,60%
32,i,g0-00,141.1,60%
32,i,g0-01,154.0,60%
32,i,g0-10,127.0,60%
32,i,g0-11,149.6,60%
32,i,g1-00,113.9,60%
32,i,g1-01,207.5,60%
32,i,g1-10,105.9,60%
32,i,g1-11,195.0,60%
32,r,g0-00,82.3,60%
32,r,g0-01,78.4,60%
32,r,g0-10,79.5,60%
32,r,g0-11,79.9,60%
32,r,g1-00,190.3,60%
32,r,g1-01,325.0,60%
32,r,g1-10,180.6,60%
32,r,g1-11,315.0,60%
32,s,g0-00,1173.3,60%
32,s,g0-01,794.6,60%
32,s,g0-10,1424.1,60%
32,s,g0-11,1087.1,60%
32,s,g1-00,2299.1,60%
32,s,g1-01,2440.5,60%
32,s,g1-10,2082.9,60%
32,s,g1-11,2173.4,60%
33,i,g0-00,151.7,60%
33,i,g0-01,165.4,60%
33,i,g0-10,142.1,60%
33,i,g0-11,160.1,60%
33,i,g1-00,125.7,60%
33,i,g1-01,222.7,60%
33,i,g1-10,114.3,60%
33,i,g1-11,210.2,60%
33,r,g0-00,95.1,60%
33,r,g0-01,89.9,60%
33,r,g0-10,86.4,60%
33,r,g0-11,88.3,60%
33,r,g1-00,213.7,60%
33,r,g1-01,368.9,60%
33,r,g1-10,209.1,60%
33,r,g1-11,357.4,60%
33,s,g0-00,1173.7,60%
33,s,g0-01,798.0,60%
33,s,g0-10,1449.0,60%
33,s,g0-11,1084.9,60%
33,s,g1-00,2240.1,60%
33,s,g1-01,2355.1,60%
33,s,g1-10,1999.1,60%
33,s,g1-11,2099.1,60%
34,i,g0-00,160.6,60%
34,i,g0-01,177.5,60%
34,i,g0-10,149.9,60%
34,i,g0-11,167.7,60%
34,i,g1-00,138.2,60%
34,i,g1-01,237.2,60%
34,i,g1-10,127.0,60%
34,i,g1-11,225.3,60%
34,r,g0-00,106.1,60%
34,r,g0-01,110.5,60%
34,r,g0-10,98.2,60%
34,r,g0-11,102.4,60%
34,r,g1-00,245.9,60%
34,r,g1-01,406.2,60%
34,r,g1-10,232.9,60%
34,r,g1-11,397.6,60%
34,s,g0-00,1157.4,60%
34,s,g0-01,776.7,60%
34,s,g0-10,1485.9,60%
34,s,g0-11,1120.5,60%
34,s,g1-00,2191.8,60%
34,s,g1-01,2291.9,60%
34,s,g1-10,1906.1,60%
34,s,g1-11,1986.5,60%
35,i,g0-00,174.6,60%
35,i,g0-01,192.8,60%
35,i,g0-10,162.3,60%
35,i,g0-11,183.6,60%
35,i,g1-00,152.6,60%
35,i,g1-01,262.5,60%
35,i,g1-10,137.7,60%
35,i,g1-11,237.1,60%
35,r,g0-00,116.1,60%
35,r,g0-01,118.5,60%
35,r,g0-10,108.7,60%
35,r,g0-11,110.5,60%
35,r,g1-00,276.8,60%
35,r,g1-01,451.7,60%
35,r,g1-10,261.0,60%
35,r,g1-11,443.3,60%
35,s,g0-00,1159.5,60%
