time,infection_status,risk_group,count,model
6,r,g0-10,1.8571428571428572,60%
6,r,g0-11,1.5,60%
6,r,g1-00,3.5,60%
6,r,g1-01,4.5,60%
6,r,g1-10,2.4,60%
6,r,g1-11,4.666666666666667,60%
6,s,g0-00,1194.4,60%
6,s,g0-01,819.9,60%
6,s,g0-10,1192.2,60%
6,s,g0-11,829.4,60%
6,s,g1-00,2792.7,60%
6,s,g1-01,3164.7,60%
6,s,g1-10,2796.6,60%
6,s,g1-11,3155.1,60%
7,i,g0-00,4.5,60%
7,i,g0-01,5.5,60%
7,i,g0-10,4.9,60%
7,i,g0-11,4.2,60%
7,i,g1-00,4.3,60%
7,i,g1-01,5.9,60%
7,i,g1-10,3.7777777777777777,60%
7,i,g1-11,6.6,60%
7,r,g0-00,2.3333333333333335,60%
7,r,g0-01,1.25,60%
7,r,g0-10,2.0,60%
7,r,g0-11,2.2222222222222223,60%
7,r,g1-00,4.8,60%
7,r,g1-01,6.0,60%
7,r,g1-10,3.5555555555555554,60%
7,r,g1-11,5.0,60%
7,s,g0-00,1181.1,60%
7,s,g0-01,836.1,60%
7,s,g0-10,1197.5,60%
7,s,g0-11,810.3,60%
7,s,g1-00,2803.2,60%
7,s,g1-01,3145.5,60%
7,s,g1-10,2789.6,60%
7,s,g1-11,3171.9,60%
8,i,g0-00,5.8,60%
8,i,g0-01,6.0,60%
8,i,g0-10,5.444444444444445,60%
8,i,g0-11,4.5,60%
8,i,g1-00,3.5,60%
8,i,g1-01,7.8,60%
8,i,g1-10,5.222222222222222,60%
8,i,g1-11,8.3,60%
8,r,g0-00,3.0,60%
8,r,g0-01,2.3333333333333335,60%
8,r,g0-10,1.8,60%
8,r,g0-11,1.6666666666666667,60%
8,r,g1-00,6.1,60%
8,r,g1-01,6.1,60%
8,r,g1-10,4.0,60%
8,r,g1-11,6.8,60%
8,s,g0-00,1192.0,60%
8,s,g0-01,835.1,60%
8,s,g0-10,1214.2,60%
8,s,g0-11,824.1,60%
8,s,g1-00,2789.9,60%
8,s,g1-01,3142.9,60%
8,s,g1-10,2770.4,60%
8,s,g1-11,3155.3,60%
9,i,g0-00,5.5,60%
9,i,g0-01,6.4,60%
9,i,g0-10,5.7,60%
9,i,g0-11,5.9,60%
9,i,g1-00,4.4,60%
9,i,g1-01,9.1,60%
9,i,g1-10,5.6,60%
9,i,g1-11,7.8,60%
9,r,g0-00,3.5555555555555554,60%
9,r,g0-01,2.4444444444444446,60%
9,r,g0-10,2.125,60%
9,r,g0-11,1.6666666666666667,60%
9,r,g1-00,6.7,60%
9,r,g1-01,8.6,60%
9,r,g1-10,5.3,60%
9,r,g1-11,8.4,60%
9,s,g0-00,1179.6,60%
9,s,g0-01,837.2,60%
9,s,g0-10,1198.0,60%
9,s,g0-11,822.7,60%
9,s,g1-00,2800.6,60%
9,s,g1-01,3136.5,60%
9,s,g1-10,2783.7,60%
9,s,g1-11,3153.7,60%
10,i,g0-00,5.777777777777778,60%
10,i,g0-01,7.2,60%
10,i,g0-10,6.6,60%
10,i,g0-11,6.7,60%
10,i,g1-00,6.0,60%
10,i,g1-01,10.1,60%
10,i,g1-10,5.7,60%
10,i,g1-11,8.4,60%
10,r,g0-00,2.5,60%
10,r,g0-01,2.6666666666666665,60%
10,r,g0-10,2.875,60%
10,r,g0-11,3.2,60%
10,r,g1-00,8.6,60%
10,r,g1-01,11.0,60%
10,r,g1-10,6.2,60%
10,r,g1-11,8.8,60%
10,s,g0-00,1190.3,60%
10,s,g0-01,846.6,60%
10,s,g0-10,1196.1,60%
10,s,g0-11,823.0,60%
10,s,g1-00,2787.4,60%
10,s,g1-01,3122.7,60%
10,s,g1-10,2783.1,60%
10,s,g1-11,3149.9,60%
11,i,g0-00,6.8,60%
11,i,g0-01,6.9,60%
11,i,g0-10,7.5,60%
11,i,g0-11,5.5,60%
11,i,g1-00,5.2,60%
11,i,g1-01,11.9,60%
11,i,g1-10,4.9,60%
11,i,g1-11,11.8,60%
11,r,g0-00,4.3,60%
11,r,g0-01,2.625,60%
11,r,g0-10,3.0,60%
11,r,g0-11,2.25,60%
11,r,g1-00,8.8,60%
11,r,g1-01,13.2,60%
11,r,g1-10,8.3,60%
11,r,g1-11,11.9,60%
11,s,g0-00,1191.4,60%
11,s,g0-01,826.9,60%
11,s,g0-10,1194.9,60%
11,s,g0-11,841.9,60%
11,s,g1-00,2783.5,60%
11,s,g1-01,3139.0,60%
11,s,g1-10,2781.7,60%
11,s,g1-11,3127.1,60%
12,i,g0-00,6.6,60%
12,i,g0-01,8.8,60%
12,i,g0-10,9.666666666666666,60%
12,i,g0-11,7.1,60%
12,i,g1-00,7.1,60%
12,i,g1-01,12.2,60%
12,i,g1-10,7.0,60%
12,i,g1-11,11.6,60%
12,r,g0-00,3.8,60%
12,r,g0-01,4.4,60%
12,r,g0-10,3.1,60%
12,r,g0-11,4.1,60%
12,r,g1-00,10.5,60%
12,r,g1-01,13.0,60%
12,r,g1-10,9.0,60%
12,r,g1-11,12.5,60%
12,s,g0-00,1179.6,60%
12,s,g0-01,810.6,60%
12,s,g0-10,1213.9,60%
12,s,g0-11,830.8,60%
12,s,g1-00,2792.4,60%
12,s,g1-01,3151.0,60%
12,s,g1-10,2759.0,60%
12,s,g1-11,3133.9,60%
13,i,g0-00,8.8,60%
13,i,g0-01,10.1,60%
13,i,g0-10,8.8,60%
13,i,g0-11,7.6,60%
13,i,g1-00,6.9,60%
13,i,g1-01,12.5,60%
13,i,g1-10,8.1,60%
13,i,g1-11,15.222222222222221,60%
13,r,g0-00,5.2,60%
13,r,g0-01,3.8,60%
13,r,g0-10,3.9,60%
13,r,g0-11,3.4,60%
13,r,g1-00,11.1,60%
13,r,g1-01,16.8,60%
13,r,g1-10,10.5,60%
13,r,g1-11,15.8,60%
13,s,g0-00,1194.1,60%
13,s,g0-01,823.3,60%
13,s,g0-10,1222.5,60%
13,s,g0-11,838.2,60%
13,s,g1-00,2773.9,60%
13,s,g1-01,3133.5,60%
13,s,g1-10,2746.2,60%
13,s,g1-11,3121.3,60%
14,i,g0-00,9.1,60%
14,i,g0-01,11.1,60%
14,i,g0-10,10.1,60%
14,i,g0-11,8.5,60%
14,i,g1-00,7.2,60%
14,i,g1-01,13.7,60%
14,i,g1-10,8.5,60%
14,i,g1-11,15.1,60%
14,r,g0-00,6.0,60%
14,r,g0-01,4.2,60%
14,r,g0-10,5.4,60%
14,r,g0-11,4.4,60%
14,r,g1-00,13.0,60%
14,r,g1-01,20.3,60%
14,r,g1-10,11.0,60%
14,r,g1-11,18.6,60%
14,s,g0-00,1200.5,60%
14,s,g0-01,813.2,60%
14,s,g0-10,1204.4,60%
14,s,g0-11,839.0,60%
14,s,g1-00,2764.2,60%
14,s,g1-01,3137.5,60%
14,s,g1-10,2760.6,60%
14,s,g1-11,3114.4,60%
15,i,g0-00,11.4,60%
15,i,g0-01,11.5,60%
15,i,g0-10,11.8,60%
15,i,g0-11,10.4,60%
15,i,g1-00,8.5,60%
15,i,g1-01,16.6,60%
15,i,g1-10,8.1,60%
15,i,g1-11,16.5,60%
15,r,g0-00,7.0,60%
15,r,g0-01,6.3,60%
15,r,g0-10,6.5,60%
15,r,g0-11,6.9,60%
15,r,g1-00,13.7,60%
15,r,g1-01,21.2,60%
15,r,g1-10,12.8,60%
15,r,g1-11,19.8,60%
15,s,g0-00,1189.7,60%
15,s,g0-01,820.3,60%
15,s,g0-10,1197.4,60%
15,s,g0-11,841.5,60%
15,s,g1-00,2769.7,60%
15,s,g1-01,3124.1,60%
15,s,g1-10,2763.4,60%
15,s,g1-11,3104.9,60%
16,i,g0-00,12.8,60%
16,i,g0-01,13.8,60%
16,i,g0-10,11.9,60%
16,i,g0-11,13.7,60%
16,i,g1-00,9.6,60%
16,i,g1-01,17.2,60%
16,i,g1-10,8.2,60%
16,i,g1-11,15.6,60%
16,r,g0-00,7.0,60%
16,r,g0-01,7.3,60%
16,r,g0-10,7.7,60%
16,r,g0-11,7.0,60%
16,r,g1-00,16.3,60%
16,r,g1-01,25.7,60%
16,r,g1-10,16.0,60%
16,r,g1-11,23.4,60%
16,s,g0-00,1179.1,60%
16,s,g0-01,820.0,60%
16,s,g0-10,1223.5,60%
16,s,g0-11,839.7,60%
16,s,g1-00,2775.2,60%
16,s,g1-01,3116.0,60%
16,s,g1-10,2732.7,60%
16,s,g1-11,3100.6,60%
17,i,g0-00,13.2,60%
17,i,g0-01,14.9,60%
17,i,g0-10,13.2,60%
17,i,g0-11,12.8,60%
17,i,g1-00,11.3,60%
17,i,g1-01,20.4,60%
17,i,g1-10,9.8,60%
17,i,g1-11,18.9,60%
17,r,g0-00,7.9,60%
17,r,g0-01,6.7,60%
17,r,g0-10,7.5,60%
17,r,g0-11,7.1,60%
17,r,g1-00,18.1,60%
17,r,g1-01,29.8,60%
17,r,g1-10,18.5,60%
17,r,g1-11,29.0,60%
17,s,g0-00,1188.1,60%
17,s,g0-01,821.2,60%
17,s,g0-10,1208.6,60%
17,s,g0-11,851.6,60%
17,s,g1-00,2761.4,60%
17,s,g1-01,3107.0,60%
17,s,g1-10,2742.4,60%
17,s,g1-11,3080.6,60%
18,i,g0-00,16.1,60%
18,i,g0-01,19.4,60%
18,i,g0-10,13.8,60%
18,i,g0-11,14.2,60%
18,i,g1-00,12.2,60%
18,i,g1-01,21.0,60%
18,i,g1-10,12.4,60%
18,i,g1-11,22.8,60%
18,r,g0-00,9.7,60%
18,r,g0-01,7.9,60%
18,r,g0-10,9.2,60%
18,r,g0-11,7.0,60%
18,r,g1-00,18.9,60%
18,r,g1-01,32.6,60%
18,r,g1-10,20.0,60%
18,r,g1-11,33.2,60%
18,s,g0-00,1184.7,60%
18,s,g0-01,805.9,60%
18,s,g0-10,1219.0,60%
18,s,g0-11,820.8,60%
18,s,g1-00,2758.4,60%
18,s,g1-01,3113.2,60%
18,s,g1-10,2725.6,60%
18,s,g1-11,3102.0,60%
19,i,g0-00,17.4,60%
19,i,g0-01,19.2,60%
19,i,g0-10,17.7,60%
19,i,g0-11,16.5,60%
19,i,g1-00,12.9,60%
19,i,g1-01,23.9,60%
19,i,g1-10,11.1,60%
19,i,g1-11,22.8,60%
19,r,g0-00,9.8,60%
19,r,g0-01,9.4,60%
19,r,g0-10,10.2,60%
19,r,g0-11,10.4,60%
19,r,g1-00,22.4,60%
19,r,g1-01,36.4,60%
19,r,g1-10,23.4,60%
19,r,g1-11,35.9,60%
19,s,g0-00,1178.6,60%
19,s,g0-01,831.0,60%
19,s,g0-10,1224.3,60%
19,s,g0-11,841.4,60%
19,s,g1-00,2758.9,60%
19,s,g1-01,3080.1,60%
19,s,g1-10,2713.3,60%
19,s,g1-11,3073.0,60%
20,i,g0-00,18.5,60%
20,i,g0-01,20.1,60%
20,i,g0-10,17.9,60%
20,i,g0-11,18.2,60%
20,i,g1-00,15.4,60%
20,i,g1-01,29.7,60%
20,i,g1-10,15.6,60%
20,i,g1-11,24.5,60%
20,r,g0-00,10.2,60%
20,r,g0-01,10.1,60%
20,r,g0-10,12.3,60%
20,r,g0-11,9.4,60%
20,r,g1-00,26.3,60%
20,r,g1-01,40.9,60%
20,r,g1-10,25.5,60%
20,r,g1-11,42.7,60%
20,s,g0-00,1189.7,60%
20,s,g0-01,826.1,60%
20,s,g0-10,1199.6,60%
20,s,g0-11,854.1,60%
20,s,g1-00,2739.9,60%
20,s,g1-01,3073.1,60%
20,s,g1-10,2729.1,60%
20,s,g1-11,3051.1,60%
21,i,g0-00,19.2,60%
21,i,g0-01,22.8,60%
21,i,g0-10,20.6,60%
21,i,g0-11,22.3,60%
21,i,g1-00,18.3,60%
21,i,g1-01,31.8,60%
21,i,g1-10,17.0,60%
21,i,g1-11,27.4,60%
21,r,g0-00,12.1,60%
21,r,g0-01,12.4,60%
21,r,g0-10,13.3,60%
21,r,g0-11,12.7,60%
21,r,g1-00,29.8,60%
21,r,g1-01,45.2,60%
21,r,g1-10,29.8,60%
21,r,g1-11,45.6,60%
21,s,g0-00,1168.0,60%
21,s,g0-01,812.5,60%
21,s,g0-10,1216.3,60%
21,s,g0-11,847.7,60%
21,s,g1-00,2752.6,60%
21,s,g1-01,3075.3,60%
21,s,g1-10,2703.0,60%
21,s,g1-11,3044.3,60%
22,i,g0-00,20.9,60%
22,i,g0-01,26.6,60%
22,i,g0-10,21.3,60%
22,i,g0-11,23.0,60%
22,i,g1-00,18.8,60%
22,i,g1-01,33.3,60%
22,i,g1-10,19.7,60%
22,i,g1-11,30.9,60%
22,r,g0-00,12.0,60%
22,r,g0-01,12.9,60%
22,r,g0-10,12.0,60%
22,r,g0-11,13.2,60%
22,r,g1-00,35.6,60%
22,r,g1-01,54.1,60%
22,r,g1-10,35.5,60%
22,r,g1-11,51.9,60%
22,s,g0-00,1188.2,60%
22,s,g0-01,800.6,60%
22,s,g0-10,1200.2,60%
22,s,g0-11,850.4,60%
22,s,g1-00,2724.5,60%
22,s,g1-01,3072.5,60%
22,s,g1-10,2711.3,60%
22,s,g1-11,3030.6,60%
23,i,g0-00,25.1,60%
23,i,g0-01,26.6,60%
23,i,g0-10,24.2,60%
23,i,g0-11,26.0,60%
23,i,g1-00,19.8,60%
23,i,g1-01,37.8,60%
23,i,g1-10,19.6,60%
23,i,g1-11,31.3,60%
23,r,g0-00,16.2,60%
23,r,g0-01,14.8,60%
23,r,g0-10,15.7,60%
23,r,g0-11,17.1,60%
23,r,g1-00,36.5,60%
23,r,g1-01,61.2,60%
23,r,g1-10,37.9,60%
23,r,g1-11,57.0,60%
23,s,g0-00,1176.8,60%
23,s,g0-01,806.2,60%
23,s,g0-10,1203.0,60%
23,s,g0-11,837.0,60%
23,s,g1-00,2725.6,60%
23,s,g1-01,3053.4,60%
23,s,g1-10,2699.6,60%
23,s,g1-11,3031.6,60%
24,i,g0-00,28.0,60%
24,i,g0-01,28.1,60%
24,i,g0-10,25.4,60%
24,i,g0-11,26.0,60%
24,i,g1-00,23.4,60%
24,i,g1-01,44.0,60%
24,i,g1-10,23.6,60%
24,i,g1-11,39.0,60%
24,r,g0-00,17.8,60%
24,r,g0-01,16.0,60%
24,r,g0-10,16.0,60%
24,r,g0-11,17.1,60%
24,r,g1-00,40.5,60%
24,r,g1-01,68.4,60%
24,r,g1-10,43.8,60%
24,r,g1-11,65.1,60%
24,s,g0-00,1187.6,60%
24,s,g0-01,812.0,60%
24,s,g0-10,1200.5,60%
24,s,g0-11,841.8,60%
24,s,g1-00,2702.7,60%
24,s,g1-01,3031.5,60%
24,s,g1-10,2690.7,60%
24,s,g1-11,3011.0,60%
25,i,g0-00,31.5,60%
25,i,g0-01,35.8,60%
25,i,g0-10,31.1,60%
25,i,g0-11,30.7,60%
25,i,g1-00,24.0,60%
25,i,g1-01,45.7,60%
25,i,g1-10,23.7,60%
25,i,g1-11,40.0,60%
25,r,g0-00,20.9,60%
25,r,g0-01,18.8,60%
25,r,g0-10,19.7,60%
25,r,g0-11,18.5,60%
25,r,g1-00,45.7,60%
25,r,g1-01,73.4,60%
25,r,g1-10,46.1,60%
25,r,g1-11,73.3,60%
25,s,g0-00,1170.4,60%
25,s,g0-01,810.1,60%
25,s,g0-10,1220.9,60%
25,s,g0-11,851.0,60%
25,s,g1-00,2707.5,60%
25,s,g1-01,3016.2,60%
25,s,g1-10,2658.5,60%
25,s,g1-11,2986.5,60%
26,i,g0-00,33.2,60%
26,i,g0-01,37.5,60%
26,i,g0-10,32.8,60%
26,i,g0-11,31.9,60%
26,i,g1-00,30.5,60%
26,i,g1-01,53.5,60%
26,i,g1-10,27.7,60%
26,i,g1-11,46.3,60%
26,r,g0-00,22.3,60%
26,r,g0-01,21.1,60%
26,r,g0-10,22.5,60%
26,r,g0-11,19.2,60%
26,r,g1-00,51.6,60%
26,r,g1-01,81.6,60%
26,r,g1-10,51.8,60%
26,r,g1-11,83.7,60%
26,s,g0-00,1179.9,60%
26,s,g0-01,809.4,60%
26,s,g0-10,1215.4,60%
26,s,g0-11,855.8,60%
26,s,g1-00,2682.5,60%
26,s,g1-01,2996.9,60%
26,s,g1-10,2649.8,60%
26,s,g1-11,2963.1,60%
27,i,g0-00,38.0,60%
27,i,g0-01,43.4,60%
27,i,g0-10,36.3,60%
27,i,g0-11,36.1,60%
27,i,g1-00,30.9,60%
27,i,g1-01,56.4,60%
27,i,g1-10,30.2,60%
27,i,g1-11,49.7,60%
27,r,g0-00,26.4,60%
27,r,g0-01,25.0,60%
27,r,g0-10,22.7,60%
27,r,g0-11,22.2,60%
27,r,g1-00,56.6,60%
27,r,g1-01,89.3,60%
27,r,g1-10,58.6,60%
27,r,g1-11,92.4,60%
27,s,g0-00,1174.6,60%
27,s,g0-01,802.8,60%
27,s,g0-10,1208.9,60%
27,s,g0-11,852.9,60%
27,s,g1-00,2673.5,60%
27,s,g1-01,2983.1,60%
27,s,g1-10,2643.3,60%
27,s,g1-11,2946.7,60%
28,i,g0-00,42.0,60%
28,i,g0-01,48.6,60%
28,i,g0-10,43.1,60%
28,i,g0-11,41.5,60%
28,i,g1-00,33.3,60%
28,i,g1-01,59.5,60%
28,i,g1-10,32.1,60%
28,i,g1-11,53.3,60%
28,r,g0-00,30.3,60%
28,r,g0-01,26.2,60%
28,r,g0-10,28.1,60%
28,r,g0-11,26.4,60%
28,r,g1-00,63.4,60%
28,r,g1-01,102.5,60%
28,r,g1-10,62.7,60%
28,r,g1-11,101.0,60%
28,s,g0-00,1156.8,60%
28,s,g0-01,801.6,60%
28,s,g0-10,1208.6,60%
28,s,g0-11,851.9,60%
28,s,g1-00,2674.2,60%
28,s,g1-01,2961.6,60%
28,s,g1-10,2625.4,60%
28,s,g1-11,2925.9,60%
29,i,g0-00,43.6,60%
29,i,g0-01,53.3,60%
29,i,g0-10,46.4,60%
29,i,g0-11,44.0,60%
29,i,g1-00,38.1,60%
29,i,g1-01,65.6,60%
29,i,g1-10,39.1,60%
29,i,g1-11,63.0,60%
29,r,g0-00,30.9,60%
29,r,g0-01,28.4,60%
29,r,g0-10,29.5,60%
29,r,g0-11,30.5,60%
29,r,g1-00,73.0,60%
29,r,g1-01,114.1,60%
29,r,g1-10,71.8,60%
29,r,g1-11,108.9,60%
29,s,g0-00,1172.6,60%
29,s,g0-01,786.4,60%
29,s,g0-10,1223.5,60%
29,s,g0-11,855.7,60%
29,s,g1-00,2641.8,60%
29,s,g1-01,2952.2,60%
29,s,g1-10,2589.7,60%
29,s,g1-11,2897.9,60%
30,i,g0-00,48.7,60%
30,i,g0-01,53.2,60%
30,i,g0-10,49.9,60%
30,i,g0-11,50.1,60%
30,i,g1-00,40.9,60%
30,i,g1-01,73.6,60%
30,i,g1-10,40.1,60%
30,i,g1-11,69.3,60%
30,r,g0-00,34.6,60%
30,r,g0-01,30.1,60%
30,r,g0-10,33.3,60%
30,r,g0-11,31.8,60%
30,r,g1-00,79.7,60%
30,r,g1-01,130.5,60%
30,r,g1-10,81.8,60%
30,r,g1-11,122.7,60%
30,s,g0-00,1171.3,60%
30,s,g0-01,814.6,60%
30,s,g0-10,1200.6,60%
30,s,g0-11,857.5,60%
30,s,g1-00,2624.8,60%
30,s,g1-01,2898.0,60%
30,s,g1-10,2594.3,60%
30,s,g1-11,2868.6,60%
31,i,g0-00,53.5,60%
31,i,g0-01,57.7,60%
31,i,g0-10,55.9,60%
31,i,g0-11,57.8,60%
31,i,g1-00,44.9,60%
31,i,g1-01,80.4,60%
31,i,g1-10,42.5,60%
31,i,g1-11,74.1,60%
31,r,g0-00,37.0,60%
31,r,g0-01,38.9,60%
31,r,g0-10,36.5,60%
31,r,g0-11,34.6,60%
31,r,g1-00,91.4,60%
31,r,g1-01,139.6,60%
31,r,g1-10,91.3,60%
31,r,g1-11,135.3,60%
31,s,g0-00,1151.4,60%
31,s,g0-01,795.2,60%
31,s,g0-10,1231.1,60%
31,s,g0-11,851.4,60%
31,s,g1-00,2621.8,60%
31,s,g1-01,2888.2,60%
31,s,g1-10,2542.7,60%
31,s,g1-11,2846.8,60%
32,i,g0-00,56.2,60%
32,i,g0-01,62.1,60%
32,i,g0-10,59.1,60%
32,i,g0-11,63.1,60%
32,i,g1-00,49.0,60%
32,i,g1-01,90.0,60%
32,i,g1-10,49.1,60%
32,i,g1-11,86.7,60%
32,r,g0-00,45.6,60%
32,r,g0-01,39.2,60%
32,r,g0-10,43.8,60%
32,r,g0-11,41.8,60%
32,r,g1-00,98.3,60%
32,r,g1-01,158.9,60%
32,r,g1-10,98.1,60%
32,r,g1-11,144.9,60%
32,s,g0-00,1146.9,60%
32,s,g0-01,781.7,60%
32,s,g0-10,1230.6,60%
32,s,g0-11,866.3,60%
32,s,g1-00,2604.0,60%
32,s,g1-01,2868.1,60%
32,s,g1-10,2519.3,60%
32,s,g1-11,2797.2,60%
33,i,g0-00,62.2,60%
33,i,g0-01,68.3,60%
33,i,g0-10,63.8,60%
33,i,g0-11,66.9,60%
33,i,g1-00,53.3,60%
33,i,g1-01,98.6,60%
33,i,g1-10,52.3,60%
33,i,g1-11,95.7,60%
33,r,g0-00,51.3,60%
33,r,g0-01,40.2,60%
33,r,g0-10,47.0,60%
33,r,g0-11,41.5,60%
33,r,g1-00,107.0,60%
33,r,g1-01,178.5,60%
33,r,g1-10,110.4,60%
33,r,g1-11,165.9,60%
33,s,g0-00,1142.4,60%
33,s,g0-01,786.5,60%
33,s,g0-10,1220.7,60%
33,s,g0-11,870.5,60%
33,s,g1-00,2583.8,60%
33,s,g1-01,2827.9,60%
33,s,g1-10,2505.8,60%
33,s,g1-11,2759.5,60%
34,i,g0-00,66.7,60%
34,i,g0-01,80.8,60%
34,i,g0-10,68.8,60%
34,i,g0-11,76.7,60%
34,i,g1-00,57.2,60%
34,i,g1-01,105.1,60%
34,i,g1-10,55.1,60%
34,i,g1-11,100.2,60%
34,r,g0-00,54.0,60%
34,r,g0-01,48.6,60%
34,r,g0-10,50.0,60%
34,r,g0-11,45.0,60%
34,r,g1-00,122.7,60%
34,r,g1-01,191.8,60%
34,r,g1-10,125.3,60%
34,r,g1-11,184.2,60%
34,s,g0-00,1152.9,60%
34,s,g0-01,777.1,60%
34,s,g0-10,1226.6,60%
34,s,g0-11,864.7,60%
34,s,g1-00,2546.5,60%
34,s,g1-01,2796.6,60%
34,s,g1-10,2474.2,60%
34,s,g1-11,2729.2,60%
35,i,g0-00,71.2,60%
35,i,g0-01,80.6,60%
35,i,g0-10,73.8,60%
35,i,g0-11,84.7,60%
35,i,g1-00,65.0,60%
35,i,g1-01,119.3,60%
35,i,g1-10,60.4,60%
35,i,g1-11,106.4,60%
35,r,g0-00,57.5,60%
35,r,g0-01,55.0,60%
35,r,g0-10,58.4,60%
35,r,g0-11,53.3,60%
35,r,g1-00,135.4,60%
35,r,g1-01,209.5,60%
35,r,g1-10,133.3,60%
