time,infection_status,risk_group,count,model
58,i,g1-00,112.0,80%
58,i,g1-01,192.4,80%
58,i,g1-10,113.0,80%
58,i,g1-11,176.2,80%
58,r,g0-00,184.9,80%
58,r,g0-01,171.5,80%
58,r,g0-10,179.2,80%
58,r,g0-11,177.4,80%
58,r,g1-00,430.5,80%
58,r,g1-01,719.2,80%
58,r,g1-10,420.2,80%
58,r,g1-11,671.0,80%
58,s,g0-00,1093.8,80%
58,s,g0-01,703.8,80%
58,s,g0-10,1403.8,80%
58,s,g0-11,1045.1,80%
58,s,g1-00,2040.3,80%
58,s,g1-01,2058.9,80%
58,s,g1-10,1748.9,80%
58,s,g1-11,1791.6,80%
59,i,g0-00,140.9,80%
59,i,g0-01,151.0,80%
59,i,g0-10,140.4,80%
59,i,g0-11,138.6,80%
59,i,g1-00,120.1,80%
59,i,g1-01,204.4,80%
59,i,g1-10,111.8,80%
59,i,g1-11,180.7,80%
59,r,g0-00,193.2,80%
59,r,g0-01,196.4,80%
59,r,g0-10,190.9,80%
59,r,g0-11,183.5,80%
59,r,g1-00,450.9,80%
59,r,g1-01,737.1,80%
59,r,g1-10,440.5,80%
59,r,g1-11,703.9,80%
59,s,g0-00,1080.1,80%
59,s,g0-01,709.9,80%
59,s,g0-10,1400.5,80%
59,s,g0-11,1050.5,80%
59,s,g1-00,2014.8,80%
59,s,g1-01,2001.2,80%
59,s,g1-10,1715.9,80%
59,s,g1-11,1742.8,80%
60,i,g0-00,142.4,80%
60,i,g0-01,153.4,80%
60,i,g0-10,140.4,80%
60,i,g0-11,140.4,80%
60,i,g1-00,118.4,80%
60,i,g1-01,199.8,80%
60,i,g1-10,121.5,80%
60,i,g1-11,180.6,80%
60,r,g0-00,207.2,80%
60,r,g0-01,206.2,80%
60,r,g0-10,193.6,80%
60,r,g0-11,189.5,80%
60,r,g1-00,474.1,80%
60,r,g1-01,776.8,80%
60,r,g1-10,468.4,80%
60,r,g1-11,742.6,80%
60,s,g0-00,1081.5,80%
60,s,g0-01,689.0,80%
60,s,g0-10,1381.7,80%
60,s,g0-11,1031.5,80%
60,s,g1-00,1976.4,80%
60,s,g1-01,1974.8,80%
60,s,g1-10,1694.4,80%
60,s,g1-11,1715.4,80%
61,i,g0-00,143.5,80%
61,i,g0-01,153.1,80%
61,i,g0-10,141.7,80%
61,i,g0-11,139.0,80%
61,i,g1-00,119.7,80%
61,i,g1-01,205.1,80%
61,i,g1-10,120.6,80%
61,i,g1-11,186.8,80%
61,r,g0-00,214.1,80%
61,r,g0-01,216.9,80%
61,r,g0-10,210.6,80%
61,r,g0-11,198.5,80%
61,r,g1-00,502.4,80%
61,r,g1-01,811.7,80%
61,r,g1-10,486.1,80%
61,r,g1-11,772.2,80%
61,s,g0-00,1076.5,80%
61,s,g0-01,686.5,80%
61,s,g0-10,1389.6,80%
61,s,g0-11,1037.7,80%
61,s,g1-00,1943.8,80%
61,s,g1-01,1926.7,80%
61,s,g1-10,1651.4,80%
61,s,g1-11,1665.8,80%
62,i,g0-00,145.2,80%
62,i,g0-01,147.7,80%
62,i,g0-10,140.8,80%
62,i,g0-11,143.2,80%
62,i,g1-00,120.1,80%
62,i,g1-01,212.8,80%
62,i,g1-10,120.7,80%
62,i,g1-11,186.3,80%
62,r,g0-00,216.8,80%
62,r,g0-01,224.6,80%
62,r,g0-10,220.6,80%
62,r,g0-11,218.1,80%
62,r,g1-00,534.3,80%
62,r,g1-01,851.8,80%
62,r,g1-10,509.0,80%
62,r,g1-11,795.4,80%
62,s,g0-00,1046.8,80%
62,s,g0-01,671.6,80%
62,s,g0-10,1386.0,80%
62,s,g0-11,1001.9,80%
62,s,g1-00,1936.8,80%
62,s,g1-01,1891.5,80%
62,s,g1-10,1622.9,80%
62,s,g1-11,1655.1,80%
63,i,g0-00,146.0,80%
63,i,g0-01,155.0,80%
63,i,g0-10,146.6,80%
63,i,g0-11,140.1,80%
63,i,g1-00,124.5,80%
63,i,g1-01,210.9,80%
63,i,g1-10,118.4,80%
63,i,g1-11,185.4,80%
63,r,g0-00,236.3,80%
63,r,g0-01,225.8,80%
63,r,g0-10,234.5,80%
63,r,g0-11,222.0,80%
63,r,g1-00,550.5,80%
63,r,g1-01,897.5,80%
63,r,g1-10,527.4,80%
63,r,g1-11,837.3,80%
63,s,g0-00,1032.2,80%
63,s,g0-01,664.7,80%
63,s,g0-10,1366.8,80%
63,s,g0-11,996.9,80%
63,s,g1-00,1910.5,80%
63,s,g1-01,1846.1,80%
63,s,g1-10,1606.3,80%
63,s,g1-11,1618.3,80%
64,i,g0-00,152.8,80%
64,i,g0-01,147.1,80%
64,i,g0-10,142.4,80%
64,i,g0-11,145.6,80%
64,i,g1-00,124.5,80%
64,i,g1-01,215.2,80%
64,i,g1-10,119.3,80%
64,i,g1-11,183.0,80%
64,r,g0-00,248.8,80%
64,r,g0-01,239.3,80%
64,r,g0-10,240.2,80%
64,r,g0-11,231.3,80%
64,r,g1-00,570.9,80%
64,r,g1-01,935.1,80%
64,r,g1-10,557.3,80%
64,r,g1-11,870.4,80%
64,s,g0-00,1032.5,80%
64,s,g0-01,647.1,80%
64,s,g0-10,1364.4,80%
64,s,g0-11,997.8,80%
64,s,g1-00,1870.5,80%
64,s,g1-01,1816.2,80%
64,s,g1-10,1576.4,80%
64,s,g1-11,1571.9,80%
65,i,g0-00,146.8,80%
65,i,g0-01,152.4,80%
65,i,g0-10,140.8,80%
65,i,g0-11,137.4,80%
65,i,g1-00,126.9,80%
65,i,g1-01,208.9,80%
65,i,g1-10,122.7,80%
65,i,g1-11,191.1,80%
65,r,g0-00,254.8,80%
65,r,g0-01,255.1,80%
65,r,g0-10,248.1,80%
65,r,g0-11,226.9,80%
65,r,g1-00,600.9,80%
65,r,g1-01,964.4,80%
65,r,g1-10,581.6,80%
65,r,g1-11,916.7,80%
65,s,g0-00,1026.3,80%
65,s,g0-01,641.4,80%
65,s,g0-10,1349.3,80%
65,s,g0-11,1007.4,80%
65,s,g1-00,1844.3,80%
65,s,g1-01,1777.8,80%
65,s,g1-10,1557.5,80%
65,s,g1-11,1520.5,80%
66,i,g0-00,148.6,80%
66,i,g0-01,154.0,80%
66,i,g0-10,140.7,80%
66,i,g0-11,140.4,80%
66,i,g1-00,124.1,80%
66,i,g1-01,203.8,80%
66,i,g1-10,119.3,80%
66,i,g1-11,191.0,80%
66,r,g0-00,264.4,80%
66,r,g0-01,270.4,80%
66,r,g0-10,258.7,80%
66,r,g0-11,243.5,80%
66,r,g1-00,626.4,80%
66,r,g1-01,991.4,80%
66,r,g1-10,603.8,80%
66,r,g1-11,941.3,80%
66,s,g0-00,1003.7,80%
66,s,g0-01,628.6,80%
66,s,g0-10,1333.2,80%
66,s,g0-11,958.4,80%
66,s,g1-00,1832.8,80%
66,s,g1-01,1751.8,80%
66,s,g1-10,1544.3,80%
66,s,g1-11,1525.4,80%
67,i,g0-00,147.0,80%
67,i,g0-01,152.4,80%
67,i,g0-10,137.8,80%
67,i,g0-11,144.0,80%
67,i,g1-00,126.4,80%
67,i,g1-01,199.8,80%
67,i,g1-10,118.2,80%
67,i,g1-11,184.4,80%
67,r,g0-00,274.4,80%
67,r,g0-01,268.0,80%
67,r,g0-10,266.8,80%
67,r,g0-11,246.3,80%
67,r,g1-00,651.3,80%
67,r,g1-01,1040.2,80%
67,r,g1-10,631.3,80%
67,r,g1-11,979.9,80%
67,s,g0-00,1001.2,80%
67,s,g0-01,626.8,80%
67,s,g0-10,1339.3,80%
67,s,g0-11,971.2,80%
67,s,g1-00,1799.7,80%
67,s,g1-01,1712.8,80%
67,s,g1-10,1506.6,80%
67,s,g1-11,1474.2,80%
68,i,g0-00,147.7,80%
68,i,g0-01,148.1,80%
68,i,g0-10,134.7,80%
68,i,g0-11,141.0,80%
68,i,g1-00,125.1,80%
68,i,g1-01,200.7,80%
68,i,g1-10,116.2,80%
68,i,g1-11,188.3,80%
68,r,g0-00,289.2,80%
68,r,g0-01,273.0,80%
68,r,g0-10,279.6,80%
68,r,g0-11,269.2,80%
68,r,g1-00,669.3,80%
68,r,g1-01,1079.1,80%
68,r,g1-10,653.8,80%
68,r,g1-11,998.0,80%
68,s,g0-00,994.8,80%
68,s,g0-01,616.1,80%
68,s,g0-10,1319.7,80%
68,s,g0-11,945.4,80%
68,s,g1-00,1773.9,80%
68,s,g1-01,1683.0,80%
68,s,g1-10,1496.0,80%
68,s,g1-11,1458.1,80%
69,i,g0-00,147.8,80%
69,i,g0-01,146.3,80%
69,i,g0-10,136.5,80%
69,i,g0-11,143.7,80%
69,i,g1-00,123.9,80%
69,i,g1-01,197.1,80%
69,i,g1-10,115.7,80%
69,i,g1-11,183.8,80%
69,r,g0-00,296.9,80%
69,r,g0-01,294.8,80%
69,r,g0-10,282.6,80%
69,r,g0-11,277.6,80%
69,r,g1-00,694.4,80%
69,r,g1-01,1100.6,80%
69,r,g1-10,681.1,80%
69,r,g1-11,1030.2,80%
69,s,g0-00,981.1,80%
69,s,g0-01,603.7,80%
69,s,g0-10,1310.8,80%
69,s,g0-11,955.5,80%
69,s,g1-00,1755.9,80%
69,s,g1-01,1657.5,80%
69,s,g1-10,1473.3,80%
69,s,g1-11,1409.2,80%
70,i,g0-00,146.0,80%
70,i,g0-01,150.9,80%
70,i,g0-10,136.2,80%
70,i,g0-11,136.0,80%
70,i,g1-00,121.9,80%
70,i,g1-01,191.9,80%
70,i,g1-10,118.8,80%
70,i,g1-11,184.6,80%
70,r,g0-00,297.5,80%
70,r,g0-01,293.0,80%
70,r,g0-10,293.1,80%
70,r,g0-11,281.2,80%
70,r,g1-00,728.7,80%
70,r,g1-01,1141.2,80%
70,r,g1-10,699.1,80%
70,r,g1-11,1064.4,80%
70,s,g0-00,983.9,80%
70,s,g0-01,581.1,80%
70,s,g0-10,1300.3,80%
70,s,g0-11,931.6,80%
70,s,g1-00,1722.0,80%
70,s,g1-01,1641.9,80%
70,s,g1-10,1452.5,80%
70,s,g1-11,1402.2,80%
71,i,g0-00,151.7,80%
71,i,g0-01,144.7,80%
71,i,g0-10,139.7,80%
71,i,g0-11,133.1,80%
71,i,g1-00,122.4,80%
71,i,g1-01,195.7,80%
71,i,g1-10,113.4,80%
71,i,g1-11,181.4,80%
71,r,g0-00,320.1,80%
71,r,g0-01,308.4,80%
71,r,g0-10,305.7,80%
71,r,g0-11,281.4,80%
71,r,g1-00,737.6,80%
71,r,g1-01,1167.9,80%
71,r,g1-10,715.9,80%
71,r,g1-11,1104.6,80%
71,s,g0-00,946.9,80%
71,s,g0-01,592.1,80%
71,s,g0-10,1290.9,80%
71,s,g0-11,917.9,80%
71,s,g1-00,1721.3,80%
71,s,g1-01,1591.2,80%
71,s,g1-10,1434.4,80%
71,s,g1-11,1381.6,80%
72,i,g0-00,144.6,80%
72,i,g0-01,140.5,80%
72,i,g0-10,139.1,80%
72,i,g0-11,130.1,80%
72,i,g1-00,120.0,80%
72,i,g1-01,191.2,80%
72,i,g1-10,115.9,80%
72,i,g1-11,184.8,80%
72,r,g0-00,331.0,80%
72,r,g0-01,313.6,80%
72,r,g0-10,314.6,80%
72,r,g0-11,291.6,80%
72,r,g1-00,763.5,80%
72,r,g1-01,1205.7,80%
72,r,g1-10,734.8,80%
72,r,g1-11,1129.7,80%
72,s,g0-00,941.1,80%
72,s,g0-01,577.5,80%
72,s,g0-10,1278.9,80%
72,s,g0-11,901.2,80%
72,s,g1-00,1699.8,80%
72,s,g1-01,1571.5,80%
72,s,g1-10,1416.7,80%
72,s,g1-11,1362.6,80%
73,i,g0-00,140.2,80%
73,i,g0-01,140.9,80%
73,i,g0-10,136.7,80%
73,i,g0-11,134.5,80%
73,i,g1-00,117.1,80%
73,i,g1-01,188.8,80%
73,i,g1-10,117.5,80%
73,i,g1-11,175.8,80%
73,r,g0-00,333.2,80%
73,r,g0-01,331.0,80%
73,r,g0-10,324.4,80%
73,r,g0-11,294.5,80%
73,r,g1-00,795.3,80%
73,r,g1-01,1226.3,80%
73,r,g1-10,757.3,80%
73,r,g1-11,1164.7,80%
73,s,g0-00,925.0,80%
73,s,g0-01,575.7,80%
73,s,g0-10,1273.0,80%
73,s,g0-11,898.6,80%
73,s,g1-00,1689.2,80%
73,s,g1-01,1537.3,80%
73,s,g1-10,1391.1,80%
73,s,g1-11,1331.9,80%
74,i,g0-00,137.2,80%
74,i,g0-01,137.1,80%
74,i,g0-10,132.6,80%
74,i,g0-11,126.8,80%
74,i,g1-00,115.9,80%
74,i,g1-01,190.8,80%
74,i,g1-10,116.1,80%
74,i,g1-11,174.7,80%
74,r,g0-00,348.7,80%
74,r,g0-01,330.4,80%
74,r,g0-10,334.9,80%
74,r,g0-11,300.9,80%
74,r,g1-00,813.6,80%
74,r,g1-01,1265.3,80%
74,r,g1-10,778.9,80%
74,r,g1-11,1195.7,80%
74,s,g0-00,928.3,80%
74,s,g0-01,558.6,80%
74,s,g0-10,1245.4,80%
74,s,g0-11,870.1,80%
74,s,g1-00,1656.3,80%
74,s,g1-01,1517.8,80%
74,s,g1-10,1392.1,80%
74,s,g1-11,1331.8,80%
75,i,g0-00,138.1,80%
75,i,g0-01,132.6,80%
75,i,g0-10,134.5,80%
75,i,g0-11,125.0,80%
75,i,g1-00,114.3,80%
75,i,g1-01,186.6,80%
75,i,g1-10,113.0,80%
75,i,g1-11,173.6,80%
75,r,g0-00,345.2,80%
75,r,g0-01,339.7,80%
75,r,g0-10,339.8,80%
75,r,g0-11,311.8,80%
75,r,g1-00,845.9,80%
75,r,g1-01,1298.0,80%
75,r,g1-10,804.4,80%
75,r,g1-11,1217.7,80%
75,s,g0-00,926.3,80%
75,s,g0-01,541.8,80%
75,s,g0-10,1222.1,80%
75,s,g0-11,847.6,80%
75,s,g1-00,1630.2,80%
75,s,g1-01,1501.3,80%
75,s,g1-10,1386.2,80%
75,s,g1-11,1324.3,80%
76,i,g0-00,134.5,80%
76,i,g0-01,133.7,80%
76,i,g0-10,134.0,80%
76,i,g0-11,121.9,80%
76,i,g1-00,113.4,80%
76,i,g1-01,180.1,80%
76,i,g1-10,108.9,80%
76,i,g1-11,167.2,80%
76,r,g0-00,363.3,80%
76,r,g0-01,342.1,80%
76,r,g0-10,347.6,80%
76,r,g0-11,323.0,80%
76,r,g1-00,855.9,80%
76,r,g1-01,1329.0,80%
76,r,g1-10,826.3,80%
76,r,g1-11,1244.2,80%
76,s,g0-00,911.7,80%
76,s,g0-01,545.0,80%
76,s,g0-10,1218.8,80%
76,s,g0-11,847.2,80%
76,s,g1-00,1621.2,80%
76,s,g1-01,1470.1,80%
76,s,g1-10,1364.4,80%
76,s,g1-11,1296.5,80%
77,i,g0-00,136.6,80%
77,i,g0-01,126.8,80%
77,i,g0-10,130.0,80%
77,i,g0-11,122.7,80%
77,i,g1-00,108.6,80%
77,i,g1-01,178.3,80%
77,i,g1-10,107.5,80%
77,i,g1-11,159.3,80%
77,r,g0-00,369.0,80%
77,r,g0-01,345.4,80%
77,r,g0-10,352.2,80%
77,r,g0-11,327.5,80%
77,r,g1-00,879.3,80%
77,r,g1-01,1360.9,80%
77,r,g1-10,847.6,80%
77,r,g1-11,1272.7,80%
77,s,g0-00,900.7,80%
77,s,g0-01,521.0,80%
77,s,g0-10,1197.7,80%
77,s,g0-11,825.3,80%
77,s,g1-00,1605.8,80%
77,s,g1-01,1467.6,80%
77,s,g1-10,1365.0,80%
77,s,g1-11,1292.5,80%
78,i,g0-00,133.8,80%
78,i,g0-01,128.5,80%
78,i,g0-10,125.1,80%
78,i,g0-11,115.0,80%
78,i,g1-00,107.4,80%
78,i,g1-01,164.5,80%
78,i,g1-10,109.3,80%
78,i,g1-11,157.0,80%
78,r,g0-00,385.5,80%
78,r,g0-01,358.9,80%
78,r,g0-10,368.0,80%
78,r,g0-11,341.9,80%
78,r,g1-00,892.1,80%
78,r,g1-01,1383.6,80%
78,r,g1-10,860.3,80%
78,r,g1-11,1292.2,80%
78,s,g0-00,880.3,80%
78,s,g0-01,522.1,80%
78,s,g0-10,1188.6,80%
78,s,g0-11,814.3,80%
78,s,g1-00,1600.9,80%
78,s,g1-01,1442.4,80%
78,s,g1-10,1348.7,80%
78,s,g1-11,1279.6,80%
79,i,g0-00,133.5,80%
79,i,g0-01,122.1,80%
79,i,g0-10,121.9,80%
79,i,g0-11,114.0,80%
79,i,g1-00,104.1,80%
79,i,g1-01,167.6,80%
79,i,g1-10,102.8,80%
79,i,g1-11,151.6,80%
79,r,g0-00,393.5,80%
79,r,g0-01,359.6,80%
79,r,g0-10,373.8,80%
79,r,g0-11,338.3,80%
79,r,g1-00,913.4,80%
79,r,g1-01,1415.3,80%
79,r,g1-10,884.6,80%
79,r,g1-11,1327.5,80%
79,s,g0-00,875.3,80%
79,s,g0-01,516.9,80%
79,s,g0-10,1179.4,80%
79,s,g0-11,794.4,80%
79,s,g1-00,1580.2,80%
79,s,g1-01,1418.5,80%
79,s,g1-10,1337.5,80%
79,s,g1-11,1274.2,80%
80,i,g0-00,125.1,80%
80,i,g0-01,117.2,80%
80,i,g0-10,120.3,80%
80,i,g0-11,106.8,80%
80,i,g1-00,108.2,80%
80,i,g1-01,161.3,80%
80,i,g1-10,98.9,80%
80,i,g1-11,149.5,80%
80,r,g0-00,404.0,80%
80,r,g0-01,370.5,80%
80,r,g0-10,378.7,80%
80,r,g0-11,355.1,80%
80,r,g1-00,931.6,80%
80,r,g1-01,1442.9,80%
80,r,g1-10,907.2,80%
80,r,g1-11,1340.1,80%
80,s,g0-00,863.4,80%
80,s,g0-01,509.9,80%
80,s,g0-10,1147.8,80%
80,s,g0-11,794.3,80%
80,s,g1-00,1567.7,80%
80,s,g1-01,1398.2,80%
80,s,g1-10,1347.1,80%
80,s,g1-11,1254.2,80%
81,i,g0-00,125.9,80%
81,i,g0-01,116.9,80%
81,i,g0-10,116.6,80%
81,i,g0-11,107.6,80%
81,i,g1-00,103.8,80%
81,i,g1-01,150.9,80%
81,i,g1-10,95.5,80%
81,i,g1-11,141.3,80%
81,r,g0-00,407.0,80%
81,r,g0-01,381.1,80%
81,r,g0-10,385.8,80%
81,r,g0-11,359.2,80%
81,r,g1-00,953.2,80%
81,r,g1-01,1463.1,80%
81,r,g1-10,924.5,80%
81,r,g1-11,1364.0,80%
81,s,g0-00,853.8,80%
81,s,g0-01,498.3,80%
81,s,g0-10,1136.3,80%
81,s,g0-11,773.9,80%
81,s,g1-00,1556.3,80%
81,s,g1-01,1389.7,80%
81,s,g1-10,1341.3,80%
81,s,g1-11,1254.0,80%
82,i,g0-00,124.7,80%
82,i,g0-01,110.8,80%
82,i,g0-10,116.8,80%
82,i,g0-11,101.4,80%
82,i,g1-00,100.6,80%
82,i,g1-01,152.5,80%
82,i,g1-10,89.5,80%
82,i,g1-11,138.3,80%
82,r,g0-00,415.8,80%
82,r,g0-01,393.6,80%
82,r,g0-10,407.5,80%
82,r,g0-11,359.8,80%
82,r,g1-00,968.4,80%
82,r,g1-01,1480.2,80%
82,r,g1-10,926.7,80%
82,r,g1-11,1390.9,80%
82,s,g0-00,850.0,80%
82,s,g0-01,500.7,80%
82,s,g0-10,1128.0,80%
82,s,g0-11,784.2,80%
82,s,g1-00,1540.5,80%
82,s,g1-01,1362.2,80%
82,s,g1-10,1331.5,80%
82,s,g1-11,1225.4,80%
83,i,g0-00,119.6,80%
83,i,g0-01,111.0,80%
83,i,g0-10,113.7,80%
83,i,g0-11,99.1,80%
83,i,g1-00,101.3,80%
83,i,g1-01,142.2,80%
83,i,g1-10,85.6,80%
83,i,g1-11,133.7,80%
83,r,g0-00,420.6,80%
83,r,g0-01,389.2,80%
83,r,g0-10,406.5,80%
83,r,g0-11,360.6,80%
83,r,g1-00,986.9,80%
83,r,g1-01,1511.9,80%
83,r,g1-10,951.0,80%
83,r,g1-11,1415.1,80%
83,s,g0-00,833.7,80%
83,s,g0-01,477.3,80%
83,s,g0-10,1112.3,80%
83,s,g0-11,768.4,80%
83,s,g1-00,1537.9,80%
83,s,g1-01,1368.4,80%
83,s,g1-10,1330.9,80%
83,s,g1-11,1223.1,80%
84,i,g0-00,119.0,80%
84,i,g0-01,108.4,80%
84,i,g0-10,106.8,80%
84,i,g0-11,94.0,80%
84,i,g1-00,97.5,80%
84,i,g1-01,135.0,80%
84,i,g1-10,91.1,80%
84,i,g1-11,129.3,80%
84,r,g0-00,427.0,80%
84,r,g0-01,398.8,80%
84,r,g0-10,412.7,80%
84,r,g0-11,369.5,80%
84,r,g1-00,1003.2,80%
84,r,g1-01,1531.6,80%
84,r,g1-10,964.8,80%
84,r,g1-11,1430.8,80%
84,s,g0-00,825.1,80%
84,s,g0-01,474.7,80%
84,s,g0-10,1115.5,80%
84,s,g0-11,751.8,80%
84,s,g1-00,1528.2,80%
84,s,g1-01,1351.5,80%
84,s,g1-10,1309.1,80%
84,s,g1-11,1224.6,80%
85,i,g0-00,114.3,80%
85,i,g0-01,103.8,80%
85,i,g0-10,102.0,80%
85,i,g0-11,91.8,80%
85,i,g1-00,96.1,80%
85,i,g1-01,130.6,80%
85,i,g1-10,88.9,80%
85,i,g1-11,125.5,80%
85,r,g0-00,432.5,80%
85,r,g0-01,403.9,80%
85,r,g0-10,419.7,80%
85,r,g0-11,363.9,80%
85,r,g1-00,1019.7,80%
85,r,g1-01,1550.2,80%
85,r,g1-10,979.8,80%
85,r,g1-11,1460.4,80%
85,s,g0-00,821.4,80%
85,s,g0-01,481.1,80%
85,s,g0-10,1081.0,80%
85,s,g0-11,717.6,80%
85,s,g1-00,1516.0,80%
85,s,g1-01,1330.4,80%
85,s,g1-10,1328.6,80%
85,s,g1-11,1240.8,80%
86,i,g0-00,112.0,80%
86,i,g0-01,95.1,80%
86,i,g0-10,101.0,80%
86,i,g0-11,85.7,80%
86,i,g1-00,93.8,80%
86,i,g1-01,127.9,80%
86,i,g1-10,86.3,80%
86,i,g1-11,121.5,80%
86,r,g0-00,429.8,80%
86,r,g0-01,402.3,80%
86,r,g0-10,426.6,80%
86,r,g0-11,377.0,80%
86,r,g1-00,1044.6,80%
86,r,g1-01,1576.0,80%
86,r,g1-10,994.0,80%
86,r,g1-11,1471.7,80%
86,s,g0-00,811.0,80%
86,s,g0-01,466.4,80%
86,s,g0-10,1070.1,80%
86,s,g0-11,707.0,80%
86,s,g1-00,1508.8,80%
86,s,g1-01,1332.3,80%
86,s,g1-10,1322.0,80%
86,s,g1-11,1237.1,80%
87,i,g0-00,107.9,80%
87,i,g0-01,96.4,80%
87,i,g0-10,99.7,80%
87,i,g0-11,87.2,80%
87,i,g1-00,89.0,80%
87,i,g1-01,117.6,80%
87,i,g1-10,83.3,80%
87,i,g1-11,114.2,80%
87,r,g0-00,444.3,80%
87,r,g0-01,407.3,80%
87,r,g0-10,430.6,80%
87,r,g0-11,381.1,80%
87,r,g1-00,1051.1,80%
87,r,g1-01,1592.8,80%
87,r,g1-10,1008.7,80%
87,r,g1-11,1488.3,80%
87,s,g0-00,798.4,80%
87,s,g0-01,461.7,80%
87,s,g0-10,1050.6,80%
87,s,g0-11,698.0,80%
87,s,g1-00,1509.3,80%
87,s,g1-01,1324.2,80%
87,s,g1-10,1327.1,80%
87,s,g1-11,1231.2,80%
88,i,g0-00,102.5,80%
88,i,g0-01,90.1,80%
88,i,g0-10,98.3,80%
88,i,g0-11,83.2,80%
88,i,g1-00,86.7,80%
88,i,g1-01,116.7,80%
88,i,g1-10,77.3,80%
88,i,g1-11,111.6,80%
88,r,g0-00,442.9,80%
88,r,g0-01,412.9,80%
88,r,g0-10,431.2,80%
88,r,g0-11,383.4,80%
88,r,g1-00,1072.8,80%
88,r,g1-01,1609.5,80%
88,r,g1-10,1027.0,80%
88,r,g1-11,1505.0,80%
88,s,g0-00,791.9,80%
88,s,g0-01,462.1,80%
88,s,g0-10,1051.2,80%
88,s,g0-11,682.7,80%
88,s,g1-00,1503.2,80%
88,s,g1-01,1308.7,80%
88,s,g1-10,1315.0,80%
88,s,g1-11,1234.1,80%
89,i,g0-00,101.2,80%
89,i,g0-01,85.8,80%
89,i,g0-10,91.9,80%
89,i,g0-11,81.2,80%
89,i,g1-00,85.8,80%
89,i,g1-01,111.2,80%
89,i,g1-10,80.1,80%
89,i,g1-11,108.5,80%
89,r,g0-00,450.9,80%
89,r,g0-01,422.8,80%
89,r,g0-10,443.7,80%
89,r,g0-11,398.3,80%
89,r,g1-00,1082.0,80%
89,r,g1-01,1622.5,80%
89,r,g1-10,1032.4,80%
89,r,g1-11,1510.3,80%
89,s,g0-00,787.0,80%
89,s,g0-01,434.6,80%
89,s,g0-10,1014.6,80%
89,s,g0-11,677.1,80%
89,s,g1-00,1493.1,80%
89,s,g1-01,1323.1,80%
89,s,g1-10,1337.3,80%
89,s,g1-11,1224.6,80%
90,i,g0-00,99.8,80%
90,i,g0-01,79.7,80%
90,i,g0-10,89.0,80%
90,i,g0-11,81.1,80%
90,i,g1-00,81.0,80%
90,i,g1-01,110.4,80%
90,i,g1-10,77.5,80%
90,i,g1-11,102.6,80%
90,r,g0-00,466.5,80%
90,r,g0-01,414.4,80%
90,r,g0-10,448.1,80%
90,r,g0-11,394.0,80%
90,r,g1-00,1086.6,80%
90,r,g1-01,1647.5,80%
90,r,g1-10,1043.3,80%
90,r,g1-11,1533.3,80%
90,s,g0-00,772.3,80%
90,s,g0-01,442.8,80%
90,s,g0-10,1002.9,80%
90,s,g0-11,673.0,80%
90,s,g1-00,1493.8,80%
90,s,g1-01,1305.2,80%
90,s,g1-10,1339.2,80%
90,s,g1-11,1216.0,80%
91,i,g0-00,95.3,80%
91,i,g0-01,79.6,80%
91,i,g0-10,86.3,80%
91,i,g0-11,73.3,80%
91,i,g1-00,81.4,80%
91,i,g1-01,107.4,80%
91,i,g1-10,72.9,80%
91,i,g1-11,103.0,80%
91,r,g0-00,468.0,80%
91,r,g0-01,428.3,80%
91,r,g0-10,453.3,80%
91,r,g0-11,398.1,80%
91,r,g1-00,1102.8,80%
91,r,g1-01,1648.2,80%
91,r,g1-10,1053.5,80%
91,r,g1-11,1546.6,80%
91,s,g0-00,770.6,80%
91,s,g0-01,433.9,80%
91,s,g0-10,990.2,80%
91,s,g0-11,643.5,80%
91,s,g1-00,1481.9,80%
91,s,g1-01,1302.6,80%
91,s,g1-10,1343.8,80%
91,s,g1-11,1235.5,80%
92,i,g0-00,92.6,80%
92,i,g0-01,76.8,80%
92,i,g0-10,85.7,80%
92,i,g0-11,72.5,80%
92,i,g1-00,75.7,80%
92,i,g1-01,103.8,80%
92,i,g1-10,70.4,80%
92,i,g1-11,100.0,80%
92,r,g0-00,479.5,80%
92,r,g0-01,432.2,80%
92,r,g0-10,448.8,80%
92,r,g0-11,400.2,80%
92,r,g1-00,1108.2,80%
92,r,g1-01,1662.8,80%
92,r,g1-10,1073.0,80%
92,r,g1-11,1561.5,80%
92,s,g0-00,769.9,80%
92,s,g0-01,432.5,80%
92,s,g0-10,992.4,80%
92,s,g0-11,641.1,80%
92,s,g1-00,1474.1,80%
92,s,g1-01,1291.9,80%
92,s,g1-10,1329.7,80%
92,s,g1-11,1224.7,80%
93,i,g0-00,86.9,80%
93,i,g0-01,72.3,80%
93,i,g0-10,83.6,80%
93,i,g0-11,72.6,80%
93,i,g1-00,76.5,80%
93,i,g1-01,103.8,80%
93,i,g1-10,67.1,80%
93,i,g1-11,96.0,80%
93,r,g0-00,471.1,80%
93,r,g0-01,438.8,80%
93,r,g0-10,467.6,80%
93,r,g0-11,410.9,80%
93,r,g1-00,1131.6,80%
93,r,g1-01,1674.1,80%
93,r,g1-10,1069.1,80%
93,r,g1-11,1564.5,80%
93,s,g0-00,766.4,80%
93,s,g0-01,427.2,80%
93,s,g0-10,976.8,80%
93,s,g0-11,624.5,80%
93,s,g1-00,1467.5,80%
