,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,2
2,0,i,g0-10,1
3,0,i,g0-11,1
4,0,i,g1-00,2
5,0,i,g1-01,2
6,0,i,g1-10,3
7,0,i,g1-11,3
8,0,s,g0-00,1206
9,0,s,g0-01,856
10,0,s,g0-10,1212
11,0,s,g0-11,812
12,0,s,g1-00,2790
13,0,s,g1-01,3140
14,0,s,g1-10,2784
15,0,s,g1-11,3184
16,1,i,g0-00,3
17,1,i,g0-01,1
18,1,i,g0-10,3
19,1,i,g0-11,3
20,1,i,g1-00,1
21,1,i,g1-01,2
22,1,i,g1-10,1
23,1,i,g1-11,1
24,1,r,g0-01,1
25,1,r,g1-01,1
26,1,r,g1-10,1
27,1,s,g0-00,1167
28,1,s,g0-01,873
29,1,s,g0-10,1144
30,1,s,g0-11,875
31,1,s,g1-00,2829
32,1,s,g1-01,3122
33,1,s,g1-10,2851
34,1,s,g1-11,3121
35,2,i,g0-00,3
36,2,i,g0-01,2
37,2,i,g0-10,4
38,2,i,g1-00,2
39,2,i,g1-01,1
40,2,i,g1-11,5
41,2,r,g0-01,2
42,2,r,g1-01,2
43,2,r,g1-10,1
44,2,s,g0-00,1166
45,2,s,g0-01,802
46,2,s,g0-10,1181
47,2,s,g0-11,847
48,2,s,g1-00,2829
49,2,s,g1-01,3191
50,2,s,g1-10,2814
51,2,s,g1-11,3148
52,3,i,g0-00,3
53,3,i,g0-01,2
54,3,i,g0-10,2
55,3,i,g0-11,1
56,3,i,g1-00,3
57,3,i,g1-01,2
58,3,i,g1-10,2
59,3,i,g1-11,3
60,3,r,g0-01,1
61,3,r,g1-00,1
62,3,r,g1-01,3
63,3,r,g1-10,1
64,3,r,g1-11,1
65,3,s,g0-00,1221
66,3,s,g0-01,792
67,3,s,g0-10,1191
68,3,s,g0-11,827
69,3,s,g1-00,2772
70,3,s,g1-01,3200
71,3,s,g1-10,2804
72,3,s,g1-11,3168
73,4,i,g0-00,3
74,4,i,g0-01,3
75,4,i,g0-10,3
76,4,i,g0-11,1
77,4,i,g1-00,3
78,4,i,g1-01,3
79,4,i,g1-10,2
80,4,i,g1-11,3
81,4,r,g1-00,1
82,4,r,g1-01,4
83,4,r,g1-10,1
84,4,r,g1-11,3
85,4,s,g0-00,1206
86,4,s,g0-01,858
87,4,s,g0-10,1154
88,4,s,g0-11,866
89,4,s,g1-00,2787
90,4,s,g1-01,3132
91,4,s,g1-10,2840
92,4,s,g1-11,3127
93,5,i,g0-00,3
94,5,i,g0-01,3
95,5,i,g0-10,2
96,5,i,g0-11,3
97,5,i,g1-00,5
98,5,i,g1-01,3
99,5,i,g1-10,2
100,5,i,g1-11,1
101,5,r,g0-10,2
102,5,r,g1-00,2
103,5,r,g1-01,5
104,5,r,g1-10,1
105,5,r,g1-11,3
106,5,s,g0-00,1184
107,5,s,g0-01,831
108,5,s,g0-10,1202
109,5,s,g0-11,842
110,5,s,g1-00,2806
111,5,s,g1-01,3158
112,5,s,g1-10,2791
113,5,s,g1-11,3151
114,6,i,g0-00,4
115,6,i,g0-01,5
116,6,i,g0-10,1
117,6,i,g0-11,2
118,6,i,g1-00,4
119,6,i,g1-01,2
120,6,i,g1-10,2
121,6,i,g1-11,3
122,6,r,g0-01,1
123,6,r,g0-10,1
124,6,r,g0-11,1
125,6,r,g1-00,2
126,6,r,g1-01,5
127,6,r,g1-10,3
128,6,r,g1-11,2
129,6,s,g0-00,1133
130,6,s,g0-01,810
131,6,s,g0-10,1232
132,6,s,g0-11,848
133,6,s,g1-00,2857
134,6,s,g1-01,3177
135,6,s,g1-10,2761
136,6,s,g1-11,3144
137,7,i,g0-00,5
138,7,i,g0-01,1
139,7,i,g0-10,5
140,7,i,g0-11,3
141,7,i,g1-00,4
142,7,i,g1-01,5
143,7,i,g1-10,1
144,7,i,g1-11,3
145,7,r,g0-00,2
146,7,r,g0-01,2
147,7,r,g0-10,2
148,7,r,g0-11,2
149,7,r,g1-00,1
150,7,r,g1-01,6
151,7,r,g1-10,3
152,7,r,g1-11,1
153,7,s,g0-00,1168
154,7,s,g0-01,797
155,7,s,g0-10,1184
156,7,s,g0-11,831
157,7,s,g1-00,2820
158,7,s,g1-01,3189
