,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,2
2,0,i,g0-10,3
3,0,i,g0-11,3
4,0,i,g1-00,1
5,0,i,g1-01,2
6,0,i,g1-10,1
7,0,i,g1-11,1
8,0,s,g0-00,1223
9,0,s,g0-01,829
10,0,s,g0-10,1141
11,0,s,g0-11,840
12,0,s,g1-00,2773
13,0,s,g1-01,3167
14,0,s,g1-10,2855
15,0,s,g1-11,3156
16,1,i,g0-00,3
17,1,i,g0-01,3
18,1,i,g0-10,1
19,1,i,g0-11,4
20,1,i,g1-00,1
21,1,i,g1-01,1
22,1,i,g1-10,2
23,1,r,g1-01,1
24,1,r,g1-10,1
25,1,s,g0-00,1176
26,1,s,g0-01,841
27,1,s,g0-10,1147
28,1,s,g0-11,809
29,1,s,g1-00,2820
30,1,s,g1-01,3154
31,1,s,g1-10,2849
32,1,s,g1-11,3187
33,2,i,g0-00,2
34,2,i,g0-01,1
35,2,i,g0-11,1
36,2,i,g1-00,1
37,2,i,g1-01,3
38,2,i,g1-10,3
39,2,i,g1-11,3
40,2,r,g1-00,1
41,2,r,g1-01,1
42,2,r,g1-10,1
43,2,s,g0-00,1198
44,2,s,g0-01,828
45,2,s,g0-10,1215
46,2,s,g0-11,856
47,2,s,g1-00,2798
48,2,s,g1-01,3167
49,2,s,g1-10,2781
50,2,s,g1-11,3140
51,3,i,g0-00,3
52,3,i,g0-01,3
53,3,i,g0-10,4
54,3,i,g0-11,4
55,3,i,g1-00,2
56,3,i,g1-01,2
57,3,i,g1-10,1
58,3,i,g1-11,1
59,3,r,g0-00,1
60,3,r,g1-01,2
61,3,r,g1-10,1
62,3,s,g0-00,1171
63,3,s,g0-01,794
64,3,s,g0-10,1197
65,3,s,g0-11,819
66,3,s,g1-00,2823
67,3,s,g1-01,3199
68,3,s,g1-10,2797
69,3,s,g1-11,3176
70,4,i,g0-00,1
71,4,i,g0-01,3
72,4,i,g0-10,2
73,4,i,g0-11,4
74,4,i,g1-00,4
75,4,i,g1-01,2
76,4,i,g1-10,3
77,4,i,g1-11,3
78,4,r,g1-00,2
79,4,r,g1-01,2
80,4,r,g1-10,1
81,4,s,g0-00,1156
82,4,s,g0-01,865
83,4,s,g0-10,1165
84,4,s,g0-11,822
85,4,s,g1-00,2837
86,4,s,g1-01,3128
87,4,s,g1-10,2829
88,4,s,g1-11,3171
89,5,i,g0-00,3
90,5,i,g0-01,2
91,5,i,g0-10,3
92,5,i,g0-11,3
93,5,i,g1-00,2
94,5,i,g1-01,7
95,5,i,g1-10,4
96,5,i,g1-11,7
