,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,2
2,0,i,g0-10,1
3,0,i,g0-11,3
4,0,i,g1-00,1
5,0,i,g1-01,2
6,0,i,g1-10,3
7,0,i,g1-11,1
8,0,s,g0-00,1182
9,0,s,g0-01,826
10,0,s,g0-10,1168
11,0,s,g0-11,819
12,0,s,g1-00,2814
13,0,s,g1-01,3170
14,0,s,g1-10,2828
15,0,s,g1-11,3177
16,1,i,g0-00,1
17,1,i,g0-10,1
18,1,i,g1-00,3
19,1,i,g1-01,5
20,1,i,g1-10,2
21,1,i,g1-11,3
22,1,r,g0-10,1
23,1,r,g1-11,1
24,1,s,g0-00,1200
25,1,s,g0-01,810
26,1,s,g0-10,1174
27,1,s,g0-11,814
28,1,s,g1-00,2796
29,1,s,g1-01,3185
30,1,s,g1-10,2822
31,1,s,g1-11,3182
32,2,i,g0-00,3
33,2,i,g0-01,4
34,2,i,g0-10,2
35,2,i,g1-00,1
36,2,i,g1-01,1
37,2,i,g1-10,2
38,2,i,g1-11,3
39,2,r,g1-00,2
40,2,r,g1-01,1
41,2,r,g1-10,1
42,2,r,g1-11,1
43,2,s,g0-00,1246
44,2,s,g0-01,797
45,2,s,g0-10,1168
46,2,s,g0-11,825
47,2,s,g1-00,2748
48,2,s,g1-01,3197
49,2,s,g1-10,2827
50,2,s,g1-11,3171
51,3,i,g0-00,4
52,3,i,g0-01,2
53,3,i,g0-10,1
54,3,i,g0-11,1
55,3,i,g1-00,1
56,3,i,g1-01,4
57,3,i,g1-10,4
58,3,i,g1-11,3
59,3,r,g1-00,2
60,3,r,g1-01,2
61,3,r,g1-10,1
62,3,r,g1-11,2
63,3,s,g0-00,1228
64,3,s,g0-01,833
65,3,s,g0-10,1268
66,3,s,g0-11,850
67,3,s,g1-00,2765
68,3,s,g1-01,3159
69,3,s,g1-10,2726
70,3,s,g1-11,3144
71,4,i,g0-00,4
72,4,i,g0-01,5
73,4,i,g0-10,3
74,4,i,g0-11,3
75,4,i,g1-00,1
76,4,i,g1-01,6
77,4,i,g1-10,2
78,4,i,g1-11,4
79,4,r,g0-00,1
80,4,r,g0-01,1
81,4,r,g1-00,1
82,4,r,g1-01,2
83,4,r,g1-10,1
84,4,r,g1-11,2
85,4,s,g0-00,1222
86,4,s,g0-01,855
87,4,s,g0-10,1151
88,4,s,g0-11,851
89,4,s,g1-00,2771
90,4,s,g1-01,3131
91,4,s,g1-10,2843
92,4,s,g1-11,3140
93,5,i,g0-00,4
94,5,i,g0-01,7
95,5,i,g0-10,3
96,5,i,g0-11,5
