,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-10,2
2,0,i,g0-11,2
3,0,i,g1-00,1
4,0,i,g1-01,4
5,0,i,g1-10,2
6,0,i,g1-11,2
7,0,s,g0-00,1178
8,0,s,g0-01,841
9,0,s,g0-10,1241
10,0,s,g0-11,787
11,0,s,g1-00,2818
12,0,s,g1-01,3155
13,0,s,g1-10,2755
14,0,s,g1-11,3209
15,1,i,g0-00,2
16,1,i,g0-01,2
17,1,i,g0-10,3
18,1,i,g0-11,2
19,1,i,g1-00,2
20,1,i,g1-01,4
21,1,i,g1-10,1
22,1,i,g1-11,3
23,1,s,g0-00,1164
24,1,s,g0-01,844
25,1,s,g0-10,1178
26,1,s,g0-11,836
27,1,s,g1-00,2832
28,1,s,g1-01,3150
29,1,s,g1-10,2818
30,1,s,g1-11,3159
31,2,i,g0-00,3
32,2,i,g0-01,1
33,2,i,g0-10,1
34,2,i,g0-11,3
35,2,i,g1-00,1
36,2,i,g1-01,4
37,2,i,g1-10,1
38,2,i,g1-11,4
39,2,r,g0-01,1
40,2,r,g1-01,1
41,2,r,g1-10,2
42,2,s,g0-00,1232
43,2,s,g0-01,831
44,2,s,g0-10,1173
45,2,s,g0-11,805
46,2,s,g1-00,2764
47,2,s,g1-01,3162
48,2,s,g1-10,2823
49,2,s,g1-11,3188
50,3,i,g0-00,1
51,3,i,g0-01,4
52,3,i,g0-10,1
53,3,i,g0-11,6
54,3,i,g1-00,3
55,3,i,g1-01,4
56,3,i,g1-10,2
57,3,i,g1-11,4
58,3,r,g0-10,1
59,3,r,g1-01,3
60,3,r,g1-10,2
61,3,s,g0-00,1237
62,3,s,g0-01,812
63,3,s,g0-10,1223
64,3,s,g0-11,799
65,3,s,g1-00,2759
66,3,s,g1-01,3177
67,3,s,g1-10,2771
68,3,s,g1-11,3191
69,4,i,g0-00,3
70,4,i,g0-01,7
71,4,i,g0-10,4
72,4,i,g0-11,6
73,4,i,g1-00,5
74,4,i,g1-01,5
75,4,i,g1-10,1
76,4,i,g1-11,4
77,4,r,g0-10,1
78,4,r,g1-01,4
79,4,r,g1-10,3
80,4,r,g1-11,1
81,4,s,g0-00,1167
82,4,s,g0-01,853
83,4,s,g0-10,1123
84,4,s,g0-11,822
85,4,s,g1-00,2825
86,4,s,g1-01,3131
87,4,s,g1-10,2868
88,4,s,g1-11,3167
89,5,i,g0-00,3
90,5,i,g0-01,7
91,5,i,g0-10,1
92,5,i,g0-11,4
93,5,i,g1-00,4
94,5,i,g1-01,8
95,5,i,g1-10,4
96,5,i,g1-11,10
97,5,r,g0-01,1
98,5,r,g0-10,3
99,5,r,g0-11,1
100,5,r,g1-00,2
101,5,r,g1-01,3
102,5,r,g1-10,2
103,5,r,g1-11,1
104,5,s,g0-00,1179
105,5,s,g0-01,798
106,5,s,g0-10,1200
107,5,s,g0-11,827
108,5,s,g1-00,2812
109,5,s,g1-01,3183
110,5,s,g1-10,2790
111,5,s,g1-11,3157
112,6,i,g0-00,5
113,6,i,g0-01,6
114,6,i,g0-10,2
115,6,i,g0-11,9
116,6,i,g1-00,2
117,6,i,g1-01,12
118,6,i,g1-10,4
119,6,i,g1-11,8
120,6,r,g0-10,2
121,6,r,g1-00,2
122,6,r,g1-01,6
123,6,r,g1-10,3
124,6,r,g1-11,4
125,6,s,g0-00,1247
126,6,s,g0-01,796
127,6,s,g0-10,1138
128,6,s,g0-11,836
129,6,s,g1-00,2744
130,6,s,g1-01,3180
131,6,s,g1-10,2851
132,6,s,g1-11,3143
133,7,i,g0-00,3
134,7,i,g0-01,11
135,7,i,g0-10,5
136,7,i,g0-11,8
137,7,i,g1-00,4
138,7,i,g1-01,11
139,7,i,g1-10,4
140,7,i,g1-11,12
141,7,r,g0-00,2
142,7,r,g0-01,2
143,7,r,g0-10,1
144,7,r,g0-11,1
145,7,r,g1-00,2
146,7,r,g1-01,7
147,7,r,g1-10,6
148,7,r,g1-11,5
149,7,s,g0-00,1204
150,7,s,g0-01,813
151,7,s,g0-10,1180
152,7,s,g0-11,811
153,7,s,g1-00,2785
154,7,s,g1-01,3156
155,7,s,g1-10,2804
156,7,s,g1-11,3163
157,8,i,g0-00,4
158,8,i,g0-01,9
159,8,i,g0-10,8
160,8,i,g0-11,9
161,8,i,g1-00,4
162,8,i,g1-01,15
163,8,i,g1-10,6
164,8,i,g1-11,11
165,8,r,g0-00,3
166,8,r,g0-01,3
167,8,r,g0-10,2
168,8,r,g0-11,2
169,8,r,g1-00,3
170,8,r,g1-01,9
171,8,r,g1-10,5
172,8,r,g1-11,7
173,8,s,g0-00,1147
174,8,s,g0-01,781
175,8,s,g0-10,1204
176,8,s,g0-11,812
177,8,s,g1-00,2839
178,8,s,g1-01,3183
179,8,s,g1-10,2775
180,8,s,g1-11,3159
181,9,i,g0-00,3
182,9,i,g0-01,7
183,9,i,g0-10,9
184,9,i,g0-11,10
185,9,i,g1-00,8
186,9,i,g1-01,22
187,9,i,g1-10,9
188,9,i,g1-11,14
189,9,r,g0-00,1
190,9,r,g0-01,3
191,9,r,g0-10,3
192,9,r,g0-11,2
193,9,r,g1-00,8
194,9,r,g1-01,11
195,9,r,g1-10,5
196,9,r,g1-11,12
197,9,s,g0-00,1148
198,9,s,g0-01,829
199,9,s,g0-10,1196
200,9,s,g0-11,890
201,9,s,g1-00,2832
202,9,s,g1-01,3128
203,9,s,g1-10,2778
204,9,s,g1-11,3072
205,10,i,g0-00,7
206,10,i,g0-01,10
207,10,i,g0-10,10
208,10,i,g0-11,10
209,10,i,g1-00,3
210,10,i,g1-01,20
211,10,i,g1-10,10
212,10,i,g1-11,22
213,10,r,g0-00,4
214,10,r,g0-01,2
215,10,r,g0-10,3
216,10,r,g0-11,6
217,10,r,g1-00,6
