,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,2
2,0,i,g0-10,1
3,0,i,g0-11,1
4,0,i,g1-00,1
5,0,i,g1-01,2
6,0,i,g1-10,3
7,0,i,g1-11,3
8,0,s,g0-00,1228
9,0,s,g0-01,798
10,0,s,g0-10,1191
11,0,s,g0-11,798
12,0,s,g1-00,2768
13,0,s,g1-01,3198
14,0,s,g1-10,2805
15,0,s,g1-11,3198
16,1,i,g0-00,1
17,1,i,g0-01,1
18,1,i,g0-10,2
19,1,i,g0-11,2
20,1,i,g1-00,2
21,1,i,g1-01,2
22,1,i,g1-10,2
23,1,i,g1-11,2
24,1,r,g0-00,1
25,1,r,g0-11,1
26,1,r,g1-01,2
27,1,r,g1-10,1
28,1,s,g0-00,1265
29,1,s,g0-01,856
30,1,s,g0-10,1157
31,1,s,g0-11,831
32,1,s,g1-00,2731
33,1,s,g1-01,3139
34,1,s,g1-10,2838
35,1,s,g1-11,3164
36,2,i,g0-00,1
37,2,i,g0-01,3
38,2,i,g0-10,2
39,2,i,g0-11,4
40,2,i,g1-00,2
41,2,i,g1-01,2
42,2,i,g1-10,2
43,2,i,g1-11,1
44,2,r,g0-01,2
45,2,r,g0-11,1
46,2,r,g1-00,1
47,2,r,g1-10,1
48,2,s,g0-00,1183
49,2,s,g0-01,792
50,2,s,g0-10,1167
51,2,s,g0-11,841
52,2,s,g1-00,2813
53,2,s,g1-01,3201
54,2,s,g1-10,2828
55,2,s,g1-11,3153
56,3,i,g0-00,1
57,3,i,g0-01,1
58,3,i,g0-10,3
59,3,i,g0-11,2
60,3,i,g1-00,3
61,3,i,g1-01,3
62,3,i,g1-10,1
63,3,i,g1-11,3
64,3,r,g0-01,1
65,3,r,g0-10,1
66,3,r,g1-00,1
67,3,r,g1-01,2
68,3,r,g1-10,1
69,3,r,g1-11,1
70,3,s,g0-00,1228
71,3,s,g0-01,816
72,3,s,g0-10,1157
73,3,s,g0-11,799
74,3,s,g1-00,2767
75,3,s,g1-01,3177
76,3,s,g1-10,2837
77,3,s,g1-11,3195
78,4,i,g0-00,2
79,4,i,g0-01,1
80,4,i,g0-10,2
81,4,i,g0-11,5
82,4,i,g1-00,1
83,4,i,g1-01,4
84,4,i,g1-10,2
85,4,i,g1-11,3
86,4,r,g0-01,1
87,4,r,g1-00,2
88,4,r,g1-01,2
89,4,r,g1-10,2
90,4,r,g1-11,1
91,4,s,g0-00,1166
92,4,s,g0-01,821
93,4,s,g0-10,1242
94,4,s,g0-11,827
95,4,s,g1-00,2829
96,4,s,g1-01,3171
