,time,infection_status,risk_group,count
0,0,i,g0-00,1
1,0,i,g0-01,1
2,0,i,g0-10,3
3,0,i,g0-11,4
4,0,i,g1-00,3
5,0,i,g1-01,3
6,0,i,g1-10,1
7,0,s,g0-00,1214
8,0,s,g0-01,862
9,0,s,g0-10,1213
10,0,s,g0-11,822
11,0,s,g1-00,2782
12,0,s,g1-01,3134
13,0,s,g1-10,2783
14,0,s,g1-11,3174
15,1,i,g0-00,2
16,1,i,g0-01,2
17,1,i,g0-10,3
18,1,i,g0-11,2
19,1,i,g1-00,2
20,1,i,g1-01,2
21,1,i,g1-11,2
22,1,r,g1-10,2
23,1,s,g0-00,1182
24,1,s,g0-01,775
25,1,s,g0-10,1186
26,1,s,g0-11,823
27,1,s,g1-00,2814
28,1,s,g1-01,3221
29,1,s,g1-10,2809
30,1,s,g1-11,3173
31,2,i,g0-00,2
32,2,i,g0-01,2
33,2,i,g0-10,3
34,2,i,g0-11,1
35,2,i,g1-00,2
36,2,i,g1-01,3
37,2,i,g1-11,2
38,2,r,g0-10,1
39,2,r,g0-11,1
40,2,r,g1-01,1
41,2,r,g1-10,1
42,2,s,g0-00,1187
43,2,s,g0-01,825
44,2,s,g0-10,1183
45,2,s,g0-11,804
46,2,s,g1-00,2809
47,2,s,g1-01,3169
48,2,s,g1-10,2812
49,2,s,g1-11,3192
50,3,i,g0-00,3
51,3,i,g0-01,2
52,3,i,g0-10,3
53,3,i,g1-00,1
54,3,i,g1-01,5
55,3,i,g1-10,2
56,3,i,g1-11,2
57,3,r,g0-00,1
58,3,r,g0-01,1
59,3,r,g0-10,1
60,3,r,g1-01,1
61,3,r,g1-10,2
62,3,r,g1-11,2
63,3,s,g0-00,1170
64,3,s,g0-01,820
65,3,s,g0-10,1248
66,3,s,g0-11,790
67,3,s,g1-00,2825
68,3,s,g1-01,3171
69,3,s,g1-10,2744
70,3,s,g1-11,3206
71,4,i,g0-00,2
72,4,i,g0-01,3
73,4,i,g0-10,2
74,4,i,g0-11,1
75,4,i,g1-00,1
76,4,i,g1-01,4
77,4,i,g1-10,4
78,4,i,g1-11,2
79,4,r,g0-00,1
80,4,r,g1-00,1
81,4,r,g1-01,2
82,4,r,g1-10,3
83,4,r,g1-11,3
84,4,s,g0-00,1196
85,4,s,g0-01,777
86,4,s,g0-10,1179
87,4,s,g0-11,772
88,4,s,g1-00,2799
89,4,s,g1-01,3214
