,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,3
2,0,i,g0-10,1
3,0,i,g0-11,1
4,0,i,g1-00,2
5,0,i,g1-01,1
6,0,i,g1-10,3
7,0,i,g1-11,3
8,0,s,g0-00,1156
9,0,s,g0-01,819
10,0,s,g0-10,1187
11,0,s,g0-11,822
12,0,s,g1-00,2840
13,0,s,g1-01,3177
14,0,s,g1-10,2809
15,0,s,g1-11,3174
16,1,i,g0-00,4
17,1,i,g0-01,1
18,1,i,g0-10,3
19,1,i,g0-11,1
20,1,i,g1-00,1
21,1,i,g1-01,4
22,1,i,g1-10,4
23,1,i,g1-11,4
24,1,s,g0-00,1220
25,1,s,g0-01,845
26,1,s,g0-10,1158
27,1,s,g0-11,820
28,1,s,g1-00,2775
29,1,s,g1-01,3150
30,1,s,g1-10,2835
31,1,s,g1-11,3175
32,2,i,g0-00,4
33,2,i,g0-01,1
34,2,i,g0-10,3
35,2,i,g0-11,1
36,2,i,g1-00,2
37,2,i,g1-01,3
38,2,i,g1-10,7
39,2,i,g1-11,7
40,2,r,g0-01,2
41,2,r,g0-10,1
42,2,r,g1-01,1
43,2,s,g0-00,1217
44,2,s,g0-01,802
45,2,s,g0-10,1162
46,2,s,g0-11,836
47,2,s,g1-00,2777
48,2,s,g1-01,3191
49,2,s,g1-10,2827
50,2,s,g1-11,3156
51,3,i,g0-00,2
52,3,i,g0-01,3
53,3,i,g0-10,5
54,3,i,g0-11,3
55,3,i,g1-00,5
56,3,i,g1-01,4
57,3,i,g1-10,5
58,3,i,g1-11,6
59,3,r,g0-00,1
60,3,r,g0-01,1
61,3,r,g1-01,1
62,3,r,g1-10,1
63,3,r,g1-11,1
64,3,s,g0-00,1262
65,3,s,g0-01,825
66,3,s,g0-10,1184
67,3,s,g0-11,833
68,3,s,g1-00,2730
69,3,s,g1-01,3166
70,3,s,g1-10,2805
71,3,s,g1-11,3157
72,4,i,g0-00,4
73,4,i,g0-01,3
74,4,i,g0-10,7
75,4,i,g0-11,3
76,4,i,g1-00,3
77,4,i,g1-01,9
78,4,i,g1-10,4
79,4,i,g1-11,7
80,4,r,g0-01,1
81,4,r,g0-11,1
82,4,r,g1-00,1
83,4,r,g1-01,1
84,4,r,g1-10,2
85,4,r,g1-11,2
86,4,s,g0-00,1181
87,4,s,g0-01,838
88,4,s,g0-10,1231
89,4,s,g0-11,849
90,4,s,g1-00,2811
91,4,s,g1-01,3148
92,4,s,g1-10,2756
93,4,s,g1-11,3138
94,5,i,g0-00,3
95,5,i,g0-01,5
96,5,i,g0-10,4
97,5,i,g0-11,4
98,5,i,g1-00,3
99,5,i,g1-01,7
100,5,i,g1-10,6
101,5,i,g1-11,8
102,5,r,g0-10,2
103,5,r,g1-00,3
104,5,r,g1-01,3
105,5,r,g1-10,2
106,5,r,g1-11,4
107,5,s,g0-00,1203
108,5,s,g0-01,837
109,5,s,g0-10,1227
110,5,s,g0-11,833
111,5,s,g1-00,2788
112,5,s,g1-01,3148
113,5,s,g1-10,2759
114,5,s,g1-11,3151
115,6,i,g0-00,2
116,6,i,g0-01,2
117,6,i,g0-10,9
118,6,i,g0-11,8
119,6,i,g1-00,6
120,6,i,g1-01,9
121,6,i,g1-10,3
122,6,i,g1-11,8
123,6,r,g0-00,1
124,6,r,g0-01,1
125,6,r,g0-10,1
126,6,r,g0-11,1
127,6,r,g1-00,2
128,6,r,g1-01,3
129,6,r,g1-10,5
130,6,r,g1-11,6
131,6,s,g0-00,1160
132,6,s,g0-01,813
133,6,s,g0-10,1214
134,6,s,g0-11,861
135,6,s,g1-00,2829
136,6,s,g1-01,3172
137,6,s,g1-10,2768
138,6,s,g1-11,3116
139,7,i,g0-00,8
140,7,i,g0-01,5
141,7,i,g0-10,5
142,7,i,g0-11,5
143,7,i,g1-00,5
144,7,i,g1-01,11
145,7,i,g1-10,8
146,7,i,g1-11,9
147,7,r,g0-00,1
148,7,r,g0-10,3
149,7,r,g0-11,3
150,7,r,g1-00,5
151,7,r,g1-01,4
152,7,r,g1-10,4
153,7,r,g1-11,6
154,7,s,g0-00,1159
155,7,s,g0-01,831
156,7,s,g0-10,1144
157,7,s,g0-11,783
158,7,s,g1-00,2822
159,7,s,g1-01,3149
160,7,s,g1-10,2836
161,7,s,g1-11,3194
162,8,i,g0-00,8
163,8,i,g0-01,4
164,8,i,g0-10,7
165,8,i,g0-11,7
166,8,i,g1-00,5
167,8,i,g1-01,12
168,8,i,g1-10,6
169,8,i,g1-11,12
170,8,r,g0-00,2
171,8,r,g0-10,5
172,8,r,g1-00,6
173,8,r,g1-01,6
174,8,r,g1-10,5
175,8,r,g1-11,11
176,8,s,g0-00,1223
177,8,s,g0-01,799
178,8,s,g0-10,1222
179,8,s,g0-11,892
180,8,s,g1-00,2756
181,8,s,g1-01,3179
182,8,s,g1-10,2755
183,8,s,g1-11,3078
184,9,i,g0-00,3
185,9,i,g0-01,8
186,9,i,g0-10,8
187,9,i,g0-11,8
188,9,i,g1-00,9
189,9,i,g1-01,13
190,9,i,g1-10,7
191,9,i,g1-11,14
192,9,r,g0-00,2
193,9,r,g0-01,2
194,9,r,g0-10,3
195,9,r,g0-11,3
196,9,r,g1-00,8
197,9,r,g1-01,7
198,9,r,g1-10,9
199,9,r,g1-11,12
200,9,s,g0-00,1136
201,9,s,g0-01,815
202,9,s,g0-10,1203
203,9,s,g0-11,835
204,9,s,g1-00,2842
205,9,s,g1-01,3155
206,9,s,g1-10,2770
207,9,s,g1-11,3128
208,10,i,g0-00,10
209,10,i,g0-01,10
210,10,i,g0-10,11
211,10,i,g0-11,12
212,10,i,g1-00,7
213,10,i,g1-01,18
214,10,i,g1-10,6
215,10,i,g1-11,11
216,10,r,g0-00,4
217,10,r,g0-01,3
218,10,r,g0-10,4
219,10,r,g0-11,3
220,10,r,g1-00,8
221,10,r,g1-01,8
222,10,r,g1-10,10
223,10,r,g1-11,14
224,10,s,g0-00,1168
225,10,s,g0-01,846
226,10,s,g0-10,1199
227,10,s,g0-11,844
228,10,s,g1-00,2803
229,10,s,g1-01,3115
230,10,s,g1-10,2770
231,10,s,g1-11,3116
232,11,i,g0-00,10
233,11,i,g0-01,10
234,11,i,g0-10,11
235,11,i,g0-11,11
236,11,i,g1-00,6
237,11,i,g1-01,18
238,11,i,g1-10,10
239,11,i,g1-11,13
240,11,r,g0-00,6
241,11,r,g0-01,7
242,11,r,g0-10,3
243,11,r,g0-11,4
244,11,r,g1-00,9
245,11,r,g1-01,9
246,11,r,g1-10,14
247,11,r,g1-11,16
248,11,s,g0-00,1191
249,11,s,g0-01,854
250,11,s,g0-10,1182
251,11,s,g0-11,839
252,11,s,g1-00,2778
253,11,s,g1-01,3102
254,11,s,g1-10,2780
255,11,s,g1-11,3117
256,12,i,g0-00,13
257,12,i,g0-01,11
258,12,i,g0-10,13
259,12,i,g0-11,24
260,12,i,g1-00,12
261,12,i,g1-01,21
262,12,i,g1-10,8
263,12,i,g1-11,14
264,12,r,g0-00,4
265,12,r,g0-01,5
266,12,r,g0-10,6
267,12,r,g0-11,4
268,12,r,g1-00,13
269,12,r,g1-01,14
270,12,r,g1-10,14
271,12,r,g1-11,18
272,12,s,g0-00,1223
273,12,s,g0-01,779
274,12,s,g0-10,1191
275,12,s,g0-11,845
276,12,s,g1-00,2735
277,12,s,g1-01,3170
278,12,s,g1-10,2768
279,12,s,g1-11,3095
280,13,i,g0-00,14
281,13,i,g0-01,15
282,13,i,g0-10,17
283,13,i,g0-11,18
284,13,i,g1-00,15
285,13,i,g1-01,24
286,13,i,g1-10,15
287,13,i,g1-11,24
288,13,r,g0-00,5
289,13,r,g0-01,1
290,13,r,g0-10,6
291,13,r,g0-11,2
292,13,r,g1-00,15
293,13,r,g1-01,22
294,13,r,g1-10,15
295,13,r,g1-11,28
296,13,s,g0-00,1262
297,13,s,g0-01,821
298,13,s,g0-10,1169
299,13,s,g0-11,849
300,13,s,g1-00,2689
301,13,s,g1-01,3117
302,13,s,g1-10,2778
303,13,s,g1-11,3079
304,14,i,g0-00,14
305,14,i,g0-01,18
306,14,i,g0-10,14
307,14,i,g0-11,26
308,14,i,g1-00,22
309,14,i,g1-01,30
310,14,i,g1-10,23
311,14,i,g1-11,29
312,14,r,g0-00,8
313,14,r,g0-01,11
314,14,r,g0-10,8
315,14,r,g0-11,4
316,14,r,g1-00,16
317,14,r,g1-01,21
318,14,r,g1-10,22
319,14,r,g1-11,31
320,14,s,g0-00,1182
321,14,s,g0-01,862
322,14,s,g0-10,1205
323,14,s,g0-11,869
324,14,s,g1-00,2758
325,14,s,g1-01,3058
326,14,s,g1-10,2728
327,14,s,g1-11,3041
328,15,i,g0-00,21
329,15,i,g0-01,25
330,15,i,g0-10,21
331,15,i,g0-11,23
332,15,i,g1-00,24
333,15,i,g1-01,31
334,15,i,g1-10,21
335,15,i,g1-11,42
336,15,r,g0-00,7
337,15,r,g0-01,6
338,15,r,g0-10,9
339,15,r,g0-11,6
340,15,r,g1-00,19
341,15,r,g1-01,31
342,15,r,g1-10,28
343,15,r,g1-11,36
344,15,s,g0-00,1189
345,15,s,g0-01,836
346,15,s,g0-10,1238
347,15,s,g0-11,873
348,15,s,g1-00,2740
349,15,s,g1-01,3071
350,15,s,g1-10,2683
351,15,s,g1-11,3020
352,16,i,g0-00,28
353,16,i,g0-01,29
354,16,i,g0-10,27
355,16,i,g0-11,39
356,16,i,g1-00,24
357,16,i,g1-01,38
358,16,i,g1-10,19
359,16,i,g1-11,41
360,16,r,g0-00,10
361,16,r,g0-01,9
362,16,r,g0-10,11
363,16,r,g0-11,12
364,16,r,g1-00,25
365,16,r,g1-01,34
366,16,r,g1-10,33
367,16,r,g1-11,38
368,16,s,g0-00,1226
369,16,s,g0-01,850
370,16,s,g0-10,1252
371,16,s,g0-11,843
372,16,s,g1-00,2687
373,16,s,g1-01,3040
374,16,s,g1-10,2658
375,16,s,g1-11,3027
376,17,i,g0-00,25
377,17,i,g0-01,27
378,17,i,g0-10,31
379,17,i,g0-11,35
380,17,i,g1-00,25
381,17,i,g1-01,55
382,17,i,g1-10,25
383,17,i,g1-11,55
384,17,r,g0-00,18
385,17,r,g0-01,19
386,17,r,g0-10,19
387,17,r,g0-11,12
388,17,r,g1-00,26
389,17,r,g1-01,34
390,17,r,g1-10,33
391,17,r,g1-11,53
392,17,s,g0-00,1248
393,17,s,g0-01,847
394,17,s,g0-10,1285
395,17,s,g0-11,851
396,17,s,g1-00,2658
397,17,s,g1-01,3018
398,17,s,g1-10,2607
399,17,s,g1-11,2994
400,18,i,g0-00,33
401,18,i,g0-01,40
402,18,i,g0-10,52
403,18,i,g0-11,59
404,18,i,g1-00,30
405,18,i,g1-01,60
406,18,i,g1-10,23
407,18,i,g1-11,53
408,18,r,g0-00,17
409,18,r,g0-01,14
410,18,r,g0-10,29
411,18,r,g0-11,16
412,18,r,g1-00,31
413,18,r,g1-01,50
414,18,r,g1-10,30
415,18,r,g1-11,62
416,18,s,g0-00,1195
417,18,s,g0-01,835
418,18,s,g0-10,1204
419,18,s,g0-11,853
420,18,s,g1-00,2694
421,18,s,g1-01,3001
422,18,s,g1-10,2662
423,18,s,g1-11,2957
424,19,i,g0-00,47
425,19,i,g0-01,35
426,19,i,g0-10,55
427,19,i,g0-11,68
428,19,i,g1-00,38
429,19,i,g1-01,77
430,19,i,g1-10,32
431,19,i,g1-11,61
432,19,r,g0-00,18
433,19,r,g0-01,19
434,19,r,g0-10,15
435,19,r,g0-11,14
436,19,r,g1-00,35
437,19,r,g1-01,60
438,19,r,g1-10,46
439,19,r,g1-11,78
440,19,s,g0-00,1152
441,19,s,g0-01,852
442,19,s,g0-10,1308
443,19,s,g0-11,886
444,19,s,g1-00,2710
445,19,s,g1-01,2957
446,19,s,g1-10,2544
447,19,s,g1-11,2893
448,20,i,g0-00,57
449,20,i,g0-01,53
450,20,i,g0-10,53
451,20,i,g0-11,60
452,20,i,g1-00,47
453,20,i,g1-01,77
454,20,i,g1-10,45
455,20,i,g1-11,91
456,20,r,g0-00,13
457,20,r,g0-01,21
458,20,r,g0-10,16
459,20,r,g0-11,21
460,20,r,g1-00,46
461,20,r,g1-01,73
462,20,r,g1-10,54
463,20,r,g1-11,90
464,20,s,g0-00,1164
465,20,s,g0-01,841
466,20,s,g0-10,1249
467,20,s,g0-11,927
468,20,s,g1-00,2673
469,20,s,g1-01,2935
470,20,s,g1-10,2583
471,20,s,g1-11,2811
472,21,i,g0-00,61
473,21,i,g0-01,67
474,21,i,g0-10,66
475,21,i,g0-11,67
476,21,i,g1-00,55
477,21,i,g1-01,77
478,21,i,g1-10,48
479,21,i,g1-11,86
480,21,r,g0-00,24
481,21,r,g0-01,30
482,21,r,g0-10,23
483,21,r,g0-11,26
484,21,r,g1-00,51
485,21,r,g1-01,87
486,21,r,g1-10,55
487,21,r,g1-11,105
488,21,s,g0-00,1186
489,21,s,g0-01,837
490,21,s,g0-10,1349
491,21,s,g0-11,975
492,21,s,g1-00,2623
493,21,s,g1-01,2902
494,21,s,g1-10,2459
495,21,s,g1-11,2741
496,22,i,g0-00,62
497,22,i,g0-01,72
498,22,i,g0-10,68
499,22,i,g0-11,70
500,22,i,g1-00,55
501,22,i,g1-01,97
502,22,i,g1-10,69
503,22,i,g1-11,96
504,22,r,g0-00,30
505,22,r,g0-01,31
506,22,r,g0-10,32
507,22,r,g0-11,37
508,22,r,g1-00,68
509,22,r,g1-01,107
510,22,r,g1-10,59
511,22,r,g1-11,121
512,22,s,g0-00,1229
513,22,s,g0-01,824
514,22,s,g0-10,1323
515,22,s,g0-11,968
516,22,s,g1-00,2556
517,22,s,g1-01,2869
518,22,s,g1-10,2449
519,22,s,g1-11,2708
520,23,i,g0-00,71
521,23,i,g0-01,80
522,23,i,g0-10,77
523,23,i,g0-11,89
524,23,i,g1-00,65
525,23,i,g1-01,112
526,23,i,g1-10,69
527,23,i,g1-11,105
528,23,r,g0-00,35
529,23,r,g0-01,31
530,23,r,g0-10,35
531,23,r,g0-11,43
532,23,r,g1-00,79
533,23,r,g1-01,125
534,23,r,g1-10,74
535,23,r,g1-11,132
536,23,s,g0-00,1180
537,23,s,g0-01,821
538,23,s,g0-10,1319
539,23,s,g0-11,967
540,23,s,g1-00,2570
541,23,s,g1-01,2831
542,23,s,g1-10,2426
543,23,s,g1-11,2664
544,24,i,g0-00,85
545,24,i,g0-01,89
546,24,i,g0-10,82
547,24,i,g0-11,93
548,24,i,g1-00,83
549,24,i,g1-01,137
550,24,i,g1-10,78
551,24,i,g1-11,131
552,24,r,g0-00,39
553,24,r,g0-01,32
554,24,r,g0-10,40
555,24,r,g0-11,48
556,24,r,g1-00,94
557,24,r,g1-01,152
558,24,r,g1-10,94
559,24,r,g1-11,148
560,24,s,g0-00,1209
561,24,s,g0-01,798
562,24,s,g0-10,1307
563,24,s,g0-11,939
564,24,s,g1-00,2490
565,24,s,g1-01,2792
566,24,s,g1-10,2399
567,24,s,g1-11,2641
568,25,i,g0-00,93
569,25,i,g0-01,121
570,25,i,g0-10,93
571,25,i,g0-11,104
572,25,i,g1-00,92
573,25,i,g1-01,141
574,25,i,g1-10,83
575,25,i,g1-11,151
576,25,r,g0-00,50
577,25,r,g0-01,48
578,25,r,g0-10,49
579,25,r,g0-11,49
580,25,r,g1-00,116
581,25,r,g1-01,160
582,25,r,g1-10,114
583,25,r,g1-11,177
584,25,s,g0-00,1228
585,25,s,g0-01,873
586,25,s,g0-10,1422
587,25,s,g0-11,1038
588,25,s,g1-00,2421
589,25,s,g1-01,2657
590,25,s,g1-10,2239
591,25,s,g1-11,2481
592,26,i,g0-00,110
593,26,i,g0-01,129
594,26,i,g0-10,98
595,26,i,g0-11,119
596,26,i,g1-00,97
597,26,i,g1-01,170
598,26,i,g1-10,89
599,26,i,g1-11,162
600,26,r,g0-00,63
601,26,r,g0-01,45
602,26,r,g0-10,56
603,26,r,g0-11,54
604,26,r,g1-00,118
605,26,r,g1-01,196
606,26,r,g1-10,132
607,26,r,g1-11,204
608,26,s,g0-00,1179
609,26,s,g0-01,813
610,26,s,g0-10,1404
611,26,s,g0-11,1082
612,26,s,g1-00,2433
613,26,s,g1-01,2647
614,26,s,g1-10,2221
615,26,s,g1-11,2379
616,27,i,g0-00,119
617,27,i,g0-01,155
618,27,i,g0-10,135
619,27,i,g0-11,131
620,27,i,g1-00,100
621,27,i,g1-01,203
622,27,i,g1-10,79
623,27,i,g1-11,180
624,27,r,g0-00,67
625,27,r,g0-01,62
626,27,r,g0-10,67
627,27,r,g0-11,65
628,27,r,g1-00,142
629,27,r,g1-01,210
630,27,r,g1-10,149
631,27,r,g1-11,239
632,27,s,g0-00,1222
633,27,s,g0-01,837
634,27,s,g0-10,1420
635,27,s,g0-11,1031
636,27,s,g1-00,2350
637,27,s,g1-01,2533
638,27,s,g1-10,2150
639,27,s,g1-11,2354
640,28,i,g0-00,119
641,28,i,g0-01,169
642,28,i,g0-10,135
643,28,i,g0-11,138
644,28,i,g1-00,115
645,28,i,g1-01,247
646,28,i,g1-10,108
647,28,i,g1-11,201
648,28,r,g0-00,69
649,28,r,g0-01,67
650,28,r,g0-10,65
651,28,r,g0-11,63
652,28,r,g1-00,173
653,28,r,g1-01,247
654,28,r,g1-10,178
655,28,r,g1-11,291
656,28,s,g0-00,1240
657,28,s,g0-01,773
658,28,s,g0-10,1430
659,28,s,g0-11,1095
660,28,s,g1-00,2284
661,28,s,g1-01,2497
662,28,s,g1-10,2084
663,28,s,g1-11,2212
664,29,i,g0-00,140
665,29,i,g0-01,205
666,29,i,g0-10,136
667,29,i,g0-11,161
668,29,i,g1-00,141
669,29,i,g1-01,238
670,29,i,g1-10,119
671,29,i,g1-11,209
672,29,r,g0-00,91
673,29,r,g0-01,82
674,29,r,g0-10,81
675,29,r,g0-11,83
676,29,r,g1-00,180
677,29,r,g1-01,279
678,29,r,g1-10,195
679,29,r,g1-11,318
680,29,s,g0-00,1173
