,time,infection_status,risk_group,count
0,0,i,g0-00,4
1,0,i,g0-10,4
2,0,i,g0-11,1
3,0,i,g1-01,4
4,0,i,g1-11,3
5,0,s,g0-00,1159
6,0,s,g0-01,809
7,0,s,g0-10,1174
8,0,s,g0-11,838
9,0,s,g1-00,2837
10,0,s,g1-01,3187
11,0,s,g1-10,2822
12,0,s,g1-11,3158
13,1,i,g0-00,3
14,1,i,g0-01,2
15,1,i,g0-10,1
16,1,i,g0-11,2
17,1,i,g1-00,1
18,1,i,g1-01,3
19,1,i,g1-10,1
20,1,i,g1-11,4
21,1,r,g1-00,1
22,1,r,g1-10,2
23,1,s,g0-00,1215
24,1,s,g0-01,855
25,1,s,g0-10,1239
26,1,s,g0-11,805
27,1,s,g1-00,2780
28,1,s,g1-01,3140
29,1,s,g1-10,2757
30,1,s,g1-11,3189
31,2,i,g0-00,1
32,2,i,g0-01,4
33,2,i,g0-10,2
34,2,i,g0-11,6
35,2,i,g1-00,4
36,2,i,g1-01,4
37,2,i,g1-10,1
38,2,i,g1-11,3
39,2,r,g0-00,1
40,2,r,g0-10,1
41,2,r,g1-10,1
42,2,r,g1-11,1
43,2,s,g0-00,1188
44,2,s,g0-01,794
45,2,s,g0-10,1204
46,2,s,g0-11,789
47,2,s,g1-00,2806
48,2,s,g1-01,3198
49,2,s,g1-10,2791
50,2,s,g1-11,3201
51,3,i,g0-00,3
52,3,i,g0-01,8
53,3,i,g0-10,2
54,3,i,g0-11,1
55,3,i,g1-00,4
56,3,i,g1-01,2
57,3,i,g1-10,1
58,3,i,g1-11,6
59,3,r,g0-01,1
60,3,r,g0-10,2
61,3,r,g1-00,1
62,3,r,g1-11,4
63,3,s,g0-00,1192
64,3,s,g0-01,799
65,3,s,g0-10,1162
66,3,s,g0-11,833
67,3,s,g1-00,2800
68,3,s,g1-01,3190
69,3,s,g1-10,2833
70,3,s,g1-11,3156
71,4,i,g0-00,6
72,4,i,g0-01,3
73,4,i,g0-10,1
74,4,i,g0-11,4
75,4,i,g1-00,3
76,4,i,g1-01,8
77,4,i,g1-10,3
78,4,i,g1-11,4
79,4,r,g0-10,1
80,4,r,g0-11,2
81,4,r,g1-00,1
82,4,r,g1-01,1
83,4,r,g1-10,1
84,4,r,g1-11,3
85,4,s,g0-00,1218
86,4,s,g0-01,825
87,4,s,g0-10,1172
88,4,s,g0-11,812
89,4,s,g1-00,2772
90,4,s,g1-01,3163
91,4,s,g1-10,2822
92,4,s,g1-11,3175
93,5,i,g0-00,8
94,5,i,g0-01,4
95,5,i,g0-10,2
96,5,i,g0-11,4
97,5,i,g1-00,4
98,5,i,g1-01,10
99,5,i,g1-10,2
100,5,i,g1-11,6
101,5,r,g0-00,1
102,5,r,g0-11,2
103,5,r,g1-00,2
104,5,r,g1-01,2
105,5,r,g1-10,2
106,5,r,g1-11,3
107,5,s,g0-00,1164
108,5,s,g0-01,823
109,5,s,g0-10,1225
110,5,s,g0-11,833
111,5,s,g1-00,2821
112,5,s,g1-01,3161
113,5,s,g1-10,2769
114,5,s,g1-11,3152
115,6,i,g0-00,8
116,6,i,g0-01,9
117,6,i,g0-10,1
118,6,i,g0-11,8
119,6,i,g1-00,4
120,6,i,g1-01,7
121,6,i,g1-10,2
122,6,i,g1-11,2
123,6,r,g0-00,3
124,6,r,g0-10,2
125,6,r,g1-00,1
126,6,r,g1-01,2
127,6,r,g1-10,1
128,6,r,g1-11,8
129,6,s,g0-00,1161
130,6,s,g0-01,850
131,6,s,g0-10,1237
132,6,s,g0-11,825
133,6,s,g1-00,2823
134,6,s,g1-01,3132
135,6,s,g1-10,2757
136,6,s,g1-11,3157
137,7,i,g0-00,6
138,7,i,g0-01,7
139,7,i,g0-10,1
140,7,i,g0-11,2
141,7,i,g1-00,6
142,7,i,g1-01,8
143,7,i,g1-10,2
144,7,i,g1-11,7
145,7,r,g1-00,5
146,7,r,g1-01,4
147,7,r,g1-10,4
148,7,r,g1-11,9
149,7,s,g0-00,1183
150,7,s,g0-01,826
151,7,s,g0-10,1202
152,7,s,g0-11,789
153,7,s,g1-00,2800
154,7,s,g1-01,3155
155,7,s,g1-10,2791
156,7,s,g1-11,3193
157,8,i,g0-00,6
158,8,i,g0-01,4
159,8,i,g0-10,1
160,8,i,g0-11,3
161,8,i,g1-00,6
162,8,i,g1-01,10
163,8,i,g1-10,2
164,8,i,g1-11,11
165,8,r,g0-00,1
166,8,r,g0-01,1
167,8,r,g0-11,1
168,8,r,g1-00,5
169,8,r,g1-01,6
170,8,r,g1-10,4
171,8,r,g1-11,10
172,8,s,g0-00,1224
173,8,s,g0-01,781
174,8,s,g0-10,1181
175,8,s,g0-11,860
176,8,s,g1-00,2758
177,8,s,g1-01,3198
178,8,s,g1-10,2812
179,8,s,g1-11,3115
180,9,i,g0-00,10
181,9,i,g0-01,8
182,9,i,g0-10,3
183,9,i,g0-11,6
184,9,i,g1-00,3
185,9,i,g1-01,6
186,9,i,g1-10,1
187,9,i,g1-11,9
188,9,r,g0-00,3
189,9,r,g0-01,2
190,9,r,g0-11,5
191,9,r,g1-00,5
192,9,r,g1-01,9
193,9,r,g1-10,4
194,9,r,g1-11,9
195,9,s,g0-00,1242
196,9,s,g0-01,828
197,9,s,g0-10,1244
198,9,s,g0-11,831
199,9,s,g1-00,2737
200,9,s,g1-01,3147
201,9,s,g1-10,2748
202,9,s,g1-11,3140
203,10,i,g0-00,5
204,10,i,g0-01,9
205,10,i,g0-10,2
206,10,i,g0-11,7
207,10,i,g1-00,6
208,10,i,g1-01,6
209,10,i,g1-10,1
210,10,i,g1-11,12
211,10,r,g0-00,2
212,10,r,g0-01,3
213,10,r,g0-11,3
214,10,r,g1-00,9
215,10,r,g1-01,10
216,10,r,g1-10,6
217,10,r,g1-11,11
218,10,s,g0-00,1150
219,10,s,g0-01,823
220,10,s,g0-10,1208
221,10,s,g0-11,878
222,10,s,g1-00,2828
223,10,s,g1-01,3149
224,10,s,g1-10,2783
225,10,s,g1-11,3089
226,11,i,g0-00,11
227,11,i,g0-01,7
228,11,i,g0-11,7
229,11,i,g1-00,2
230,11,i,g1-01,12
231,11,i,g1-10,3
232,11,i,g1-11,14
233,11,r,g0-00,4
234,11,r,g0-01,6
235,11,r,g0-10,1
236,11,r,g0-11,1
237,11,r,g1-00,9
238,11,r,g1-01,11
239,11,r,g1-10,6
240,11,r,g1-11,17
241,11,s,g0-00,1233
242,11,s,g0-01,794
243,11,s,g0-10,1182
244,11,s,g0-11,879
245,11,s,g1-00,2741
246,11,s,g1-01,3170
247,11,s,g1-10,2808
248,11,s,g1-11,3082
249,12,i,g0-00,6
250,12,i,g0-01,10
251,12,i,g0-10,4
252,12,i,g0-11,15
253,12,i,g1-00,5
254,12,i,g1-01,11
255,12,i,g1-10,4
256,12,i,g1-11,13
257,12,r,g0-00,4
258,12,r,g0-01,4
259,12,r,g0-10,1
260,12,r,g0-11,3
261,12,r,g1-00,13
262,12,r,g1-01,17
263,12,r,g1-10,6
264,12,r,g1-11,16
265,12,s,g0-00,1181
266,12,s,g0-01,828
267,12,s,g0-10,1216
268,12,s,g0-11,852
269,12,s,g1-00,2791
270,12,s,g1-01,3130
271,12,s,g1-10,2769
272,12,s,g1-11,3101
273,13,i,g0-00,12
274,13,i,g0-01,10
275,13,i,g0-10,8
276,13,i,g0-11,14
277,13,i,g1-00,2
278,13,i,g1-01,11
279,13,i,g1-10,3
280,13,i,g1-11,19
281,13,r,g0-00,5
282,13,r,g0-01,7
283,13,r,g0-10,4
284,13,r,g0-11,5
285,13,r,g1-00,13
286,13,r,g1-01,17
287,13,r,g1-10,3
288,13,r,g1-11,17
289,13,s,g0-00,1184
290,13,s,g0-01,858
291,13,s,g0-10,1278
292,13,s,g0-11,829
293,13,s,g1-00,2784
294,13,s,g1-01,3097
295,13,s,g1-10,2704
296,13,s,g1-11,3116
297,14,i,g0-00,9
298,14,i,g0-01,13
299,14,i,g0-10,8
300,14,i,g0-11,17
301,14,i,g1-00,5
302,14,i,g1-01,11
303,14,i,g1-10,4
304,14,i,g1-11,23
305,14,r,g0-00,8
306,14,r,g0-01,7
307,14,r,g0-10,2
308,14,r,g0-11,5
309,14,r,g1-00,13
310,14,r,g1-01,20
311,14,r,g1-10,7
312,14,r,g1-11,23
313,14,s,g0-00,1195
314,14,s,g0-01,786
315,14,s,g0-10,1261
316,14,s,g0-11,875
317,14,s,g1-00,2770
318,14,s,g1-01,3163
319,14,s,g1-10,2718
320,14,s,g1-11,3057
321,15,i,g0-00,11
322,15,i,g0-01,12
323,15,i,g0-10,7
324,15,i,g0-11,18
325,15,i,g1-00,9
326,15,i,g1-01,18
327,15,i,g1-10,3
328,15,i,g1-11,28
329,15,r,g0-00,4
330,15,r,g0-01,5
331,15,r,g0-10,2
332,15,r,g0-11,4
333,15,r,g1-00,18
334,15,r,g1-01,29
335,15,r,g1-10,13
336,15,r,g1-11,25
337,15,s,g0-00,1170
338,15,s,g0-01,844
339,15,s,g0-10,1263
340,15,s,g0-11,810
341,15,s,g1-00,2788
342,15,s,g1-01,3092
343,15,s,g1-10,2712
344,15,s,g1-11,3115
345,16,i,g0-00,16
346,16,i,g0-01,17
347,16,i,g0-10,6
348,16,i,g0-11,26
349,16,i,g1-00,11
350,16,i,g1-01,19
351,16,i,g1-10,5
352,16,i,g1-11,31
353,16,r,g0-00,10
354,16,r,g0-01,5
355,16,r,g0-10,9
356,16,r,g0-11,9
357,16,r,g1-00,14
358,16,r,g1-01,33
359,16,r,g1-10,10
360,16,r,g1-11,24
361,16,s,g0-00,1209
362,16,s,g0-01,856
363,16,s,g0-10,1217
364,16,s,g0-11,904
365,16,s,g1-00,2740
366,16,s,g1-01,3070
367,16,s,g1-10,2753
368,16,s,g1-11,3006
369,17,i,g0-00,16
370,17,i,g0-01,18
371,17,i,g0-10,9
372,17,i,g0-11,22
373,17,i,g1-00,17
374,17,i,g1-01,26
375,17,i,g1-10,8
376,17,i,g1-11,39
377,17,r,g0-00,4
378,17,r,g0-01,9
379,17,r,g0-10,5
380,17,r,g0-11,8
381,17,r,g1-00,22
382,17,r,g1-01,34
383,17,r,g1-10,15
384,17,r,g1-11,36
385,17,s,g0-00,1221
386,17,s,g0-01,793
387,17,s,g0-10,1252
388,17,s,g0-11,840
389,17,s,g1-00,2720
390,17,s,g1-01,3120
391,17,s,g1-10,2711
392,17,s,g1-11,3055
393,18,i,g0-00,25
394,18,i,g0-01,17
395,18,i,g0-10,12
396,18,i,g0-11,31
397,18,i,g1-00,15
398,18,i,g1-01,34
399,18,i,g1-10,10
400,18,i,g1-11,37
401,18,r,g0-00,6
402,18,r,g0-01,13
403,18,r,g0-10,3
404,18,r,g0-11,8
405,18,r,g1-00,24
406,18,r,g1-01,34
407,18,r,g1-10,17
408,18,r,g1-11,45
409,18,s,g0-00,1174
410,18,s,g0-01,794
411,18,s,g0-10,1241
412,18,s,g0-11,792
413,18,s,g1-00,2756
414,18,s,g1-01,3108
415,18,s,g1-10,2717
416,18,s,g1-11,3087
417,19,i,g0-00,25
418,19,i,g0-01,24
419,19,i,g0-10,16
420,19,i,g0-11,30
421,19,i,g1-00,14
422,19,i,g1-01,41
423,19,i,g1-10,15
424,19,i,g1-11,44
425,19,r,g0-00,11
426,19,r,g0-01,8
427,19,r,g0-10,6
428,19,r,g0-11,10
429,19,r,g1-00,25
430,19,r,g1-01,41
431,19,r,g1-10,16
432,19,r,g1-11,51
433,19,s,g0-00,1170
434,19,s,g0-01,773
435,19,s,g0-10,1254
436,19,s,g0-11,936
437,19,s,g1-00,2755
438,19,s,g1-01,3113
439,19,s,g1-10,2693
440,19,s,g1-11,2929
441,20,i,g0-00,26
442,20,i,g0-01,32
443,20,i,g0-10,24
444,20,i,g0-11,35
445,20,i,g1-00,20
446,20,i,g1-01,42
447,20,i,g1-10,18
448,20,i,g1-11,50
449,20,r,g0-00,17
450,20,r,g0-01,16
451,20,r,g0-10,9
452,20,r,g0-11,24
453,20,r,g1-00,26
454,20,r,g1-01,42
455,20,r,g1-10,20
456,20,r,g1-11,45
457,20,s,g0-00,1173
458,20,s,g0-01,827
459,20,s,g0-10,1262
460,20,s,g0-11,871
461,20,s,g1-00,2738
462,20,s,g1-01,3041
463,20,s,g1-10,2667
464,20,s,g1-11,2975
465,21,i,g0-00,27
466,21,i,g0-01,32
467,21,i,g0-10,20
468,21,i,g0-11,45
469,21,i,g1-00,32
470,21,i,g1-01,54
471,21,i,g1-10,27
472,21,i,g1-11,49
473,21,r,g0-00,15
474,21,r,g0-01,12
475,21,r,g0-10,12
476,21,r,g0-11,9
477,21,r,g1-00,34
478,21,r,g1-01,57
479,21,r,g1-10,24
480,21,r,g1-11,69
481,21,s,g0-00,1206
482,21,s,g0-01,831
483,21,s,g0-10,1262
484,21,s,g0-11,840
485,21,s,g1-00,2686
486,21,s,g1-01,3014
487,21,s,g1-10,2655
488,21,s,g1-11,2988
489,22,i,g0-00,38
490,22,i,g0-01,46
491,22,i,g0-10,30
492,22,i,g0-11,53
493,22,i,g1-00,33
494,22,i,g1-01,60
495,22,i,g1-10,27
496,22,i,g1-11,54
497,22,r,g0-00,22
498,22,r,g0-01,15
499,22,r,g0-10,10
500,22,r,g0-11,18
501,22,r,g1-00,37
502,22,r,g1-01,61
503,22,r,g1-10,32
504,22,r,g1-11,76
505,22,s,g0-00,1190
506,22,s,g0-01,788
507,22,s,g0-10,1253
508,22,s,g0-11,865
509,22,s,g1-00,2680
510,22,s,g1-01,3030
511,22,s,g1-10,2648
512,22,s,g1-11,2934
513,23,i,g0-00,43
514,23,i,g0-01,45
515,23,i,g0-10,34
516,23,i,g0-11,56
517,23,i,g1-00,37
518,23,i,g1-01,59
519,23,i,g1-10,31
520,23,i,g1-11,63
521,23,r,g0-00,18
522,23,r,g0-01,20
523,23,r,g0-10,12
524,23,r,g0-11,23
525,23,r,g1-00,55
526,23,r,g1-01,78
527,23,r,g1-10,40
528,23,r,g1-11,90
529,23,s,g0-00,1185
530,23,s,g0-01,822
531,23,s,g0-10,1260
532,23,s,g0-11,933
533,23,s,g1-00,2662
534,23,s,g1-01,2976
535,23,s,g1-10,2623
536,23,s,g1-11,2835
537,24,i,g0-00,49
538,24,i,g0-01,48
539,24,i,g0-10,37
540,24,i,g0-11,59
541,24,i,g1-00,46
542,24,i,g1-01,67
543,24,i,g1-10,46
544,24,i,g1-11,71
545,24,r,g0-00,29
546,24,r,g0-01,22
547,24,r,g0-10,15
548,24,r,g0-11,32
549,24,r,g1-00,55
550,24,r,g1-01,93
551,24,r,g1-10,46
552,24,r,g1-11,96
553,24,s,g0-00,1138
554,24,s,g0-01,820
555,24,s,g0-10,1266
556,24,s,g0-11,900
557,24,s,g1-00,2683
558,24,s,g1-01,2950
559,24,s,g1-10,2590
560,24,s,g1-11,2842
561,25,i,g0-00,55
562,25,i,g0-01,55
563,25,i,g0-10,54
564,25,i,g0-11,57
565,25,i,g1-00,48
566,25,i,g1-01,69
567,25,i,g1-10,39
568,25,i,g1-11,88
569,25,r,g0-00,34
570,25,r,g0-01,28
571,25,r,g0-10,17
572,25,r,g0-11,26
573,25,r,g1-00,66
574,25,r,g1-01,104
575,25,r,g1-10,53
576,25,r,g1-11,118
577,25,s,g0-00,1230
578,25,s,g0-01,840
579,25,s,g0-10,1380
580,25,s,g0-11,904
581,25,s,g1-00,2567
582,25,s,g1-01,2904
583,25,s,g1-10,2457
584,25,s,g1-11,2807
585,26,i,g0-00,62
586,26,i,g0-01,53
587,26,i,g0-10,67
588,26,i,g0-11,64
589,26,i,g1-00,44
590,26,i,g1-01,74
591,26,i,g1-10,37
592,26,i,g1-11,88
593,26,r,g0-00,33
594,26,r,g0-01,32
595,26,r,g0-10,26
596,26,r,g0-11,38
597,26,r,g1-00,83
598,26,r,g1-01,123
599,26,r,g1-10,55
600,26,r,g1-11,123
601,26,s,g0-00,1199
602,26,s,g0-01,822
603,26,s,g0-10,1280
604,26,s,g0-11,957
605,26,s,g1-00,2579
606,26,s,g1-01,2896
607,26,s,g1-10,2535
608,26,s,g1-11,2730
609,27,i,g0-00,61
610,27,i,g0-01,62
611,27,i,g0-10,59
612,27,i,g0-11,70
613,27,i,g1-00,50
614,27,i,g1-01,88
615,27,i,g1-10,51
616,27,i,g1-11,102
617,27,r,g0-00,42
618,27,r,g0-01,35
619,27,r,g0-10,35
620,27,r,g0-11,42
