,time,infection_status,risk_group,count
0,0,i,g0-00,4
1,0,i,g0-01,1
2,0,i,g0-10,2
3,0,i,g0-11,2
4,0,i,g1-01,3
5,0,i,g1-10,2
6,0,i,g1-11,2
7,0,s,g0-00,1424
8,0,s,g0-01,953
9,0,s,g0-10,1379
10,0,s,g0-11,916
11,0,s,g1-00,2572
12,0,s,g1-01,3043
13,0,s,g1-10,2617
14,0,s,g1-11,3080
15,1,i,g0-00,3
16,1,i,g0-01,2
17,1,i,g0-10,1
18,1,i,g1-00,1
19,1,i,g1-01,2
20,1,i,g1-10,4
21,1,i,g1-11,1
22,1,r,g0-00,1
23,1,r,g0-11,1
24,1,r,g1-10,1
25,1,r,g1-11,2
26,1,s,g0-00,1401
27,1,s,g0-01,963
28,1,s,g0-10,1341
29,1,s,g0-11,916
30,1,s,g1-00,2594
31,1,s,g1-01,3033
32,1,s,g1-10,2653
33,1,s,g1-11,3080
34,2,i,g0-00,3
35,2,i,g0-10,3
36,2,i,g0-11,1
37,2,i,g1-01,2
38,2,i,g1-10,3
39,2,i,g1-11,1
40,2,r,g0-00,2
41,2,r,g0-11,1
42,2,r,g1-01,2
43,2,r,g1-10,2
44,2,r,g1-11,2
45,2,s,g0-00,1323
46,2,s,g0-01,945
47,2,s,g0-10,1362
48,2,s,g0-11,926
49,2,s,g1-00,2672
50,2,s,g1-01,3051
51,2,s,g1-10,2630
52,2,s,g1-11,3069
53,3,i,g0-00,2
54,3,i,g0-10,4
55,3,i,g0-11,1
56,3,i,g1-00,3
57,3,i,g1-01,1
58,3,i,g1-10,1
59,3,i,g1-11,1
60,3,r,g0-10,2
61,3,r,g1-00,2
62,3,r,g1-01,3
63,3,r,g1-10,2
64,3,r,g1-11,3
65,3,s,g0-00,1356
66,3,s,g0-01,1004
67,3,s,g0-10,1368
68,3,s,g0-11,942
69,3,s,g1-00,2637
70,3,s,g1-01,2992
71,3,s,g1-10,2623
72,3,s,g1-11,3053
73,4,i,g0-00,5
74,4,i,g0-01,2
75,4,i,g0-10,1
76,4,i,g0-11,1
77,4,i,g1-00,2
78,4,i,g1-01,1
79,4,i,g1-10,4
80,4,i,g1-11,1
81,4,r,g0-00,2
82,4,r,g0-01,1
83,4,r,g0-10,2
84,4,r,g0-11,1
85,4,r,g1-00,1
86,4,r,g1-01,2
87,4,r,g1-10,4
88,4,r,g1-11,3
89,4,s,g0-00,1312
90,4,s,g0-01,914
91,4,s,g0-10,1354
92,4,s,g0-11,887
93,4,s,g1-00,2678
94,4,s,g1-01,3080
95,4,s,g1-10,2635
96,4,s,g1-11,3107
97,5,i,g0-00,5
98,5,i,g0-10,2
99,5,i,g0-11,2
100,5,i,g1-00,1
101,5,i,g1-01,1
102,5,i,g1-10,3
103,5,r,g0-00,1
104,5,r,g0-10,1
105,5,r,g0-11,1
106,5,r,g1-00,3
107,5,r,g1-01,5
108,5,r,g1-10,5
109,5,r,g1-11,4
110,5,s,g0-00,1404
111,5,s,g0-01,980
112,5,s,g0-10,1339
113,5,s,g0-11,971
114,5,s,g1-00,2586
115,5,s,g1-01,3014
116,5,s,g1-10,2650
117,5,s,g1-11,3022
118,6,i,g0-00,6
119,6,i,g0-01,1
120,6,i,g0-10,1
121,6,i,g0-11,1
122,6,i,g1-00,1
123,6,i,g1-01,1
124,6,i,g1-10,3
125,6,i,g1-11,1
126,6,r,g0-00,3
127,6,r,g0-10,3
128,6,r,g0-11,2
129,6,r,g1-00,2
130,6,r,g1-01,5
131,6,r,g1-10,4
132,6,r,g1-11,3
133,6,s,g0-00,1381
134,6,s,g0-01,922
135,6,s,g0-10,1370
136,6,s,g0-11,930
137,6,s,g1-00,2607
138,6,s,g1-01,3071
139,6,s,g1-10,2619
140,6,s,g1-11,3063
141,7,i,g0-00,6
142,7,i,g0-01,1
143,7,i,g0-10,1
144,7,i,g0-11,1
145,7,i,g1-00,2
146,7,i,g1-10,3
147,7,i,g1-11,1
148,7,r,g0-10,3
149,7,r,g0-11,1
150,7,r,g1-00,5
151,7,r,g1-01,6
152,7,r,g1-10,5
153,7,r,g1-11,4
154,7,s,g0-00,1334
155,7,s,g0-01,977
156,7,s,g0-10,1383
157,7,s,g0-11,923
158,7,s,g1-00,2653
159,7,s,g1-01,3016
160,7,s,g1-10,2605
161,7,s,g1-11,3070
162,8,i,g0-00,5
163,8,i,g0-10,3
164,8,i,g0-11,1
165,8,i,g1-00,3
