,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,1
2,0,i,g1-00,2
3,0,i,g1-01,3
4,0,i,g1-10,4
5,0,i,g1-11,4
6,0,s,g0-00,1023
7,0,s,g0-01,688
8,0,s,g0-10,1069
9,0,s,g0-11,717
10,0,s,g1-00,2973
11,0,s,g1-01,3308
12,0,s,g1-10,2927
13,0,s,g1-11,3279
14,1,i,g0-00,5
15,1,i,g0-01,2
16,1,i,g0-10,3
17,1,i,g0-11,4
18,1,i,g1-01,4
19,1,i,g1-10,2
20,1,i,g1-11,4
21,1,r,g1-00,1
22,1,s,g0-00,1036
23,1,s,g0-01,701
24,1,s,g0-10,988
25,1,s,g0-11,675
26,1,s,g1-00,2958
27,1,s,g1-01,3293
28,1,s,g1-10,3007
29,1,s,g1-11,3317
30,2,i,g0-00,2
31,2,i,g0-10,2
32,2,i,g0-11,4
33,2,i,g1-00,1
34,2,i,g1-01,3
35,2,i,g1-10,3
36,2,i,g1-11,4
37,2,r,g0-00,2
38,2,r,g0-10,1
39,2,r,g1-00,1
40,2,r,g1-01,3
41,2,r,g1-11,3
42,2,s,g0-00,1062
43,2,s,g0-01,705
44,2,s,g0-10,988
45,2,s,g0-11,622
46,2,s,g1-00,2932
47,2,s,g1-01,3289
48,2,s,g1-10,3006
49,2,s,g1-11,3367
50,3,i,g0-00,3
51,3,i,g0-01,2
52,3,i,g0-10,3
53,3,i,g0-11,1
54,3,i,g1-00,2
55,3,i,g1-01,2
56,3,i,g1-10,2
57,3,i,g1-11,8
58,3,r,g0-10,1
59,3,r,g0-11,1
60,3,r,g1-00,3
61,3,r,g1-01,4
62,3,r,g1-10,1
63,3,r,g1-11,4
64,3,s,g0-00,1020
65,3,s,g0-01,710
66,3,s,g0-10,982
67,3,s,g0-11,683
68,3,s,g1-00,2972
69,3,s,g1-01,3282
70,3,s,g1-10,3011
71,3,s,g1-11,3303
72,4,i,g0-00,1
73,4,i,g0-01,2
74,4,i,g0-10,3
75,4,i,g0-11,5
76,4,i,g1-00,4
77,4,i,g1-01,4
78,4,i,g1-10,1
79,4,i,g1-11,5
80,4,r,g0-00,1
81,4,r,g0-01,1
82,4,r,g0-10,1
83,4,r,g0-11,2
84,4,r,g1-00,3
85,4,r,g1-01,4
86,4,r,g1-10,2
87,4,r,g1-11,6
88,4,s,g0-00,1046
89,4,s,g0-01,623
90,4,s,g0-10,1005
91,4,s,g0-11,706
92,4,s,g1-00,2945
93,4,s,g1-01,3366
94,4,s,g1-10,2988
95,4,s,g1-11,3276
96,5,i,g0-00,2
97,5,i,g0-01,5
98,5,i,g0-11,1
99,5,i,g1-00,4
100,5,i,g1-01,3
101,5,i,g1-10,6
102,5,i,g1-11,10
103,5,r,g0-00,3
104,5,r,g0-01,2
105,5,r,g0-11,2
106,5,r,g1-00,1
107,5,r,g1-01,5
108,5,r,g1-10,4
109,5,r,g1-11,7
110,5,s,g0-00,994
111,5,s,g0-01,706
112,5,s,g0-10,1033
113,5,s,g0-11,674
114,5,s,g1-00,2996
115,5,s,g1-01,3279
116,5,s,g1-10,2957
117,5,s,g1-11,3306
118,6,i,g0-00,3
119,6,i,g0-01,5
120,6,i,g0-10,4
121,6,i,g0-11,3
122,6,i,g1-00,4
123,6,i,g1-01,8
124,6,i,g1-10,5
125,6,i,g1-11,11
126,6,r,g0-00,3
127,6,r,g0-01,1
128,6,r,g0-10,1
129,6,r,g0-11,3
130,6,r,g1-00,1
131,6,r,g1-01,7
132,6,r,g1-10,4
133,6,r,g1-11,9
134,6,s,g0-00,994
135,6,s,g0-01,686
136,6,s,g0-10,1027
137,6,s,g0-11,683
138,6,s,g1-00,2995
139,6,s,g1-01,3293
140,6,s,g1-10,2959
141,6,s,g1-11,3291
142,7,i,g0-00,5
143,7,i,g0-01,4
144,7,i,g0-10,6
145,7,i,g0-11,10
146,7,i,g1-00,5
147,7,i,g1-01,12
148,7,i,g1-10,6
149,7,i,g1-11,10
150,7,r,g0-01,1
151,7,r,g0-10,2
152,7,r,g0-11,3
153,7,r,g1-00,5
154,7,r,g1-01,11
155,7,r,g1-10,4
156,7,r,g1-11,10
157,7,s,g0-00,1019
158,7,s,g0-01,694
159,7,s,g0-10,1023
160,7,s,g0-11,659
161,7,s,g1-00,2966
162,7,s,g1-01,3278
163,7,s,g1-10,2959
164,7,s,g1-11,3308
165,8,i,g0-00,5
166,8,i,g0-01,9
167,8,i,g0-10,9
168,8,i,g0-11,10
169,8,i,g1-00,7
170,8,i,g1-01,12
171,8,i,g1-10,6
172,8,i,g1-11,12
173,8,r,g0-01,6
174,8,r,g0-10,2
175,8,r,g0-11,2
176,8,r,g1-00,7
177,8,r,g1-01,9
178,8,r,g1-10,4
179,8,r,g1-11,17
180,8,s,g0-00,1002
181,8,s,g0-01,680
