,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-01,2
2,0,i,g0-10,2
3,0,i,g0-11,1
4,0,i,g1-00,1
5,0,i,g1-01,2
6,0,i,g1-10,2
7,0,i,g1-11,3
8,0,s,g0-00,1165
9,0,s,g0-01,846
10,0,s,g0-10,1204
11,0,s,g0-11,827
12,0,s,g1-00,2831
13,0,s,g1-01,3150
14,0,s,g1-10,2792
15,0,s,g1-11,3169
16,1,i,g0-00,1
17,1,i,g0-01,2
18,1,i,g0-10,4
19,1,i,g1-00,2
20,1,i,g1-01,2
21,1,i,g1-10,2
22,1,i,g1-11,4
23,1,r,g0-00,1
24,1,r,g1-01,1
25,1,r,g1-11,1
26,1,s,g0-00,1271
27,1,s,g0-01,805
28,1,s,g0-10,1197
29,1,s,g0-11,790
30,1,s,g1-00,2725
31,1,s,g1-01,3190
32,1,s,g1-10,2797
33,1,s,g1-11,3205
34,2,i,g0-00,2
35,2,i,g0-01,2
36,2,i,g0-10,4
37,2,i,g0-11,1
38,2,i,g1-00,1
39,2,i,g1-01,2
40,2,i,g1-10,2
41,2,i,g1-11,4
42,2,r,g0-00,1
43,2,r,g1-00,1
44,2,r,g1-01,2
45,2,r,g1-10,1
46,2,r,g1-11,1
47,2,s,g0-00,1210
48,2,s,g0-01,768
49,2,s,g0-10,1199
50,2,s,g0-11,815
51,2,s,g1-00,2785
52,2,s,g1-01,3226
53,2,s,g1-10,2794
54,2,s,g1-11,3179
55,3,i,g0-00,3
56,3,i,g0-01,2
57,3,i,g0-10,3
58,3,i,g0-11,5
59,3,i,g1-00,1
60,3,i,g1-01,4
61,3,i,g1-10,1
62,3,i,g1-11,5
63,3,r,g0-00,1
64,3,r,g0-01,1
65,3,r,g0-10,1
66,3,r,g1-00,2
67,3,r,g1-01,2
68,3,r,g1-10,2
69,3,r,g1-11,1
70,3,s,g0-00,1198
71,3,s,g0-01,788
72,3,s,g0-10,1162
73,3,s,g0-11,823
74,3,s,g1-00,2795
75,3,s,g1-01,3203
76,3,s,g1-10,2831
77,3,s,g1-11,3166
78,4,i,g0-00,4
79,4,i,g0-01,4
80,4,i,g0-10,3
81,4,i,g0-11,3
82,4,i,g1-00,2
83,4,i,g1-01,3
84,4,i,g1-10,1
85,4,i,g1-11,7
86,4,r,g0-00,1
87,4,r,g0-01,3
88,4,r,g0-11,1
89,4,r,g1-00,2
90,4,r,g1-01,1
91,4,r,g1-10,4
92,4,r,g1-11,2
93,4,s,g0-00,1174
94,4,s,g0-01,806
95,4,s,g0-10,1219
96,4,s,g0-11,808
