,time,infection_status,risk_group,count
0,0,i,g0-00,3
1,0,i,g0-10,3
2,0,i,g0-11,2
3,0,i,g1-00,1
4,0,i,g1-01,4
5,0,i,g1-10,1
6,0,i,g1-11,2
7,0,s,g0-00,1239
8,0,s,g0-01,850
9,0,s,g0-10,1214
10,0,s,g0-11,828
11,0,s,g1-00,2757
12,0,s,g1-01,3146
13,0,s,g1-10,2782
14,0,s,g1-11,3168
15,1,i,g0-00,2
16,1,i,g0-01,1
17,1,i,g0-10,4
18,1,i,g0-11,4
19,1,i,g1-00,1
20,1,i,g1-01,3
21,1,i,g1-10,1
22,1,i,g1-11,4
23,1,r,g0-10,1
24,1,r,g1-00,1
25,1,s,g0-00,1183
26,1,s,g0-01,836
27,1,s,g0-10,1244
28,1,s,g0-11,854
29,1,s,g1-00,2813
30,1,s,g1-01,3160
31,1,s,g1-10,2750
32,1,s,g1-11,3138
33,2,i,g0-00,1
34,2,i,g0-01,1
35,2,i,g0-10,2
36,2,i,g0-11,4
37,2,i,g1-00,1
38,2,i,g1-01,1
39,2,i,g1-10,4
40,2,i,g1-11,3
41,2,r,g0-00,1
42,2,r,g1-00,1
43,2,r,g1-01,3
44,2,r,g1-10,1
45,2,r,g1-11,2
46,2,s,g0-00,1181
47,2,s,g0-01,856
48,2,s,g0-10,1212
49,2,s,g0-11,843
50,2,s,g1-00,2815
51,2,s,g1-01,3139
52,2,s,g1-10,2781
53,2,s,g1-11,3148
54,3,i,g0-00,2
55,3,i,g0-01,2
56,3,i,g0-10,2
57,3,i,g0-11,7
58,3,i,g1-01,2
59,3,i,g1-10,5
60,3,i,g1-11,3
61,3,r,g0-01,2
62,3,r,g1-00,2
63,3,r,g1-01,1
64,3,r,g1-10,1
65,3,r,g1-11,2
66,3,s,g0-00,1225
67,3,s,g0-01,808
68,3,s,g0-10,1153
69,3,s,g0-11,850
70,3,s,g1-00,2771
71,3,s,g1-01,3185
72,3,s,g1-10,2839
73,3,s,g1-11,3138
74,4,i,g0-00,1
75,4,i,g0-01,1
76,4,i,g0-10,4
77,4,i,g0-11,1
78,4,i,g1-00,3
79,4,i,g1-01,5
80,4,i,g1-10,2
81,4,i,g1-11,8
82,4,r,g0-00,1
83,4,r,g0-01,1
84,4,r,g0-11,2
85,4,r,g1-00,3
86,4,r,g1-01,3
87,4,r,g1-10,3
88,4,r,g1-11,2
89,4,s,g0-00,1214
90,4,s,g0-01,870
91,4,s,g0-10,1207
92,4,s,g0-11,815
93,4,s,g1-00,2778
94,4,s,g1-01,3120
95,4,s,g1-10,2784
96,4,s,g1-11,3172
97,5,i,g0-00,3
98,5,i,g0-01,4
99,5,i,g0-10,6
100,5,i,g0-11,3
101,5,i,g1-00,1
102,5,i,g1-01,5
103,5,i,g1-10,2
104,5,i,g1-11,4
105,5,r,g0-00,2
106,5,r,g0-01,1
107,5,r,g0-10,1
108,5,r,g0-11,2
109,5,r,g1-00,2
110,5,r,g1-01,5
