,time,infection_status,risk_group,count
0,0,i,g0-00,2
1,0,i,g0-01,2
2,0,i,g0-10,3
3,0,i,g0-11,1
4,0,i,g1-00,2
5,0,i,g1-01,2
6,0,i,g1-10,1
7,0,i,g1-11,3
8,0,s,g0-00,1253
9,0,s,g0-01,754
10,0,s,g0-10,1187
11,0,s,g0-11,821
12,0,s,g1-00,2743
13,0,s,g1-01,3242
14,0,s,g1-10,2809
15,0,s,g1-11,3175
16,1,i,g0-00,1
17,1,i,g0-01,2
18,1,i,g0-10,3
19,1,i,g0-11,1
20,1,i,g1-00,1
21,1,i,g1-01,2
22,1,i,g1-10,2
23,1,i,g1-11,5
24,1,r,g0-11,1
25,1,r,g1-00,2
26,1,s,g0-00,1205
27,1,s,g0-01,821
28,1,s,g0-10,1175
29,1,s,g0-11,830
30,1,s,g1-00,2791
31,1,s,g1-01,3175
32,1,s,g1-10,2820
33,1,s,g1-11,3163
34,2,i,g0-00,2
35,2,i,g0-01,3
36,2,i,g0-10,2
37,2,i,g0-11,5
38,2,i,g1-00,2
39,2,i,g1-01,1
40,2,i,g1-10,3
41,2,i,g1-11,5
42,2,r,g0-00,1
43,2,r,g1-00,1
44,2,r,g1-10,1
45,2,r,g1-11,1
46,2,s,g0-00,1204
47,2,s,g0-01,852
48,2,s,g0-10,1185
49,2,s,g0-11,860
50,2,s,g1-00,2790
51,2,s,g1-01,3144
52,2,s,g1-10,2809
53,2,s,g1-11,3129
54,3,i,g0-01,4
55,3,i,g0-10,2
56,3,i,g0-11,4
57,3,i,g1-00,4
58,3,i,g1-01,1
59,3,i,g1-10,1
60,3,i,g1-11,5
61,3,r,g0-00,2
62,3,r,g0-01,1
63,3,r,g0-10,1
64,3,r,g0-11,1
65,3,r,g1-00,1
66,3,r,g1-10,2
67,3,r,g1-11,4
68,3,s,g0-00,1180
69,3,s,g0-01,875
70,3,s,g0-10,1224
71,3,s,g0-11,821
72,3,s,g1-00,2813
73,3,s,g1-01,3119
74,3,s,g1-10,2770
75,3,s,g1-11,3165
76,4,i,g0-00,2
77,4,i,g0-01,6
78,4,i,g0-10,1
79,4,i,g0-11,3
80,4,i,g1-00,3
81,4,i,g1-01,3
82,4,i,g1-10,4
83,4,i,g1-11,4
84,4,r,g0-11,2
85,4,r,g1-00,3
86,4,r,g1-01,1
87,4,r,g1-10,2
88,4,r,g1-11,7
89,4,s,g0-00,1225
90,4,s,g0-01,814
91,4,s,g0-10,1177
92,4,s,g0-11,825
93,4,s,g1-00,2767
94,4,s,g1-01,3176
95,4,s,g1-10,2816
96,4,s,g1-11,3159
97,5,i,g0-00,3
98,5,i,g0-01,3
99,5,i,g0-10,3
100,5,i,g0-11,4
101,5,i,g1-00,3
102,5,i,g1-01,7
103,5,i,g1-10,1
104,5,i,g1-11,5
105,5,r,g0-11,1
106,5,r,g1-00,3
107,5,r,g1-01,1
108,5,r,g1-10,4
109,5,r,g1-11,9
110,5,s,g0-00,1174
111,5,s,g0-01,772
112,5,s,g0-10,1213
113,5,s,g0-11,804
114,5,s,g1-00,2817
115,5,s,g1-01,3217
116,5,s,g1-10,2779
117,5,s,g1-11,3177
118,6,i,g0-00,5
119,6,i,g0-01,3
120,6,i,g0-10,5
121,6,i,g0-11,3
122,6,i,g1-00,3
123,6,i,g1-01,8
124,6,i,g1-10,1
125,6,i,g1-11,5
126,6,r,g0-00,2
127,6,r,g0-10,2
128,6,r,g0-11,4
129,6,r,g1-00,1
130,6,r,g1-01,1
131,6,r,g1-10,3
132,6,r,g1-11,8
133,6,s,g0-00,1170
134,6,s,g0-01,860
135,6,s,g0-10,1229
136,6,s,g0-11,837
137,6,s,g1-00,2819
138,6,s,g1-01,3128
139,6,s,g1-10,2760
140,6,s,g1-11,3143
141,7,i,g0-00,6
142,7,i,g0-01,5
143,7,i,g0-10,4
144,7,i,g0-11,4
145,7,i,g1-00,6
146,7,i,g1-01,7
147,7,i,g1-10,3
148,7,i,g1-11,6
149,7,r,g0-00,2
150,7,r,g0-01,1
151,7,r,g0-10,1
152,7,r,g0-11,3
153,7,r,g1-00,2
154,7,r,g1-01,2
155,7,r,g1-10,6
156,7,r,g1-11,12
157,7,s,g0-00,1195
158,7,s,g0-01,801
159,7,s,g0-10,1140
